k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.10000000|[30, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.01000000|[59, 4, 0, 4]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.00100000|[88, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.00010000|[117, 8, 0, 8]                                                             |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.00001000|[146, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[97.00000000808949, 0.0090099980482519, 99.99999999539584, 65.00000015893755, 20.00000009848018, 70.00000000283217, 178.00000006260544, 16.500000007586863]|7370.3535156250000000|      0.00010000|[175, 12, 0, 12]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       7|[97.00000000808949, 0.0090099980482519, 99.99999999539584, 65.00000015893755, 20.00000009848018, 70.00000000283217, 178.00000006260544, 16.500000007586863]|7370.3535156250000000|      0.00001000|[204, 14, 0, 14]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[97.00000001502698, 0.0090199928302538, 99.99999999099285, 65.000000288707, 20.000000321472765, 70.00000001149337, 178.0000002476238, 16.500000065832918]|7369.5336914062500000|      0.00010000|[233, 16, 0, 16]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       9|[97.00000001502698, 0.0090199928302538, 99.99999999099285, 65.000000288707, 20.000000321472765, 70.00000001149337, 178.0000002476238, 16.500000065832918]|7369.5336914062500000|      0.00001000|[262, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[96.99999998217487, 0.00902996044727, 100.00000018964596, 65.00000102274055, 20.000000545005214, 69.99999997592681, 178.00000033401693, 16.49999997326974]|7369.2563476562500000|      0.00010000|[291, 20, 0, 20]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      11|[96.99999998217487, 0.00902996044727, 100.00000018964596, 65.00000102274055, 20.000000545005214, 69.99999997592681, 178.00000033401693, 16.49999997326974]|7369.2563476562500000|      0.00001000|[320, 22, 0, 22]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[97.00000021833675, 0.0090311482093186, 100.00000113043046, 65.00000787125151, 20.000007302181626, 70.00000075183985, 178.0000024510913, 16.500000026119213]|7369.2294921875000000|      0.00010000|[349, 24, 0, 24]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      13|[97.00000021833675, 0.0090311482093186, 100.00000113043046, 65.00000787125151, 20.000007302181626, 70.00000075183985, 178.0000024510913, 16.500000026119213]|7369.2294921875000000|      0.00001000|[378, 26, 0, 26]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[97.00000021833675, 0.0090311482093186, 100.00000113043046, 65.00000787125151, 20.000007302181626, 70.00000075183985, 178.0000024510913, 16.500000026119213]|7369.2294921875000000|      0.00000100|[407, 28, 0, 28]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[97.00000025963108, 0.0090302724242221, 100.00000116494128, 65.00000827949175, 20.000007520130207, 70.00000073244281, 178.0000025583809, 16.50000008980014]|7369.2246093750000000|      0.00001000|[437, 30, 0, 30]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      16|[97.00000025963108, 0.0090302724242221, 100.00000116494128, 65.00000827949175, 20.000007520130207, 70.00000073244281, 178.0000025583809, 16.50000008980014]|7369.2246093750000000|      0.00000100|[466, 32, 0, 32]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[97.00000027161511, 0.0090298429708973, 100.00000116581833, 65.00000900669406, 20.00000800833403, 70.00000073384088, 178.00000277475462, 16.50000012774407]|7369.2216796875000000|      0.00001000|[495, 34, 0, 34]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      18|[97.00000027161511, 0.0090298429708973, 100.00000116581833, 65.00000900669406, 20.00000800833403, 70.00000073384088, 178.00000277475462, 16.50000012774407]|7369.2216796875000000|      0.00000100|[524, 36, 0, 36]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[97.00000032461078, 0.0090301657162373, 100.0000010949601, 65.00000977228395, 20.00000851589399, 70.0000007285014, 178.00000298491443, 16.50000013582952]|7369.2187500000000000|      0.00001000|[553, 38, 0, 38]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      20|[97.00000032461078, 0.0090301657162373, 100.0000010949601, 65.00000977228395, 20.00000851589399, 70.0000007285014, 178.00000298491443, 16.50000013582952]|7369.2187500000000000|      0.00000100|[583, 40, 0, 40]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[97.00000025816814, 0.0090302538683149, 100.00000120106482, 65.00001049190065, 20.000009150548564, 70.0000008064433, 178.00000310812837, 16.500000322015246]|7369.2158203125000000|      0.00001000|[612, 42, 0, 42]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      22|[97.00000089228828, 0.0090287964703255, 100.00000083485614, 65.0000189422597, 20.000014134503896, 70.0000008136884, 178.00000312728324, 16.50000136651306]|7369.1904296875000000|      0.00010000|[641, 44, 0, 44]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      23|[97.00000089228828, 0.0090287964703255, 100.00000083485614, 65.0000189422597, 20.000014134503896, 70.0000008136884, 178.00000312728324, 16.50000136651306]|7369.1904296875000000|      0.00001000|[670, 46, 0, 46]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[97.00000089228828, 0.0090287964703255, 100.00000083485614, 65.0000189422597, 20.000014134503896, 70.0000008136884, 178.00000312728324, 16.50000136651306]|7369.1904296875000000|      0.00000100|[699, 48, 0, 48]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[97.00000089036203, 0.009029704924838, 100.00000083444594, 65.00001928003677, 20.000014345524857, 70.00000080541557, 178.00000324986365, 16.50000139796032]|7369.1850585937500000|      0.00001000|[728, 50, 0, 50]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      26|[97.00000089036203, 0.009029704924838, 100.00000083444594, 65.00001928003677, 20.000014345524857, 70.00000080541557, 178.00000324986365, 16.50000139796032]|7369.1850585937500000|      0.00000100|[757, 52, 0, 52]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[97.00000094078985, 0.0090302290411167, 100.00000085660916, 65.00001999754222, 20.00001475641006, 70.00000075788519, 178.0000034383291, 16.500001427095718]|7369.1821289062500000|      0.00001000|[786, 54, 0, 54]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
