k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.50000000|[11, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
       2|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.25000000|[23, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
       3|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.12500000|[33, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
       4|[-0.0061084454267813, 9.937054461616931, 1.1078218256761294]                    |  1.5121188163757324|      0.25000000|[41, 15, 0, 15]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
       5|[-0.0061084454267813, 9.937054461616931, 1.1078218256761294]                    |  1.5121188163757324|      0.12500000|[52, 19, 0, 19]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
       6|[-0.0061084454267813, 9.937054461616931, 1.1078218256761294]                    |  1.5121188163757324|      0.06250000|[64, 23, 0, 23]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
       7|[0.3061850945865907, 9.925911837585348, 1.3403069451513998]                     |  0.2009411305189133|      0.12500000|[69, 25, 0, 25]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       8|[0.3061850945865907, 9.925911837585348, 1.3403069451513998]                     |  0.2009411305189133|      0.06250000|[80, 29, 0, 29]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
       9|[0.3826989677896671, 9.919285571948624, 1.3745624154192293]                     |  0.1355657875537872|      0.12500000|[86, 31, 0, 31]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[0.3826989677896671, 9.919285571948624, 1.3745624154192293]                     |  0.1355657875537872|      0.06250000|[98, 35, 0, 35]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      11|[0.3826989677896671, 9.919285571948624, 1.3745624154192293]                     |  0.1355657875537872|      0.03125000|[110, 39, 0, 39]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      12|[0.3826989677896671, 9.919285571948624, 1.3745624154192293]                     |  0.1355657875537872|      0.01562500|[120, 43, 0, 43]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      13|[0.3883539992394623, 9.925130258688839, 1.3679034174577933]                     |  0.1318511664867401|      0.03125000|[125, 45, 0, 45]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      14|[0.3883539992394623, 9.925130258688839, 1.3679034174577933]                     |  0.1318511664867401|      0.01562500|[135, 49, 0, 49]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      15|[0.395137468551732, 9.927661626151389, 1.365754482952667]                       |  0.1281667649745941|      0.03125000|[140, 51, 0, 51]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      16|[0.395137468551732, 9.927661626151389, 1.365754482952667]                       |  0.1281667649745941|      0.01562500|[151, 55, 0, 55]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      17|[0.403029506694741, 9.928655485860148, 1.3587019670523985]                      |  0.1235674396157265|      0.03125000|[156, 57, 0, 57]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      18|[0.403029506694741, 9.928655485860148, 1.3587019670523985]                      |  0.1235674396157265|      0.01562500|[168, 61, 0, 61]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      19|[0.418259118253145, 9.930882809463773, 1.356011504946205]                       |  0.1162668168544769|      0.03125000|[175, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      20|[0.418259118253145, 9.930882809463773, 1.356011504946205]                       |  0.1162668168544769|      0.01562500|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      21|[0.4324252690616248, 9.9315836805389, 1.349456386640067]                        |  0.1094674393534660|      0.03125000|[195, 71, 0, 71]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | iterate success | actual_k=1
      22|[0.4324252690616248, 9.9315836805389, 1.349456386640067]                        |  0.1094674393534660|      0.01562500|[206, 75, 0, 75]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
