k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[25.0, 39.0, 41.5, 39.0]                                                        |897.5453780404944837|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[24.195816180345798, 38.5175504612019, 41.80072948234171, 39.173472202875175]   |810.4383544921875000|      5.00000000|[12, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       2|[20.15633411666393, 36.08383906184284, 43.23448327189132, 40.01250948022009]    |466.4254150390625000|     25.00000000|[22, 8, 0, 4]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       3|[7.52335751133135, 19.585472731252096, 53.17337404287724, 49.73003286599902]    | 11.9347877502441406|    125.00000000|[33, 12, 0, 6]                                                             |  | trying linear partial model with 7 points | iterate success | actual_k=2
       4|[7.52335751133135, 19.585472731252096, 53.17337404287724, 49.73003286599902]    | 11.9347877502441406|     25.00000000|[44, 16, 0, 8]                                                             |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[7.52335751133135, 19.585472731252096, 53.17337404287724, 49.73003286599902]    | 11.9347877502441406|      5.00000000|[55, 20, 0, 10]                                                            |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
       6|[3.121658441372669, 17.64376642623993, 53.889541221774614, 50.88844837628498]   |  1.1173012256622314|     25.00000000|[65, 24, 0, 12]                                                            |  | trying linear partial model with 7 points | iterate success | actual_k=2
       7|[3.121658441372669, 17.64376642623993, 53.889541221774614, 50.88844837628498]   |  1.1173012256622314|      5.00000000|[75, 28, 0, 14]                                                            |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
       8|[3.121658441372669, 17.64376642623993, 53.889541221774614, 50.88844837628498]   |  1.1173012256622314|      1.00000000|[85, 32, 0, 16]                                                            |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
       9|[2.13512049377073, 17.542710212209048, 54.007918324662455, 50.938621885819195]  |  0.3645642101764679|      5.00000000|[96, 36, 0, 18]                                                            |  | trying linear partial model with 7 points | iterate success | actual_k=2
      10|[2.13512049377073, 17.542710212209048, 54.007918324662455, 50.938621885819195]  |  0.3645642101764679|      1.00000000|[106, 40, 0, 20]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      11|[2.13512049377073, 17.542710212209048, 54.007918324662455, 50.938621885819195]  |  0.3645642101764679|      0.20000000|[116, 44, 0, 22]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      12|[1.936730113151018, 17.518870829826767, 54.0119862354404, 50.94613140158919]    |  0.2644033730030060|      1.00000000|[126, 48, 0, 24]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      13|[1.936730113151018, 17.518870829826767, 54.0119862354404, 50.94613140158919]    |  0.2644033730030060|      0.20000000|[136, 52, 0, 26]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      14|[1.7374487898697404, 17.50362286002534, 54.01922578874717, 50.94756055382605]   |  0.1809537857770920|      1.00000000|[146, 56, 0, 28]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      15|[1.7374487898697404, 17.50362286002534, 54.01922578874717, 50.94756055382605]   |  0.1809537857770920|      0.20000000|[158, 60, 0, 30]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      16|[1.5387565677136579, 17.4829271426652, 54.023865119863224, 50.95602014864039]   |  0.1141751483082771|      1.00000000|[168, 64, 0, 32]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      17|[1.5387565677136579, 17.4829271426652, 54.023865119863224, 50.95602014864039]   |  0.1141751483082771|      0.20000000|[178, 68, 0, 34]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      18|[1.3397640979420082, 17.468261239197126, 54.03378413960134, 50.9654287243604]   |  0.0639307349920273|      1.00000000|[189, 72, 0, 36]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      19|[1.3397640979420082, 17.468261239197126, 54.03378413960134, 50.9654287243604]   |  0.0639307349920273|      0.20000000|[199, 76, 0, 38]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      20|[1.140019392423817, 17.46122936401694, 54.026733156805754, 50.9637290212929]    |  0.0300944931805134|      1.00000000|[211, 80, 0, 40]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      21|[1.140019392423817, 17.46122936401694, 54.026733156805754, 50.9637290212929]    |  0.0300944931805134|      0.20000000|[222, 84, 0, 42]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      22|[1.140019392423817, 17.46122936401694, 54.026733156805754, 50.9637290212929]    |  0.0300944931805134|      0.04000000|[233, 88, 0, 44]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      23|[1.1093552127854125, 17.462409779101773, 54.002312406946125, 50.971599325202185]|  0.0263968929648399|      0.20000000|[245, 92, 0, 46]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      24|[0.9096372422764203, 17.46398819020194, 54.011501331526695, 50.97667914205133]  |  0.0113412858918309|      1.00000000|[256, 96, 0, 48]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      25|[0.9096372422764203, 17.46398819020194, 54.011501331526695, 50.97667914205133]  |  0.0113412858918309|      0.20000000|[266, 100, 0, 50]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      26|[0.9096372422764203, 17.46398819020194, 54.011501331526695, 50.97667914205133]  |  0.0113412858918309|      0.04000000|[276, 104, 0, 52]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      27|[0.8697549821454438, 17.462712387940595, 54.01322114918025, 50.974483718931836] |  0.0102818403393030|      0.20000000|[286, 108, 0, 54]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      28|[0.8697549821454438, 17.462712387940595, 54.01322114918025, 50.974483718931836] |  0.0102818403393030|      0.04000000|[297, 112, 0, 56]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      29|[0.8697549821454438, 17.462712387940595, 54.01322114918025, 50.974483718931836] |  0.0102818403393030|      0.00800000|[309, 116, 0, 58]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      30|[0.861760532249127, 17.46246438516425, 54.01337000800627, 50.97441225895618]    |  0.0101478574797511|      0.04000000|[320, 120, 0, 60]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      31|[0.861760532249127, 17.46246438516425, 54.01337000800627, 50.97441225895618]    |  0.0101478574797511|      0.00800000|[332, 124, 0, 62]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      32|[0.8537668543048168, 17.462233549753407, 54.01358869446442, 50.9744143007138]   |  0.0100399972870946|      0.04000000|[342, 128, 0, 64]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      33|[0.8537668543048168, 17.462233549753407, 54.01358869446442, 50.9744143007138]   |  0.0100399972870946|      0.00800000|[352, 132, 0, 66]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      34|[0.8457754756938766, 17.461929734172347, 54.01378741139179, 50.97449224667]     |  0.0099582858383656|      0.04000000|[364, 136, 0, 68]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      35|[0.8457754756938766, 17.461929734172347, 54.01378741139179, 50.97449224667]     |  0.0099582858383656|      0.00800000|[375, 140, 0, 70]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      36|[0.8378018360943377, 17.461303891704727, 54.013948257411556, 50.97455158721529] |  0.0099028013646603|      0.04000000|[386, 144, 0, 72]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      37|[0.8378018360943377, 17.461303891704727, 54.013948257411556, 50.97455158721529] |  0.0099028013646603|      0.00800000|[396, 148, 0, 74]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      38|[0.8298946928089815, 17.46144986764215, 54.01514905097098, 50.97466936207753]   |  0.0098731843754649|      0.04000000|[407, 152, 0, 76]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      39|[0.8298946928089815, 17.46144986764215, 54.01514905097098, 50.97466936207753]   |  0.0098731843754649|      0.00800000|[418, 156, 0, 78]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      40|[0.8298946928089815, 17.46144986764215, 54.01514905097098, 50.97466936207753]   |  0.0098731843754649|      0.00160000|[428, 160, 0, 80]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      41|[0.8286449193097025, 17.46220791561605, 54.01509666273066, 50.9740207597787]    |  0.0098705962300301|      0.00800000|[439, 164, 0, 82]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      42|[0.8286449193097025, 17.46220791561605, 54.01509666273066, 50.9740207597787]    |  0.0098705962300301|      0.00160000|[450, 168, 0, 84]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      43|[0.8270889946774264, 17.46238290426837, 54.01531946689053, 50.973778198824334]  |  0.0098684495314956|      0.00800000|[461, 172, 0, 86]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      44|[0.8270889946774264, 17.46238290426837, 54.01531946689053, 50.973778198824334]  |  0.0098684495314956|      0.00160000|[471, 176, 0, 88]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      45|[0.8270889946774264, 17.46238290426837, 54.01531946689053, 50.973778198824334]  |  0.0098684495314956|      0.00032000|[482, 180, 0, 90]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      46|[0.8267942442834274, 17.462448264406362, 54.01538633745187, 50.97369586665793]  |  0.0098681319504976|      0.00160000|[493, 184, 0, 92]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      47|[0.8267942442834274, 17.462448264406362, 54.01538633745187, 50.97369586665793]  |  0.0098681319504976|      0.00032000|[505, 188, 0, 94]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      48|[0.826506063632104, 17.462509546551264, 54.01546997538811, 50.97360312450709]   |  0.0098678478971124|      0.00160000|[516, 192, 0, 96]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      49|[0.826506063632104, 17.462509546551264, 54.01546997538811, 50.97360312450709]   |  0.0098678478971124|      0.00032000|[527, 196, 0, 98]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      50|[0.8262643759476322, 17.462599582421507, 54.015426187541884, 50.97341883335221] |  0.0098676253110170|      0.00160000|[537, 200, 0, 100]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      51|[0.8262643759476322, 17.462599582421507, 54.015426187541884, 50.97341883335221] |  0.0098676253110170|      0.00032000|[548, 204, 0, 102]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      52|[0.8259922475743835, 17.462699353859644, 54.0155131124891, 50.97331473790488]   |  0.0098673989996314|      0.00160000|[559, 208, 0, 104]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      53|[0.8259922475743835, 17.462699353859644, 54.0155131124891, 50.97331473790488]   |  0.0098673989996314|      0.00032000|[569, 212, 0, 106]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      54|[0.825736144112496, 17.46280326582107, 54.01561825842028, 50.97319243641577]    |  0.0098671987652779|      0.00160000|[580, 216, 0, 108]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      55|[0.825736144112496, 17.46280326582107, 54.01561825842028, 50.97319243641577]    |  0.0098671987652779|      0.00032000|[590, 220, 0, 110]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      56|[0.8254991508768676, 17.462914991610397, 54.01573911725535, 50.97305407205529]  |  0.0098670218139887|      0.00160000|[600, 224, 0, 112]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      57|[0.8254991508768676, 17.462914991610397, 54.01573911725535, 50.97305407205529]  |  0.0098670218139887|      0.00032000|[611, 228, 0, 114]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      58|[0.8254231285356852, 17.46301571908279, 54.01589391406568, 50.97280404700163]   |  0.0098668774589896|      0.00160000|[621, 232, 0, 116]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      59|[0.8254231285356852, 17.46301571908279, 54.01589391406568, 50.97280404700163]   |  0.0098668774589896|      0.00032000|[632, 236, 0, 118]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      60|[0.8252285109856657, 17.46316124109687, 54.0160263308167, 50.97264338226782]    |  0.0098667219281197|      0.00160000|[642, 240, 0, 120]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      61|[0.8252285109856657, 17.46316124109687, 54.0160263308167, 50.97264338226782]    |  0.0098667219281197|      0.00032000|[653, 244, 0, 122]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      62|[0.8250732321738462, 17.463323158985798, 54.01617411720861, 50.97246951372491]  |  0.0098665775731206|      0.00160000|[663, 248, 0, 124]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      63|[0.8250732321738462, 17.463323158985798, 54.01617411720861, 50.97246951372491]  |  0.0098665775731206|      0.00032000|[674, 252, 0, 126]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      64|[0.8249612693033028, 17.463496554943227, 54.01633136415672, 50.972282239714765] |  0.0098664378747344|      0.00160000|[685, 256, 0, 128]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      65|[0.8249612693033028, 17.463496554943227, 54.01633136415672, 50.972282239714765] |  0.0098664378747344|      0.00032000|[695, 260, 0, 130]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      66|[0.8248655945163411, 17.46368049228009, 54.01649472074759, 50.9721013308552]    |  0.0098663028329611|      0.00160000|[705, 264, 0, 132]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      67|[0.8248655945163411, 17.46368049228009, 54.01649472074759, 50.9721013308552]    |  0.0098663028329611|      0.00032000|[716, 268, 0, 134]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      68|[0.8248028365227565, 17.463848397208686, 54.01666514222514, 50.971898289260494] |  0.0098661687225103|      0.00160000|[726, 272, 0, 136]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      69|[0.8248028365227565, 17.463848397208686, 54.01666514222514, 50.971898289260494] |  0.0098661687225103|      0.00032000|[737, 276, 0, 138]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      70|[0.8247742915058777, 17.46402691042345, 54.01683691977424, 50.97169776323278]   |  0.0098660355433822|      0.00160000|[749, 280, 0, 140]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      71|[0.8247742915058777, 17.46402691042345, 54.01683691977424, 50.97169776323278]   |  0.0098660355433822|      0.00032000|[759, 284, 0, 142]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      72|[0.8246902682252479, 17.464204264525232, 54.01700729287347, 50.97151105860522]  |  0.0098659051582217|      0.00160000|[769, 288, 0, 144]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      73|[0.8246902682252479, 17.464204264525232, 54.01700729287347, 50.97151105860522]  |  0.0098659051582217|      0.00032000|[780, 292, 0, 146]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      74|[0.8246762869540859, 17.46439230548221, 54.0171760807685, 50.971315212315886]   |  0.0098657719790936|      0.00160000|[790, 296, 0, 148]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      75|[0.8246762869540859, 17.46439230548221, 54.0171760807685, 50.971315212315886]   |  0.0098657719790936|      0.00032000|[800, 300, 0, 150]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      76|[0.8246154472443549, 17.464569577384935, 54.01734095748905, 50.97111499026604]  |  0.0098656415939331|      0.00160000|[810, 304, 0, 152]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
