k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 0.1]                                                                      |  3.0203003000300002|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 0.1]                                                                      |  3.0203003000300002|      0.50000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.5047553013581009, 0.1687945380614671]                                        |  0.2116887420415878|      1.00000000|[12, 4, 0, 4]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       3|[0.5047553013581009, 0.1687945380614671]                                        |  0.2116887420415878|      0.50000000|[20, 7, 0, 7]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
       3|[0.5047553013581009, 0.1687945380614671]                                        |  0.2116887420415878|      0.50000000|[23, 8, 0, 8]                                                              |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       4|[0.5047553013581009, 0.1687945380614671]                                        |  0.2116887420415878|      0.25000000|[29, 10, 0, 10]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       5|[0.5047553013581009, 0.1687945380614671]                                        |  0.2116887420415878|      0.12500000|[35, 12, 0, 12]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.3797982900888678, 0.1720725457888466]                                        |  0.0735934376716614|      0.25000000|[40, 14, 0, 14]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       7|[0.3797982900888678, 0.1720725457888466]                                        |  0.0735934376716614|      0.12500000|[46, 16, 0, 16]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       7|[0.3797982900888678, 0.1720725457888466]                                        |  0.0735934376716614|      0.12500000|[51, 18, 0, 18]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | DECALRED SUCCESS
       7|[0.3797982900888678, 0.1720725457888466]                                        |  0.0735934376716614|      0.12500000|[54, 19, 0, 19]                                                            |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       7|[0.3797982900888678, 0.1720725457888466]                                        |  0.0735934376716614|      0.12500000|[59, 21, 0, 21]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | DECALRED SUCCESS
       7|[0.3797982900888678, 0.1720725457888466]                                        |  0.0735934376716614|      0.12500000|[62, 22, 0, 22]                                                            |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       7|[0.3797982900888678, 0.1720725457888466]                                        |  0.0735934376716614|      0.12500000|[67, 24, 0, 24]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | DECALRED SUCCESS
       7|[0.3797982900888678, 0.1720725457888466]                                        |  0.0735934376716614|      0.12500000|[70, 25, 0, 25]                                                            |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       8|[0.3797982900888678, 0.1720725457888466]                                        |  0.0735934376716614|      0.06250000|[76, 27, 0, 27]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.3797982900888678, 0.1720725457888466]                                        |  0.0735934376716614|      0.06250000|[79, 28, 0, 28]                                                            |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       8|[0.3797982900888678, 0.1720725457888466]                                        |  0.0735934376716614|      0.06250000|[82, 29, 0, 29]                                                            |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[0.3797982900888678, 0.1720725457888466]                                        |  0.0735934376716614|      0.03125000|[88, 31, 0, 31]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[0.3797982900888678, 0.1720725457888466]                                        |  0.0735934376716614|      0.03125000|[91, 32, 0, 32]                                                            |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[0.3797982900888678, 0.1720725457888466]                                        |  0.0735934376716614|      0.03125000|[94, 33, 0, 33]                                                            |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[0.3797982900888678, 0.1720725457888466]                                        |  0.0735934376716614|      0.03125000|[97, 34, 0, 34]                                                            |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[0.3797982900888678, 0.1720725457888466]                                        |  0.0735934376716614|      0.03125000|[100, 35, 0, 35]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[0.3797982900888678, 0.1720725457888466]                                        |  0.0735934376716614|      0.03125000|[103, 36, 0, 36]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[0.3797982900888678, 0.1720725457888466]                                        |  0.0735934376716614|      0.03125000|[106, 37, 0, 37]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[0.3797982900888678, 0.1720725457888466]                                        |  0.0735934376716614|      0.03125000|[109, 38, 0, 38]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[0.3797982900888678, 0.1720725457888466]                                        |  0.0735934376716614|      0.03125000|[112, 39, 0, 39]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[0.3797982900888678, 0.1720725457888466]                                        |  0.0735934376716614|      0.03125000|[115, 40, 0, 40]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[0.3797982900888678, 0.1720725457888466]                                        |  0.0735934376716614|      0.03125000|[118, 41, 0, 41]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[0.3797982900888678, 0.1720725457888466]                                        |  0.0735934376716614|      0.03125000|[121, 42, 0, 42]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[0.3797982900888678, 0.1720725457888466]                                        |  0.0735934376716614|      0.03125000|[124, 43, 0, 43]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[0.3797982900888678, 0.1720725457888466]                                        |  0.0735934376716614|      0.03125000|[127, 44, 0, 44]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[0.3797982900888678, 0.1720725457888466]                                        |  0.0735934376716614|      0.03125000|[130, 45, 0, 45]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[0.3797982900888678, 0.1720725457888466]                                        |  0.0735934376716614|      0.03125000|[133, 46, 0, 46]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[0.3797982900888678, 0.1720725457888466]                                        |  0.0735934376716614|      0.03125000|[136, 47, 0, 47]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
