k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      0.20000000|[261, 78, 0, 6]                                                            |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 96 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 137 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 179 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 219 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       2|[-0.5860245521015714, 0.5980922846254665, -1.8539099777572592, 0.0112645444754092, -0.0324185395356167, -0.0123299466916576, -0.0312084117079036, -0.1276396239832943, 1.1084353446160553, -0.0158714326323629, -0.0270209454437486, 399.74040112353293, 0.0203854001549007, -0.0265429439497401, 0.0001635407685182, -0.0062206990088132, -0.1265406443824043, 0.7418189041572841, -0.0063681732051828, -0.0231945134487646, 402.00595964757775, -0.0148302058956686, -0.0313826837703532, 0.0205114631080393, -0.0114658392379578, -0.1072417017078481, 0.9042865223603508, 0.0013244677846654, -0.0198489929771183, 400.39863841636287, 0.096795309250177, -1.2126239251903261, -0.0350305645593586, -1.4124536743877165, -0.0470922479555038, 0.4505321868667478, -0.010823971683801, 0.0023113548053738, 407.0298763039903, 0.080112892819054, -1.1931238777766062, -0.0186694727515934, -1.0481203695288228, -0.0681836310712602, 0.3437475188691022, 0.0072072123107665, -0.0048609116266071, 405.9248228784144, 0.0698640452162381, -1.2229726516851438, -0.0180489762214989, -0.8766930101081628, -0.0694467736725518, 0.2781950338629048, 0.0024197119715767, 0.0071376565099537, 404.7243996170722]|43251.9218750000000000|      1.00000000|[472, 143, 0, 11]                                                          |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 91 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 131 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 171 points | iterate success | actual_k=13
       3|[-0.5860245521015714, 0.5980922846254665, -1.8539099777572592, 0.0112645444754092, -0.0324185395356167, -0.0123299466916576, -0.0312084117079036, -0.1276396239832943, 1.1084353446160553, -0.0158714326323629, -0.0270209454437486, 399.74040112353293, 0.0203854001549007, -0.0265429439497401, 0.0001635407685182, -0.0062206990088132, -0.1265406443824043, 0.7418189041572841, -0.0063681732051828, -0.0231945134487646, 402.00595964757775, -0.0148302058956686, -0.0313826837703532, 0.0205114631080393, -0.0114658392379578, -0.1072417017078481, 0.9042865223603508, 0.0013244677846654, -0.0198489929771183, 400.39863841636287, 0.096795309250177, -1.2126239251903261, -0.0350305645593586, -1.4124536743877165, -0.0470922479555038, 0.4505321868667478, -0.010823971683801, 0.0023113548053738, 407.0298763039903, 0.080112892819054, -1.1931238777766062, -0.0186694727515934, -1.0481203695288228, -0.0681836310712602, 0.3437475188691022, 0.0072072123107665, -0.0048609116266071, 405.9248228784144, 0.0698640452162381, -1.2229726516851438, -0.0180489762214989, -0.8766930101081628, -0.0694467736725518, 0.2781950338629048, 0.0024197119715767, 0.0071376565099537, 404.7243996170722]|43251.9218750000000000|      0.20000000|[725, 221, 0, 17]                                                          |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 94 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 135 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 174 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 215 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       4|[-0.5860245521015714, 0.5980922846254665, -1.8539099777572592, 0.0112645444754092, -0.0324185395356167, -0.0123299466916576, -0.0312084117079036, -0.1276396239832943, 1.1084353446160553, -0.0158714326323629, -0.0270209454437486, 399.74040112353293, 0.0203854001549007, -0.0265429439497401, 0.0001635407685182, -0.0062206990088132, -0.1265406443824043, 0.7418189041572841, -0.0063681732051828, -0.0231945134487646, 402.00595964757775, -0.0148302058956686, -0.0313826837703532, 0.0205114631080393, -0.0114658392379578, -0.1072417017078481, 0.9042865223603508, 0.0013244677846654, -0.0198489929771183, 400.39863841636287, 0.096795309250177, -1.2126239251903261, -0.0350305645593586, -1.4124536743877165, -0.0470922479555038, 0.4505321868667478, -0.010823971683801, 0.0023113548053738, 407.0298763039903, 0.080112892819054, -1.1931238777766062, -0.0186694727515934, -1.0481203695288228, -0.0681836310712602, 0.3437475188691022, 0.0072072123107665, -0.0048609116266071, 405.9248228784144, 0.0698640452162381, -1.2229726516851438, -0.0180489762214989, -0.8766930101081628, -0.0694467736725518, 0.2781950338629048, 0.0024197119715767, 0.0071376565099537, 404.7243996170722]|43251.9218750000000000|      0.04000000|[979, 299, 0, 23]                                                          |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 93 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 134 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 174 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 214 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       5|[-0.5875091781479641, 0.6057732665270179, -1.8498323587936571, 0.0174646430028258, -0.0289234427510392, -0.0127519122310547, -0.0337549295876844, -0.1263960201120162, 1.110618003155245, -0.0099131259219658, -0.0247817901472917, 399.74532750079464, 0.0282034466906646, -0.0235488559903546, -0.0011064030178262, -0.002388062250479, -0.1301506468945922, 0.7500588861619695, -0.0105154504703792, -0.0217119847823261, 402.0102267881215, -0.0143564305643588, -0.0231164427931824, 0.0190146305018589, -0.0155976972665826, -0.1038689534072667, 0.9018504657366915, 0.0059143949304953, -0.0200791949400779, 400.40004042864695, 0.1043243511759989, -1.2082289911603972, -0.0430152819127425, -1.4152184985642722, -0.0368023245419187, 0.447424718134039, -0.007097519635558, -0.0019934944535624, 407.02335172122696, 0.0921615794915519, -1.1942279905837843, -0.0268841863544648, -1.0510480409017307, -0.0604460051807553, 0.3404814760489751, 0.0097455700308152, -3.52502249818e-05, 405.92507291085553, 0.0864420889278384, -1.223037697350536, -0.023709384673083, -0.8701055156884332, -0.0634176525438143, 0.279428073376032, 0.0042870747141613, 0.0065041623033804, 404.7216002781422]|32254.7500000000000000|      0.20000000|[1073, 325, 0, 25]                                                         |  | trying linear partial model with 52 points | iterate success | actual_k=13
       6|[-0.5875091781479641, 0.6057732665270179, -1.8498323587936571, 0.0174646430028258, -0.0289234427510392, -0.0127519122310547, -0.0337549295876844, -0.1263960201120162, 1.110618003155245, -0.0099131259219658, -0.0247817901472917, 399.74532750079464, 0.0282034466906646, -0.0235488559903546, -0.0011064030178262, -0.002388062250479, -0.1301506468945922, 0.7500588861619695, -0.0105154504703792, -0.0217119847823261, 402.0102267881215, -0.0143564305643588, -0.0231164427931824, 0.0190146305018589, -0.0155976972665826, -0.1038689534072667, 0.9018504657366915, 0.0059143949304953, -0.0200791949400779, 400.40004042864695, 0.1043243511759989, -1.2082289911603972, -0.0430152819127425, -1.4152184985642722, -0.0368023245419187, 0.447424718134039, -0.007097519635558, -0.0019934944535624, 407.02335172122696, 0.0921615794915519, -1.1942279905837843, -0.0268841863544648, -1.0510480409017307, -0.0604460051807553, 0.3404814760489751, 0.0097455700308152, -3.52502249818e-05, 405.92507291085553, 0.0864420889278384, -1.223037697350536, -0.023709384673083, -0.8701055156884332, -0.0634176525438143, 0.279428073376032, 0.0042870747141613, 0.0065041623033804, 404.7216002781422]|32254.7500000000000000|      0.04000000|[1323, 403, 0, 31]                                                         |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 90 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 131 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 172 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 211 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       7|[-0.5856473676442953, 0.616382807969793, -1.8452665567923645, 0.0116770921677716, -0.0253428302831477, -0.0062350719905171, -0.0434830579524465, -0.1264847736419001, 1.106991840040204, -0.0091735066639764, -0.019972214775971, 399.74755484809964, 0.0295473199428894, -0.0205766166665047, 0.0043139096592162, -0.0057375008456052, -0.1354061316722771, 0.7477275907019273, -0.0192776641843643, -0.0234241675871891, 402.01498491459466, -0.0113121047191245, -0.020234947889623, 0.018806496651128, -0.0193742967883927, -0.0987303216986568, 0.9074107996652941, 0.0070220200012597, -0.0214966956283785, 400.40026901341827, 0.1173457146119045, -1.2061442517623493, -0.0561649804845951, -1.4110258624909309, -0.0291240787016818, 0.4557957697267949, -0.0081219766113695, -0.0019087297355998, 407.02201761243737, 0.1033264266411775, -1.194704627940087, -0.0283266003388375, -1.0519342903807416, -0.0573238834105684, 0.3467730425573782, 0.0082973272377591, 0.002298945913784, 405.92404909887625, 0.097300281845569, -1.2239145601290837, -0.0289991312451898, -0.8757703086484269, -0.0549248274579821, 0.2828407483025741, 0.0075367651439664, 0.0047756113689695, 404.7207179132817]|22090.3652343750000000|      0.20000000|[1417, 429, 0, 33]                                                         |  | trying linear partial model with 52 points | iterate success | actual_k=13
       8|[-0.5856473676442953, 0.616382807969793, -1.8452665567923645, 0.0116770921677716, -0.0253428302831477, -0.0062350719905171, -0.0434830579524465, -0.1264847736419001, 1.106991840040204, -0.0091735066639764, -0.019972214775971, 399.74755484809964, 0.0295473199428894, -0.0205766166665047, 0.0043139096592162, -0.0057375008456052, -0.1354061316722771, 0.7477275907019273, -0.0192776641843643, -0.0234241675871891, 402.01498491459466, -0.0113121047191245, -0.020234947889623, 0.018806496651128, -0.0193742967883927, -0.0987303216986568, 0.9074107996652941, 0.0070220200012597, -0.0214966956283785, 400.40026901341827, 0.1173457146119045, -1.2061442517623493, -0.0561649804845951, -1.4110258624909309, -0.0291240787016818, 0.4557957697267949, -0.0081219766113695, -0.0019087297355998, 407.02201761243737, 0.1033264266411775, -1.194704627940087, -0.0283266003388375, -1.0519342903807416, -0.0573238834105684, 0.3467730425573782, 0.0082973272377591, 0.002298945913784, 405.92404909887625, 0.097300281845569, -1.2239145601290837, -0.0289991312451898, -0.8757703086484269, -0.0549248274579821, 0.2828407483025741, 0.0075367651439664, 0.0047756113689695, 404.7207179132817]|22090.3652343750000000|      0.04000000|[1669, 507, 0, 39]                                                         |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 93 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 132 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 173 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 213 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       9|[-0.5786223861802814, 0.6221292535312597, -1.84387577186775, 0.0154629548904954, -0.0094023158660019, -0.0053198515672615, -0.0520991607951472, -0.130649659475355, 1.1106494077055424, -0.0062546391339031, -0.0215194645373795, 399.7437342489883, 0.0295787194974281, -0.0172060519950387, 0.0034479801617336, -0.0071617228309262, -0.1324381263669631, 0.7482973860598116, -0.0206444219951072, -0.0257345609293883, 402.012249846326, -0.0036484216118482, -0.0220044380686395, 0.0217668476452192, -0.0233115919305643, -0.0977799224798275, 0.9067735799723817, 0.0012342986574325, -0.0205250939376738, 400.4015248472767, 0.1262838931671073, -1.209173534426583, -0.065797638738089, -1.4064021191135434, -0.0185335110902583, 0.4575997933739006, -0.0065005598346794, -0.0017315306700346, 407.02501912645437, 0.1171334975761605, -1.196390932385231, -0.0346269299805251, -1.048939026029351, -0.0460020175471356, 0.351074938423847, 0.0086481703187599, 0.0016705265555908, 405.9228484186144, 0.1023241780269625, -1.2249450226972771, -0.0410774501282255, -0.8722030135410169, -0.0487085457002511, 0.2799885270532116, 0.0072109254704061, 0.0040721300491957, 404.72178031183523]|14030.6728515625000000|      0.20000000|[1760, 533, 0, 41]                                                         |  | trying linear partial model with 52 points | iterate success | actual_k=13
      10|[-0.5786223861802814, 0.6221292535312597, -1.84387577186775, 0.0154629548904954, -0.0094023158660019, -0.0053198515672615, -0.0520991607951472, -0.130649659475355, 1.1106494077055424, -0.0062546391339031, -0.0215194645373795, 399.7437342489883, 0.0295787194974281, -0.0172060519950387, 0.0034479801617336, -0.0071617228309262, -0.1324381263669631, 0.7482973860598116, -0.0206444219951072, -0.0257345609293883, 402.012249846326, -0.0036484216118482, -0.0220044380686395, 0.0217668476452192, -0.0233115919305643, -0.0977799224798275, 0.9067735799723817, 0.0012342986574325, -0.0205250939376738, 400.4015248472767, 0.1262838931671073, -1.209173534426583, -0.065797638738089, -1.4064021191135434, -0.0185335110902583, 0.4575997933739006, -0.0065005598346794, -0.0017315306700346, 407.02501912645437, 0.1171334975761605, -1.196390932385231, -0.0346269299805251, -1.048939026029351, -0.0460020175471356, 0.351074938423847, 0.0086481703187599, 0.0016705265555908, 405.9228484186144, 0.1023241780269625, -1.2249450226972771, -0.0410774501282255, -0.8722030135410169, -0.0487085457002511, 0.2799885270532116, 0.0072109254704061, 0.0040721300491957, 404.72178031183523]|14030.6728515625000000|      0.04000000|[2014, 611, 0, 47]                                                         |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 93 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 133 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 174 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 216 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
      11|[-0.5747368551954007, 0.6196792078389397, -1.8465151836817886, 0.012644107572653, -0.0033981701202756, 0.0045141988672511, -0.0478431280372644, -0.1337861401304713, 1.1099677232253862, -0.0136609900964745, -0.0235986285336082, 399.7444044433947, 0.0295302353113955, -0.0185659875960374, 0.0071460455477134, -0.007966328877378, -0.1347589052088161, 0.7493545851877597, -0.0180443769976337, -0.0278554131598958, 402.0093943287261, -0.0102870148932549, -0.0123423738971219, 0.0225685764063375, -0.0186773664334077, -0.104655085450612, 0.9037299617204405, 0.0097760519849952, -0.027256553697384, 400.4006844784731, 0.134432707073648, -1.2093358609584883, -0.0666022754946395, -1.4063504743254782, -0.0127738017108479, 0.4645258999774499, -0.0025796877174976, -0.0055853444457595, 407.025007447172, 0.1308330686251397, -1.2013851279117485, -0.0366870342538143, -1.0496344645921738, -0.0360135772404878, 0.3469912977019943, 0.0081955175237542, 0.0066608033510376, 405.92133337447194, 0.1140993861096713, -1.2214780446392408, -0.0432638515369721, -0.8749763180128347, -0.0336423331899221, 0.2833223336229955, 0.0033595418843395, 0.0041080361354239, 404.7249907057248]|8414.6728515625000000|      0.20000000|[2105, 637, 0, 49]                                                         |  | trying linear partial model with 52 points | iterate success | actual_k=13
