k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7503748359903852|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5721016647027786, 0.8378909827431191, 5.258673103195998, 5.240777232718485, 6.354948935827767, 7.934180589559277]|190.2458343505859375|      1.11111111|[11, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       2|[0.4252897068754284, 1.1791051423318675, 4.713043454210265, 5.929289904148141, 5.7850567378780635, 7.941146055385243]|132.8529357910156250|      1.23456790|[22, 8, 0, 4]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       3|[-0.4341569814376637, 0.8016463233787812, 4.26874843623839, 6.183369262582723, 5.173544427662145, 7.856692258678645]| 71.0727386474609375|      1.37174211|[33, 12, 0, 6]                                                             |  | trying linear partial model with 7 points | iterate success | actual_k=2
       4|[-0.4341569814376637, 0.8016463233787812, 4.26874843623839, 6.183369262582723, 5.173544427662145, 7.856692258678645]| 71.0727386474609375|      1.23456790|[43, 16, 0, 8]                                                             |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
       5|[-0.4341569814376637, 0.8016463233787812, 4.26874843623839, 6.183369262582723, 5.173544427662145, 7.856692258678645]| 71.0727386474609375|      1.11111111|[53, 20, 0, 10]                                                            |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
       6|[-0.4341569814376637, 0.8016463233787812, 4.26874843623839, 6.183369262582723, 5.173544427662145, 7.856692258678645]| 71.0727386474609375|      1.00000000|[64, 24, 0, 12]                                                            |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
       7|[-0.4341569814376637, 0.8016463233787812, 4.26874843623839, 6.183369262582723, 5.173544427662145, 7.856692258678645]| 71.0727386474609375|      0.90000000|[75, 28, 0, 14]                                                            |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
       8|[-0.8027995588556756, 1.0714708689783765, 3.7985306108636365, 6.1484237860882835, 4.575228950342668, 7.711813120501482]| 42.9788894653320312|      1.00000000|[86, 32, 0, 16]                                                            |  | trying linear partial model with 7 points | iterate success | actual_k=2
       9|[-0.8027995588556756, 1.0714708689783765, 3.7985306108636365, 6.1484237860882835, 4.575228950342668, 7.711813120501482]| 42.9788894653320312|      0.90000000|[96, 36, 0, 18]                                                            |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      10|[-0.8027995588556756, 1.0714708689783765, 3.7985306108636365, 6.1484237860882835, 4.575228950342668, 7.711813120501482]| 42.9788894653320312|      0.81000000|[107, 40, 0, 20]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      11|[-0.8027995588556756, 1.0714708689783765, 3.7985306108636365, 6.1484237860882835, 4.575228950342668, 7.711813120501482]| 42.9788894653320312|      0.72900000|[118, 44, 0, 22]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      12|[-0.8027995588556756, 1.0714708689783765, 3.7985306108636365, 6.1484237860882835, 4.575228950342668, 7.711813120501482]| 42.9788894653320312|      0.65610000|[129, 48, 0, 24]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      13|[-1.044227759442231, 1.2167129827580887, 3.3855113589650814, 6.245928407296713, 4.1856946459661994, 7.850576712500387]| 28.5216712951660156|      0.72900000|[141, 52, 0, 26]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      14|[-1.044227759442231, 1.2167129827580887, 3.3855113589650814, 6.245928407296713, 4.1856946459661994, 7.850576712500387]| 28.5216712951660156|      0.65610000|[153, 56, 0, 28]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      15|[-1.044227759442231, 1.2167129827580887, 3.3855113589650814, 6.245928407296713, 4.1856946459661994, 7.850576712500387]| 28.5216712951660156|      0.59049000|[163, 60, 0, 30]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      16|[-1.044227759442231, 1.2167129827580887, 3.3855113589650814, 6.245928407296713, 4.1856946459661994, 7.850576712500387]| 28.5216712951660156|      0.53144100|[174, 64, 0, 32]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      17|[-1.044227759442231, 1.2167129827580887, 3.3855113589650814, 6.245928407296713, 4.1856946459661994, 7.850576712500387]| 28.5216712951660156|      0.47829690|[185, 68, 0, 34]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      18|[-1.044227759442231, 1.2167129827580887, 3.3855113589650814, 6.245928407296713, 4.1856946459661994, 7.850576712500387]| 28.5216712951660156|      0.43046721|[196, 72, 0, 36]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      19|[-1.139485176531724, 1.3123868916007142, 3.050071418119161, 6.19081778472071, 3.961508874815434, 7.886047149761618]| 21.7759742736816406|      0.47829690|[207, 76, 0, 38]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      20|[-1.139485176531724, 1.3123868916007142, 3.050071418119161, 6.19081778472071, 3.961508874815434, 7.886047149761618]| 21.7759742736816406|      0.43046721|[218, 80, 0, 40]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      21|[-1.139485176531724, 1.3123868916007142, 3.050071418119161, 6.19081778472071, 3.961508874815434, 7.886047149761618]| 21.7759742736816406|      0.38742049|[229, 84, 0, 42]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      22|[-1.139485176531724, 1.3123868916007142, 3.050071418119161, 6.19081778472071, 3.961508874815434, 7.886047149761618]| 21.7759742736816406|      0.34867844|[240, 88, 0, 44]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      23|[-1.139485176531724, 1.3123868916007142, 3.050071418119161, 6.19081778472071, 3.961508874815434, 7.886047149761618]| 21.7759742736816406|      0.31381060|[251, 92, 0, 46]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      24|[-1.139485176531724, 1.3123868916007142, 3.050071418119161, 6.19081778472071, 3.961508874815434, 7.886047149761618]| 21.7759742736816406|      0.28242954|[261, 96, 0, 48]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      25|[-1.1641780815101803, 1.4328745326509431, 2.9965982868764347, 6.284505647158887, 3.731576122044331, 7.874489911998427]| 18.6886425018310547|      0.31381060|[271, 100, 0, 50]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      26|[-1.1641780815101803, 1.4328745326509431, 2.9965982868764347, 6.284505647158887, 3.731576122044331, 7.874489911998427]| 18.6886425018310547|      0.28242954|[281, 104, 0, 52]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      27|[-1.1641780815101803, 1.4328745326509431, 2.9965982868764347, 6.284505647158887, 3.731576122044331, 7.874489911998427]| 18.6886425018310547|      0.25418658|[291, 108, 0, 54]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      28|[-1.1641780815101803, 1.4328745326509431, 2.9965982868764347, 6.284505647158887, 3.731576122044331, 7.874489911998427]| 18.6886425018310547|      0.22876792|[302, 112, 0, 56]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      29|[-1.1707572125095997, 1.5374111667230281, 2.931647619741628, 6.3025403666939, 3.5397324260580714, 7.87845557906413]| 16.2162666320800781|      0.25418658|[314, 116, 0, 58]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      30|[-1.1707572125095997, 1.5374111667230281, 2.931647619741628, 6.3025403666939, 3.5397324260580714, 7.87845557906413]| 16.2162666320800781|      0.22876792|[325, 120, 0, 60]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      31|[-1.201016500763269, 1.6097807990328747, 2.7938369900006377, 6.336276942635377, 3.3789305513912584, 7.864505454540303]| 14.0144481658935547|      0.25418658|[335, 124, 0, 62]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      32|[-1.201016500763269, 1.6097807990328747, 2.7938369900006377, 6.336276942635377, 3.3789305513912584, 7.864505454540303]| 14.0144481658935547|      0.22876792|[347, 128, 0, 64]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      33|[-1.201016500763269, 1.6097807990328747, 2.7938369900006377, 6.336276942635377, 3.3789305513912584, 7.864505454540303]| 14.0144481658935547|      0.20589113|[358, 132, 0, 66]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      34|[-1.2211481285329224, 1.7015025881951134, 2.6668720117410736, 6.26846960053288, 3.2679043109898145, 7.887488531494932]| 12.3124589920043945|      0.22876792|[368, 136, 0, 68]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      35|[-1.2211481285329224, 1.7015025881951134, 2.6668720117410736, 6.26846960053288, 3.2679043109898145, 7.887488531494932]| 12.3124589920043945|      0.20589113|[378, 140, 0, 70]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      36|[-1.2211481285329224, 1.7015025881951134, 2.6668720117410736, 6.26846960053288, 3.2679043109898145, 7.887488531494932]| 12.3124589920043945|      0.18530202|[388, 144, 0, 72]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
