k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.50000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
       2|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.25000000|[23, 9, 0, 9]                                                              |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
       3|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.12500000|[34, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
       4|[0.1007018022867534, 10.005096532895914, 1.073879444831702]                     |  1.1581333875656128|      0.25000000|[45, 19, 0, 19]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | iterate success | actual_k=1
       5|[0.1007018022867534, 10.005096532895914, 1.073879444831702]                     |  1.1581333875656128|      0.12500000|[55, 23, 0, 23]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
       6|[0.1007018022867534, 10.005096532895914, 1.073879444831702]                     |  1.1581333875656128|      0.06250000|[66, 27, 0, 27]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
       7|[0.1507545462782363, 10.001870121712837, 1.1111696994540667]                    |  0.8740341067314148|      0.12500000|[71, 29, 0, 29]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       8|[0.1507545462782363, 10.001870121712837, 1.1111696994540667]                    |  0.8740341067314148|      0.06250000|[82, 33, 0, 33]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
       9|[0.1996289146296856, 10.001534174991663, 1.150123945153957]                     |  0.6382271647453308|      0.12500000|[91, 36, 0, 36]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | iterate success | actual_k=1
      10|[0.1996289146296856, 10.001534174991663, 1.150123945153957]                     |  0.6382271647453308|      0.06250000|[101, 40, 0, 40]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      11|[0.2608089905031052, 10.01383053782068, 1.15359493597789]                       |  0.4827220737934113|      0.12500000|[106, 42, 0, 42]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      12|[0.2608089905031052, 10.01383053782068, 1.15359493597789]                       |  0.4827220737934113|      0.06250000|[117, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      13|[0.3091649069932728, 10.013308300505406, 1.1931889078496596]                    |  0.3262265324592590|      0.12500000|[127, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | iterate success | actual_k=1
      14|[0.3091649069932728, 10.013308300505406, 1.1931889078496596]                    |  0.3262265324592590|      0.06250000|[138, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      15|[0.3091649069932728, 10.013308300505406, 1.1931889078496596]                    |  0.3262265324592590|      0.03125000|[150, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      16|[0.3398840436036358, 10.011342967078424, 1.1985772851967507]                    |  0.2701196670532227|      0.06250000|[156, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      17|[0.3398840436036358, 10.011342967078424, 1.1985772851967507]                    |  0.2701196670532227|      0.03125000|[167, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      18|[0.3654286431199485, 10.011511800102275, 1.2165774916111574]                    |  0.2155684232711792|      0.06250000|[178, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | iterate success | actual_k=1
      19|[0.3654286431199485, 10.011511800102275, 1.2165774916111574]                    |  0.2155684232711792|      0.03125000|[188, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      20|[0.3908182688633313, 10.012254965645145, 1.2347812579683386]                    |  0.1705375760793686|      0.06250000|[199, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | iterate success | actual_k=1
      21|[0.3908182688633313, 10.012254965645145, 1.2347812579683386]                    |  0.1705375760793686|      0.03125000|[211, 81, 0, 81]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      22|[0.3908182688633313, 10.012254965645145, 1.2347812579683386]                    |  0.1705375760793686|      0.01562500|[221, 85, 0, 85]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      23|[0.404676934877872, 10.014339510373311, 1.2416901417112953]                     |  0.1517202854156494|      0.03125000|[227, 87, 0, 87]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
