k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.2440353350607627, -0.0402197960743621, -0.2679142159576724, -0.1946080698146467, 0.7607383006958522, 0.2869535688880993, 0.0184065085457175, 0.1532163330196435, 0.3798679220364119]|120982.6953125000000000|      2.00000000|[30, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       2|[-0.2440353350607627, -0.0402197960743621, -0.2679142159576724, -0.1946080698146467, 0.7607383006958522, 0.2869535688880993, 0.0184065085457175, 0.1532163330196435, 0.3798679220364119]|120982.6953125000000000|      1.00000000|[59, 4, 0, 4]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[-0.2440353350607627, -0.0402197960743621, -0.2679142159576724, -0.1946080698146467, 0.7607383006958522, 0.2869535688880993, 0.0184065085457175, 0.1532163330196435, 0.3798679220364119]|120982.6953125000000000|      0.50000000|[88, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[-0.2193371947364456, -0.0956504646931782, -0.3744340546245362, 0.1832337068716382, 1.0392130597595477, 0.195701980028702, -0.0555561760811261, 0.1487124518157219, 0.3508722148735967]|77075.6484375000000000|      1.00000000|[117, 8, 0, 8]                                                             |  | trying linear partial model with 16 points | iterate success | actual_k=1
       5|[-0.2193371947364456, -0.0956504646931782, -0.3744340546245362, 0.1832337068716382, 1.0392130597595477, 0.195701980028702, -0.0555561760811261, 0.1487124518157219, 0.3508722148735967]|77075.6484375000000000|      0.50000000|[146, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[-0.1840965911644709, -0.0035917219313205, -0.3310215120779074, -0.2038364101522185, 1.1906839155770168, -0.0018117452895822, -0.0193284764988868, 0.0814960659526329, 0.4950588397771029]|43632.4843750000000000|      1.00000000|[175, 12, 0, 12]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       7|[-0.1840965911644709, -0.0035917219313205, -0.3310215120779074, -0.2038364101522185, 1.1906839155770168, -0.0018117452895822, -0.0193284764988868, 0.0814960659526329, 0.4950588397771029]|43632.4843750000000000|      0.50000000|[204, 14, 0, 14]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[-0.1840965911644709, -0.0035917219313205, -0.3310215120779074, -0.2038364101522185, 1.1906839155770168, -0.0018117452895822, -0.0193284764988868, 0.0814960659526329, 0.4950588397771029]|43632.4843750000000000|      0.25000000|[234, 16, 0, 16]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[-0.1509253732103882, 0.0694748544995869, -0.329274099583112, -0.0002403716520954, 1.2225187198280951, -0.0505730533633956, -0.1107073173122366, 0.1160772126463599, 0.5359180759779929]|1869.1962890625000000|      0.50000000|[263, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      10|[-0.1509253732103882, 0.0694748544995869, -0.329274099583112, -0.0002403716520954, 1.2225187198280951, -0.0505730533633956, -0.1107073173122366, 0.1160772126463599, 0.5359180759779929]|1869.1962890625000000|      0.25000000|[292, 20, 0, 20]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
