k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[10.284986152433074, -0.9679842660915151, -0.4381677604630489, 0.7510560715756788, -0.3720941489113726, -0.106063352311071, -0.0119457605684036]|1281343.8750000000000000|     10.00000000|[30, 2, 0, 2]                                                              |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
       2|[10.284986152433074, -0.9679842660915151, -0.4381677604630489, 0.7510560715756788, -0.3720941489113726, -0.106063352311071, -0.0119457605684036]|1281343.8750000000000000|      1.00000000|[73, 5, 0, 5]                                                              |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[9.702705238781993, -1.0928849768124642, -0.4224978961800521, 0.6182204773253626, -0.1000156598215029, 0.3922368866014158, 0.5404382344811581]|48180.0625000000000000|     10.00000000|[102, 7, 0, 7]                                                             |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
       4|[5.395698225816837, -4.859085918776249, 1.9444748449250946, 6.557645265389418, -5.0679346686753926, -0.6745118711450284, 1.2940442947872721]|27540.4472656250000000|    100.00000000|[132, 9, 0, 9]                                                             |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
       5|[5.395698225816837, -4.859085918776249, 1.9444748449250946, 6.557645265389418, -5.0679346686753926, -0.6745118711450284, 1.2940442947872721]|27540.4472656250000000|     10.00000000|[175, 12, 0, 12]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[5.395698225816837, -4.859085918776249, 1.9444748449250946, 6.557645265389418, -5.0679346686753926, -0.6745118711450284, 1.2940442947872721]|27540.4472656250000000|      1.00000000|[218, 15, 0, 15]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[5.4036428201679945, -4.863707468940549, 1.9562797128242757, 6.7186308823738905, -5.131656978368674, -0.627061461761093, 0.3104042555405278]|24548.7460937500000000|     10.00000000|[247, 17, 0, 17]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
       8|[5.4036428201679945, -4.863707468940549, 1.9562797128242757, 6.7186308823738905, -5.131656978368674, -0.627061461761093, 0.3104042555405278]|24548.7460937500000000|      1.00000000|[292, 20, 0, 20]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[5.4036428201679945, -4.863707468940549, 1.9562797128242757, 6.7186308823738905, -5.131656978368674, -0.627061461761093, 0.3104042555405278]|24548.7460937500000000|      0.10000000|[335, 23, 0, 23]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[5.403690973279908, -4.861996103996926, 1.9563931946127948, 6.7165494071230025, -5.1320493556744085, -0.625814469693597, 0.410359318167714]|10292.9238281250000000|      1.00000000|[364, 25, 0, 25]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      11|[5.403690973279908, -4.861996103996926, 1.9563931946127948, 6.7165494071230025, -5.1320493556744085, -0.625814469693597, 0.410359318167714]|10292.9238281250000000|      0.10000000|[407, 28, 0, 28]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[5.408833030563136, -4.8574280582026566, 1.9503890162253539, 6.709834165696899, -5.128321742517633, -0.6149335802284249, 0.5090470009026862]|8677.4912109375000000|      1.00000000|[436, 30, 0, 30]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      13|[5.408833030563136, -4.8574280582026566, 1.9503890162253539, 6.709834165696899, -5.128321742517633, -0.6149335802284249, 0.5090470009026862]|8677.4912109375000000|      0.10000000|[480, 33, 0, 33]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[5.408833030563136, -4.8574280582026566, 1.9503890162253539, 6.709834165696899, -5.128321742517633, -0.6149335802284249, 0.5090470009026862]|8677.4912109375000000|      0.01000000|[523, 36, 0, 36]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[5.40886949720851, -4.857385602208385, 1.950344536606841, 6.710649077631658, -5.128362873775321, -0.6139880313895401, 0.499125556784647]|8612.7792968750000000|      0.10000000|[552, 38, 0, 38]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      16|[5.402392295205795, -4.873354276289472, 2.0107873956801767, 6.6746002342615, -5.179409090804342, -0.5698363964899847, 0.4851575274409936]|8553.9472656250000000|      1.00000000|[581, 40, 0, 40]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      17|[5.402392295205795, -4.873354276289472, 2.0107873956801767, 6.6746002342615, -5.179409090804342, -0.5698363964899847, 0.4851575274409936]|8553.9472656250000000|      0.10000000|[624, 43, 0, 43]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[5.402392295205795, -4.873354276289472, 2.0107873956801767, 6.6746002342615, -5.179409090804342, -0.5698363964899847, 0.4851575274409936]|8553.9472656250000000|      0.01000000|[667, 46, 0, 46]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[5.403011006175994, -4.873438604578444, 2.0102984115299827, 6.675854960669876, -5.178986688530115, -0.5619454085129151, 0.479211896550963]|8549.6367187500000000|      0.10000000|[696, 48, 0, 48]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
