k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1751161493803103, 10.107726238125226, 1.9786364962771419]                    |  0.9598846435546875|      1.11111111|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[0.8382824800511004, 10.160423152931878, 1.088691916952638]                     |  0.0048163249157369|      1.23456790|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[0.8382824800511004, 10.160423152931878, 1.088691916952638]                     |  0.0048163249157369|      1.11111111|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.8382824800511004, 10.160423152931878, 1.088691916952638]                     |  0.0048163249157369|      1.00000000|[22, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.8382824800511004, 10.160423152931878, 1.088691916952638]                     |  0.0048163249157369|      0.90000000|[27, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.8382824800511004, 10.160423152931878, 1.088691916952638]                     |  0.0048163249157369|      0.81000000|[32, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       7|[0.8382824800511004, 10.160423152931878, 1.088691916952638]                     |  0.0048163249157369|      0.72900000|[37, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.8382824800511004, 10.160423152931878, 1.088691916952638]                     |  0.0048163249157369|      0.65610000|[42, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       9|[0.8382824800511004, 10.160423152931878, 1.088691916952638]                     |  0.0048163249157369|      0.59049000|[47, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[0.8382824800511004, 10.160423152931878, 1.088691916952638]                     |  0.0048163249157369|      0.53144100|[53, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      11|[0.8382824800511004, 10.160423152931878, 1.088691916952638]                     |  0.0048163249157369|      0.47829690|[58, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      12|[0.8382824800511004, 10.160423152931878, 1.088691916952638]                     |  0.0048163249157369|      0.43046721|[64, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[0.8382824800511004, 10.160423152931878, 1.088691916952638]                     |  0.0048163249157369|      0.38742049|[69, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      14|[0.8382824800511004, 10.160423152931878, 1.088691916952638]                     |  0.0048163249157369|      0.34867844|[74, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[0.8382824800511004, 10.160423152931878, 1.088691916952638]                     |  0.0048163249157369|      0.31381060|[80, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
