k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[10.642224747056071, -1.0413523402145897, -0.3623262572693113, -0.3573577596778932, 0.4515617127952118, 0.1712856681582432, -0.0869816525813312]|31801.6425781250000000|     10.00000000|[33, 0, 0, 2]                                                              |  | trying quadratic partial model with 17 points | iterate success | actual_k=0
       2|[10.642224747056071, -1.0413523402145897, -0.3623262572693113, -0.3573577596778932, 0.4515617127952118, 0.1712856681582432, -0.0869816525813312]|31801.6425781250000000|      1.00000000|[81, 0, 0, 5]                                                              |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[10.642224747056071, -1.0413523402145897, -0.3623262572693113, -0.3573577596778932, 0.4515617127952118, 0.1712856681582432, -0.0869816525813312]|31801.6425781250000000|      0.10000000|[129, 0, 0, 8]                                                             |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[10.642224747056071, -1.0413523402145897, -0.3623262572693113, -0.3573577596778932, 0.4515617127952118, 0.1712856681582432, -0.0869816525813312]|31801.6425781250000000|      0.01000000|[177, 0, 0, 11]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[10.642153539660145, -1.0413775761513884, -0.3622815639620647, -0.359692255496861, 0.4515746417380599, 0.1712458948545408, -0.0772584496440004]|29271.2578125000000000|      0.10000000|[209, 0, 0, 13]                                                            |  | trying quadratic partial model with 17 points | iterate success | actual_k=0
       6|[10.642153539660145, -1.0413775761513884, -0.3622815639620647, -0.359692255496861, 0.4515746417380599, 0.1712458948545408, -0.0772584496440004]|29271.2578125000000000|      0.01000000|[257, 0, 0, 16]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[10.64214820992, -1.041335185006615, -0.3622454885007195, -0.3616957722423942, 0.4515503895811979, 0.1713459367658886, -0.0674619095790064]|26237.2207031250000000|      0.10000000|[289, 0, 0, 18]                                                            |  | trying quadratic partial model with 17 points | iterate success | actual_k=0
       8|[10.64214820992, -1.041335185006615, -0.3622454885007195, -0.3616957722423942, 0.4515503895811979, 0.1713459367658886, -0.0674619095790064]|26237.2207031250000000|      0.01000000|[337, 0, 0, 21]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[10.642158035863456, -1.0413033748896212, -0.3622700639860716, -0.3634373064604872, 0.4515562433723537, 0.1713524636841596, -0.0576148151185835]|22583.9062500000000000|      0.10000000|[369, 0, 0, 23]                                                            |  | trying quadratic partial model with 17 points | iterate success | actual_k=0
      10|[10.642158035863456, -1.0413033748896212, -0.3622700639860716, -0.3634373064604872, 0.4515562433723537, 0.1713524636841596, -0.0576148151185835]|22583.9062500000000000|      0.01000000|[417, 0, 0, 26]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      11|[10.64217680436105, -1.0413604274335548, -0.3622774927957513, -0.3650512189889862, 0.4515671703692692, 0.1713163132403674, -0.047746167913418]|18263.4707031250000000|      0.10000000|[449, 0, 0, 28]                                                            |  | trying quadratic partial model with 17 points | iterate success | actual_k=0
