k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.50000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       2|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.25000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       3|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.12500000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       4|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.06250000|[22, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       5|[0.0547899416357541, 10.000981051829347, 1.0300557786932696]                    |  1.4979031085968018|      0.12500000|[27, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       6|[0.0547899416357541, 10.000981051829347, 1.0300557786932696]                    |  1.4979031085968018|      0.06250000|[32, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       7|[0.0794791969626879, 10.00999620407134, 1.086760431954313]                      |  1.2028772830963135|      0.12500000|[37, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       8|[0.0794791969626879, 10.00999620407134, 1.086760431954313]                      |  1.2028772830963135|      0.06250000|[42, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[0.1302523922161615, 10.012728943043976, 1.1231041354180504]                    |  0.9112480878829956|      0.12500000|[47, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[0.1302523922161615, 10.012728943043976, 1.1231041354180504]                    |  0.9112480878829956|      0.06250000|[53, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      11|[0.1445690697344278, 10.040067246433942, 1.1774539276218492]                    |  0.7351052165031433|      0.12500000|[58, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      12|[0.1445690697344278, 10.040067246433942, 1.1774539276218492]                    |  0.7351052165031433|      0.06250000|[64, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      13|[0.1445690697344278, 10.040067246433942, 1.1774539276218492]                    |  0.7351052165031433|      0.03125000|[69, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      14|[0.1692063008036828, 10.02658408397235, 1.1911569811236957]                     |  0.6360333561897278|      0.06250000|[74, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      15|[0.1935429549869905, 10.008795823480837, 1.2459069131040017]                    |  0.4784671664237976|      0.12500000|[80, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      16|[0.1935429549869905, 10.008795823480837, 1.2459069131040017]                    |  0.4784671664237976|      0.06250000|[85, 32, 0, 32]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
