k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.10000000|[28, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.01000000|[54, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.00100000|[81, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.00010000|[107, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.00001000|[134, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[97.00000011443748, 0.00900999805404, 99.99999994749005, 65.00000011476558, 20.00000003113184, 69.99999991616073, 178.00000003472337, 16.500000026212856]|7370.3540039062500000|      0.00010000|[160, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       7|[97.00000011443748, 0.00900999805404, 99.99999994749005, 65.00000011476558, 20.00000003113184, 69.99999991616073, 178.00000003472337, 16.500000026212856]|7370.3540039062500000|      0.00001000|[186, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[97.00000012092555, 0.0090199928514102, 99.99999994597424, 65.00000024362788, 20.00000025563632, 69.99999992766689, 178.0000002180728, 16.5000000829929]|7369.5336914062500000|      0.00010000|[212, 32, 0, 16]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       9|[97.00000012092555, 0.0090199928514102, 99.99999994597424, 65.00000024362788, 20.00000025563632, 69.99999992766689, 178.0000002180728, 16.5000000829929]|7369.5336914062500000|      0.00001000|[238, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[96.99999983321891, 0.0090295882587177, 100.00000123301092, 65.00000255507689, 20.00000007173631, 69.9999996979435, 177.9999999647251, 16.49999924911853]|7369.2539062500000000|      0.00010000|[264, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      11|[96.99999983321891, 0.0090295882587177, 100.00000123301092, 65.00000255507689, 20.00000007173631, 69.9999996979435, 177.9999999647251, 16.49999924911853]|7369.2539062500000000|      0.00001000|[290, 44, 0, 22]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      12|[96.99999983321891, 0.0090295882587177, 100.00000123301092, 65.00000255507689, 20.00000007173631, 69.9999996979435, 177.9999999647251, 16.49999924911853]|7369.2539062500000000|      0.00000100|[316, 48, 0, 24]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      13|[96.99999980709363, 0.0090302297072194, 100.00000118406521, 65.00000320986032, 20.0000004442965, 69.99999967236857, 178.00000006587058, 16.49999933301532]|7369.2509765625000000|      0.00001000|[343, 52, 0, 26]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      14|[96.99999980709363, 0.0090302297072194, 100.00000118406521, 65.00000320986032, 20.0000004442965, 69.99999967236857, 178.00000006587058, 16.49999933301532]|7369.2509765625000000|      0.00000100|[369, 56, 0, 28]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      15|[96.99999997349897, 0.0090301280381312, 100.00000111961828, 65.00000406414597, 20.000000804806092, 69.99999958792685, 178.00000021350039, 16.499999595928156]|7369.2480468750000000|      0.00001000|[396, 60, 0, 30]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      16|[96.99999997349897, 0.0090301280381312, 100.00000111961828, 65.00000406414597, 20.000000804806092, 69.99999958792685, 178.00000021350039, 16.499999595928156]|7369.2480468750000000|      0.00000100|[422, 64, 0, 32]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      17|[96.99999995503887, 0.0090299637717971, 100.00000111081597, 65.00000487324664, 20.00000132725405, 69.99999959759545, 178.00000041687866, 16.499999655479257]|7369.2451171875000000|      0.00001000|[448, 68, 0, 34]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      18|[96.99999995503887, 0.0090299637717971, 100.00000111081597, 65.00000487324664, 20.00000132725405, 69.99999959759545, 178.00000041687866, 16.499999655479257]|7369.2451171875000000|      0.00000100|[474, 72, 0, 36]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      19|[96.9999999473284, 0.0090300970500236, 100.00000111855225, 65.00000569127849, 20.000001784548285, 69.99999963855888, 178.00000072479247, 16.499999741121336]|7369.2421875000000000|      0.00001000|[501, 76, 0, 38]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      20|[96.9999999473284, 0.0090300970500236, 100.00000111855225, 65.00000569127849, 20.000001784548285, 69.99999963855888, 178.00000072479247, 16.499999741121336]|7369.2421875000000000|      0.00000100|[529, 80, 0, 40]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      21|[96.99999989707659, 0.009030074731354, 100.00000120837456, 65.00000648641311, 20.000002336171203, 69.99999967652987, 178.00000087846672, 16.499999906421362]|7369.2387695312500000|      0.00001000|[555, 84, 0, 42]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      22|[96.99999989707659, 0.009030074731354, 100.00000120837456, 65.00000648641311, 20.000002336171203, 69.99999967652987, 178.00000087846672, 16.499999906421362]|7369.2387695312500000|      0.00000100|[582, 88, 0, 44]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      23|[97.0000000530393, 0.0090297757167636, 100.0000012468896, 65.00000717764219, 20.000002958001236, 69.99999970147412, 178.00000077385755, 16.499999812896014]|7369.2363281250000000|      0.00001000|[608, 92, 0, 46]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      24|[97.0000000530393, 0.0090297757167636, 100.0000012468896, 65.00000717764219, 20.000002958001236, 69.99999970147412, 178.00000077385755, 16.499999812896014]|7369.2363281250000000|      0.00000100|[634, 96, 0, 48]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      25|[97.00000005654435, 0.0090301150338001, 100.00000117927463, 65.00000796434816, 20.000003391935525, 69.99999978058395, 178.00000102610565, 16.499999869351015]|7369.2333984375000000|      0.00001000|[660, 100, 0, 50]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      26|[97.00000005654435, 0.0090301150338001, 100.00000117927463, 65.00000796434816, 20.000003391935525, 69.99999978058395, 178.00000102610565, 16.499999869351015]|7369.2333984375000000|      0.00000100|[686, 104, 0, 52]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      27|[97.00000006938622, 0.0090299244897793, 100.00000119650782, 65.00000870774765, 20.000003976718034, 69.99999962763512, 178.00000123860437, 16.499999877635126]|7369.2304687500000000|      0.00001000|[713, 108, 0, 54]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      28|[96.99999960703592, 0.009032136906701, 100.0000019011054, 65.00001566532468, 20.000008582575564, 69.99999870985286, 178.00000498958275, 16.500003017861406]|7369.2133789062500000|      0.00010000|[739, 112, 0, 56]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      29|[96.99999960703592, 0.009032136906701, 100.0000019011054, 65.00001566532468, 20.000008582575564, 69.99999870985286, 178.00000498958275, 16.500003017861406]|7369.2133789062500000|      0.00001000|[766, 116, 0, 58]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      30|[96.99999960703592, 0.009032136906701, 100.0000019011054, 65.00001566532468, 20.000008582575564, 69.99999870985286, 178.00000498958275, 16.500003017861406]|7369.2133789062500000|      0.00000100|[792, 120, 0, 60]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      31|[96.99999961494633, 0.0090311769725612, 100.00000189856696, 65.00001585855331, 20.00000875659216, 69.9999987123204, 178.0000050935712, 16.50000302218154]|7369.2041015625000000|      0.00001000|[819, 124, 0, 62]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      32|[96.99999961494633, 0.0090311769725612, 100.00000189856696, 65.00001585855331, 20.00000875659216, 69.9999987123204, 178.0000050935712, 16.50000302218154]|7369.2041015625000000|      0.00000100|[845, 128, 0, 64]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      33|[96.99999965645583, 0.009030326114005, 100.00000191350044, 65.00001622710562, 20.000009076332958, 69.99999873515033, 178.00000528126714, 16.50000303884639]|7369.1992187500000000|      0.00001000|[871, 132, 0, 66]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      34|[96.99999965645583, 0.009030326114005, 100.00000191350044, 65.00001622710562, 20.000009076332958, 69.99999873515033, 178.00000528126714, 16.50000303884639]|7369.1992187500000000|      0.00000100|[897, 136, 0, 68]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      35|[96.9999995654426, 0.0090299258524747, 100.0000020412639, 65.00001695651358, 20.000009519428872, 69.99999875041061, 178.00000556159625, 16.500003128269892]|7369.1962890625000000|      0.00001000|[923, 140, 0, 70]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      36|[96.99999916427277, 0.0090319915120355, 100.00000242620662, 65.00002490448034, 20.00001455220777, 69.99999760440093, 178.00000776051795, 16.50000400934798]|7369.1762695312500000|      0.00010000|[950, 144, 0, 72]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      37|[96.99999916427277, 0.0090319915120355, 100.00000242620662, 65.00002490448034, 20.00001455220777, 69.99999760440093, 178.00000776051795, 16.50000400934798]|7369.1762695312500000|      0.00001000|[976, 148, 0, 74]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      38|[96.99999916427277, 0.0090319915120355, 100.00000242620662, 65.00002490448034, 20.00001455220777, 69.99999760440093, 178.00000776051795, 16.50000400934798]|7369.1762695312500000|      0.00000100|[1004, 152, 0, 76]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      39|[96.99999918731318, 0.0090310406588835, 100.00000240977418, 65.0000251525917, 20.00001471775238, 69.99999760420194, 178.00000783700023, 16.500004025582246]|7369.1674804687500000|      0.00001000|[1031, 156, 0, 78]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      40|[96.99999918731318, 0.0090310406588835, 100.00000240977418, 65.0000251525917, 20.00001471775238, 69.99999760420194, 178.00000783700023, 16.500004025582246]|7369.1674804687500000|      0.00000100|[1058, 160, 0, 80]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      41|[96.99999921749338, 0.0090302089002683, 100.00000238560504, 65.00002564437915, 20.000014954493675, 69.99999759278573, 178.00000792999066, 16.500004023651236]|7369.1635742187500000|      0.00001000|[1084, 164, 0, 82]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      42|[96.99999921749338, 0.0090302089002683, 100.00000238560504, 65.00002564437915, 20.000014954493675, 69.99999759278573, 178.00000792999066, 16.500004023651236]|7369.1635742187500000|      0.00000100|[1111, 168, 0, 84]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      43|[96.99999926382269, 0.0090298791498701, 100.00000243720245, 65.00002637743863, 20.00001550922672, 69.99999757650271, 178.00000813171644, 16.500004043465413]|7369.1606445312500000|      0.00001000|[1137, 172, 0, 86]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      44|[96.99999926382269, 0.0090298791498701, 100.00000243720245, 65.00002637743863, 20.00001550922672, 69.99999757650271, 178.00000813171644, 16.500004043465413]|7369.1606445312500000|      0.00000100|[1163, 176, 0, 88]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      45|[96.99999926019795, 0.009030146376269, 100.00000242229171, 65.00002716762889, 20.000015997592666, 69.99999755697556, 178.00000837857715, 16.50000410773933]|7369.1572265625000000|      0.00001000|[1189, 180, 0, 90]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      46|[97.00000021333199, 0.0090286877098018, 100.00000347096497, 65.00003580064275, 20.000019667735835, 69.9999990853603, 178.00001069892951, 16.500004488840034]|7369.1323242187500000|      0.00010000|[1216, 184, 0, 92]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      47|[97.00000021333199, 0.0090286877098018, 100.00000347096497, 65.00003580064275, 20.000019667735835, 69.9999990853603, 178.00001069892951, 16.500004488840034]|7369.1323242187500000|      0.00001000|[1244, 188, 0, 94]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      48|[97.00000021333199, 0.0090286877098018, 100.00000347096497, 65.00003580064275, 20.000019667735835, 69.9999990853603, 178.00001069892951, 16.500004488840034]|7369.1323242187500000|      0.00000100|[1271, 192, 0, 96]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      49|[97.00000024613472, 0.0090296058117856, 100.00000348687261, 65.0000361243859, 20.000019887083646, 69.99999905021576, 178.00001073860682, 16.500004494051193]|7369.1269531250000000|      0.00001000|[1298, 196, 0, 98]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      50|[97.00000024613472, 0.0090296058117856, 100.00000348687261, 65.0000361243859, 20.000019887083646, 69.99999905021576, 178.00001073860682, 16.500004494051193]|7369.1269531250000000|      0.00000100|[1324, 200, 0, 100]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      51|[97.00000029367673, 0.0090302203679067, 100.00000356350297, 65.00003673250222, 20.000020347135454, 69.99999907710112, 178.0000109126997, 16.500004535330973]|7369.1240234375000000|      0.00001000|[1350, 204, 0, 102]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      52|[97.00000001839744, 0.0090301007839687, 100.00000260697088, 65.0000425959494, 20.000023893816927, 70.00000067125761, 178.00001606001828, 16.500009331139744]|7369.0981445312500000|      0.00010000|[1376, 208, 0, 104]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      53|[97.00000001839744, 0.0090301007839687, 100.00000260697088, 65.0000425959494, 20.000023893816927, 70.00000067125761, 178.00001606001828, 16.500009331139744]|7369.0981445312500000|      0.00001000|[1402, 212, 0, 106]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      54|[97.00000001839744, 0.0090301007839687, 100.00000260697088, 65.0000425959494, 20.000023893816927, 70.00000067125761, 178.00001606001828, 16.500009331139744]|7369.0981445312500000|      0.00000100|[1429, 216, 0, 108]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      55|[97.00000005442023, 0.0090300184406476, 100.00000263310152, 65.00004341469283, 20.00002441774056, 70.00000064951357, 178.00001624764369, 16.50000943470739]|7369.0952148437500000|      0.00001000|[1455, 220, 0, 110]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      56|[97.00000005442023, 0.0090300184406476, 100.00000263310152, 65.00004341469283, 20.00002441774056, 70.00000064951357, 178.00001624764369, 16.50000943470739]|7369.0952148437500000|      0.00000100|[1482, 224, 0, 112]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      57|[97.00000026369256, 0.0090300743058651, 100.00000255999412, 65.00004421563219, 20.00002485149384, 70.00000047378782, 178.00001648081476, 16.500009253474328]|7369.0922851562500000|      0.00001000|[1509, 228, 0, 114]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      58|[97.00000026369256, 0.0090300743058651, 100.00000255999412, 65.00004421563219, 20.00002485149384, 70.00000047378782, 178.00001648081476, 16.500009253474328]|7369.0922851562500000|      0.00000100|[1535, 232, 0, 116]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      59|[97.00000017955341, 0.0090300497033279, 100.0000026018942, 65.00004505674228, 20.000025303945538, 70.00000053324374, 178.0000167543872, 16.500009255495456]|7369.0893554687500000|      0.00001000|[1561, 236, 0, 118]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      60|[97.00000047944387, 0.0090303245692688, 100.00000285548475, 65.00005321447097, 20.000030458350878, 70.00000037814726, 178.0000192572342, 16.500009860042105]|7369.0581054687500000|      0.00010000|[1587, 240, 0, 120]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      61|[97.00000047944387, 0.0090303245692688, 100.00000285548475, 65.00005321447097, 20.000030458350878, 70.00000037814726, 178.0000192572342, 16.500009860042105]|7369.0581054687500000|      0.00001000|[1614, 244, 0, 122]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      62|[97.00000047944387, 0.0090303245692688, 100.00000285548475, 65.00005321447097, 20.000030458350878, 70.00000037814726, 178.0000192572342, 16.500009860042105]|7369.0581054687500000|      0.00000100|[1640, 248, 0, 124]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      63|[97.00000049731187, 0.009029894941959, 100.00000290264245, 65.00005394690096, 20.000030918803226, 70.0000004137107, 178.00001950682304, 16.500009830924277]|7369.0551757812500000|      0.00001000|[1666, 252, 0, 126]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      64|[97.00000049731187, 0.009029894941959, 100.00000290264245, 65.00005394690096, 20.000030918803226, 70.0000004137107, 178.00001950682304, 16.500009830924277]|7369.0551757812500000|      0.00000100|[1693, 256, 0, 128]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
