k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.90000000|[143, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 30 points | trying quadratic partial model with 44 points | trying quadratic partial model with 58 points | trying quadratic partial model with 72 points | trying quadratic partial model with 86 points | trying quadratic partial model with 100 points | trying quadratic partial model with 114 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=1
       2|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.81000000|[286, 20, 0, 20]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 30 points | trying quadratic partial model with 45 points | trying quadratic partial model with 59 points | trying quadratic partial model with 73 points | trying quadratic partial model with 88 points | trying quadratic partial model with 102 points | trying quadratic partial model with 116 points | trying quadratic partial model with 130 points | exploitation failed, decreasing delta | actual_k=1
       3|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.72900000|[429, 30, 0, 30]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 30 points | trying quadratic partial model with 44 points | trying quadratic partial model with 58 points | trying quadratic partial model with 73 points | trying quadratic partial model with 87 points | trying quadratic partial model with 102 points | trying quadratic partial model with 116 points | trying quadratic partial model with 130 points | exploitation failed, decreasing delta | actual_k=1
       4|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.65610000|[570, 40, 0, 40]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 30 points | trying quadratic partial model with 44 points | trying quadratic partial model with 58 points | trying quadratic partial model with 72 points | trying quadratic partial model with 86 points | trying quadratic partial model with 100 points | trying quadratic partial model with 114 points | trying quadratic partial model with 128 points | exploitation failed, decreasing delta | actual_k=1
       5|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.59049000|[711, 50, 0, 50]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 30 points | trying quadratic partial model with 44 points | trying quadratic partial model with 58 points | trying quadratic partial model with 72 points | trying quadratic partial model with 86 points | trying quadratic partial model with 100 points | trying quadratic partial model with 114 points | trying quadratic partial model with 128 points | exploitation failed, decreasing delta | actual_k=1
       6|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.53144100|[854, 60, 0, 60]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 31 points | trying quadratic partial model with 45 points | trying quadratic partial model with 60 points | trying quadratic partial model with 74 points | trying quadratic partial model with 88 points | trying quadratic partial model with 102 points | trying quadratic partial model with 116 points | trying quadratic partial model with 130 points | exploitation failed, decreasing delta | actual_k=1
       7|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.47829690|[996, 70, 0, 70]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 30 points | trying quadratic partial model with 44 points | trying quadratic partial model with 58 points | trying quadratic partial model with 72 points | trying quadratic partial model with 86 points | trying quadratic partial model with 100 points | trying quadratic partial model with 114 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=1
       8|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.43046721|[1138, 80, 0, 80]                                                          |  | trying linear partial model with 16 points | trying quadratic partial model with 30 points | trying quadratic partial model with 44 points | trying quadratic partial model with 58 points | trying quadratic partial model with 73 points | trying quadratic partial model with 87 points | trying quadratic partial model with 101 points | trying quadratic partial model with 115 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=1
       9|[0.8131030255906773, 0.9190386324315508, 0.8910002463476603, 1.0656223092147963, 0.9681879684715917, 0.8930300118005436, 0.9697436716764909, 0.8597680088138393, 1.1304300511221983, 1.0446361931110144, 0.901825391215844, 0.8283518448353808, 0.9725762951851555, 0.9678820515321584, 0.931269829226479, 1.046241252093858, 0.970776638167078, 0.9837990523910939, 0.9393951192661583, 1.0418152470241921, 1.0027869895488666, 0.8540638143090704]|  1.4594064950942993|      0.47829690|[1196, 84, 0, 84]                                                          |  | trying linear partial model with 16 points | trying quadratic partial model with 30 points | trying quadratic partial model with 45 points | iterate success | actual_k=1
      10|[0.8131030255906773, 0.9190386324315508, 0.8910002463476603, 1.0656223092147963, 0.9681879684715917, 0.8930300118005436, 0.9697436716764909, 0.8597680088138393, 1.1304300511221983, 1.0446361931110144, 0.901825391215844, 0.8283518448353808, 0.9725762951851555, 0.9678820515321584, 0.931269829226479, 1.046241252093858, 0.970776638167078, 0.9837990523910939, 0.9393951192661583, 1.0418152470241921, 1.0027869895488666, 0.8540638143090704]|  1.4594064950942993|      0.43046721|[1337, 94, 0, 94]                                                          |  | trying linear partial model with 16 points | trying quadratic partial model with 30 points | trying quadratic partial model with 44 points | trying quadratic partial model with 58 points | trying quadratic partial model with 72 points | trying quadratic partial model with 86 points | trying quadratic partial model with 100 points | trying quadratic partial model with 114 points | trying quadratic partial model with 128 points | exploitation failed, decreasing delta | actual_k=1
      11|[0.7845748056317299, 0.8257887568315574, 0.8295316557983073, 1.0427726310875276, 0.8041562562532647, 0.7635497030957779, 0.9739457918619991, 0.8145210413821742, 0.9535739163251491, 0.959947462695153, 0.8156532320239493, 0.6234869817122165, 0.9201464730900384, 0.9722023398483928, 1.0803266385668213, 1.0631239514269122, 0.9671933574638438, 0.975580208866569, 1.0038058940355674, 1.1260063066791597, 1.0265748241220867, 0.8815675865906872]|  1.3646292686462402|      0.47829690|[1394, 98, 0, 98]                                                          |  | trying linear partial model with 16 points | trying quadratic partial model with 30 points | trying quadratic partial model with 44 points | iterate success | actual_k=1
      12|[0.7845748056317299, 0.8257887568315574, 0.8295316557983073, 1.0427726310875276, 0.8041562562532647, 0.7635497030957779, 0.9739457918619991, 0.8145210413821742, 0.9535739163251491, 0.959947462695153, 0.8156532320239493, 0.6234869817122165, 0.9201464730900384, 0.9722023398483928, 1.0803266385668213, 1.0631239514269122, 0.9671933574638438, 0.975580208866569, 1.0038058940355674, 1.1260063066791597, 1.0265748241220867, 0.8815675865906872]|  1.3646292686462402|      0.43046721|[1535, 108, 0, 108]                                                        |  | trying linear partial model with 16 points | trying quadratic partial model with 30 points | trying quadratic partial model with 44 points | trying quadratic partial model with 58 points | trying quadratic partial model with 72 points | trying quadratic partial model with 86 points | trying quadratic partial model with 100 points | trying quadratic partial model with 114 points | trying quadratic partial model with 128 points | exploitation failed, decreasing delta | actual_k=1
      13|[0.6909743503285551, 0.7271151383590598, 0.7282789464260968, 0.9337735578306584, 0.71024912706589, 0.6674815974254983, 0.8700923783235615, 0.7210192575801001, 0.8658192468302489, 0.8524509479090651, 0.845830466383309, 0.3334844071196102, 0.9024743142513924, 0.9582919255462781, 1.0770762323994476, 1.068325745316113, 0.9435770373078158, 0.9346752771986495, 1.0004890601108072, 1.1216066541415137, 1.0221105912427382, 0.8799443700318648]|  1.2386009693145752|      0.47829690|[1593, 112, 0, 112]                                                        |  | trying linear partial model with 16 points | trying quadratic partial model with 30 points | trying quadratic partial model with 44 points | iterate success | actual_k=1
      14|[0.6909743503285551, 0.7271151383590598, 0.7282789464260968, 0.9337735578306584, 0.71024912706589, 0.6674815974254983, 0.8700923783235615, 0.7210192575801001, 0.8658192468302489, 0.8524509479090651, 0.845830466383309, 0.3334844071196102, 0.9024743142513924, 0.9582919255462781, 1.0770762323994476, 1.068325745316113, 0.9435770373078158, 0.9346752771986495, 1.0004890601108072, 1.1216066541415137, 1.0221105912427382, 0.8799443700318648]|  1.2386009693145752|      0.43046721|[1735, 122, 0, 122]                                                        |  | trying linear partial model with 16 points | trying quadratic partial model with 30 points | trying quadratic partial model with 44 points | trying quadratic partial model with 58 points | trying quadratic partial model with 73 points | trying quadratic partial model with 87 points | trying quadratic partial model with 101 points | trying quadratic partial model with 115 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=1
      15|[0.6909743503285551, 0.7271151383590598, 0.7282789464260968, 0.9337735578306584, 0.71024912706589, 0.6674815974254983, 0.8700923783235615, 0.7210192575801001, 0.8658192468302489, 0.8524509479090651, 0.845830466383309, 0.3334844071196102, 0.9024743142513924, 0.9582919255462781, 1.0770762323994476, 1.068325745316113, 0.9435770373078158, 0.9346752771986495, 1.0004890601108072, 1.1216066541415137, 1.0221105912427382, 0.8799443700318648]|  1.2386009693145752|      0.38742049|[1876, 132, 0, 132]                                                        |  | trying linear partial model with 16 points | trying quadratic partial model with 30 points | trying quadratic partial model with 44 points | trying quadratic partial model with 58 points | trying quadratic partial model with 72 points | trying quadratic partial model with 86 points | trying quadratic partial model with 100 points | trying quadratic partial model with 114 points | trying quadratic partial model with 128 points | exploitation failed, decreasing delta | actual_k=1
      16|[0.6029534730238234, 0.6421218460639102, 0.6415360750803356, 0.8433583133768568, 0.6242694150597047, 0.5833525463233733, 0.7807154351073244, 0.6320596886271501, 0.7746789209551553, 0.7633014122870446, 0.8718344626134155, 0.0699634016072166, 0.8919327535253901, 0.949745175298755, 1.0655430687785954, 1.0577615346252522, 0.9216309552689331, 0.9021416018194477, 0.9785761651787126, 1.1154844289184749, 1.0117907971968427, 0.8707320124979357]|  1.1320834159851074|      0.43046721|[1935, 136, 0, 136]                                                        |  | trying linear partial model with 16 points | trying quadratic partial model with 31 points | trying quadratic partial model with 46 points | iterate success | actual_k=1
      17|[0.6029534730238234, 0.6421218460639102, 0.6415360750803356, 0.8433583133768568, 0.6242694150597047, 0.5833525463233733, 0.7807154351073244, 0.6320596886271501, 0.7746789209551553, 0.7633014122870446, 0.8718344626134155, 0.0699634016072166, 0.8919327535253901, 0.949745175298755, 1.0655430687785954, 1.0577615346252522, 0.9216309552689331, 0.9021416018194477, 0.9785761651787126, 1.1154844289184749, 1.0117907971968427, 0.8707320124979357]|  1.1320834159851074|      0.38742049|[2077, 146, 0, 146]                                                        |  | trying linear partial model with 16 points | trying quadratic partial model with 30 points | trying quadratic partial model with 44 points | trying quadratic partial model with 59 points | trying quadratic partial model with 73 points | trying quadratic partial model with 87 points | trying quadratic partial model with 101 points | trying quadratic partial model with 115 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=1
      18|[0.5157825145718961, 0.5536675624383114, 0.5520588308272784, 0.7514327911955673, 0.5374095461347207, 0.4952132287292382, 0.6871887936808746, 0.5441445727615403, 0.6802769696925037, 0.6706269234016045, 0.8922695597133559, -0.1863782652741431, 0.879486255444155, 0.9383667426109313, 1.053552931798656, 1.0435098812795733, 0.8974887463597488, 0.8700243543584814, 0.9575961708687638, 1.1121893647126861, 1.004241139210491, 0.8641612247295939]|  1.0334283113479614|      0.43046721|[2149, 151, 0, 151]                                                        |  | trying linear partial model with 16 points | trying quadratic partial model with 30 points | trying quadratic partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 58 points | iterate success | actual_k=1
      19|[0.5157825145718961, 0.5536675624383114, 0.5520588308272784, 0.7514327911955673, 0.5374095461347207, 0.4952132287292382, 0.6871887936808746, 0.5441445727615403, 0.6802769696925037, 0.6706269234016045, 0.8922695597133559, -0.1863782652741431, 0.879486255444155, 0.9383667426109313, 1.053552931798656, 1.0435098812795733, 0.8974887463597488, 0.8700243543584814, 0.9575961708687638, 1.1121893647126861, 1.004241139210491, 0.8641612247295939]|  1.0334283113479614|      0.38742049|[2291, 161, 0, 161]                                                        |  | trying linear partial model with 16 points | trying quadratic partial model with 30 points | trying quadratic partial model with 44 points | trying quadratic partial model with 58 points | trying quadratic partial model with 72 points | trying quadratic partial model with 87 points | trying quadratic partial model with 101 points | trying quadratic partial model with 115 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=1
      20|[0.5157825145718961, 0.5536675624383114, 0.5520588308272784, 0.7514327911955673, 0.5374095461347207, 0.4952132287292382, 0.6871887936808746, 0.5441445727615403, 0.6802769696925037, 0.6706269234016045, 0.8922695597133559, -0.1863782652741431, 0.879486255444155, 0.9383667426109313, 1.053552931798656, 1.0435098812795733, 0.8974887463597488, 0.8700243543584814, 0.9575961708687638, 1.1121893647126861, 1.004241139210491, 0.8641612247295939]|  1.0334283113479614|      0.34867844|[2432, 171, 0, 171]                                                        |  | trying linear partial model with 16 points | trying quadratic partial model with 30 points | trying quadratic partial model with 44 points | trying quadratic partial model with 58 points | trying quadratic partial model with 72 points | trying quadratic partial model with 86 points | trying quadratic partial model with 100 points | trying quadratic partial model with 114 points | trying quadratic partial model with 128 points | exploitation failed, decreasing delta | actual_k=1
      21|[0.4645276620399134, 0.4976838098034284, 0.4466176202967235, 0.6726032329839202, 0.466664314950815, 0.4137041396419456, 0.6421224917697361, 0.4696857686043579, 0.5484628310714114, 0.5730785590373577, 0.8979386442335484, -0.4050024163143372, 0.8753021108487479, 0.9176674953910592, 1.0377925263650327, 1.0333871981478202, 0.8789347295090434, 0.8332364131233214, 0.9507028720687943, 1.1177547076019319, 0.972645918928635, 0.8330280367276105]|  0.9540923237800598|      0.38742049|[2476, 174, 0, 174]                                                        |  | trying linear partial model with 16 points | trying quadratic partial model with 30 points | iterate success | actual_k=1
      22|[0.4645276620399134, 0.4976838098034284, 0.4466176202967235, 0.6726032329839202, 0.466664314950815, 0.4137041396419456, 0.6421224917697361, 0.4696857686043579, 0.5484628310714114, 0.5730785590373577, 0.8979386442335484, -0.4050024163143372, 0.8753021108487479, 0.9176674953910592, 1.0377925263650327, 1.0333871981478202, 0.8789347295090434, 0.8332364131233214, 0.9507028720687943, 1.1177547076019319, 0.972645918928635, 0.8330280367276105]|  0.9540923237800598|      0.34867844|[2617, 184, 0, 184]                                                        |  | trying linear partial model with 16 points | trying quadratic partial model with 30 points | trying quadratic partial model with 44 points | trying quadratic partial model with 58 points | trying quadratic partial model with 72 points | trying quadratic partial model with 86 points | trying quadratic partial model with 100 points | trying quadratic partial model with 114 points | trying quadratic partial model with 128 points | exploitation failed, decreasing delta | actual_k=1
      23|[0.4645276620399134, 0.4976838098034284, 0.4466176202967235, 0.6726032329839202, 0.466664314950815, 0.4137041396419456, 0.6421224917697361, 0.4696857686043579, 0.5484628310714114, 0.5730785590373577, 0.8979386442335484, -0.4050024163143372, 0.8753021108487479, 0.9176674953910592, 1.0377925263650327, 1.0333871981478202, 0.8789347295090434, 0.8332364131233214, 0.9507028720687943, 1.1177547076019319, 0.972645918928635, 0.8330280367276105]|  0.9540923237800598|      0.31381060|[2759, 194, 0, 194]                                                        |  | trying linear partial model with 16 points | trying quadratic partial model with 30 points | trying quadratic partial model with 44 points | trying quadratic partial model with 58 points | trying quadratic partial model with 73 points | trying quadratic partial model with 87 points | trying quadratic partial model with 101 points | trying quadratic partial model with 115 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=1
      24|[0.3983688223652943, 0.4576901554890876, 0.3581546510179655, 0.6174671963673561, 0.3741417781789605, 0.331629691693497, 0.5834179933708161, 0.4214674913948586, 0.4682569639139466, 0.5364057669867331, 0.9081103181803114, -0.6009348640553032, 0.8338306417247384, 0.9271086168520224, 0.9655216903870325, 0.9990755025876825, 0.86051745352289, 0.7869099994657447, 0.9147939548576445, 1.0876944916518032, 0.9734242932488502, 0.8705489656559063]|  0.8901704549789429|      0.34867844|[2817, 198, 0, 198]                                                        |  | trying linear partial model with 16 points | trying quadratic partial model with 30 points | trying quadratic partial model with 44 points | iterate success | actual_k=1
