k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[98.0, 36.0, 270.0]                                                             |235144.3534117177186999|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[97.86272077883618, 36.329535856139934, 269.06589051233016]                     |233073.6562500000000000|     10.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[103.45531165458335, 37.75997296816476, 260.90030559971973]                     |201383.9531250000000000|    100.00000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[114.60905638086786, -10.396729124420155, 173.97202468868994]                   |40561.4023437500000000|   1000.00000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[114.60905638086786, -10.396729124420155, 173.97202468868994]                   |40561.4023437500000000|    100.00000000|[22, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[177.20042625959582, -78.38742895725693, 212.17654213028777]                    |7099.6513671875000000|   1000.00000000|[27, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       6|[177.20042625959582, -78.38742895725693, 212.17654213028777]                    |7099.6513671875000000|    100.00000000|[32, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[194.60118299005183, 18.73884832860928, 195.93770209177148]                     |5443.8388671875000000|   1000.00000000|[37, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       8|[194.60118299005183, 18.73884832860928, 195.93770209177148]                     |5443.8388671875000000|    100.00000000|[42, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[194.60118299005183, 18.73884832860928, 195.93770209177148]                     |5443.8388671875000000|     10.00000000|[47, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[198.6339233258064, 16.795425142673718, 186.99566028328354]                     |1917.2020263671875000|    100.00000000|[53, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      11|[198.6339233258064, 16.795425142673718, 186.99566028328354]                     |1917.2020263671875000|     10.00000000|[58, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[206.77700894143126, 17.80948230512671, 181.28060606412853]                     |381.6251831054687500|    100.00000000|[64, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      13|[206.77700894143126, 17.80948230512671, 181.28060606412853]                     |381.6251831054687500|     10.00000000|[69, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[206.77700894143126, 17.80948230512671, 181.28060606412853]                     |381.6251831054687500|      1.00000000|[74, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[206.82256779258287, 17.318924031285402, 180.4103894410699]                     |362.8901977539062500|     10.00000000|[80, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
