k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[137, 56, 0, 14]                                                           |  | trying linear partial model with 13 points | trying linear partial model with 23 points | trying quadratic partial model with 33 points | trying quadratic partial model with 43 points | trying quadratic partial model with 53 points | trying quadratic partial model with 64 points | trying quadratic partial model with 73 points | trying quadratic partial model with 82 points | trying quadratic partial model with 92 points | trying quadratic partial model with 100 points | trying quadratic partial model with 110 points | trying quadratic partial model with 118 points | trying quadratic partial model with 127 points | exploitation failed, decreasing delta | actual_k=4
       2|[0.9882362049777139, 0.8678793917711846, 0.8807300837201482, 1.0021119448682934, 0.8838318574032623, 0.9415778488903677, 0.8879267651589622, 0.9598524300498885, 0.8589842766940664, 0.8986575706278024, 1.1074218248903969, 0.6753677222870279, 1.019877018174858, 0.9768386793578203, 0.9355479079862625, 1.1113563550591723, 0.9641498101388067, 1.0408950650490605, 0.9064784411956132, 0.9007307646292294, 1.0224506520702716, 0.9784109742206853]|  1.3969869613647461|      1.00000000|[167, 68, 0, 17]                                                           |  | trying linear partial model with 13 points | trying linear partial model with 23 points | iterate success | actual_k=4
       3|[0.9882362049777139, 0.8678793917711846, 0.8807300837201482, 1.0021119448682934, 0.8838318574032623, 0.9415778488903677, 0.8879267651589622, 0.9598524300498885, 0.8589842766940664, 0.8986575706278024, 1.1074218248903969, 0.6753677222870279, 1.019877018174858, 0.9768386793578203, 0.9355479079862625, 1.1113563550591723, 0.9641498101388067, 1.0408950650490605, 0.9064784411956132, 0.9007307646292294, 1.0224506520702716, 0.9784109742206853]|  1.3969869613647461|      0.50000000|[298, 124, 0, 31]                                                          |  | trying linear partial model with 13 points | trying linear partial model with 21 points | trying quadratic partial model with 30 points | trying quadratic partial model with 38 points | trying quadratic partial model with 46 points | trying quadratic partial model with 55 points | trying quadratic partial model with 64 points | trying quadratic partial model with 74 points | trying quadratic partial model with 82 points | trying quadratic partial model with 93 points | trying quadratic partial model with 103 points | trying quadratic partial model with 113 points | trying quadratic partial model with 124 points | exploitation failed, decreasing delta | actual_k=4
       4|[0.8804461018837857, 0.7285149525014798, 0.8023256723198942, 0.7881740299150658, 0.8687081725604087, 0.7111912426761282, 0.7587079960437466, 0.8308412105461629, 0.8243192115026999, 0.7942836702636825, 1.1078866966469552, 0.4485179339999489, 1.0462108924741715, 0.9143816821300284, 0.9150782445036431, 1.1152228517554286, 0.9461409267585352, 1.110530176841604, 0.88838644495045, 0.9547265983860745, 1.0734182075104706, 1.0066103862607938]|  1.2734570503234863|      1.00000000|[320, 132, 0, 33]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
       5|[0.8804461018837857, 0.7285149525014798, 0.8023256723198942, 0.7881740299150658, 0.8687081725604087, 0.7111912426761282, 0.7587079960437466, 0.8308412105461629, 0.8243192115026999, 0.7942836702636825, 1.1078866966469552, 0.4485179339999489, 1.0462108924741715, 0.9143816821300284, 0.9150782445036431, 1.1152228517554286, 0.9461409267585352, 1.110530176841604, 0.88838644495045, 0.9547265983860745, 1.0734182075104706, 1.0066103862607938]|  1.2734570503234863|      0.50000000|[457, 192, 0, 48]                                                          |  | trying linear partial model with 13 points | trying linear partial model with 22 points | trying quadratic partial model with 31 points | trying quadratic partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 48 points | trying quadratic partial model with 56 points | trying quadratic partial model with 65 points | trying quadratic partial model with 74 points | trying quadratic partial model with 83 points | trying quadratic partial model with 92 points | trying quadratic partial model with 101 points | trying quadratic partial model with 109 points | trying quadratic partial model with 118 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=4
       6|[0.8558635338084116, 0.5869179755870334, 0.8822019066151366, 0.6512292728326123, 0.8196470590216465, 0.6419220393179239, 0.7224410990971544, 0.7633706064772796, 0.6391098281745922, 0.8654351953340491, 1.0340581980478145, 0.1808556973518816, 0.9519447214590002, 1.0906890435558791, 0.9941168115127328, 1.036184394696218, 1.0349160261505281, 1.0740829840270238, 0.8418706673906522, 0.9110708090657231, 1.1660862779315118, 0.9879167816173386]|  1.1892834901809692|      1.00000000|[499, 208, 0, 52]                                                          |  | trying linear partial model with 13 points | trying linear partial model with 23 points | trying quadratic partial model with 33 points | iterate success | actual_k=4
       7|[0.8558635338084116, 0.5869179755870334, 0.8822019066151366, 0.6512292728326123, 0.8196470590216465, 0.6419220393179239, 0.7224410990971544, 0.7633706064772796, 0.6391098281745922, 0.8654351953340491, 1.0340581980478145, 0.1808556973518816, 0.9519447214590002, 1.0906890435558791, 0.9941168115127328, 1.036184394696218, 1.0349160261505281, 1.0740829840270238, 0.8418706673906522, 0.9110708090657231, 1.1660862779315118, 0.9879167816173386]|  1.1892834901809692|      0.50000000|[631, 264, 0, 66]                                                          |  | trying linear partial model with 13 points | trying linear partial model with 22 points | trying quadratic partial model with 33 points | trying quadratic partial model with 42 points | trying quadratic partial model with 50 points | trying quadratic partial model with 59 points | trying quadratic partial model with 68 points | trying quadratic partial model with 78 points | trying quadratic partial model with 88 points | trying quadratic partial model with 97 points | trying quadratic partial model with 106 points | trying quadratic partial model with 117 points | trying quadratic partial model with 125 points | exploitation failed, decreasing delta | actual_k=4
       8|[0.7208842926869561, 0.4891165885525007, 0.7472339580425573, 0.4807622348565411, 0.7181029192338032, 0.5603929734236508, 0.5767750893227109, 0.6871190310601654, 0.4946843992223561, 0.8145096848797362, 1.0770552694272786, -0.1314371131393383, 0.9900945547040777, 1.1121918558542208, 0.9668929293250611, 1.0078556771942795, 1.038839539523206, 1.071339031857697, 0.7739848409910883, 0.9111931872555716, 1.1681970340060517, 0.9830107134329051]|  1.0657522678375244|      1.00000000|[672, 280, 0, 70]                                                          |  | trying linear partial model with 13 points | trying linear partial model with 23 points | trying quadratic partial model with 32 points | iterate success | actual_k=4
       9|[0.7208842926869561, 0.4891165885525007, 0.7472339580425573, 0.4807622348565411, 0.7181029192338032, 0.5603929734236508, 0.5767750893227109, 0.6871190310601654, 0.4946843992223561, 0.8145096848797362, 1.0770552694272786, -0.1314371131393383, 0.9900945547040777, 1.1121918558542208, 0.9668929293250611, 1.0078556771942795, 1.038839539523206, 1.071339031857697, 0.7739848409910883, 0.9111931872555716, 1.1681970340060517, 0.9830107134329051]|  1.0657522678375244|      0.50000000|[807, 336, 0, 84]                                                          |  | trying linear partial model with 13 points | trying linear partial model with 23 points | trying quadratic partial model with 33 points | trying quadratic partial model with 43 points | trying quadratic partial model with 53 points | trying quadratic partial model with 62 points | trying quadratic partial model with 70 points | trying quadratic partial model with 80 points | trying quadratic partial model with 90 points | trying quadratic partial model with 98 points | trying quadratic partial model with 108 points | trying quadratic partial model with 116 points | trying quadratic partial model with 126 points | exploitation failed, decreasing delta | actual_k=4
