k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.50000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
       2|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.25000000|[23, 9, 0, 9]                                                              |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
       3|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.12500000|[34, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
       4|[0.0830266923100672, 10.010517806153064, 1.0928490394014714]                    |  1.1700191497802734|      0.25000000|[39, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[0.0830266923100672, 10.010517806153064, 1.0928490394014714]                    |  1.1700191497802734|      0.12500000|[49, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
       6|[0.0830266923100672, 10.010517806153064, 1.0928490394014714]                    |  1.1700191497802734|      0.06250000|[59, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
       7|[0.1411491491717256, 9.991209269562493, 1.0803906918748027]                     |  0.9892876148223877|      0.12500000|[64, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       8|[0.1411491491717256, 9.991209269562493, 1.0803906918748027]                     |  0.9892876148223877|      0.06250000|[74, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
       9|[0.198046615281923, 9.988580110383332, 1.10612036097974]                        |  0.7410811781883240|      0.12500000|[79, 32, 0, 32]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[0.198046615281923, 9.988580110383332, 1.10612036097974]                        |  0.7410811781883240|      0.06250000|[91, 36, 0, 36]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      11|[0.2461509746111715, 9.988717273956302, 1.1460227644120748]                     |  0.5298796296119690|      0.12500000|[99, 39, 0, 39]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | iterate success | actual_k=1
      12|[0.2461509746111715, 9.988717273956302, 1.1460227644120748]                     |  0.5298796296119690|      0.06250000|[110, 44, 0, 44]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      13|[0.2897222120534081, 9.986777578073308, 1.190789212200946]                      |  0.3640664219856262|      0.12500000|[116, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      14|[0.2897222120534081, 9.986777578073308, 1.190789212200946]                      |  0.3640664219856262|      0.06250000|[126, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      15|[0.2897222120534081, 9.986777578073308, 1.190789212200946]                      |  0.3640664219856262|      0.03125000|[137, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      16|[0.3198429022604428, 9.989684800627805, 1.1985901466623092]                     |  0.3014424145221710|      0.06250000|[143, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      17|[0.3198429022604428, 9.989684800627805, 1.1985901466623092]                     |  0.3014424145221710|      0.03125000|[154, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      18|[0.3455621679994968, 9.99147301471447, 1.2162503890225989]                      |  0.2425520569086075|      0.06250000|[160, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      19|[0.3455621679994968, 9.99147301471447, 1.2162503890225989]                      |  0.2425520569086075|      0.03125000|[172, 67, 0, 67]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      20|[0.3702759862748632, 9.990994735008096, 1.235370036895262]                      |  0.1932971626520157|      0.06250000|[177, 69, 0, 69]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      21|[0.3702759862748632, 9.990994735008096, 1.235370036895262]                      |  0.1932971626520157|      0.03125000|[187, 73, 0, 73]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      22|[0.3955134696432402, 9.991763651854074, 1.2537830947650148]                     |  0.1535075455904007|      0.06250000|[195, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | iterate success | actual_k=1
      23|[0.3955134696432402, 9.991763651854074, 1.2537830947650148]                     |  0.1535075455904007|      0.03125000|[207, 81, 0, 81]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      24|[0.3955134696432402, 9.991763651854074, 1.2537830947650148]                     |  0.1535075455904007|      0.01562500|[217, 85, 0, 85]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      25|[0.4095656649855751, 9.993468084229738, 1.260399086099475]                      |  0.1370676159858704|      0.03125000|[223, 87, 0, 87]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
