k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[30, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
       2|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.25000000|[59, 4, 0, 4]                                                              |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
       3|[0.9772851342678218, 0.9325009997329755, 0.9054466685323062, 0.9805270838907254, 0.9567710986749599, 0.9970702307590628, 0.9753366355351747, 0.9494100740848489, 1.0272645070544475, 1.0180599127706091, 1.0700259421897558, 0.8426262113912842, 1.004998626897096, 0.913946575806392, 0.9966149347421784, 0.9709254452942212, 1.012038555672753, 1.026115337773565, 0.9744461531240803, 0.9705878960560235, 1.0360334970875253, 1.0198344530041776]|  1.4720549583435059|      0.50000000|[88, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       4|[0.9772851342678218, 0.9325009997329755, 0.9054466685323062, 0.9805270838907254, 0.9567710986749599, 0.9970702307590628, 0.9753366355351747, 0.9494100740848489, 1.0272645070544475, 1.0180599127706091, 1.0700259421897558, 0.8426262113912842, 1.004998626897096, 0.913946575806392, 0.9966149347421784, 0.9709254452942212, 1.012038555672753, 1.026115337773565, 0.9744461531240803, 0.9705878960560235, 1.0360334970875253, 1.0198344530041776]|  1.4720549583435059|      0.25000000|[117, 8, 0, 8]                                                             |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
       5|[0.8760874842963886, 0.8831078942747208, 0.8519666193977357, 0.9220371762910378, 0.9357262683918539, 0.9309817459367384, 0.9254963867661473, 0.979452927229645, 0.9796112917151559, 1.0438658512497117, 1.1165311584582347, 0.7384954616201839, 0.9516743726972753, 0.8705389881963047, 0.9387789964943982, 0.9342107963913742, 0.9839991982794439, 1.0161359383475244, 0.9788755051736145, 0.9339509328330009, 1.089129485361412, 0.949757837859637]|  1.4194800853729248|      0.50000000|[146, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       6|[0.8760874842963886, 0.8831078942747208, 0.8519666193977357, 0.9220371762910378, 0.9357262683918539, 0.9309817459367384, 0.9254963867661473, 0.979452927229645, 0.9796112917151559, 1.0438658512497117, 1.1165311584582347, 0.7384954616201839, 0.9516743726972753, 0.8705389881963047, 0.9387789964943982, 0.9342107963913742, 0.9839991982794439, 1.0161359383475244, 0.9788755051736145, 0.9339509328330009, 1.089129485361412, 0.949757837859637]|  1.4194800853729248|      0.25000000|[175, 12, 0, 12]                                                           |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
       7|[0.8673412855180949, 0.8858257103931245, 0.801625777529206, 0.9175122449085729, 0.9272568774535302, 0.9204366950130753, 0.8408174162615203, 0.8677265626003392, 0.9764940520981471, 1.0296347325774817, 1.1066490619969187, 0.643288221151213, 0.9479125840522997, 0.8204749844269732, 0.8879319960057391, 0.8653901502189462, 0.9396437388691699, 0.8984417548836447, 0.9629666799837986, 0.8739821453713709, 1.1072508278097133, 0.921269642392151]|  1.3744695186614990|      0.50000000|[204, 14, 0, 14]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       8|[0.8673412855180949, 0.8858257103931245, 0.801625777529206, 0.9175122449085729, 0.9272568774535302, 0.9204366950130753, 0.8408174162615203, 0.8677265626003392, 0.9764940520981471, 1.0296347325774817, 1.1066490619969187, 0.643288221151213, 0.9479125840522997, 0.8204749844269732, 0.8879319960057391, 0.8653901502189462, 0.9396437388691699, 0.8984417548836447, 0.9629666799837986, 0.8739821453713709, 1.1072508278097133, 0.921269642392151]|  1.3744695186614990|      0.25000000|[234, 16, 0, 16]                                                           |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
       9|[0.8379941507986586, 0.8730058149530789, 0.7598432728329058, 0.8888932240949483, 0.9186958366328588, 0.9134506029202007, 0.761582121757811, 0.8319965263539792, 0.9881795887284208, 1.0059854411608704, 1.2049450396278196, 0.5763224947812068, 0.9543553928397852, 0.7607149704964636, 0.9327441995634759, 0.8654642412728, 1.016200220614538, 0.7929152312095246, 0.8770562675249458, 0.9419290634775402, 1.144213057458708, 0.941493832249615]|  1.3403421640396118|      0.50000000|[263, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      10|[0.8379941507986586, 0.8730058149530789, 0.7598432728329058, 0.8888932240949483, 0.9186958366328588, 0.9134506029202007, 0.761582121757811, 0.8319965263539792, 0.9881795887284208, 1.0059854411608704, 1.2049450396278196, 0.5763224947812068, 0.9543553928397852, 0.7607149704964636, 0.9327441995634759, 0.8654642412728, 1.016200220614538, 0.7929152312095246, 0.8770562675249458, 0.9419290634775402, 1.144213057458708, 0.941493832249615]|  1.3403421640396118|      0.25000000|[292, 20, 0, 20]                                                           |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      11|[0.8705076271034777, 0.8618668455555738, 0.7464664318244766, 0.8329977008616691, 0.8437382927413319, 0.8696302170561019, 0.689244248116799, 0.7846703343216824, 0.9658397840314079, 0.9555419279107102, 1.1692280737372853, 0.4124013335257244, 1.0066873175461029, 0.7562063320257775, 0.9366090010003073, 0.8688091236283195, 0.9908079238331642, 0.7377335481366958, 0.8846326451475703, 0.892689217294647, 1.1974716457948764, 0.9368703067047748]|  1.2830779552459717|      0.50000000|[321, 22, 0, 22]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
