k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, 10.0, 10.0]                                                              |83210000.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.837735714665246, 10.088547731465157, 9.017233699724509]                      |33320054.0000000000000000|     10.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[9.837735714665246, 10.088547731465157, 9.017233699724509]                      |33320054.0000000000000000|      1.00000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[10.46079349188548, 10.365414822849823, 8.28569858781697]                       |15411551.0000000000000000|     10.00000000|[22, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[10.46079349188548, 10.365414822849823, 8.28569858781697]                       |15411551.0000000000000000|      1.00000000|[33, 13, 0, 13]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[9.72164364738178, 9.771176698369423, 7.968620429023003]                        |11321226.0000000000000000|     10.00000000|[39, 15, 0, 15]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       6|[9.72164364738178, 9.771176698369423, 7.968620429023003]                        |11321226.0000000000000000|      1.00000000|[51, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[9.752146307009637, 9.833402174649256, 6.971024529944938]                       |3521134.7500000000000000|     10.00000000|[56, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       8|[5.31463699001506, 4.5307011666927295, -0.2532313543522946]                     |17374.3359375000000000|    100.00000000|[67, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | iterate success | actual_k=1
       9|[5.31463699001506, 4.5307011666927295, -0.2532313543522946]                     |17374.3359375000000000|     10.00000000|[77, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
