k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      2.00000000|[117, 8, 0, 2]                                                             |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
       2|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      1.00000000|[233, 16, 0, 4]                                                            |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      0.50000000|[350, 24, 0, 6]                                                            |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[9.776288511147358, -0.9696669280151746, 0.865625301374242, 0.6225013819142844, -0.0668323882862373, 0.1947245821189389, 0.4173064545620269]|45997.1562500000000000|      1.00000000|[466, 32, 0, 8]                                                            |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
       5|[9.780178834397578, -1.3474200727369292, 0.3333107541751141, 1.2972445464543558, -0.0870970421458074, -0.0400311427931418, 0.6685621116315292]|43367.4570312500000000|      2.00000000|[582, 40, 0, 10]                                                           |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
       6|[9.780178834397578, -1.3474200727369292, 0.3333107541751141, 1.2972445464543558, -0.0870970421458074, -0.0400311427931418, 0.6685621116315292]|43367.4570312500000000|      1.00000000|[700, 48, 0, 12]                                                           |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[9.780178834397578, -1.3474200727369292, 0.3333107541751141, 1.2972445464543558, -0.0870970421458074, -0.0400311427931418, 0.6685621116315292]|43367.4570312500000000|      0.50000000|[816, 56, 0, 14]                                                           |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[9.788339697306045, -1.3408792500096374, 0.1558688530807376, 1.4918596956950023, 0.0359731319264634, -0.0062035573596543, 0.2632975559469064]|25063.9121093750000000|      1.00000000|[933, 64, 0, 16]                                                           |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
       9|[9.788339697306045, -1.3408792500096374, 0.1558688530807376, 1.4918596956950023, 0.0359731319264634, -0.0062035573596543, 0.2632975559469064]|25063.9121093750000000|      0.50000000|[1049, 72, 0, 18]                                                          |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[9.788339697306045, -1.3408792500096374, 0.1558688530807376, 1.4918596956950023, 0.0359731319264634, -0.0062035573596543, 0.2632975559469064]|25063.9121093750000000|      0.25000000|[1165, 80, 0, 20]                                                          |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      11|[9.788339697306045, -1.3408792500096374, 0.1558688530807376, 1.4918596956950023, 0.0359731319264634, -0.0062035573596543, 0.2632975559469064]|25063.9121093750000000|      0.12500000|[1281, 88, 0, 22]                                                          |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      12|[9.789069461939219, -1.3496486588823737, 0.1270817310792429, 1.5149245875421686, 0.0521426850793846, 0.0265225248135814, 0.1499201932196935]|11790.3037109375000000|      0.25000000|[1397, 96, 0, 24]                                                          |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
      13|[9.789069461939219, -1.3496486588823737, 0.1270817310792429, 1.5149245875421686, 0.0521426850793846, 0.0265225248135814, 0.1499201932196935]|11790.3037109375000000|      0.12500000|[1513, 104, 0, 26]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      14|[9.789069461939219, -1.3496486588823737, 0.1270817310792429, 1.5149245875421686, 0.0521426850793846, 0.0265225248135814, 0.1499201932196935]|11790.3037109375000000|      0.06250000|[1629, 112, 0, 28]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      15|[9.792371276558153, -1.3471758814180435, 0.1276143642783361, 1.516204140306934, 0.0549565576452101, 0.0282527326332245, 0.087659443621607]|9875.5957031250000000|      0.12500000|[1745, 120, 0, 30]                                                         |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
