k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.552720521860323, -1.190561796691952, 0.3039300254108243, -0.5776110514804479, 0.0780421953489036, 0.2086791948487743, 0.5531702084313237]|62744.8984375000000000|      1.11111111|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       2|[9.106464197826677, -1.1673993509911396, -0.2954591853561004, -0.0115781135347132, 0.1784768101709292, 0.7435877977721902, 0.3102470571169708]|55784.1953125000000000|      1.23456790|[257, 0, 0, 4]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       3|[8.658275659224739, -0.5975295062264531, -0.4350451252704165, 0.8735161357555807, 0.3694992280099022, 0.4720780936828767, 0.6025656305471101]|46319.2812500000000000|      1.37174211|[385, 0, 0, 6]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       4|[8.658275659224739, -0.5975295062264531, -0.4350451252704165, 0.8735161357555807, 0.3694992280099022, 0.4720780936828767, 0.6025656305471101]|46319.2812500000000000|      1.23456790|[513, 0, 0, 8]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[8.658275659224739, -0.5975295062264531, -0.4350451252704165, 0.8735161357555807, 0.3694992280099022, 0.4720780936828767, 0.6025656305471101]|46319.2812500000000000|      1.11111111|[641, 0, 0, 10]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[9.135910408674416, 0.0742590674487127, -0.0915330855214979, 1.503995092441639, 0.5213672184698563, 0.594265748083422, 0.6430021727032161]|41149.2695312500000000|      1.23456790|[769, 0, 0, 12]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       7|[9.135910408674416, 0.0742590674487127, -0.0915330855214979, 1.503995092441639, 0.5213672184698563, 0.594265748083422, 0.6430021727032161]|41149.2695312500000000|      1.11111111|[897, 0, 0, 14]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[9.135910408674416, 0.0742590674487127, -0.0915330855214979, 1.503995092441639, 0.5213672184698563, 0.594265748083422, 0.6430021727032161]|41149.2695312500000000|      1.00000000|[1025, 0, 0, 16]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[9.135910408674416, 0.0742590674487127, -0.0915330855214979, 1.503995092441639, 0.5213672184698563, 0.594265748083422, 0.6430021727032161]|41149.2695312500000000|      0.90000000|[1153, 0, 0, 18]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[9.135910408674416, 0.0742590674487127, -0.0915330855214979, 1.503995092441639, 0.5213672184698563, 0.594265748083422, 0.6430021727032161]|41149.2695312500000000|      0.81000000|[1281, 0, 0, 20]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      11|[9.135910408674416, 0.0742590674487127, -0.0915330855214979, 1.503995092441639, 0.5213672184698563, 0.594265748083422, 0.6430021727032161]|41149.2695312500000000|      0.72900000|[1409, 0, 0, 22]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[9.166029107650658, -0.0189805926966739, -0.4086553682465994, 2.0423227629918137, 0.3831908986616265, 0.8466188833854313, 0.422316408743022]|28683.7578125000000000|      0.81000000|[1537, 0, 0, 24]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      13|[9.166029107650658, -0.0189805926966739, -0.4086553682465994, 2.0423227629918137, 0.3831908986616265, 0.8466188833854313, 0.422316408743022]|28683.7578125000000000|      0.72900000|[1665, 0, 0, 26]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[9.166029107650658, -0.0189805926966739, -0.4086553682465994, 2.0423227629918137, 0.3831908986616265, 0.8466188833854313, 0.422316408743022]|28683.7578125000000000|      0.65610000|[1793, 0, 0, 28]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
