k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.10000000|[106, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       2|[0.9777063057298009, 0.9779005976151938, 0.9774424329553634, 0.9775514777692641, 0.977514178194429, 0.9774900963472706, 0.9776040235344708, 0.9775578997136352, 0.9774196831948333, 0.9777336286543236, 1.0082410308158598, 0.9307787396076425, 0.9977743326369692, 0.9976418385222444, 0.9976874681253519, 0.9977255402824328, 0.9949288428632476, 0.9930232312929097, 0.9958994739576724, 0.9989103212492255, 0.9982508286237154, 0.9983740123369887]|  1.4963266849517822|      1.00000000|[210, 32, 0, 4]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       3|[0.9777063057298009, 0.9779005976151938, 0.9774424329553634, 0.9775514777692641, 0.977514178194429, 0.9774900963472706, 0.9776040235344708, 0.9775578997136352, 0.9774196831948333, 0.9777336286543236, 1.0082410308158598, 0.9307787396076425, 0.9977743326369692, 0.9976418385222444, 0.9976874681253519, 0.9977255402824328, 0.9949288428632476, 0.9930232312929097, 0.9958994739576724, 0.9989103212492255, 0.9982508286237154, 0.9983740123369887]|  1.4963266849517822|      0.10000000|[315, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       4|[0.955433635895522, 0.9557852175616622, 0.9548996695729419, 0.9549520101091092, 0.9550404467582192, 0.9550239105262994, 0.9551513109720762, 0.9551127783784525, 0.9548354872279833, 0.9554108987378961, 1.0161298786971014, 0.8616113458602086, 0.9954287117026218, 0.99521368728413, 0.9953647821018399, 0.9953626400669136, 0.989753709277452, 0.9859094949914154, 0.9918276075673894, 0.9977729620640244, 0.9964718321415365, 0.9967290509566041]|  1.4649628400802612|      1.00000000|[421, 64, 0, 8]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       5|[0.955433635895522, 0.9557852175616622, 0.9548996695729419, 0.9549520101091092, 0.9550404467582192, 0.9550239105262994, 0.9551513109720762, 0.9551127783784525, 0.9548354872279833, 0.9554108987378961, 1.0161298786971014, 0.8616113458602086, 0.9954287117026218, 0.99521368728413, 0.9953647821018399, 0.9953626400669136, 0.989753709277452, 0.9859094949914154, 0.9918276075673894, 0.9977729620640244, 0.9964718321415365, 0.9967290509566041]|  1.4649628400802612|      0.10000000|[526, 80, 0, 10]                                                           |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       6|[0.9331609793610551, 0.9336647559287949, 0.932311406802935, 0.9324039361324294, 0.9325145513145977, 0.9324790154347642, 0.9327311960173624, 0.9325897375548281, 0.9322386707468304, 0.9331242861050433, 1.0236586532395842, 0.7924796577452473, 0.9931214654456407, 0.9927619598064856, 0.9930010722819902, 0.9930381295294797, 0.9843880821471573, 0.9787428185721889, 0.9876569398608244, 0.9966197170628056, 0.9946758149183735, 0.9950787806384236]|  1.4339315891265869|      1.00000000|[630, 96, 0, 12]                                                           |  | trying linear partial model with 57 points | iterate success | actual_k=8
       7|[0.9331609793610551, 0.9336647559287949, 0.932311406802935, 0.9324039361324294, 0.9325145513145977, 0.9324790154347642, 0.9327311960173624, 0.9325897375548281, 0.9322386707468304, 0.9331242861050433, 1.0236586532395842, 0.7924796577452473, 0.9931214654456407, 0.9927619598064856, 0.9930010722819902, 0.9930381295294797, 0.9843880821471573, 0.9787428185721889, 0.9876569398608244, 0.9966197170628056, 0.9946758149183735, 0.9950787806384236]|  1.4339315891265869|      0.10000000|[735, 112, 0, 14]                                                          |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       8|[0.9108632992921324, 0.9115685061825163, 0.9097992062916821, 0.9097581379882765, 0.9100110801559397, 0.909921324594285, 0.9101644937918704, 0.9100522600275662, 0.9096710822370514, 0.9108774832885702, 1.030922502057428, 0.7233905138481294, 0.9907460120128962, 0.9903200531698657, 0.9904162278060284, 0.9904935421651626, 0.9790364181157164, 0.9715150661517327, 0.9833470488325357, 0.9954832477310858, 0.9927363929361015, 0.9933676772105031]|  1.4032435417175293|      1.00000000|[839, 128, 0, 16]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       9|[0.9108632992921324, 0.9115685061825163, 0.9097992062916821, 0.9097581379882765, 0.9100110801559397, 0.909921324594285, 0.9101644937918704, 0.9100522600275662, 0.9096710822370514, 0.9108774832885702, 1.030922502057428, 0.7233905138481294, 0.9907460120128962, 0.9903200531698657, 0.9904162278060284, 0.9904935421651626, 0.9790364181157164, 0.9715150661517327, 0.9833470488325357, 0.9954832477310858, 0.9927363929361015, 0.9933676772105031]|  1.4032435417175293|      0.10000000|[943, 144, 0, 18]                                                          |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      10|[0.8884715406942696, 0.8893830806467417, 0.8870595540435977, 0.8872677825290631, 0.8874452970278174, 0.8873955101620893, 0.8876169618182184, 0.8876772248160049, 0.8870340152223186, 0.8885030512016341, 1.0377745628882102, 0.6543799426763213, 0.9884675371711067, 0.9877304646232982, 0.9879545710598298, 0.988050835565283, 0.9735885261140187, 0.9641399229781573, 0.9790238340411253, 0.9942475527260017, 0.9908250140970698, 0.9914916569219023]|  1.3729106187820435|      1.00000000|[1048, 160, 0, 20]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      11|[0.8884715406942696, 0.8893830806467417, 0.8870595540435977, 0.8872677825290631, 0.8874452970278174, 0.8873955101620893, 0.8876169618182184, 0.8876772248160049, 0.8870340152223186, 0.8885030512016341, 1.0377745628882102, 0.6543799426763213, 0.9884675371711067, 0.9877304646232982, 0.9879545710598298, 0.988050835565283, 0.9735885261140187, 0.9641399229781573, 0.9790238340411253, 0.9942475527260017, 0.9908250140970698, 0.9914916569219023]|  1.3729106187820435|      0.10000000|[1152, 176, 0, 22]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
