k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0034833974435462, -0.0370553352820209, 0.1776490420968219, 0.1773318198852201, -0.0433731557508239, 0.109680480716592, 0.0851182982641489, -0.0139401624668226, -0.0085701596940919, 0.0831342057114188, 0.2068655804382656, 0.0195357328388946, 0.1544545038393982, 0.0209019525161154, 0.1224426087916514, 0.0225824955359458, 0.0708307749627108, 0.2571407522664907, 0.3110219998344128, 0.1509751757770839, 0.3218764825565942, 0.2365388037007233, 0.0497779151682812, 0.4115173132896429, 0.3089153720707707, 0.331132457593596, 0.3454757089120082, 0.2401652585466655, 0.3041857741071188, 0.3230931793381999, 0.4580885490827974, 0.3039436569185491, 0.3984655444401709, 0.2676292187092579, 0.2849496275076623, 0.3724056895216269, 0.361125254864194, 0.401062109841166, 0.4058208399956667, 0.3112959952829643, 0.4181606624108941, 0.3841479722326293, 0.5116818554913756, 0.2929916153961242, 0.4648179539514619, 0.3842224249567444, 0.4732656134770151, 0.6118411395340226, 0.509093062198001, 0.5574342046778865, 0.482156887908115, 0.4561562534286204, 0.5997712479326395, 0.6231354031350966, 0.5701439667733172, 0.4966952332272342, 0.6378576367587987, 0.6522198959773552, 0.5962784899628361, 0.7175525920959954, 0.6343095711813641, 0.6984058616652055, 0.6418064028272543, 0.6062442143924198, 0.6308698131483194, 0.6931040219270387, 0.6696458365257366, 0.654340656190757, 0.789791126025688, 0.581489799348105, 0.7380137720216344, 0.7251533293372355, 0.7725837582270382, 0.729133497824158, 0.7322838219048947, 0.9134995109581496, 0.8480848872361154, 0.7510711102070324, 0.8692247833225577, 0.918899269767079, 0.9311594617802004, 0.9151358073066167, 1.0273883322411352, 0.8405562712326118, 0.8745315914957041, 1.0271942810018806, 0.8977413289316223, 1.0306747896445911, 0.8746667234288602, 1.0723473104889258, 1.0686952139132908, 0.8658378872665925, 1.1300838080421756, 1.0643703239156719, 1.2229983208391144, 1.1420883155075063, 1.1592618909893688, 1.2365756494828308, 1.175070819454358, 1.2033232614210772]|-120.2879333496093750|      2.00000000|[219, 26, 0, 2]                                                            |  | trying linear partial model with 116 points | iterate success | actual_k=13
       2|[-0.0689736758297893, -0.2626054223966802, 0.3640178963272587, 0.5252237870096118, 0.0741609963536825, 0.2783384664546527, 0.1320333194885765, -0.0496680907324768, 0.0971951285616638, 0.1880789529214601, 0.4309889053390601, -0.1064494688335304, 0.3046185363575167, 0.144185200253546, 0.0779958947150722, 0.0031809329793877, 0.1683562530271846, 0.2789793291917497, 0.7122448318794576, -0.0849060525841839, 0.7055873875194436, -0.1120530007701851, 0.134272351402999, 0.2043189481164243, 0.1342698523422713, 0.2413183475339556, 0.4272686573823992, 0.5256810820218164, 0.3290932214434241, 0.1846113349504767, 0.670255149092733, 0.3302319091536068, 0.2890476731758373, 0.4205224598164338, 0.3137245373175728, 0.5042989332396433, 0.7911779014989738, 0.0678997632087653, 0.284906881791347, -0.0065291449354647, 0.419232674308199, 0.5532259608069624, 0.5374690607172675, 0.2464835594034757, 0.2481209757285878, 0.3026182601238331, 0.4467776013439013, 0.7400625043465042, 0.5507943241001231, 0.6560511848967804, 0.7103506251948054, 0.7913727102348345, 0.7583913984895407, 0.6599669091441603, 0.706721310079584, 0.3459405167190432, 0.5317906915609257, 0.7166021598854289, 0.7527084176180576, 0.3680235961242189, 0.5771075025929322, 0.7807406582801187, 0.5322015411369031, 0.7785143425909216, 0.7933433022641492, 0.6741227680054218, 0.7180097670556006, 0.7691762426978046, 0.6523372304160421, 0.4448570941624694, 0.7518695286965107, 0.8603599257782083, 0.9532759759421187, 0.9665363771359192, 0.957394114937235, 0.9738028179327949, 0.9461284463302588, 0.8557311841510263, 1.1255803067407042, 0.9479590849940656, 0.8606876493201449, 1.2934901875959746, 1.0822918016492842, 1.1239938415932882, 0.9560862891639332, 1.133803029824475, 0.6572813083943899, 1.2417683510095006, 1.198422161342653, 1.57302893276252, 1.2105016414327647, 0.9029569853636699, 1.508348362197939, 1.3144429663692543, 1.640240926407103, 1.5965225926154443, 1.305552773530619, 1.4537296855271493, 1.3230524332346998, 1.545463067208596]|-293.3243103027343750|      4.00000000|[438, 52, 0, 4]                                                            |  | trying linear partial model with 116 points | iterate success | actual_k=13
       3|[-0.0209927469787739, -0.5740432113393119, 0.5267717513782031, 0.7206931450428905, -0.2375982274021592, 0.3166998653665287, 0.5926876380575985, -0.6245032545023737, 0.3213607762816829, 0.7817659814572377, 1.4777467436029559, -0.659297010507294, 0.7858996742896767, -0.0813704638528947, 0.4193021196172025, -0.4301342515625518, -0.4049301552021833, 0.7699862744586714, 1.26624352154162, -0.3000278700520771, 0.5760076309231896, -0.2860431850142463, -0.4739004441291833, 0.067930671423736, -0.3246360129706733, 0.4808096919503347, 0.8843751917035174, 0.2704872041218379, -0.0493073944049778, 0.0296005217037733, 0.463597486417782, 0.7523484330546145, 1.41626557176417, 0.4002902606654247, 0.1116656528337269, 0.8729852918574774, 1.1574782833072876, 0.5454977716172329, 0.4397141212877667, -0.3008560021587756, 0.6738834732090069, 0.3701337964377621, 0.6093339659258978, 0.1861388368883258, 0.2203327439305222, 0.3032859796294261, 0.4899344202135897, 1.2609748330188377, 0.5031102936551572, 0.7091560850694762, 0.5999870168834088, 0.972912730450471, 1.1229655299533552, 1.0022986758014225, 0.8037585287165014, 0.9061723578396998, 0.8794210210283281, -0.0293786956212586, 1.3576228812916158, 0.8021645274951164, 0.2824529402126916, 1.2743494245794587, 0.4877786069768576, 1.0048071026696004, 1.5322333828424144, 0.4287377486901878, 0.5732485923083951, 1.1854211506559298, 0.414639485505956, 0.8648162774160575, 0.5098616531833522, 1.3776650347605255, 0.8960445018325824, 1.5518037651797973, 0.9450319457984719, 1.1285218048161056, 0.7377217885101716, 1.0884841202243394, 1.8312985454278448, 1.3569492360068813, 1.247184235283265, 1.360684611813071, 1.0256639807683519, 1.4329880770126922, 1.527617381641766, 1.832702505956619, 0.7409276816087407, 1.4295782089563729, 0.6541774275418232, 2.051435819440391, 0.8964276403096838, 1.4682777092762915, 1.7719363917352997, 1.3454654191457371, 2.092974958196597, 1.396844738160484, 2.036925903160487, 2.1871111820342524, 1.296578030368886, 1.3449074554701501]|-734.1524047851562500|      8.00000000|[658, 78, 0, 6]                                                            |  | trying linear partial model with 116 points | iterate success | actual_k=13
       4|[0.7057920276454029, -1.4346776821867797, 1.1371755420980296, 1.376839853409956, -0.0293001608461644, 0.2194559340790006, 1.1232610127592295, -1.785338229040409, 0.1602799555502631, 3.300757455776693, 0.7621515719831089, -0.9108839260352247, 0.3043406513735515, -0.9689911298357388, 1.808444923453662, -0.748453638081956, 1.3131370995406555, -0.3917085656719637, 2.1591482868853764, -0.0263733214710135, 0.6734960305984181, -0.6234011326505903, -0.1932939672948489, -0.7148256853195581, -1.2793476842182685, 0.8323540020909903, 0.8654950111367108, 0.3337726495313513, -0.5250634767041316, 0.2537184051058501, 0.7022648632189022, 1.8202105510914168, 0.7181319712800129, 1.0177318834265163, 0.4142471713161605, 1.2015632924143131, 2.1187545963652217, 0.8389087505579076, 0.8112219280681886, -1.8085673618639873, 0.4112751954831756, 0.0957846938180486, 1.0815818004464854, 1.0611829191360735, -0.693731298414609, -0.6468196255093757, 2.002013973752863, 0.8404779661493911, 0.3142356617290544, 1.4009730442347403, -0.0969364117018897, 1.713095399856663, 2.1869825432789627, 2.30331682259634, 1.310250321393245, 1.7534472181435272, 0.8807907832620238, 0.5753150391690585, 2.969934819517129, 1.0593808305671342, 1.760932354996945, 1.973756702896674, 0.3405727480760874, 1.573697465088045, 2.4008285460460823, -0.0094571743314728, -0.7359750997927249, 0.7619474812156889, 0.5414419391003049, 2.5898586462991746, 0.8741887437174752, 0.5800547335882992, 2.0990390520751827, 1.0627216894086526, 0.8328141204424522, 1.032563618206419, 0.9405462910155851, 1.7001342367516665, 1.9422441014563803, 0.9347701649735578, 0.611738217527966, 1.312215054717328, 2.5914386623449874, 1.1934135664274865, 1.4155237041792437, 1.870581593017704, 0.3657604859725402, 0.2861299736923559, 0.7988630049262189, 2.2626145906789104, 1.7576523930524717, 1.8262476783303034, 2.2163073650186607, 1.2103836874034037, 1.789569935004224, 0.87665968545751, 2.6058547267052856, 2.857748934287918, 3.4724279457564515, 1.8041807644876091]|-1124.7551269531250000|     16.00000000|[878, 104, 0, 8]                                                           |  | trying linear partial model with 116 points | iterate success | actual_k=13
       5|[0.7057920276454029, -1.4346776821867797, 1.1371755420980296, 1.376839853409956, -0.0293001608461644, 0.2194559340790006, 1.1232610127592295, -1.785338229040409, 0.1602799555502631, 3.300757455776693, 0.7621515719831089, -0.9108839260352247, 0.3043406513735515, -0.9689911298357388, 1.808444923453662, -0.748453638081956, 1.3131370995406555, -0.3917085656719637, 2.1591482868853764, -0.0263733214710135, 0.6734960305984181, -0.6234011326505903, -0.1932939672948489, -0.7148256853195581, -1.2793476842182685, 0.8323540020909903, 0.8654950111367108, 0.3337726495313513, -0.5250634767041316, 0.2537184051058501, 0.7022648632189022, 1.8202105510914168, 0.7181319712800129, 1.0177318834265163, 0.4142471713161605, 1.2015632924143131, 2.1187545963652217, 0.8389087505579076, 0.8112219280681886, -1.8085673618639873, 0.4112751954831756, 0.0957846938180486, 1.0815818004464854, 1.0611829191360735, -0.693731298414609, -0.6468196255093757, 2.002013973752863, 0.8404779661493911, 0.3142356617290544, 1.4009730442347403, -0.0969364117018897, 1.713095399856663, 2.1869825432789627, 2.30331682259634, 1.310250321393245, 1.7534472181435272, 0.8807907832620238, 0.5753150391690585, 2.969934819517129, 1.0593808305671342, 1.760932354996945, 1.973756702896674, 0.3405727480760874, 1.573697465088045, 2.4008285460460823, -0.0094571743314728, -0.7359750997927249, 0.7619474812156889, 0.5414419391003049, 2.5898586462991746, 0.8741887437174752, 0.5800547335882992, 2.0990390520751827, 1.0627216894086526, 0.8328141204424522, 1.032563618206419, 0.9405462910155851, 1.7001342367516665, 1.9422441014563803, 0.9347701649735578, 0.611738217527966, 1.312215054717328, 2.5914386623449874, 1.1934135664274865, 1.4155237041792437, 1.870581593017704, 0.3657604859725402, 0.2861299736923559, 0.7988630049262189, 2.2626145906789104, 1.7576523930524717, 1.8262476783303034, 2.2163073650186607, 1.2103836874034037, 1.789569935004224, 0.87665968545751, 2.6058547267052856, 2.857748934287918, 3.4724279457564515, 1.8041807644876091]|-1124.7551269531250000|      8.00000000|[1099, 130, 0, 10]                                                         |  | trying linear partial model with 116 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       6|[0.7057920276454029, -1.4346776821867797, 1.1371755420980296, 1.376839853409956, -0.0293001608461644, 0.2194559340790006, 1.1232610127592295, -1.785338229040409, 0.1602799555502631, 3.300757455776693, 0.7621515719831089, -0.9108839260352247, 0.3043406513735515, -0.9689911298357388, 1.808444923453662, -0.748453638081956, 1.3131370995406555, -0.3917085656719637, 2.1591482868853764, -0.0263733214710135, 0.6734960305984181, -0.6234011326505903, -0.1932939672948489, -0.7148256853195581, -1.2793476842182685, 0.8323540020909903, 0.8654950111367108, 0.3337726495313513, -0.5250634767041316, 0.2537184051058501, 0.7022648632189022, 1.8202105510914168, 0.7181319712800129, 1.0177318834265163, 0.4142471713161605, 1.2015632924143131, 2.1187545963652217, 0.8389087505579076, 0.8112219280681886, -1.8085673618639873, 0.4112751954831756, 0.0957846938180486, 1.0815818004464854, 1.0611829191360735, -0.693731298414609, -0.6468196255093757, 2.002013973752863, 0.8404779661493911, 0.3142356617290544, 1.4009730442347403, -0.0969364117018897, 1.713095399856663, 2.1869825432789627, 2.30331682259634, 1.310250321393245, 1.7534472181435272, 0.8807907832620238, 0.5753150391690585, 2.969934819517129, 1.0593808305671342, 1.760932354996945, 1.973756702896674, 0.3405727480760874, 1.573697465088045, 2.4008285460460823, -0.0094571743314728, -0.7359750997927249, 0.7619474812156889, 0.5414419391003049, 2.5898586462991746, 0.8741887437174752, 0.5800547335882992, 2.0990390520751827, 1.0627216894086526, 0.8328141204424522, 1.032563618206419, 0.9405462910155851, 1.7001342367516665, 1.9422441014563803, 0.9347701649735578, 0.611738217527966, 1.312215054717328, 2.5914386623449874, 1.1934135664274865, 1.4155237041792437, 1.870581593017704, 0.3657604859725402, 0.2861299736923559, 0.7988630049262189, 2.2626145906789104, 1.7576523930524717, 1.8262476783303034, 2.2163073650186607, 1.2103836874034037, 1.789569935004224, 0.87665968545751, 2.6058547267052856, 2.857748934287918, 3.4724279457564515, 1.8041807644876091]|-1124.7551269531250000|      4.00000000|[1318, 156, 0, 12]                                                         |  | trying linear partial model with 116 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       7|[0.625345178161829, -0.8816516488747328, 1.6588933931039431, 1.2125673406937938, -0.1161764377264105, -0.092814713755155, 0.7469256932500536, -1.5437031169414044, 0.2676061342981578, 3.3090472166286067, 0.738326364097001, -1.3551899199000565, 0.3200564751922448, -1.5725497609855208, 1.923643804430567, -1.2504643835354181, 2.087214812403288, -0.2766485082933419, 2.362767603240207, -0.5411119012296651, 0.7893300787234214, -1.1423127098612391, -0.0294349895384238, -1.7846925501306927, -1.2308071209421998, 0.4566185617359126, 0.5095871376445662, 0.5225576372550682, -0.9580844999413649, 0.3535642252876233, 1.2642440752784259, 2.041423665604475, 1.4341237707389687, 0.5587967983323985, 0.9388319072329692, 1.4047189920991567, 1.5300458451033783, 1.301755750233331, 1.0431851228791407, -1.3650159187760529, 0.6842005798299267, 0.3051362549871491, 1.7489769483711681, 1.4528830631269523, -0.7398948937185293, -1.2779054537531778, 1.7780511996119945, 1.781499110937591, 0.691746673943232, 1.8512770299536294, 0.0517294157439322, 1.8378951675110746, 1.9731616660924716, 1.7652668236140305, 1.0824960525150513, 2.059023176029351, 1.092550166373234, 1.2819900060814473, 2.670291956842135, 1.1238531642511622, 1.449710746976973, 2.6997942396007537, 0.4851086112398854, 1.9336373368950575, 2.436267281287474, -0.2067926176371274, -1.0919321116958587, 1.1445281851222542, 0.8099088258933627, 2.054251811906755, 0.8946401372901801, 1.1708566378715486, 1.4297802376410416, 1.4675526061135955, 1.1170874960934778, 1.028192390146561, 1.2330848311737745, 1.4097138606170616, 2.081627610018648, 1.1887729638914304, 0.7741554593890909, 1.388618353965839, 2.209565866073259, 1.8250841825963504, 1.9416286852980036, 2.056633637893185, 0.4318901602199615, 0.7643686672916756, 0.8013810696122273, 2.1304066858659123, 2.213392441129396, 1.841650062850598, 1.414010922917574, 1.4409097090785972, 1.2552983227617336, 1.0402099848286586, 2.6862708002163687, 2.1625940371282315, 3.379486484999767, 1.7932254396738905]|-1291.7178955078125000|      8.00000000|[1537, 182, 0, 14]                                                         |  | trying linear partial model with 116 points | iterate success | actual_k=13
       8|[0.625345178161829, -0.8816516488747328, 1.6588933931039431, 1.2125673406937938, -0.1161764377264105, -0.092814713755155, 0.7469256932500536, -1.5437031169414044, 0.2676061342981578, 3.3090472166286067, 0.738326364097001, -1.3551899199000565, 0.3200564751922448, -1.5725497609855208, 1.923643804430567, -1.2504643835354181, 2.087214812403288, -0.2766485082933419, 2.362767603240207, -0.5411119012296651, 0.7893300787234214, -1.1423127098612391, -0.0294349895384238, -1.7846925501306927, -1.2308071209421998, 0.4566185617359126, 0.5095871376445662, 0.5225576372550682, -0.9580844999413649, 0.3535642252876233, 1.2642440752784259, 2.041423665604475, 1.4341237707389687, 0.5587967983323985, 0.9388319072329692, 1.4047189920991567, 1.5300458451033783, 1.301755750233331, 1.0431851228791407, -1.3650159187760529, 0.6842005798299267, 0.3051362549871491, 1.7489769483711681, 1.4528830631269523, -0.7398948937185293, -1.2779054537531778, 1.7780511996119945, 1.781499110937591, 0.691746673943232, 1.8512770299536294, 0.0517294157439322, 1.8378951675110746, 1.9731616660924716, 1.7652668236140305, 1.0824960525150513, 2.059023176029351, 1.092550166373234, 1.2819900060814473, 2.670291956842135, 1.1238531642511622, 1.449710746976973, 2.6997942396007537, 0.4851086112398854, 1.9336373368950575, 2.436267281287474, -0.2067926176371274, -1.0919321116958587, 1.1445281851222542, 0.8099088258933627, 2.054251811906755, 0.8946401372901801, 1.1708566378715486, 1.4297802376410416, 1.4675526061135955, 1.1170874960934778, 1.028192390146561, 1.2330848311737745, 1.4097138606170616, 2.081627610018648, 1.1887729638914304, 0.7741554593890909, 1.388618353965839, 2.209565866073259, 1.8250841825963504, 1.9416286852980036, 2.056633637893185, 0.4318901602199615, 0.7643686672916756, 0.8013810696122273, 2.1304066858659123, 2.213392441129396, 1.841650062850598, 1.414010922917574, 1.4409097090785972, 1.2552983227617336, 1.0402099848286586, 2.6862708002163687, 2.1625940371282315, 3.379486484999767, 1.7932254396738905]|-1291.7178955078125000|      4.00000000|[1756, 208, 0, 16]                                                         |  | trying linear partial model with 116 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       9|[0.9420121725967353, -1.1235888895856514, 1.1879890208843245, 1.1794856412764871, -0.4039805750747334, -0.1196679891267023, 1.284701326126295, -1.3432520757914392, 0.3131626004866522, 3.4181839629874378, 0.700437193805386, -0.8828777956093672, 0.9898638089437304, -1.4264173290538034, 1.7731186601639295, -1.2347502448011964, 2.032390098797966, -0.6604740519540144, 2.027485876680524, -0.3760399930954449, 0.6820102762419805, -1.1459510997016298, 0.1110360697821376, -1.5353876279737486, -1.299495059800093, 0.918883355686656, 0.2638634540413687, 1.196519346186307, -1.7157882503854105, 0.4931827131153586, 1.3484210933744094, 2.3232035970510543, 1.0069005133521938, 1.5893450812718997, 0.4019004750650713, 1.5067105350069825, 2.172264968983735, 1.153731713677069, 1.6919464313621886, -1.3534024623026901, 0.8906189376859185, 0.7742728598041625, 1.6797435632603535, 1.3902310876676707, -1.3798585355565036, -1.0616410030466694, 1.4620817629039886, 1.8694946806194421, 1.5625274183325037, 1.7963272374091346, -0.4017591375815034, 2.0443622447015666, 2.1879064996590376, 1.458569225641997, 1.2692111671720412, 2.051397139399674, 1.711438063648628, 1.2701353883949071, 1.9060523460836296, 0.7313051351102595, 1.8268661531585662, 2.27644769681501, 0.6491892738885314, 2.4040060765268647, 2.31841667549345, -0.6393744755648036, -1.7476503800581398, 1.1791840558370739, 1.3677682381114438, 1.6951480512261003, 1.125359896622085, 1.0635372352449601, 1.0161606555599658, 1.129833895077858, 1.3455770172141859, 0.9733589658946277, 1.9753208442045533, 1.4214232380073755, 1.2400715786240735, 1.040777921867121, 1.6282952822966195, 1.3500756333124864, 1.9419687484590962, 1.4564441162736883, 2.394004929351184, 1.4349900311633377, 0.1263369030281158, 1.500131163028219, 1.229620898127257, 1.917828342830653, 2.5489465336883597, 2.2095236344237232, 1.9463403747508532, 1.1074151493545121, 1.3194706291125298, 0.3578396146215694, 2.193641880818807, 2.3024982190808623, 3.189074641601719, 1.7182854021589282]|-1386.8588867187500000|      8.00000000|[1973, 234, 0, 18]                                                         |  | trying linear partial model with 116 points | iterate success | actual_k=13
      10|[0.9420121725967353, -1.1235888895856514, 1.1879890208843245, 1.1794856412764871, -0.4039805750747334, -0.1196679891267023, 1.284701326126295, -1.3432520757914392, 0.3131626004866522, 3.4181839629874378, 0.700437193805386, -0.8828777956093672, 0.9898638089437304, -1.4264173290538034, 1.7731186601639295, -1.2347502448011964, 2.032390098797966, -0.6604740519540144, 2.027485876680524, -0.3760399930954449, 0.6820102762419805, -1.1459510997016298, 0.1110360697821376, -1.5353876279737486, -1.299495059800093, 0.918883355686656, 0.2638634540413687, 1.196519346186307, -1.7157882503854105, 0.4931827131153586, 1.3484210933744094, 2.3232035970510543, 1.0069005133521938, 1.5893450812718997, 0.4019004750650713, 1.5067105350069825, 2.172264968983735, 1.153731713677069, 1.6919464313621886, -1.3534024623026901, 0.8906189376859185, 0.7742728598041625, 1.6797435632603535, 1.3902310876676707, -1.3798585355565036, -1.0616410030466694, 1.4620817629039886, 1.8694946806194421, 1.5625274183325037, 1.7963272374091346, -0.4017591375815034, 2.0443622447015666, 2.1879064996590376, 1.458569225641997, 1.2692111671720412, 2.051397139399674, 1.711438063648628, 1.2701353883949071, 1.9060523460836296, 0.7313051351102595, 1.8268661531585662, 2.27644769681501, 0.6491892738885314, 2.4040060765268647, 2.31841667549345, -0.6393744755648036, -1.7476503800581398, 1.1791840558370739, 1.3677682381114438, 1.6951480512261003, 1.125359896622085, 1.0635372352449601, 1.0161606555599658, 1.129833895077858, 1.3455770172141859, 0.9733589658946277, 1.9753208442045533, 1.4214232380073755, 1.2400715786240735, 1.040777921867121, 1.6282952822966195, 1.3500756333124864, 1.9419687484590962, 1.4564441162736883, 2.394004929351184, 1.4349900311633377, 0.1263369030281158, 1.500131163028219, 1.229620898127257, 1.917828342830653, 2.5489465336883597, 2.2095236344237232, 1.9463403747508532, 1.1074151493545121, 1.3194706291125298, 0.3578396146215694, 2.193641880818807, 2.3024982190808623, 3.189074641601719, 1.7182854021589282]|-1386.8588867187500000|      4.00000000|[2191, 260, 0, 20]                                                         |  | trying linear partial model with 116 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
