k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.715693715731428, -0.251796317028085, -0.0614341969428131, -0.1330106979653237, 0.2462270150126198, -0.093392412664449, 0.4822790510214002]|57383.3828125000000000|     10.00000000|[83, 32, 0, 2]                                                             |  | trying linear partial model with 49 points | iterate success | actual_k=16
       2|[9.20558419057451, 0.434406592066921, 8.030684441265063, 0.3029524708334479, 1.187254319351272, 5.487832686237105, 1.7316228421349105]|54239.2148437500000000|    100.00000000|[167, 64, 0, 4]                                                            |  | trying linear partial model with 49 points | iterate success | actual_k=16
       3|[9.20558419057451, 0.434406592066921, 8.030684441265063, 0.3029524708334479, 1.187254319351272, 5.487832686237105, 1.7316228421349105]|54239.2148437500000000|     10.00000000|[248, 96, 0, 6]                                                            |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       4|[8.702817542385159, -1.2863544558930413, 4.534335625356502, 2.0835317810119722, -6.355941790286775, 2.1038567827250785, 5.342743018332672]|52911.5585937500000000|    100.00000000|[334, 128, 0, 8]                                                           |  | trying linear partial model with 49 points | iterate success | actual_k=16
       5|[8.702817542385159, -1.2863544558930413, 4.534335625356502, 2.0835317810119722, -6.355941790286775, 2.1038567827250785, 5.342743018332672]|52911.5585937500000000|     10.00000000|[417, 160, 0, 10]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       6|[8.757365800635101, -3.9678515680168505, 3.201095724253307, 11.014370278849258, -8.827601344819364, -0.0484032712674516, 6.069288628272776]|44099.6796875000000000|    100.00000000|[501, 192, 0, 12]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
       7|[8.757365800635101, -3.9678515680168505, 3.201095724253307, 11.014370278849258, -8.827601344819364, -0.0484032712674516, 6.069288628272776]|44099.6796875000000000|     10.00000000|[583, 224, 0, 14]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       8|[8.757365800635101, -3.9678515680168505, 3.201095724253307, 11.014370278849258, -8.827601344819364, -0.0484032712674516, 6.069288628272776]|44099.6796875000000000|      1.00000000|[667, 256, 0, 16]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       9|[8.770445519266692, -3.9706231062531994, 3.197185863528716, 11.48127304925313, -8.842491982240357, -0.0511507433743102, 5.185219357327989]|41798.3242187500000000|     10.00000000|[751, 288, 0, 18]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
      10|[8.770445519266692, -3.9706231062531994, 3.197185863528716, 11.48127304925313, -8.842491982240357, -0.0511507433743102, 5.185219357327989]|41798.3242187500000000|      1.00000000|[839, 320, 0, 20]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      11|[8.797554604022535, -3.985477954597272, 3.18465279793502, 11.869631815929091, -8.879167486800723, -0.0670008938157671, 4.2651821288891885]|38652.3593750000000000|     10.00000000|[925, 352, 0, 22]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
      12|[8.797554604022535, -3.985477954597272, 3.18465279793502, 11.869631815929091, -8.879167486800723, -0.0670008938157671, 4.2651821288891885]|38652.3593750000000000|      1.00000000|[1007, 384, 0, 24]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      13|[8.82464342615534, -4.020500213845783, 3.1648458677996048, 12.194446943887694, -8.867058217595078, -0.0956907184615065, 3.3211626826903635]|34042.3945312500000000|     10.00000000|[1094, 416, 0, 26]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      14|[8.82464342615534, -4.020500213845783, 3.1648458677996048, 12.194446943887694, -8.867058217595078, -0.0956907184615065, 3.3211626826903635]|34042.3945312500000000|      1.00000000|[1183, 448, 0, 28]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      15|[8.854081343553775, -4.1078292527299665, 3.2006668584903832, 12.45754142255038, -8.83222167070839, -0.1864637448962113, 2.36641042551427]|26719.8457031250000000|     10.00000000|[1267, 480, 0, 30]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      16|[8.854081343553775, -4.1078292527299665, 3.2006668584903832, 12.45754142255038, -8.83222167070839, -0.1864637448962113, 2.36641042551427]|26719.8457031250000000|      1.00000000|[1349, 512, 0, 32]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      17|[8.85588444082754, -4.165162919687292, 3.2793686893743312, 12.674968059333482, -8.838354995124911, -0.2167481917636281, 1.395695990927204]|14097.3115234375000000|     10.00000000|[1432, 544, 0, 34]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      18|[8.85588444082754, -4.165162919687292, 3.2793686893743312, 12.674968059333482, -8.838354995124911, -0.2167481917636281, 1.395695990927204]|14097.3115234375000000|      1.00000000|[1516, 576, 0, 36]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      19|[8.85588444082754, -4.165162919687292, 3.2793686893743312, 12.674968059333482, -8.838354995124911, -0.2167481917636281, 1.395695990927204]|14097.3115234375000000|      0.10000000|[1601, 608, 0, 38]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      20|[8.855935280820782, -4.165168304588467, 3.279406358037958, 12.686033458391801, -8.838406993238221, -0.2163733675693449, 1.2963108325077022]|12529.5351562500000000|      1.00000000|[1685, 640, 0, 40]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      21|[8.855935280820782, -4.165168304588467, 3.279406358037958, 12.686033458391801, -8.838406993238221, -0.2163733675693449, 1.2963108325077022]|12529.5351562500000000|      0.10000000|[1769, 672, 0, 42]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      22|[8.855508501807634, -4.165158703832178, 3.2792320741037955, 12.696341983744093, -8.838828810617127, -0.2159129920350235, 1.1968466086775373]|11002.3876953125000000|      1.00000000|[1853, 704, 0, 44]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      23|[8.855508501807634, -4.165158703832178, 3.2792320741037955, 12.696341983744093, -8.838828810617127, -0.2159129920350235, 1.1968466086775373]|11002.3876953125000000|      0.10000000|[1938, 736, 0, 46]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      24|[8.85578787557047, -4.164558485464215, 3.2777760188174447, 12.703610597529837, -8.838691529880675, -0.2156178780748433, 1.0971244802074827]|9616.8007812500000000|      1.00000000|[2021, 768, 0, 48]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      25|[8.85578787557047, -4.164558485464215, 3.2777760188174447, 12.703610597529837, -8.838691529880675, -0.2156178780748433, 1.0971244802074827]|9616.8007812500000000|      0.10000000|[2106, 800, 0, 50]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      26|[8.855246137480977, -4.163883067698939, 3.2786040893905986, 12.711889770330714, -8.841872542373997, -0.2138477129845297, 0.9975415117710367]|8553.2109375000000000|      1.00000000|[2191, 832, 0, 52]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      27|[8.855246137480977, -4.163883067698939, 3.2786040893905986, 12.711889770330714, -8.841872542373997, -0.2138477129845297, 0.9975415117710367]|8553.2109375000000000|      0.10000000|[2276, 864, 0, 54]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      28|[8.855051506672678, -4.161453599168875, 3.278218451925135, 12.72067407098027, -8.843315287079811, -0.2104637034772665, 0.8980266178369027]|8139.9458007812500000|      1.00000000|[2360, 896, 0, 56]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      29|[8.855051506672678, -4.161453599168875, 3.278218451925135, 12.72067407098027, -8.843315287079811, -0.2104637034772665, 0.8980266178369027]|8139.9458007812500000|      0.10000000|[2446, 928, 0, 58]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      30|[8.855051506672678, -4.161453599168875, 3.278218451925135, 12.72067407098027, -8.843315287079811, -0.2104637034772665, 0.8980266178369027]|8139.9458007812500000|      0.01000000|[2531, 960, 0, 60]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      31|[8.855076697034079, -4.1610832854238025, 3.2768352370034655, 12.720543014124829, -8.844307342187262, -0.2054963603263253, 0.9065279766954378]|8134.9487304687500000|      0.10000000|[2615, 992, 0, 62]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      32|[8.855076697034079, -4.1610832854238025, 3.2768352370034655, 12.720543014124829, -8.844307342187262, -0.2054963603263253, 0.9065279766954378]|8134.9487304687500000|      0.01000000|[2698, 1024, 0, 64]                                                        |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      33|[8.855180437990434, -4.161424897912103, 3.2743878808085243, 12.720363782897046, -8.844761141767908, -0.1964540177334942, 0.9030810985545168]|8131.0429687500000000|      0.10000000|[2781, 1056, 0, 66]                                                        |  | trying linear partial model with 49 points | iterate success | actual_k=16
      34|[8.861749066304675, -4.172934694589326, 3.2587057083834683, 12.715529958958598, -8.84140423261081, -0.0999152820721205, 0.9180505672991199]|8101.9614257812500000|      1.00000000|[2864, 1088, 0, 68]                                                        |  | trying linear partial model with 49 points | iterate success | actual_k=16
      35|[8.861749066304675, -4.172934694589326, 3.2587057083834683, 12.715529958958598, -8.84140423261081, -0.0999152820721205, 0.9180505672991199]|8101.9614257812500000|      0.10000000|[2951, 1120, 0, 70]                                                        |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
