k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0734910269291879, -0.0435517973438316, 0.0945214992451986, -0.0102443672733924, -0.0768924818119334, -0.0055474108002028, 0.0730211221400267, -0.0616499115782643, 0.182285425714946, 0.0581552906893779, 0.1159308842063383, 0.037863780251781, 0.0483874079281473, 0.0087365109946218, 0.2572960879947439, 0.0382496047300725, 0.1418014027720682, 0.2650185182159362, 0.1696618490320947, 0.1490961531213649, 0.2623885290017618, 0.2182126239903825, 0.0218807339691158, 0.544368851977558, 0.3757025589509926, 0.2415291396854619, 0.3123498613606368, 0.3949189744118511, 0.2777927389645893, 0.2629960789634722, 0.4260171649159385, 0.3338865836604113, 0.3542844711532183, 0.2383623399010116, 0.2405627465798958, 0.4836858508916167, 0.3313086513787453, 0.3526464338188972, 0.3090778035834018, 0.5056085210154387, 0.4226946302540247, 0.4700268436037914, 0.5016288537454135, 0.290289444762478, 0.4359126715292248, 0.4424358678994406, 0.5161357224352192, 0.5346999350092397, 0.44891623596777, 0.6143510709274281, 0.4110203827893484, 0.5452062403055004, 0.5133373999738186, 0.442029228427058, 0.5136234526274329, 0.4694496002070438, 0.757628507342808, 0.6561666798350265, 0.6976585835148057, 0.7340019051288604, 0.6792053318536015, 0.6170593161681188, 0.5237302655702311, 0.6591497456309497, 0.6472962533630152, 0.6678656735800506, 0.6279037672858702, 0.735719011930339, 0.7733411670543722, 0.5472976045706756, 0.8323527167855871, 0.5702286104607235, 0.7924205747772557, 0.7376315014897441, 0.780279031800285, 0.8572130964403846, 0.7460323994527411, 0.8364321518022557, 0.9857253020257806, 0.8798301887017079, 0.7115305063727085, 0.8204179154483345, 0.9904294323175101, 0.8707805038592678, 0.8274897962058154, 0.7183719057023055, 0.9497392761226446, 0.8984789635283967, 0.8264108733128981, 1.1016090982547726, 0.9914549248149481, 1.0798464377526273, 1.0207509486332682, 1.1613931827995143, 1.1757774824571383, 1.0632010255536029, 1.0926686594322697, 1.1312264392734463, 0.9965831686600437, 1.1522815618822146]|-98.3251571655273438|      2.00000000|[105, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       2|[-0.0755555143118904, -0.044139850947328, -0.350038510313725, -0.0197028878986106, -0.5027469429334875, -0.3263148193085481, -0.0333724824493747, 0.1190708386806162, 0.4370696990662293, 0.1720645144110673, 0.1700311869159828, -0.0264902401048539, 0.2198707196268198, -0.3624725535666476, 0.1362673845099547, 0.0698820506109107, 0.1720120678234892, 0.3406187294022728, 0.2850384838323113, 0.0854239973417443, 0.2317377519127969, 0.2775510158107896, -0.0486156472385327, 0.3836008729308971, 0.5414536518431302, 0.3581173630492492, 0.4925536081869133, 0.3211373902530503, 0.3913665586964291, 0.5400967420592487, 0.5758804178663435, 0.6633423146658832, 0.3145112741619872, -0.1167042973625361, 0.3016090171312473, 0.5929500125700234, 0.3449613801575146, 0.1376739801875304, 0.153760772151272, 0.8120822402478745, 0.3585208534286941, 0.4728919506207389, 0.5235212433634469, 0.0669365156287297, 0.6929929310755385, 0.6270398994488113, 0.4517622107513214, 0.7170736866402889, 0.2663628109097792, 0.4196452962911967, 0.3875667511762009, 0.2674631703532725, 0.7680378750150002, 0.5815577492992406, 0.3771987418723123, 0.7311119129541428, 0.5164606230959603, 0.8235578928200255, 0.6695336154139472, 0.7724806261956706, 0.7020879434917845, 0.6127703137659879, 0.5837723016284097, 0.426983749400464, 0.6452211641073498, 0.9263265857225608, 0.4940219540268213, 0.4202072947417312, 0.9204724079791959, 0.5439886068598805, 0.9804184953154631, 0.508896354140111, 1.0858687592983034, 0.8414910960452011, 0.680744538300549, 0.8457893624922418, 0.9820198415079863, 1.2081896078676748, 0.7919962755550467, 0.660824120233994, 0.6647312397947439, 0.7166960429637187, 1.0381174280626586, 1.2400193622917215, 0.7788064739657409, 0.5652696305579009, 1.1627033361070014, 1.0301066836390205, 0.699660766913871, 1.487497193977891, 0.9859219417519798, 0.8923400694147008, 1.1685096109238544, 1.4813770374150708, 1.3683696602005082, 1.2437580713587135, 1.7055545841327102, 1.5032619924804407, 1.1973071072293888, 0.924239715963199]|-249.9202117919921875|      4.00000000|[212, 32, 0, 4]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       3|[-0.8802531980585659, -0.7005363375715763, -0.8522513142033369, -0.135465338147762, -1.1122764582184066, -0.8649272128928176, -0.1799270420809091, -0.2176087623269716, -0.1287206877968531, -0.1700591133636565, 0.4677154199745689, -0.5218385047985007, 0.9956508902864913, -0.1337118971849453, 0.1941208391812604, 0.1712890180956426, 0.2747266451062992, 0.1807306862902586, 0.6710823604573164, 0.4445314343144762, 0.195832639624666, 0.844245551431209, -0.8872885881530731, -0.2301161572617813, 0.696637739429224, 0.6968073398044661, 0.7026398133031212, 0.328173847192997, 0.893338135523339, 0.447622111839685, 0.0017020152682276, 1.2111108507160293, 0.0404608981797151, -0.282300592567717, 0.2552538998472028, 1.0733112230658717, 0.85318281137827, -0.2211929426178564, -0.0291272014730392, 0.5305175000311213, 0.3047615838683672, 0.5157441833015269, 0.7714986298120975, 0.0360600659161345, 0.8009619505365354, 0.7234647262574353, 0.3509225165406053, 1.181022085766897, -0.0790424003238553, 0.617523992710983, 0.1888697057583981, 0.0314543740121889, 0.5830220672658696, 0.373824635998988, -0.026732650273654, 0.4642343261886475, 0.1251916659016095, 0.5613011240777632, 1.0755368743188567, 0.6257363884287204, 1.0066515483304928, 0.6763672174978014, 1.2043876732555443, 0.4329499078203, 0.3614071073665248, 0.3249756622902592, 0.9087777159330479, 0.6349282918187643, 1.1253977816537233, 0.6671847454431671, 1.9314047722012075, 0.719760382560799, 1.3747742460086687, 1.4737729588172057, 1.3158640546188367, 1.095961429636263, 0.7933130521047227, 1.1467899117228901, 0.8563224279587531, 0.2558125875622277, 1.0091561390694512, 1.4869591523139527, 1.2499693361555102, 1.162314189320914, -0.0328209948017109, 0.5134904611913862, 1.658481404869689, 1.0585550654692324, 1.0415487603738236, 1.4864879080020383, 1.40565234789372, 1.2263722641580999, 0.6833267055698351, 1.9212587681857771, 0.8868933550974726, 1.5025099746902928, 2.144751028954059, 1.6217931501764342, 1.6350745951484138, 1.9249979655566973]|-630.1318969726562500|      8.00000000|[318, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       4|[-0.8802531980585659, -0.7005363375715763, -0.8522513142033369, -0.135465338147762, -1.1122764582184066, -0.8649272128928176, -0.1799270420809091, -0.2176087623269716, -0.1287206877968531, -0.1700591133636565, 0.4677154199745689, -0.5218385047985007, 0.9956508902864913, -0.1337118971849453, 0.1941208391812604, 0.1712890180956426, 0.2747266451062992, 0.1807306862902586, 0.6710823604573164, 0.4445314343144762, 0.195832639624666, 0.844245551431209, -0.8872885881530731, -0.2301161572617813, 0.696637739429224, 0.6968073398044661, 0.7026398133031212, 0.328173847192997, 0.893338135523339, 0.447622111839685, 0.0017020152682276, 1.2111108507160293, 0.0404608981797151, -0.282300592567717, 0.2552538998472028, 1.0733112230658717, 0.85318281137827, -0.2211929426178564, -0.0291272014730392, 0.5305175000311213, 0.3047615838683672, 0.5157441833015269, 0.7714986298120975, 0.0360600659161345, 0.8009619505365354, 0.7234647262574353, 0.3509225165406053, 1.181022085766897, -0.0790424003238553, 0.617523992710983, 0.1888697057583981, 0.0314543740121889, 0.5830220672658696, 0.373824635998988, -0.026732650273654, 0.4642343261886475, 0.1251916659016095, 0.5613011240777632, 1.0755368743188567, 0.6257363884287204, 1.0066515483304928, 0.6763672174978014, 1.2043876732555443, 0.4329499078203, 0.3614071073665248, 0.3249756622902592, 0.9087777159330479, 0.6349282918187643, 1.1253977816537233, 0.6671847454431671, 1.9314047722012075, 0.719760382560799, 1.3747742460086687, 1.4737729588172057, 1.3158640546188367, 1.095961429636263, 0.7933130521047227, 1.1467899117228901, 0.8563224279587531, 0.2558125875622277, 1.0091561390694512, 1.4869591523139527, 1.2499693361555102, 1.162314189320914, -0.0328209948017109, 0.5134904611913862, 1.658481404869689, 1.0585550654692324, 1.0415487603738236, 1.4864879080020383, 1.40565234789372, 1.2263722641580999, 0.6833267055698351, 1.9212587681857771, 0.8868933550974726, 1.5025099746902928, 2.144751028954059, 1.6217931501764342, 1.6350745951484138, 1.9249979655566973]|-630.1318969726562500|      4.00000000|[471, 72, 0, 9]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 105 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       5|[-0.5894357419199023, -1.1202211133243178, -0.6229831726557115, -0.1763552630190344, -1.1986825103334646, -1.5564052664986814, -0.4958670819250248, -0.330405941158419, 0.1579042986557483, -0.1348092494740796, 0.335085481422281, -0.603837221687613, 2.0255213802857033, -0.1468800216008767, 0.6588794842565835, -0.1103617348499301, 0.7684685784260521, 0.0731441396730058, 0.5754262619216346, 0.7577129186842438, -0.0594419230007597, 1.2408880031037666, -1.188946026388691, -0.5603033950354392, 1.103938757376227, 0.6846286730058885, 0.9513009897308085, 0.0301620623871877, 1.520984138894637, 0.0747649738824883, -0.3399831493707325, 0.645793640807934, 0.5138608059038117, -0.0821298226784055, 0.545626513111248, 1.7365953408065709, 1.012851756238217, -0.6197119957435808, -0.0327948895245317, 0.8298809967105775, 0.0992281044984176, 0.8730532915820892, 0.2374471985515323, 0.7982051956561197, 1.3765609143746285, 1.057765043310638, 0.4631398089888544, 1.6042123004850892, -0.2767927959368564, 0.9141869616566547, -0.1436551577815965, 0.3989700630824012, 0.9202996518366084, 0.316958020115385, 0.2677736939167462, 0.0855050505423749, -0.6234717761528465, 0.3729651296880314, 1.1554424585868974, 0.8589235742095775, 1.3509040931914436, 0.725251300185151, 1.5046342179271823, 0.0058042218430825, 0.5815582436641806, 0.574587689939941, 1.3015777875805121, 0.8709844419285763, 1.2902888843551938, 1.1469965722101052, 2.572881651289619, 0.7998538837146398, 1.953676086687877, 0.9465660704549074, 0.9671507558220834, 1.4128756357169048, 0.6093121060825069, 0.7563770733652707, 1.3395189976184876, -0.2030353165676108, 1.3273354001467168, 1.7207424559892792, 2.0533651898493783, 1.3548474918711362, 0.2552571593756205, 0.9326633395978954, 2.4098276998016592, 1.2427182761180786, 1.4682403215057305, 2.5086521947332203, 1.9613049911233094, 0.9484965032649995, 1.359460287800501, 2.0364934518371074, 1.3731833322843687, 1.9144316976503246, 1.7242946126464274, 1.9311211131759805, 1.991998062769997, 1.9735219463896454]|-902.2341918945312500|      8.00000000|[577, 88, 0, 11]                                                           |  | trying linear partial model with 57 points | iterate success | actual_k=8
       6|[-0.4966529347782344, -0.152505707971377, -1.571142671593964, -0.6297679222400122, -0.3868284854315882, -1.836380498821513, -0.5472294220110837, 0.3596881320337566, 0.0076045736162805, -0.3350890419516176, -0.5002041542732636, -1.121943184881953, 1.1819398454141798, 0.8384678342139686, 0.638284717190433, -0.7647845192520178, 0.8776319748479657, 0.6546765468750407, 0.8569822357194433, 2.0673719638776733, 0.3739564525119481, 2.1374569383398585, -1.7985103415977088, 0.7159531434617363, 1.7848143748751855, 2.2306831558390297, 0.3093949380609017, -0.4178262868303912, 2.79072845259342, -1.4432735033362079, -1.1915308982082256, 1.9539702932349945, 0.5977777439304347, 1.6618433411683593, 0.3592046619479019, 0.7870649629653946, 1.4293225328922403, -2.111953413108342, -1.0238544978252229, 0.8444720266556246, 2.5616703960381955, 0.9161969387559319, 0.5924553702937573, 1.8415335172664262, 1.3215001839600846, 1.2873091551711944, 1.2511587029873916, 1.2531642037538484, -0.2974409494701566, -0.1472420089006117, -1.0842964287336894, 0.3593560421206625, 1.0453017236373876, 0.1643936816330523, -0.3955381543681178, 0.6749840787631443, -0.7053225144565869, 0.8735955064394785, 2.2181478888401025, -0.0320153129496946, 1.3253702139455557, 1.659749375568413, 1.007728414574732, -0.0075901633296256, 0.2111343609719677, 1.0152084441435743, 2.4106135266084423, 0.1007270436460229, 1.3995393924685313, 0.8930323664677078, 2.3219753668455625, 1.9171053657902726, 1.6394899819103597, 0.5591054737222761, 2.1084172731428676, 1.8277103666578427, 0.7730397495080911, 2.0078083281347885, 0.8133226606621654, -0.7499112329020939, 1.5196305323676313, 1.9553808007928601, 2.584845555200012, 0.0201210685362001, 0.869728144312465, 1.3138658620420347, 3.989658324495423, 1.6148720811605823, 1.6712944110495707, 2.6715811005215184, 1.6668024749880344, 1.9166515598931393, 1.6981198612357042, 1.091129215172177, -0.0152166584962996, 1.1169821055414886, 2.366339007909017, 3.5462789740976017, 1.2415681298218249, 1.7432070097536767]|-1127.2493896484375000|     16.00000000|[682, 104, 0, 13]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       7|[-0.4966529347782344, -0.152505707971377, -1.571142671593964, -0.6297679222400122, -0.3868284854315882, -1.836380498821513, -0.5472294220110837, 0.3596881320337566, 0.0076045736162805, -0.3350890419516176, -0.5002041542732636, -1.121943184881953, 1.1819398454141798, 0.8384678342139686, 0.638284717190433, -0.7647845192520178, 0.8776319748479657, 0.6546765468750407, 0.8569822357194433, 2.0673719638776733, 0.3739564525119481, 2.1374569383398585, -1.7985103415977088, 0.7159531434617363, 1.7848143748751855, 2.2306831558390297, 0.3093949380609017, -0.4178262868303912, 2.79072845259342, -1.4432735033362079, -1.1915308982082256, 1.9539702932349945, 0.5977777439304347, 1.6618433411683593, 0.3592046619479019, 0.7870649629653946, 1.4293225328922403, -2.111953413108342, -1.0238544978252229, 0.8444720266556246, 2.5616703960381955, 0.9161969387559319, 0.5924553702937573, 1.8415335172664262, 1.3215001839600846, 1.2873091551711944, 1.2511587029873916, 1.2531642037538484, -0.2974409494701566, -0.1472420089006117, -1.0842964287336894, 0.3593560421206625, 1.0453017236373876, 0.1643936816330523, -0.3955381543681178, 0.6749840787631443, -0.7053225144565869, 0.8735955064394785, 2.2181478888401025, -0.0320153129496946, 1.3253702139455557, 1.659749375568413, 1.007728414574732, -0.0075901633296256, 0.2111343609719677, 1.0152084441435743, 2.4106135266084423, 0.1007270436460229, 1.3995393924685313, 0.8930323664677078, 2.3219753668455625, 1.9171053657902726, 1.6394899819103597, 0.5591054737222761, 2.1084172731428676, 1.8277103666578427, 0.7730397495080911, 2.0078083281347885, 0.8133226606621654, -0.7499112329020939, 1.5196305323676313, 1.9553808007928601, 2.584845555200012, 0.0201210685362001, 0.869728144312465, 1.3138658620420347, 3.989658324495423, 1.6148720811605823, 1.6712944110495707, 2.6715811005215184, 1.6668024749880344, 1.9166515598931393, 1.6981198612357042, 1.091129215172177, -0.0152166584962996, 1.1169821055414886, 2.366339007909017, 3.5462789740976017, 1.2415681298218249, 1.7432070097536767]|-1127.2493896484375000|      8.00000000|[836, 128, 0, 16]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 105 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       8|[-0.4966529347782344, -0.152505707971377, -1.571142671593964, -0.6297679222400122, -0.3868284854315882, -1.836380498821513, -0.5472294220110837, 0.3596881320337566, 0.0076045736162805, -0.3350890419516176, -0.5002041542732636, -1.121943184881953, 1.1819398454141798, 0.8384678342139686, 0.638284717190433, -0.7647845192520178, 0.8776319748479657, 0.6546765468750407, 0.8569822357194433, 2.0673719638776733, 0.3739564525119481, 2.1374569383398585, -1.7985103415977088, 0.7159531434617363, 1.7848143748751855, 2.2306831558390297, 0.3093949380609017, -0.4178262868303912, 2.79072845259342, -1.4432735033362079, -1.1915308982082256, 1.9539702932349945, 0.5977777439304347, 1.6618433411683593, 0.3592046619479019, 0.7870649629653946, 1.4293225328922403, -2.111953413108342, -1.0238544978252229, 0.8444720266556246, 2.5616703960381955, 0.9161969387559319, 0.5924553702937573, 1.8415335172664262, 1.3215001839600846, 1.2873091551711944, 1.2511587029873916, 1.2531642037538484, -0.2974409494701566, -0.1472420089006117, -1.0842964287336894, 0.3593560421206625, 1.0453017236373876, 0.1643936816330523, -0.3955381543681178, 0.6749840787631443, -0.7053225144565869, 0.8735955064394785, 2.2181478888401025, -0.0320153129496946, 1.3253702139455557, 1.659749375568413, 1.007728414574732, -0.0075901633296256, 0.2111343609719677, 1.0152084441435743, 2.4106135266084423, 0.1007270436460229, 1.3995393924685313, 0.8930323664677078, 2.3219753668455625, 1.9171053657902726, 1.6394899819103597, 0.5591054737222761, 2.1084172731428676, 1.8277103666578427, 0.7730397495080911, 2.0078083281347885, 0.8133226606621654, -0.7499112329020939, 1.5196305323676313, 1.9553808007928601, 2.584845555200012, 0.0201210685362001, 0.869728144312465, 1.3138658620420347, 3.989658324495423, 1.6148720811605823, 1.6712944110495707, 2.6715811005215184, 1.6668024749880344, 1.9166515598931393, 1.6981198612357042, 1.091129215172177, -0.0152166584962996, 1.1169821055414886, 2.366339007909017, 3.5462789740976017, 1.2415681298218249, 1.7432070097536767]|-1127.2493896484375000|      4.00000000|[991, 152, 0, 19]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 107 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       9|[-0.4966529347782344, -0.152505707971377, -1.571142671593964, -0.6297679222400122, -0.3868284854315882, -1.836380498821513, -0.5472294220110837, 0.3596881320337566, 0.0076045736162805, -0.3350890419516176, -0.5002041542732636, -1.121943184881953, 1.1819398454141798, 0.8384678342139686, 0.638284717190433, -0.7647845192520178, 0.8776319748479657, 0.6546765468750407, 0.8569822357194433, 2.0673719638776733, 0.3739564525119481, 2.1374569383398585, -1.7985103415977088, 0.7159531434617363, 1.7848143748751855, 2.2306831558390297, 0.3093949380609017, -0.4178262868303912, 2.79072845259342, -1.4432735033362079, -1.1915308982082256, 1.9539702932349945, 0.5977777439304347, 1.6618433411683593, 0.3592046619479019, 0.7870649629653946, 1.4293225328922403, -2.111953413108342, -1.0238544978252229, 0.8444720266556246, 2.5616703960381955, 0.9161969387559319, 0.5924553702937573, 1.8415335172664262, 1.3215001839600846, 1.2873091551711944, 1.2511587029873916, 1.2531642037538484, -0.2974409494701566, -0.1472420089006117, -1.0842964287336894, 0.3593560421206625, 1.0453017236373876, 0.1643936816330523, -0.3955381543681178, 0.6749840787631443, -0.7053225144565869, 0.8735955064394785, 2.2181478888401025, -0.0320153129496946, 1.3253702139455557, 1.659749375568413, 1.007728414574732, -0.0075901633296256, 0.2111343609719677, 1.0152084441435743, 2.4106135266084423, 0.1007270436460229, 1.3995393924685313, 0.8930323664677078, 2.3219753668455625, 1.9171053657902726, 1.6394899819103597, 0.5591054737222761, 2.1084172731428676, 1.8277103666578427, 0.7730397495080911, 2.0078083281347885, 0.8133226606621654, -0.7499112329020939, 1.5196305323676313, 1.9553808007928601, 2.584845555200012, 0.0201210685362001, 0.869728144312465, 1.3138658620420347, 3.989658324495423, 1.6148720811605823, 1.6712944110495707, 2.6715811005215184, 1.6668024749880344, 1.9166515598931393, 1.6981198612357042, 1.091129215172177, -0.0152166584962996, 1.1169821055414886, 2.366339007909017, 3.5462789740976017, 1.2415681298218249, 1.7432070097536767]|-1127.2493896484375000|      2.00000000|[1148, 176, 0, 22]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 107 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      10|[-0.5222922177189407, -0.5432163849763596, -1.4318501851082945, -0.8124862970189844, -0.725124704711919, -2.022825296917372, -0.6603406997793401, 0.3029606837589074, 0.2504712701559453, -0.5309363995022772, -0.7256993813000536, -1.1403856401890309, 1.1284256760350349, 0.9722859376155082, 0.9022373135249594, -0.9302262769283389, 0.9884008229372395, 0.6307593582017382, 0.7110766686652844, 1.9552645618254567, 0.6006049482034846, 2.1235502517980582, -1.782087136699602, 0.9945942235840668, 1.9138194339858312, 2.3704056502231343, 0.3382246503519004, -0.8672512074170073, 2.2959945547393135, -1.8041508969417048, -1.1661830345643625, 2.0797856941198196, 0.7291647184765992, 1.8257448382417256, 0.6006610189640326, 0.6040124832805769, 1.505292771260638, -2.0993222600584143, -1.1147628814458919, 0.863411607128427, 2.5323721253913196, 1.3830284768179975, 0.811129070664047, 1.942278200142948, 1.2136178510038111, 1.2800639914236742, 0.8527978579886613, 1.3394115618652485, -0.7563984699721877, -0.1932655538045109, -0.9338904662516385, 0.5548925705874881, 1.233461816565389, 0.3329048973757464, -0.6404477064282605, 0.8393103364907186, -0.9208612958717334, 0.9024348476942684, 2.1074290516308873, -0.3067054003164869, 1.468169269502829, 1.9258116313581115, 1.1122282952270726, 0.0934868818164955, 0.3380741916150956, 1.0991640446472641, 2.6834345874790793, 0.2466923331753932, 1.571932824500051, 0.799218165152437, 2.3440296514859993, 1.8335284630325566, 1.8353647694440087, 0.9163076158326561, 2.232906096920588, 1.6875040306869706, 0.9173106546679303, 2.0405982916870835, 0.9418149308630648, -1.2486858733260382, 1.6137106460962847, 2.1262867957433684, 2.4436381337296162, -0.0979846009932617, 0.7796031544494064, 1.4025772640866538, 4.403929191372628, 1.4533131843448364, 1.8063085007617834, 2.53381158217024, 1.977250329429118, 1.9006294054749018, 1.834212410853624, 1.0523485604247753, -0.1790233798453662, 0.8870194603155576, 2.103117456820276, 3.678486817299499, 1.3347212152405739, 1.6380267097923182]|-1398.7052001953125000|      4.00000000|[1253, 192, 0, 24]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
