k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.715693715731428, -0.251796317028085, -0.0614341969428131, -0.1330106979653237, 0.2462270150126198, -0.093392412664449, 0.4822790510214002]|57383.3828125000000000|      1.11111111|[83, 32, 0, 2]                                                             |  | trying linear partial model with 49 points | iterate success | actual_k=16
       2|[9.715693715731428, -0.251796317028085, -0.0614341969428131, -0.1330106979653237, 0.2462270150126198, -0.093392412664449, 0.4822790510214002]|57383.3828125000000000|      1.00000000|[167, 64, 0, 4]                                                            |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       3|[9.330062015654471, 0.1705358366496347, -0.0618638568600743, 0.6647623985903043, 0.1036902565151492, -0.2197958569072643, 0.4959570417613568]|46930.2734375000000000|      1.11111111|[248, 96, 0, 6]                                                            |  | trying linear partial model with 49 points | iterate success | actual_k=16
       4|[9.330062015654471, 0.1705358366496347, -0.0618638568600743, 0.6647623985903043, 0.1036902565151492, -0.2197958569072643, 0.4959570417613568]|46930.2734375000000000|      1.00000000|[334, 128, 0, 8]                                                           |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       5|[9.330062015654471, 0.1705358366496347, -0.0618638568600743, 0.6647623985903043, 0.1036902565151492, -0.2197958569072643, 0.4959570417613568]|46930.2734375000000000|      0.90000000|[417, 160, 0, 10]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       6|[9.330062015654471, 0.1705358366496347, -0.0618638568600743, 0.6647623985903043, 0.1036902565151492, -0.2197958569072643, 0.4959570417613568]|46930.2734375000000000|      0.81000000|[501, 192, 0, 12]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       7|[9.330062015654471, 0.1705358366496347, -0.0618638568600743, 0.6647623985903043, 0.1036902565151492, -0.2197958569072643, 0.4959570417613568]|46930.2734375000000000|      0.72900000|[583, 224, 0, 14]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       8|[9.330062015654471, 0.1705358366496347, -0.0618638568600743, 0.6647623985903043, 0.1036902565151492, -0.2197958569072643, 0.4959570417613568]|46930.2734375000000000|      0.65610000|[667, 256, 0, 16]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       9|[9.330062015654471, 0.1705358366496347, -0.0618638568600743, 0.6647623985903043, 0.1036902565151492, -0.2197958569072643, 0.4959570417613568]|46930.2734375000000000|      0.59049000|[751, 288, 0, 18]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      10|[9.330062015654471, 0.1705358366496347, -0.0618638568600743, 0.6647623985903043, 0.1036902565151492, -0.2197958569072643, 0.4959570417613568]|46930.2734375000000000|      0.53144100|[839, 320, 0, 20]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      11|[9.330062015654471, 0.1705358366496347, -0.0618638568600743, 0.6647623985903043, 0.1036902565151492, -0.2197958569072643, 0.4959570417613568]|46930.2734375000000000|      0.47829690|[925, 352, 0, 22]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      12|[9.330062015654471, 0.1705358366496347, -0.0618638568600743, 0.6647623985903043, 0.1036902565151492, -0.2197958569072643, 0.4959570417613568]|46930.2734375000000000|      0.43046721|[1007, 384, 0, 24]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      13|[9.330062015654471, 0.1705358366496347, -0.0618638568600743, 0.6647623985903043, 0.1036902565151492, -0.2197958569072643, 0.4959570417613568]|46930.2734375000000000|      0.38742049|[1094, 416, 0, 26]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      14|[9.302128945482337, 0.169703436952558, -0.1100772519314874, 0.8701462455276514, 0.1154809371327827, -0.1921752165017102, 0.1736145065204017]|27771.0742187500000000|      0.43046721|[1183, 448, 0, 28]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      15|[9.302128945482337, 0.169703436952558, -0.1100772519314874, 0.8701462455276514, 0.1154809371327827, -0.1921752165017102, 0.1736145065204017]|27771.0742187500000000|      0.38742049|[1267, 480, 0, 30]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      16|[9.302128945482337, 0.169703436952558, -0.1100772519314874, 0.8701462455276514, 0.1154809371327827, -0.1921752165017102, 0.1736145065204017]|27771.0742187500000000|      0.34867844|[1349, 512, 0, 32]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      17|[9.302128945482337, 0.169703436952558, -0.1100772519314874, 0.8701462455276514, 0.1154809371327827, -0.1921752165017102, 0.1736145065204017]|27771.0742187500000000|      0.31381060|[1432, 544, 0, 34]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      18|[9.302128945482337, 0.169703436952558, -0.1100772519314874, 0.8701462455276514, 0.1154809371327827, -0.1921752165017102, 0.1736145065204017]|27771.0742187500000000|      0.28242954|[1516, 576, 0, 36]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      19|[9.302128945482337, 0.169703436952558, -0.1100772519314874, 0.8701462455276514, 0.1154809371327827, -0.1921752165017102, 0.1736145065204017]|27771.0742187500000000|      0.25418658|[1601, 608, 0, 38]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      20|[9.302128945482337, 0.169703436952558, -0.1100772519314874, 0.8701462455276514, 0.1154809371327827, -0.1921752165017102, 0.1736145065204017]|27771.0742187500000000|      0.22876792|[1685, 640, 0, 40]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      21|[9.302128945482337, 0.169703436952558, -0.1100772519314874, 0.8701462455276514, 0.1154809371327827, -0.1921752165017102, 0.1736145065204017]|27771.0742187500000000|      0.20589113|[1769, 672, 0, 42]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      22|[9.302128945482337, 0.169703436952558, -0.1100772519314874, 0.8701462455276514, 0.1154809371327827, -0.1921752165017102, 0.1736145065204017]|27771.0742187500000000|      0.18530202|[1853, 704, 0, 44]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      23|[9.302128945482337, 0.169703436952558, -0.1100772519314874, 0.8701462455276514, 0.1154809371327827, -0.1921752165017102, 0.1736145065204017]|27771.0742187500000000|      0.16677182|[1938, 736, 0, 46]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      24|[9.302128945482337, 0.169703436952558, -0.1100772519314874, 0.8701462455276514, 0.1154809371327827, -0.1921752165017102, 0.1736145065204017]|27771.0742187500000000|      0.15009464|[2021, 768, 0, 48]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      25|[9.302128945482337, 0.169703436952558, -0.1100772519314874, 0.8701462455276514, 0.1154809371327827, -0.1921752165017102, 0.1736145065204017]|27771.0742187500000000|      0.13508517|[2106, 800, 0, 50]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      26|[9.288019557558364, 0.1873203327289211, -0.0571212940224755, 0.8783439928132394, 0.106704994574311, -0.1644940018769125, 0.0551925050278444]|10218.1835937500000000|      0.15009464|[2191, 832, 0, 52]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      27|[9.288019557558364, 0.1873203327289211, -0.0571212940224755, 0.8783439928132394, 0.106704994574311, -0.1644940018769125, 0.0551925050278444]|10218.1835937500000000|      0.13508517|[2276, 864, 0, 54]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
