k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.90000000|[28, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.81000000|[54, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.72900000|[80, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.65610000|[107, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.59049000|[135, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.53144100|[162, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.47829690|[188, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.43046721|[215, 32, 0, 16]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[-0.0248142749115581, 0.0304584483394519, -0.0527895049585869, 0.036505320181634, 0.4075130442839603, 0.0950791137538216, -0.0561951620770648, 0.0075321250274974, 0.0362992431480868]|138831.4687500000000000|      0.47829690|[242, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      10|[-0.0248142749115581, 0.0304584483394519, -0.0527895049585869, 0.036505320181634, 0.4075130442839603, 0.0950791137538216, -0.0561951620770648, 0.0075321250274974, 0.0362992431480868]|138831.4687500000000000|      0.43046721|[269, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      11|[-0.0248142749115581, 0.0304584483394519, -0.0527895049585869, 0.036505320181634, 0.4075130442839603, 0.0950791137538216, -0.0561951620770648, 0.0075321250274974, 0.0362992431480868]|138831.4687500000000000|      0.38742049|[296, 44, 0, 22]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      12|[-0.0248142749115581, 0.0304584483394519, -0.0527895049585869, 0.036505320181634, 0.4075130442839603, 0.0950791137538216, -0.0561951620770648, 0.0075321250274974, 0.0362992431480868]|138831.4687500000000000|      0.34867844|[323, 48, 0, 24]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      13|[-0.0248142749115581, 0.0304584483394519, -0.0527895049585869, 0.036505320181634, 0.4075130442839603, 0.0950791137538216, -0.0561951620770648, 0.0075321250274974, 0.0362992431480868]|138831.4687500000000000|      0.31381060|[349, 52, 0, 26]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      14|[-0.0248142749115581, 0.0304584483394519, -0.0527895049585869, 0.036505320181634, 0.4075130442839603, 0.0950791137538216, -0.0561951620770648, 0.0075321250274974, 0.0362992431480868]|138831.4687500000000000|      0.28242954|[376, 56, 0, 28]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      15|[-0.0248142749115581, 0.0304584483394519, -0.0527895049585869, 0.036505320181634, 0.4075130442839603, 0.0950791137538216, -0.0561951620770648, 0.0075321250274974, 0.0362992431480868]|138831.4687500000000000|      0.25418658|[403, 60, 0, 30]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      16|[-0.0248142749115581, 0.0304584483394519, -0.0527895049585869, 0.036505320181634, 0.4075130442839603, 0.0950791137538216, -0.0561951620770648, 0.0075321250274974, 0.0362992431480868]|138831.4687500000000000|      0.22876792|[429, 64, 0, 32]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
