k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |  6.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.4998818199116335, 0.1339063756603255]                                        |  1.5403467416763306|      2.00000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[1.4998818199116335, 0.1339063756603255]                                        |  1.5403467416763306|      1.00000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[2.353739454958746, -0.3866002420418436]                                        |  0.5200930237770081|      2.00000000|[18, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[2.353739454958746, -0.3866002420418436]                                        |  0.5200930237770081|      1.00000000|[24, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[2.353739454958746, -0.3866002420418436]                                        |  0.5200930237770081|      0.50000000|[29, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[2.007667377896345, -0.7474798860753022]                                        |  0.0638580396771431|      1.00000000|[34, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[2.007667377896345, -0.7474798860753022]                                        |  0.0638580396771431|      0.50000000|[40, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[2.007667377896345, -0.7474798860753022]                                        |  0.0638580396771431|      0.25000000|[46, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[1.966642350705152, -0.994090808671934]                                         |  0.0022472722921520|      0.50000000|[52, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[1.966642350705152, -0.994090808671934]                                         |  0.0022472722921520|      0.25000000|[57, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[1.966642350705152, -0.994090808671934]                                         |  0.0022472722921520|      0.12500000|[62, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[1.966642350705152, -0.994090808671934]                                         |  0.0022472722921520|      0.06250000|[68, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[1.966642350705152, -0.994090808671934]                                         |  0.0022472722921520|      0.03125000|[74, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[1.9966983044772277, -1.0026466337549313]                                       |  0.0000288648370770|      0.06250000|[80, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      15|[1.9966983044772277, -1.0026466337549313]                                       |  0.0000288648370770|      0.03125000|[85, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[1.9966983044772277, -1.0026466337549313]                                       |  0.0000288648370770|      0.01562500|[90, 32, 0, 32]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[1.9966983044772277, -1.0026466337549313]                                       |  0.0000288648370770|      0.00781250|[95, 34, 0, 34]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[1.9966983044772277, -1.0026466337549313]                                       |  0.0000288648370770|      0.00390625|[100, 36, 0, 36]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[2.00058243809819, -1.0022315493333815]                                         |  0.0000056597964431|      0.00781250|[106, 38, 0, 38]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      20|[2.00058243809819, -1.0022315493333815]                                         |  0.0000056597964431|      0.00390625|[111, 40, 0, 40]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[2.00058243809819, -1.0022315493333815]                                         |  0.0000056597964431|      0.00195312|[116, 42, 0, 42]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[1.9995167468050938, -1.000594784434734]                                        |  0.0000008211137015|      0.00390625|[121, 44, 0, 44]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      23|[1.9995167468050938, -1.000594784434734]                                        |  0.0000008211137015|      0.00195312|[126, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[1.9995167468050938, -1.000594784434734]                                        |  0.0000008211137015|      0.00097656|[131, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      25|[1.9995167468050938, -1.000594784434734]                                        |  0.0000008211137015|      0.00048828|[136, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[1.9999849449089027, -1.0004561874842217]                                       |  0.0000002085605360|      0.00097656|[142, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      27|[1.9999849449089027, -1.0004561874842217]                                       |  0.0000002085605360|      0.00048828|[147, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      28|[1.9999849449089027, -1.0004561874842217]                                       |  0.0000002085605360|      0.00024414|[152, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[1.9999463180711035, -1.000215121907714]                                        |  0.0000000520421750|      0.00048828|[158, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      30|[1.9999463180711035, -1.000215121907714]                                        |  0.0000000520421750|      0.00024414|[163, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      31|[1.9999463180711035, -1.000215121907714]                                        |  0.0000000520421750|      0.00012207|[169, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[1.9999720838452408, -1.0000958018084978]                                       |  0.0000000107367590|      0.00024414|[174, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      33|[1.9999720838452408, -1.0000958018084978]                                       |  0.0000000107367590|      0.00012207|[180, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      34|[1.9999720838452408, -1.0000958018084978]                                       |  0.0000000107367590|      0.00006104|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      35|[2.0000131437873505, -1.00005064240801]                                         |  0.0000000029101892|      0.00012207|[191, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      36|[2.0000131437873505, -1.00005064240801]                                         |  0.0000000029101892|      0.00006104|[196, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
