k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1751161532738156, 10.107726266977174, 1.9786364924044801]                    |  0.9598846435546875|      2.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[0.1751161532738156, 10.107726266977174, 1.9786364924044801]                    |  0.9598846435546875|      1.00000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
       3|[0.1751161532738156, 10.107726266977174, 1.9786364924044801]                    |  0.9598846435546875|      0.50000000|[28, 11, 0, 11]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
       4|[0.0969686748018707, 9.991710830303521, 1.4986017123500568]                     |  0.4178886115550995|      1.00000000|[33, 13, 0, 13]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[0.0969686748018707, 9.991710830303521, 1.4986017123500568]                     |  0.4178886115550995|      0.50000000|[43, 17, 0, 17]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.5947993560895299, 10.024574229796723, 1.4656682985820408]                    |  0.2292732596397400|      1.00000000|[48, 19, 0, 19]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[0.5947993560895299, 10.024574229796723, 1.4656682985820408]                    |  0.2292732596397400|      0.50000000|[58, 23, 0, 23]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
       8|[0.5947993560895299, 10.024574229796723, 1.4656682985820408]                    |  0.2292732596397400|      0.25000000|[69, 27, 0, 27]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
       9|[0.502070190010646, 10.002822950064896, 1.2345229253029233]                     |  0.0809716805815697|      0.50000000|[74, 29, 0, 29]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[0.502070190010646, 10.002822950064896, 1.2345229253029233]                     |  0.0809716805815697|      0.25000000|[85, 33, 0, 33]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
