k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.10000000|[28, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.01000000|[54, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.00100000|[81, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.00010000|[107, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.00001000|[134, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.00000100|[160, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[97.0000000002087, 0.0090009998281011, 100.00000000176136, 65.00000001522162, 20.00000000873826, 69.99999999882353, 178.00000000492375, 16.50000000263434]|7371.5590820312500000|      0.00001000|[186, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       8|[97.0000000002087, 0.0090009998281011, 100.00000000176136, 65.00000001522162, 20.00000000873826, 69.99999999882353, 178.00000000492375, 16.50000000263434]|7371.5590820312500000|      0.00000100|[212, 32, 0, 16]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[97.00000000608955, 0.0090019996466132, 100.00000000178493, 65.00000003030297, 20.000000017986018, 70.00000000037427, 178.00000000783797, 16.50000000475384]|7371.4033203125000000|      0.00001000|[238, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      10|[97.00000000608955, 0.0090019996466132, 100.00000000178493, 65.00000003030297, 20.000000017986018, 70.00000000037427, 178.00000000783797, 16.50000000475384]|7371.4033203125000000|      0.00000100|[264, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      11|[97.00000000640891, 0.009002999466944, 100.00000000336918, 65.00000004487579, 20.000000027162486, 70.00000000141411, 178.00000001549904, 16.500000005342223]|7371.2529296875000000|      0.00001000|[290, 44, 0, 22]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      12|[97.00000000640891, 0.009002999466944, 100.00000000336918, 65.00000004487579, 20.000000027162486, 70.00000000141411, 178.00000001549904, 16.500000005342223]|7371.2529296875000000|      0.00000100|[316, 48, 0, 24]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      13|[97.00000000727425, 0.0090039992277457, 100.00000000184235, 65.00000006309182, 20.000000038144393, 70.00000000152976, 178.0000000196688, 16.500000007673208]|7371.1079101562500000|      0.00001000|[343, 52, 0, 26]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      14|[97.00000000727425, 0.0090039992277457, 100.00000000184235, 65.00000006309182, 20.000000038144393, 70.00000000152976, 178.0000000196688, 16.500000007673208]|7371.1079101562500000|      0.00000100|[369, 56, 0, 28]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      15|[97.00000001219506, 0.0090049987845561, 99.99999999926506, 65.00000008757048, 20.00000004996825, 69.99999999790927, 178.0000000256324, 16.500000015897832]|7370.9687500000000000|      0.00001000|[396, 60, 0, 30]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      16|[97.00000001219506, 0.0090049987845561, 99.99999999926506, 65.00000008757048, 20.00000004996825, 69.99999999790927, 178.0000000256324, 16.500000015897832]|7370.9687500000000000|      0.00000100|[422, 64, 0, 32]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      17|[97.00000001236643, 0.0090059984755853, 100.0000000002768, 65.00000010772767, 20.00000006274091, 69.99999999727278, 178.00000003230758, 16.500000017439547]|7370.8344726562500000|      0.00001000|[448, 68, 0, 34]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      18|[97.00000001236643, 0.0090059984755853, 100.0000000002768, 65.00000010772767, 20.00000006274091, 69.99999999727278, 178.00000003230758, 16.500000017439547]|7370.8344726562500000|      0.00000100|[474, 72, 0, 36]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      19|[97.00000001635138, 0.0090069982068348, 100.00000000287973, 65.00000012701857, 20.000000073659496, 69.99999999963372, 178.00000003629722, 16.50000001882815]|7370.7060546875000000|      0.00001000|[501, 76, 0, 38]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      20|[97.00000001635138, 0.0090069982068348, 100.00000000287973, 65.00000012701857, 20.000000073659496, 69.99999999963372, 178.00000003629722, 16.50000001882815]|7370.7060546875000000|      0.00000100|[529, 80, 0, 40]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      21|[97.0000000123971, 0.0090079978926022, 100.00000000407039, 65.00000014518214, 20.000000088522622, 70.00000000091924, 178.0000000397577, 16.500000025673373]|7370.5830078125000000|      0.00001000|[555, 84, 0, 42]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      22|[97.0000000123971, 0.0090079978926022, 100.00000000407039, 65.00000014518214, 20.000000088522622, 70.00000000091924, 178.0000000397577, 16.500000025673373]|7370.5830078125000000|      0.00000100|[582, 88, 0, 44]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      23|[97.0000000459579, 0.0090088902304879, 100.0000000033567, 64.99999995446626, 20.000000130644004, 70.00000000850979, 177.9999996768829, 16.499999844776237]|7370.4790039062500000|      0.00001000|[608, 92, 0, 46]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      24|[97.0000000459579, 0.0090088902304879, 100.0000000033567, 64.99999995446626, 20.000000130644004, 70.00000000850979, 177.9999996768829, 16.499999844776237]|7370.4790039062500000|      0.00000100|[634, 96, 0, 48]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      25|[97.000000046113, 0.0090098898867122, 100.00000000017103, 64.99999997528833, 20.000000143973004, 70.00000001017862, 177.99999968417873, 16.49999984794255]|7370.3662109375000000|      0.00001000|[660, 100, 0, 50]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      26|[97.000000046113, 0.0090098898867122, 100.00000000017103, 64.99999997528833, 20.000000143973004, 70.00000001017862, 177.99999968417873, 16.49999984794255]|7370.3662109375000000|      0.00000100|[686, 104, 0, 52]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      27|[97.00000004687982, 0.0090108893197677, 100.0000000002546, 65.00000000136555, 20.000000162960728, 70.00000000580553, 177.9999996927376, 16.499999848142288]|7370.2592773437500000|      0.00001000|[713, 108, 0, 54]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      28|[97.00000004687982, 0.0090108893197677, 100.0000000002546, 65.00000000136555, 20.000000162960728, 70.00000000580553, 177.9999996927376, 16.499999848142288]|7370.2592773437500000|      0.00000100|[739, 112, 0, 56]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      29|[97.00000004647588, 0.0090118888069364, 99.99999999776692, 65.00000002674287, 20.000000179952046, 70.0000000054513, 177.9999997020224, 16.499999848179463]|7370.1572265625000000|      0.00001000|[766, 116, 0, 58]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      30|[97.00000004647588, 0.0090118888069364, 99.99999999776692, 65.00000002674287, 20.000000179952046, 70.0000000054513, 177.9999997020224, 16.499999848179463]|7370.1572265625000000|      0.00000100|[792, 120, 0, 60]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      31|[97.00000004695688, 0.009012888169928, 99.99999999943687, 65.00000005019392, 20.0000002024751, 70.00000000613784, 177.99999971653168, 16.499999849715795]|7370.0610351562500000|      0.00001000|[819, 124, 0, 62]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      32|[97.00000004695688, 0.009012888169928, 99.99999999943687, 65.00000005019392, 20.0000002024751, 70.00000000613784, 177.99999971653168, 16.499999849715795]|7370.0610351562500000|      0.00000100|[845, 128, 0, 64]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      33|[97.00000004755026, 0.0090138875047565, 99.99999999928264, 65.0000000770002, 20.000000224415174, 70.00000000700156, 177.9999997273187, 16.49999985324784]|7369.9702148437500000|      0.00001000|[871, 132, 0, 66]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      34|[97.00000004755026, 0.0090138875047565, 99.99999999928264, 65.0000000770002, 20.000000224415174, 70.00000000700156, 177.9999997273187, 16.49999985324784]|7369.9702148437500000|      0.00000100|[897, 136, 0, 68]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      35|[97.00000004643485, 0.0090148869193767, 100.00000000144172, 65.00000010362832, 20.000000242750897, 70.00000000745202, 177.99999973776116, 16.49999985641135]|7369.8847656250000000|      0.00001000|[923, 140, 0, 70]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      36|[97.00000004643485, 0.0090148869193767, 100.00000000144172, 65.00000010362832, 20.000000242750897, 70.00000000745202, 177.99999973776116, 16.49999985641135]|7369.8847656250000000|      0.00000100|[950, 144, 0, 72]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      37|[97.00000004815091, 0.0090158864356736, 100.00000000371014, 65.00000012897317, 20.00000025820136, 70.00000000863407, 177.99999974584694, 16.499999853060736]|7369.8051757812500000|      0.00001000|[976, 148, 0, 74]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      38|[97.00000004815091, 0.0090158864356736, 100.00000000371014, 65.00000012897317, 20.00000025820136, 70.00000000863407, 177.99999974584694, 16.499999853060736]|7369.8051757812500000|      0.00000100|[1004, 152, 0, 76]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      39|[97.00000004951362, 0.009016885425085, 100.00000000138276, 65.00000016634621, 20.00000028025902, 70.00000001150187, 177.99999975578933, 16.499999857806436]|7369.7304687500000000|      0.00001000|[1031, 156, 0, 78]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      40|[97.00000004951362, 0.009016885425085, 100.00000000138276, 65.00000016634621, 20.00000028025902, 70.00000001150187, 177.99999975578933, 16.499999857806436]|7369.7304687500000000|      0.00000100|[1058, 160, 0, 80]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      41|[97.00000005315535, 0.0090178841575924, 100.00000000240684, 65.00000021066442, 20.000000302240327, 70.0000000086099, 177.99999976305202, 16.49999986107371]|7369.6616210937500000|      0.00001000|[1084, 164, 0, 82]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      42|[97.00000005315535, 0.0090178841575924, 100.00000000240684, 65.00000021066442, 20.000000302240327, 70.0000000086099, 177.99999976305202, 16.49999986107371]|7369.6616210937500000|      0.00000100|[1111, 168, 0, 84]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      43|[97.00000005714011, 0.0090188830974035, 100.00000000340201, 65.0000002493417, 20.000000324381915, 70.0000000031085, 177.99999977158456, 16.49999986469775]|7369.5981445312500000|      0.00001000|[1137, 172, 0, 86]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      44|[97.00000005714011, 0.0090188830974035, 100.00000000340201, 65.0000002493417, 20.000000324381915, 70.0000000031085, 177.99999977158456, 16.49999986469775]|7369.5981445312500000|      0.00000100|[1163, 176, 0, 88]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      45|[97.00000005768825, 0.0090198819134375, 100.00000000320821, 65.00000028859189, 20.00000034993737, 70.00000000009965, 177.99999978387274, 16.499999868230514]|7369.5400390625000000|      0.00001000|[1189, 180, 0, 90]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      46|[97.00000005768825, 0.0090198819134375, 100.00000000320821, 65.00000028859189, 20.00000034993737, 70.00000000009965, 177.99999978387274, 16.499999868230514]|7369.5400390625000000|      0.00000100|[1216, 184, 0, 92]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      47|[97.00000005856997, 0.0090208804469702, 100.00000000476075, 65.00000033329371, 20.000000377966714, 69.99999999871667, 177.99999979531705, 16.49999987151891]|7369.4873046875000000|      0.00001000|[1244, 188, 0, 94]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      48|[97.00000005856997, 0.0090208804469702, 100.00000000476075, 65.00000033329371, 20.000000377966714, 69.99999999871667, 177.99999979531705, 16.49999987151891]|7369.4873046875000000|      0.00000100|[1271, 192, 0, 96]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      49|[97.00000006009334, 0.0090218786519645, 100.00000000547567, 65.00000038170815, 20.000000411195458, 69.99999999354013, 177.99999980287075, 16.49999987872977]|7369.4399414062500000|      0.00001000|[1298, 196, 0, 98]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      50|[97.00000006009334, 0.0090218786519645, 100.00000000547567, 65.00000038170815, 20.000000411195458, 69.99999999354013, 177.99999980287075, 16.49999987872977]|7369.4399414062500000|      0.00000100|[1324, 200, 0, 100]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      51|[97.00000005651256, 0.0090228761235331, 100.00000002161069, 65.00000043319211, 20.000000454087093, 70.00000000151272, 177.99999981503245, 16.49999988742167]|7369.3979492187500000|      0.00001000|[1350, 204, 0, 102]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      52|[97.00000005651256, 0.0090228761235331, 100.00000002161069, 65.00000043319211, 20.000000454087093, 70.00000000151272, 177.99999981503245, 16.49999988742167]|7369.3979492187500000|      0.00000100|[1376, 208, 0, 104]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      53|[97.00000006188544, 0.0090238714038458, 100.00000002451219, 65.00000051743426, 20.000000492958385, 70.00000001270168, 177.99999983579983, 16.49999990210566]|7369.3618164062500000|      0.00001000|[1402, 212, 0, 106]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      54|[97.00000006188544, 0.0090238714038458, 100.00000002451219, 65.00000051743426, 20.000000492958385, 70.00000001270168, 177.99999983579983, 16.49999990210566]|7369.3618164062500000|      0.00000100|[1429, 216, 0, 108]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      55|[97.00000006748304, 0.0090248670864744, 100.00000001934107, 65.0000005898328, 20.000000542012078, 70.0000000058641, 177.99999986368945, 16.499999911359446]|7369.3305664062500000|      0.00001000|[1455, 220, 0, 110]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      56|[97.00000006748304, 0.0090248670864744, 100.00000001934107, 65.0000005898328, 20.000000542012078, 70.0000000058641, 177.99999986368945, 16.499999911359446]|7369.3305664062500000|      0.00000100|[1482, 224, 0, 112]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      57|[97.00000006748304, 0.0090248670864744, 100.00000001934107, 65.0000005898328, 20.000000542012078, 70.0000000058641, 177.99999986368945, 16.499999911359446]|7369.3305664062500000|      0.00000010|[1509, 228, 0, 114]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      58|[97.00000006748304, 0.0090248670864744, 100.00000001934107, 65.0000005898328, 20.000000542012078, 70.0000000058641, 177.99999986368945, 16.499999911359446]|7369.3305664062500000|      0.00000001|[1535, 232, 0, 116]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      59|[97.00000006748304, 0.0090248670864744, 100.00000001934107, 65.0000005898328, 20.000000542012078, 70.0000000058641, 177.99999986368945, 16.499999911359446]|7369.3305664062500000|      0.00000000|[1561, 236, 0, 118]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      60|[97.00000006748304, 0.0090248670864744, 100.00000001934107, 65.0000005898328, 20.000000542012078, 70.0000000058641, 177.99999986368945, 16.499999911359446]|7369.3305664062500000|      0.00000000|[1587, 240, 0, 120]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      61|[97.00000006748304, 0.0090248670864744, 100.00000001934107, 65.0000005898328, 20.000000542012078, 70.0000000058641, 177.99999986368945, 16.499999911359446]|7369.3305664062500000|      0.00000000|[1613, 244, 0, 122]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      62|[97.00000006748304, 0.0090248670864744, 100.00000001934107, 65.0000005898328, 20.000000542012078, 70.0000000058641, 177.99999986368945, 16.499999911359446]|7369.3305664062500000|      0.00000000|[1638, 248, 0, 124]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      63|[97.00000006748304, 0.0090248670864744, 100.00000001934107, 65.0000005898328, 20.000000542012078, 70.0000000058641, 177.99999986368945, 16.499999911359446]|7369.3305664062500000|      0.00000000|[1663, 252, 0, 126]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      64|[97.00000006748304, 0.0090248670864744, 100.00000001934107, 65.0000005898328, 20.000000542012078, 70.0000000058641, 177.99999986368945, 16.499999911359446]|7369.3305664062500000|      0.00000000|[1689, 256, 0, 128]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
