k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.10000000|[23, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.01000000|[43, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00100000|[65, 24, 0, 6]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00010000|[85, 32, 0, 8]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[96.00000854134258, 0.0089020894573871, 103.00000413619114, 106.00000385342409, 17.999995368668937, 71.99999307197885, 150.9999854198431, 17.99999484379222]|9089.6445312500000000|      0.00100000|[107, 40, 0, 10]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       6|[96.00000854134258, 0.0089020894573871, 103.00000413619114, 106.00000385342409, 17.999995368668937, 71.99999307197885, 150.9999854198431, 17.99999484379222]|9089.6445312500000000|      0.00010000|[128, 48, 0, 12]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[96.00000854134258, 0.0089020894573871, 103.00000413619114, 106.00000385342409, 17.999995368668937, 71.99999307197885, 150.9999854198431, 17.99999484379222]|9089.6445312500000000|      0.00001000|[148, 56, 0, 14]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[96.00000870516679, 0.0088920921598003, 103.00000422744328, 106.00000384442103, 17.99999546091812, 71.9999931215134, 150.99998533136568, 17.999994845447173]|9085.5498046875000000|      0.00010000|[169, 64, 0, 16]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       9|[96.00000870516679, 0.0088920921598003, 103.00000422744328, 106.00000384442103, 17.99999546091812, 71.9999931215134, 150.99998533136568, 17.999994845447173]|9085.5498046875000000|      0.00001000|[191, 72, 0, 18]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[96.00000904485532, 0.0088824839646125, 103.00000281383628, 106.00000185969512, 17.999996090474255, 71.99999337287048, 150.99998576316074, 17.999995837317616]|9082.1279296875000000|      0.00010000|[212, 80, 0, 20]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
      11|[96.00000904485532, 0.0088824839646125, 103.00000281383628, 106.00000185969512, 17.999996090474255, 71.99999337287048, 150.99998576316074, 17.999995837317616]|9082.1279296875000000|      0.00001000|[232, 88, 0, 22]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      12|[96.0000101011515, 0.0088746371711653, 103.00000000806585, 105.99999962353876, 17.999996714240016, 71.99999503451107, 150.99998282860068, 17.999999397872656]|9079.7031250000000000|      0.00010000|[253, 96, 0, 24]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
      13|[96.0000101011515, 0.0088746371711653, 103.00000000806585, 105.99999962353876, 17.999996714240016, 71.99999503451107, 150.99998282860068, 17.999999397872656]|9079.7031250000000000|      0.00001000|[275, 104, 0, 26]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      14|[96.00001073487452, 0.0088655390541115, 103.00000200014638, 105.99999943906253, 17.999996741627175, 71.9999918841804, 150.99998174447356, 17.999998086545112]|9077.3251953125000000|      0.00010000|[295, 112, 0, 28]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      15|[96.00001073487452, 0.0088655390541115, 103.00000200014638, 105.99999943906253, 17.999996741627175, 71.9999918841804, 150.99998174447356, 17.999998086545112]|9077.3251953125000000|      0.00001000|[316, 120, 0, 30]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      16|[96.00001065500052, 0.0088555504670911, 103.0000016378417, 105.99999932289774, 17.999996932430225, 71.99999203727711, 150.99998167185996, 17.999997977579973]|9075.2382812500000000|      0.00010000|[338, 128, 0, 32]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      17|[96.00001065500052, 0.0088555504670911, 103.0000016378417, 105.99999932289774, 17.999996932430225, 71.99999203727711, 150.99998167185996, 17.999997977579973]|9075.2382812500000000|      0.00001000|[358, 136, 0, 34]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      18|[96.00001047130178, 0.008845561575904, 103.00000178513521, 105.99999958115234, 17.999996941641786, 71.99999230427919, 150.99998150679747, 17.999997941576925]|9073.7041015625000000|      0.00010000|[380, 144, 0, 36]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      19|[96.00001047130178, 0.008845561575904, 103.00000178513521, 105.99999958115234, 17.999996941641786, 71.99999230427919, 150.99998150679747, 17.999997941576925]|9073.7041015625000000|      0.00001000|[403, 152, 0, 38]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      20|[96.00000877716501, 0.0088372141010651, 103.00000377055113, 106.00000051502319, 17.99999872239814, 71.99998864680342, 150.99998260089802, 18.000000152978075]|9072.8398437500000000|      0.00010000|[426, 160, 0, 40]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      21|[96.00000877716501, 0.0088372141010651, 103.00000377055113, 106.00000051502319, 17.99999872239814, 71.99998864680342, 150.99998260089802, 18.000000152978075]|9072.8398437500000000|      0.00001000|[447, 168, 0, 42]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      22|[96.00000870864139, 0.008827251075139, 103.00000407622832, 106.00000067836888, 17.99999938731583, 71.99998888920719, 150.99998227517227, 18.000000232515244]|9072.3251953125000000|      0.00010000|[469, 176, 0, 44]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      23|[96.00000870864139, 0.008827251075139, 103.00000407622832, 106.00000067836888, 17.99999938731583, 71.99998888920719, 150.99998227517227, 18.000000232515244]|9072.3251953125000000|      0.00001000|[490, 184, 0, 46]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
