k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1751161532738156, 10.107726266977174, 1.9786364924044801]                    |  0.9598846435546875|     10.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[0.1751161532738156, 10.107726266977174, 1.9786364924044801]                    |  0.9598846435546875|      1.00000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.1751161532738156, 10.107726266977174, 1.9786364924044801]                    |  0.9598846435546875|      0.10000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       4|[0.2271716340429036, 10.156975348773026, 1.9088886977141488]                    |  0.8233696818351746|      1.00000000|[22, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[0.2271716340429036, 10.156975348773026, 1.9088886977141488]                    |  0.8233696818351746|      0.10000000|[27, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.1556592561433754, 10.225144878009022, 1.8934324662556834]                    |  0.7181122899055481|      1.00000000|[32, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[0.3295976924185277, 11.196392459401444, 1.7308792256680974]                    |  0.4489727020263672|     10.00000000|[37, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       8|[0.3295976924185277, 11.196392459401444, 1.7308792256680974]                    |  0.4489727020263672|      1.00000000|[42, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[0.3295976924185277, 11.196392459401444, 1.7308792256680974]                    |  0.4489727020263672|      0.10000000|[47, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[0.3285253006362543, 11.231826893332565, 1.6373738735868053]                    |  0.2932712733745575|      1.00000000|[53, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      11|[0.3285253006362543, 11.231826893332565, 1.6373738735868053]                    |  0.2932712733745575|      0.10000000|[58, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      12|[0.3127179952730634, 11.194564898479248, 1.5459316905600085]                    |  0.1979262381792068|      1.00000000|[64, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      13|[0.3127179952730634, 11.194564898479248, 1.5459316905600085]                    |  0.1979262381792068|      0.10000000|[69, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      14|[0.3748971447379662, 11.214824545238598, 1.4702791949963612]                    |  0.1394706070423126|      1.00000000|[74, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      15|[0.3748971447379662, 11.214824545238598, 1.4702791949963612]                    |  0.1394706070423126|      0.10000000|[80, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
