k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.931091137085598, -0.659306121025716, -0.3213341252929177, -0.1053145343716245, 0.6553308355573587, -0.4620706705489275, 0.1351845701040019]|61036.2031250000000000|     10.00000000|[117, 8, 0, 2]                                                             |  | trying linear partial model with 61 points | iterate success | actual_k=4
       2|[9.931091137085598, -0.659306121025716, -0.3213341252929177, -0.1053145343716245, 0.6553308355573587, -0.4620706705489275, 0.1351845701040019]|61036.2031250000000000|      1.00000000|[233, 16, 0, 4]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[9.931091137085598, -0.659306121025716, -0.3213341252929177, -0.1053145343716245, 0.6553308355573587, -0.4620706705489275, 0.1351845701040019]|61036.2031250000000000|      0.10000000|[350, 24, 0, 6]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[9.931091137085598, -0.659306121025716, -0.3213341252929177, -0.1053145343716245, 0.6553308355573587, -0.4620706705489275, 0.1351845701040019]|61036.2031250000000000|      0.01000000|[466, 32, 0, 8]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[9.931144062415603, -0.6593613880592486, -0.3212853150889112, -0.0975331302247532, 0.6553726060949765, -0.4620622168300038, 0.1414646732312055]|60386.2187500000000000|      0.10000000|[582, 40, 0, 10]                                                           |  | trying linear partial model with 61 points | iterate success | actual_k=4
       6|[9.931144062415603, -0.6593613880592486, -0.3212853150889112, -0.0975331302247532, 0.6553726060949765, -0.4620622168300038, 0.1414646732312055]|60386.2187500000000000|      0.01000000|[700, 48, 0, 12]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[9.931142886286288, -0.6593565210261593, -0.3212534509242259, -0.0893809891406282, 0.6553823381121572, -0.4620462652899242, 0.1472561502608111]|59792.7773437500000000|      0.10000000|[816, 56, 0, 14]                                                           |  | trying linear partial model with 61 points | iterate success | actual_k=4
       8|[9.935548565151796, -0.6625263719768798, -0.3164460004503972, -0.0127393570479143, 0.6502799159939555, -0.4711590474876691, 0.2102197363875174]|55963.2578125000000000|      1.00000000|[933, 64, 0, 16]                                                           |  | trying linear partial model with 61 points | iterate success | actual_k=4
       9|[9.935548565151796, -0.6625263719768798, -0.3164460004503972, -0.0127393570479143, 0.6502799159939555, -0.4711590474876691, 0.2102197363875174]|55963.2578125000000000|      0.10000000|[1049, 72, 0, 18]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[9.93184647677251, -0.6621326494115399, -0.3186956692679219, 0.0868420736079408, 0.6564855015323863, -0.4665004750291621, 0.2123186870044039]|52821.2656250000000000|      1.00000000|[1165, 80, 0, 20]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
