k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.552720521860323, -1.190561796691952, 0.3039300254108243, -0.5776110514804479, 0.0780421953489036, 0.2086791948487743, 0.5531702084313237]|62744.8984375000000000|     10.00000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       2|[9.552720521860323, -1.190561796691952, 0.3039300254108243, -0.5776110514804479, 0.0780421953489036, 0.2086791948487743, 0.5531702084313237]|62744.8984375000000000|      1.00000000|[257, 0, 0, 4]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[9.552720521860323, -1.190561796691952, 0.3039300254108243, -0.5776110514804479, 0.0780421953489036, 0.2086791948487743, 0.5531702084313237]|62744.8984375000000000|      0.10000000|[385, 0, 0, 6]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[9.552671435084832, -1.190234889998925, 0.3043319157410598, -0.5089253504826639, 0.0785150835549969, 0.2091256497380121, 0.6258446932240239]|61099.9414062500000000|      1.00000000|[513, 0, 0, 8]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       5|[9.552671435084832, -1.190234889998925, 0.3043319157410598, -0.5089253504826639, 0.0785150835549969, 0.2091256497380121, 0.6258446932240239]|61099.9414062500000000|      0.10000000|[641, 0, 0, 10]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[9.552662435369525, -1.1905372778224022, 0.3047636880511568, -0.4318694752781082, 0.0775997898741025, 0.2094949988324671, 0.689571767285726]|59786.5781250000000000|      1.00000000|[769, 0, 0, 12]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       7|[9.669827502026237, -1.400148391923756, 0.0861794386722265, 0.2366627385303912, -0.3388743041397748, 0.554198913559614, 0.2954275383398063]|50315.5546875000000000|     10.00000000|[897, 0, 0, 14]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       8|[9.669827502026237, -1.400148391923756, 0.0861794386722265, 0.2366627385303912, -0.3388743041397748, 0.554198913559614, 0.2954275383398063]|50315.5546875000000000|      1.00000000|[1025, 0, 0, 16]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[9.669827502026237, -1.400148391923756, 0.0861794386722265, 0.2366627385303912, -0.3388743041397748, 0.554198913559614, 0.2954275383398063]|50315.5546875000000000|      0.10000000|[1153, 0, 0, 18]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[9.667341034594214, -1.4005031443465945, 0.0855666937748086, 0.3119248709042438, -0.3343278565635006, 0.5548186257068066, 0.2297931466236476]|46900.4296875000000000|      1.00000000|[1281, 0, 0, 20]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      11|[9.667341034594214, -1.4005031443465945, 0.0855666937748086, 0.3119248709042438, -0.3343278565635006, 0.5548186257068066, 0.2297931466236476]|46900.4296875000000000|      0.10000000|[1409, 0, 0, 22]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[9.66580918046607, -1.3974756464071139, 0.0935106678363422, 0.3669535478191221, -0.3366964901329196, 0.5466440065281406, 0.1471808542661433]|40402.1796875000000000|      1.00000000|[1537, 0, 0, 24]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      13|[9.66580918046607, -1.3974756464071139, 0.0935106678363422, 0.3669535478191221, -0.3366964901329196, 0.5466440065281406, 0.1471808542661433]|40402.1796875000000000|      0.10000000|[1665, 0, 0, 26]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[9.6623169500583, -1.3919766757729228, 0.0924037604318563, 0.3929654191752065, -0.3283994057048976, 0.5394199482662072, 0.0514797867406542]|18293.1582031250000000|      1.00000000|[1793, 0, 0, 28]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      15|[9.6623169500583, -1.3919766757729228, 0.0924037604318563, 0.3929654191752065, -0.3283994057048976, 0.5394199482662072, 0.0514797867406542]|18293.1582031250000000|      0.10000000|[1921, 0, 0, 30]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      16|[9.6623169500583, -1.3919766757729228, 0.0924037604318563, 0.3929654191752065, -0.3283994057048976, 0.5394199482662072, 0.0514797867406542]|18293.1582031250000000|      0.01000000|[2049, 0, 0, 32]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      17|[9.66230982450041, -1.391978852109432, 0.0924078693698959, 0.3942791782947747, -0.3284036754224974, 0.5393991547943331, 0.0415664868872551]|12954.3105468750000000|      0.10000000|[2177, 0, 0, 34]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
