k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      0.20000000|[46, 14, 0, 2]                                                             |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      0.04000000|[91, 28, 0, 4]                                                             |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
       3|[0.0141221266272167, -0.0104468512539783, 0.0066479675377513, 0.0294352903599159, -0.0069750804006316, -0.0031933390571341, 0.0045672649389697, -0.0031957459839345, -0.0022142177733957, -0.001699355754892, -0.0091918407364071, 0.0004604965208223, 1.82464813887e-05, -0.0086931777251191, 0.0018064916399048, -6.26820307316e-05, 0.0039546396450147, -0.00462744463248, -0.0012345115063293, 0.0055033808943642, -0.0068431864271329, -0.0019623378079754]| 14.9264717102050781|      0.20000000|[136, 42, 0, 6]                                                            |  | trying linear partial model with 26 points | iterate success | actual_k=7
       4|[0.1075905385830701, 0.0229834161667849, 0.0581621057543682, 0.1809935110212316, -0.0134616168910092, -0.0352274249996785, -0.0115627135381003, 0.0068538570766925, -0.0158101934851495, -0.0037298317298158, -0.0236897508589367, -0.0101188861688737, -0.0066822976158338, -0.0023273785142214, 0.0086835040705763, -0.0109685569250298, 0.0084343462376088, 0.0133516614093055, 0.0113060255410695, -0.0317653398736923, -0.0080494448601404, 0.0189974339288926]| 14.5214757919311523|      1.00000000|[181, 56, 0, 8]                                                            |  | trying linear partial model with 26 points | iterate success | actual_k=7
       5|[0.1075905385830701, 0.0229834161667849, 0.0581621057543682, 0.1809935110212316, -0.0134616168910092, -0.0352274249996785, -0.0115627135381003, 0.0068538570766925, -0.0158101934851495, -0.0037298317298158, -0.0236897508589367, -0.0101188861688737, -0.0066822976158338, -0.0023273785142214, 0.0086835040705763, -0.0109685569250298, 0.0084343462376088, 0.0133516614093055, 0.0113060255410695, -0.0317653398736923, -0.0080494448601404, 0.0189974339288926]| 14.5214757919311523|      0.20000000|[227, 70, 0, 10]                                                           |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
       6|[0.1075905385830701, 0.0229834161667849, 0.0581621057543682, 0.1809935110212316, -0.0134616168910092, -0.0352274249996785, -0.0115627135381003, 0.0068538570766925, -0.0158101934851495, -0.0037298317298158, -0.0236897508589367, -0.0101188861688737, -0.0066822976158338, -0.0023273785142214, 0.0086835040705763, -0.0109685569250298, 0.0084343462376088, 0.0133516614093055, 0.0113060255410695, -0.0317653398736923, -0.0080494448601404, 0.0189974339288926]| 14.5214757919311523|      0.04000000|[271, 84, 0, 12]                                                           |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
       7|[0.1271234309472068, 0.0234849330331493, 0.0625111787472532, 0.2048692859056656, -0.0088363947184637, -0.0333872473376175, -0.0145931548067317, 0.0103213493768727, -0.0173527531102329, -0.0046985031178821, -0.0168378391063693, -0.0173120659064366, 0.0039304200694171, -0.0016882438179429, 0.01111251380829, -0.0050392663378252, -0.0051661329791995, 0.0233635337625532, 0.0102150745763485, -0.0370307318213594, -0.0090985488238025, 0.0224517885847135]| 14.4560384750366211|      0.20000000|[316, 98, 0, 14]                                                           |  | trying linear partial model with 26 points | iterate success | actual_k=7
       8|[0.1271234309472068, 0.0234849330331493, 0.0625111787472532, 0.2048692859056656, -0.0088363947184637, -0.0333872473376175, -0.0145931548067317, 0.0103213493768727, -0.0173527531102329, -0.0046985031178821, -0.0168378391063693, -0.0173120659064366, 0.0039304200694171, -0.0016882438179429, 0.01111251380829, -0.0050392663378252, -0.0051661329791995, 0.0233635337625532, 0.0102150745763485, -0.0370307318213594, -0.0090985488238025, 0.0224517885847135]| 14.4560384750366211|      0.04000000|[363, 112, 0, 16]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
       9|[0.1471997532437548, 0.0339120927548434, 0.0591037559087946, 0.2240580878301417, -0.0112083329940424, -0.0358277132337578, -0.008615892477324, 0.0225562814017187, -0.0152626891922927, -0.0108452166549863, -0.014277841577956, -0.0093459597097961, -0.0006867433577049, 0.0059760418321147, 0.0155982506423133, -0.0104245575456804, -0.0041102447401886, 0.0314771039040087, 0.0078894980831069, -0.0274038663232268, -0.0025194145833328, 0.0303087250135891]| 14.3994579315185547|      0.20000000|[408, 126, 0, 18]                                                          |  | trying linear partial model with 26 points | iterate success | actual_k=7
      10|[0.1471997532437548, 0.0339120927548434, 0.0591037559087946, 0.2240580878301417, -0.0112083329940424, -0.0358277132337578, -0.008615892477324, 0.0225562814017187, -0.0152626891922927, -0.0108452166549863, -0.014277841577956, -0.0093459597097961, -0.0006867433577049, 0.0059760418321147, 0.0155982506423133, -0.0104245575456804, -0.0041102447401886, 0.0314771039040087, 0.0078894980831069, -0.0274038663232268, -0.0025194145833328, 0.0303087250135891]| 14.3994579315185547|      0.04000000|[452, 140, 0, 20]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      11|[0.165515645487071, 0.0265275013780212, 0.0650949352791233, 0.2496195425507843, -0.0064018013322429, -0.0378201074754272, 0.0002590026240664, 0.0253091688030789, -0.0169294735679177, -0.0087341447895245, -0.0110817747536467, -0.0065289862675983, -0.0026828405788569, -0.0073844828252691, 0.0078274110498391, -0.0175683717610527, -0.0067148847172964, 0.0351773479743727, 0.0018108017234957, -0.0285408185794204, -0.0042676621211962, 0.0251871426845827]| 14.3349523544311523|      0.20000000|[497, 154, 0, 22]                                                          |  | trying linear partial model with 26 points | iterate success | actual_k=7
