k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1805584147079606, 10.263336864655974, 1.9476562428387783]                    |  0.8684932589530945|      2.00000000|[9, 0, 0, 2]                                                               |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       2|[0.1805584147079606, 10.263336864655974, 1.9476562428387783]                    |  0.8684932589530945|      1.00000000|[21, 0, 0, 5]                                                              |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[0.6123388112766678, 10.46312894910628, 1.068083157683274]                      |  0.1033399328589439|      2.00000000|[33, 0, 0, 8]                                                              |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | iterate success | actual_k=0
       4|[0.6123388112766678, 10.46312894910628, 1.068083157683274]                      |  0.1033399328589439|      1.00000000|[45, 0, 0, 11]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[0.6123388112766678, 10.46312894910628, 1.068083157683274]                      |  0.1033399328589439|      0.50000000|[57, 0, 0, 14]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[1.0791639467157768, 10.436654396753028, 0.8909578037670551]                    |  0.0214651115238667|      1.00000000|[69, 0, 0, 17]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | iterate success | actual_k=0
       7|[1.0791639467157768, 10.436654396753028, 0.8909578037670551]                    |  0.0214651115238667|      0.50000000|[81, 0, 0, 20]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[0.871398375941514, 10.028083837235188, 1.0907165720253544]                     |  0.0052954428829253|      1.00000000|[93, 0, 0, 23]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | iterate success | actual_k=0
       9|[0.871398375941514, 10.028083837235188, 1.0907165720253544]                     |  0.0052954428829253|      0.50000000|[105, 0, 0, 26]                                                            |  | trying quadratic partial model with 5 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=0
      10|[0.871398375941514, 10.028083837235188, 1.0907165720253544]                     |  0.0052954428829253|      0.25000000|[117, 0, 0, 29]                                                            |  | trying quadratic partial model with 5 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=0
      11|[0.871398375941514, 10.028083837235188, 1.0907165720253544]                     |  0.0052954428829253|      0.12500000|[129, 0, 0, 32]                                                            |  | trying quadratic partial model with 5 points | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
