k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.10000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[0.0004543430201501, 0.0001603530326053, 9.07885857328e-05, 0.0005543979920442, 0.099964666019802, 6.2725491888e-05, 0.000201326381159, -0.0024765458539591, 0.0005831475008046]|594394.6250000000000000|      1.00000000|[257, 0, 0, 4]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       3|[0.0004543430201501, 0.0001603530326053, 9.07885857328e-05, 0.0005543979920442, 0.099964666019802, 6.2725491888e-05, 0.000201326381159, -0.0024765458539591, 0.0005831475008046]|594394.6250000000000000|      0.10000000|[385, 0, 0, 6]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[0.0009189297118905, -0.000106559388611, 0.0004480394602604, 0.0005728468619625, 0.1999259441343224, 0.00010580957906, 6.3296754836e-05, -0.0051611426164424, 0.0008991505627682]|372674.5000000000000000|      1.00000000|[513, 0, 0, 8]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       5|[0.0009189297118905, -0.000106559388611, 0.0004480394602604, 0.0005728468619625, 0.1999259441343224, 0.00010580957906, 6.3296754836e-05, -0.0051611426164424, 0.0008991505627682]|372674.5000000000000000|      0.10000000|[641, 0, 0, 10]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[0.0014169110133715, -0.0001377866046381, 0.0003655802785719, 0.0004851595008061, 0.2999125599312603, 0.0001170667686425, -0.0002027179123253, -0.0066843377270846, 0.0007501589610836]|219710.9531250000000000|      1.00000000|[769, 0, 0, 12]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       7|[0.0014169110133715, -0.0001377866046381, 0.0003655802785719, 0.0004851595008061, 0.2999125599312603, 0.0001170667686425, -0.0002027179123253, -0.0066843377270846, 0.0007501589610836]|219710.9531250000000000|      0.10000000|[897, 0, 0, 14]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[0.0018900922671201, 0.0005446899041654, 0.0010374399498624, -0.0001689046338512, 0.3998420487555667, 0.0019438649542128, -0.0006908895073892, -0.0091565969735797, 0.0024356334995413]|119572.9609375000000000|      1.00000000|[1025, 0, 0, 16]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
       9|[0.0018900922671201, 0.0005446899041654, 0.0010374399498624, -0.0001689046338512, 0.3998420487555667, 0.0019438649542128, -0.0006908895073892, -0.0091565969735797, 0.0024356334995413]|119572.9609375000000000|      0.10000000|[1153, 0, 0, 18]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[0.0019952477658347, 0.0001901247642633, 0.0011477444018067, -0.0008797020089254, 0.4998028645219526, 0.0011114634639032, -0.0015401395302974, -0.0112838559221557, 0.0035499892524443]|58362.4335937500000000|      1.00000000|[1281, 0, 0, 20]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
