k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337744340301|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.581148658726162, -1.1607309244749302, 0.5210454361739792, -0.6173452571081499, 0.3102037174737995, 0.24235540636676, 0.0879953121784845]|112926.0390625000000000|      2.00000000|[12, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       2|[9.555478278932382, -1.3764060958484055, 2.0628638997987614, -0.7844601141178211, -0.475710773360841, 1.1105669090560715, -0.3318152421680129]|40935.7109375000000000|      4.00000000|[22, 8, 0, 4]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       3|[9.555478278932382, -1.3764060958484055, 2.0628638997987614, -0.7844601141178211, -0.475710773360841, 1.1105669090560715, -0.3318152421680129]|40935.7109375000000000|      2.00000000|[52, 20, 0, 10]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 19 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[9.555478278932382, -1.3764060958484055, 2.0628638997987614, -0.7844601141178211, -0.475710773360841, 1.1105669090560715, -0.3318152421680129]|40935.7109375000000000|      1.00000000|[83, 32, 0, 16]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[9.555478278932382, -1.3764060958484055, 2.0628638997987614, -0.7844601141178211, -0.475710773360841, 1.1105669090560715, -0.3318152421680129]|40935.7109375000000000|      0.50000000|[114, 44, 0, 22]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 18 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[9.555478278932382, -1.3764060958484055, 2.0628638997987614, -0.7844601141178211, -0.475710773360841, 1.1105669090560715, -0.3318152421680129]|40935.7109375000000000|      0.25000000|[145, 56, 0, 28]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[9.56701025063728, -1.3779026292443777, 2.063606564198527, -0.8988553840232691, -0.6113292567654366, 1.158844744582443, -0.1628335205376328]|25612.1113281250000000|      0.50000000|[155, 60, 0, 30]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
       8|[9.56701025063728, -1.3779026292443777, 2.063606564198527, -0.8988553840232691, -0.6113292567654366, 1.158844744582443, -0.1628335205376328]|25612.1113281250000000|      0.25000000|[183, 72, 0, 36]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 25 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[9.56701025063728, -1.3779026292443777, 2.063606564198527, -0.8988553840232691, -0.6113292567654366, 1.158844744582443, -0.1628335205376328]|25612.1113281250000000|      0.12500000|[211, 84, 0, 42]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 24 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[9.56701025063728, -1.3779026292443777, 2.063606564198527, -0.8988553840232691, -0.6113292567654366, 1.158844744582443, -0.1628335205376328]|25612.1113281250000000|      0.06250000|[241, 96, 0, 48]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 18 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      11|[9.541401279724017, -1.3723453230075287, 2.0919438248959534, -0.9026172285851694, -0.5902851845219375, 1.1473085144869792, -0.1200964458084631]|19172.6640625000000000|      0.12500000|[252, 100, 0, 50]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      12|[9.541401279724017, -1.3723453230075287, 2.0919438248959534, -0.9026172285851694, -0.5902851845219375, 1.1473085144869792, -0.1200964458084631]|19172.6640625000000000|      0.06250000|[282, 112, 0, 56]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      13|[9.504158585793425, -1.3435269999328419, 2.1084849549505473, -0.916113983013388, -0.5836840791430592, 1.1217965462407307, -0.0968902068982932]|16750.0273437500000000|      0.12500000|[293, 116, 0, 58]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      14|[9.504158585793425, -1.3435269999328419, 2.1084849549505473, -0.916113983013388, -0.5836840791430592, 1.1217965462407307, -0.0968902068982932]|16750.0273437500000000|      0.06250000|[320, 128, 0, 64]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 19 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 24 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      15|[9.504158585793425, -1.3435269999328419, 2.1084849549505473, -0.916113983013388, -0.5836840791430592, 1.1217965462407307, -0.0968902068982932]|16750.0273437500000000|      0.03125000|[348, 140, 0, 70]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 25 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      16|[9.504158585793425, -1.3435269999328419, 2.1084849549505473, -0.916113983013388, -0.5836840791430592, 1.1217965462407307, -0.0968902068982932]|16750.0273437500000000|      0.01562500|[377, 152, 0, 76]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      17|[9.504158585793425, -1.3435269999328419, 2.1084849549505473, -0.916113983013388, -0.5836840791430592, 1.1217965462407307, -0.0968902068982932]|16750.0273437500000000|      0.00781250|[408, 164, 0, 82]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      18|[9.504158585793425, -1.3435269999328419, 2.1084849549505473, -0.916113983013388, -0.5836840791430592, 1.1217965462407307, -0.0968902068982932]|16750.0273437500000000|      0.00390625|[438, 176, 0, 88]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      19|[9.503879238531372, -1.3436700151811423, 2.107503414236477, -0.9175913610162479, -0.5842160396628522, 1.1196840924124554, -0.0995862762038771]|16622.4003906250000000|      0.00781250|[448, 180, 0, 90]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      20|[9.502322719973936, -1.3392728427755145, 2.107097318888352, -0.9195012507263572, -0.5817718525107856, 1.1148778253227727, -0.0970583452797226]|16593.6757812500000000|      0.01562500|[458, 184, 0, 92]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      21|[9.497786091844013, -1.342596529240156, 2.1091456389941476, -0.9214224415650255, -0.5762511575710157, 1.1021929093885965, -0.1006971615880894]|16405.5156250000000000|      0.03125000|[469, 188, 0, 94]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      22|[9.497786091844013, -1.342596529240156, 2.1091456389941476, -0.9214224415650255, -0.5762511575710157, 1.1021929093885965, -0.1006971615880894]|16405.5156250000000000|      0.01562500|[500, 200, 0, 100]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 18 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      23|[9.495555407144687, -1.352477989487001, 2.1164445903557674, -0.9228179637376369, -0.5695308498134202, 1.0962801850018524, -0.098211926183086]|16273.1162109375000000|      0.03125000|[519, 208, 0, 104]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | iterate success | actual_k=2
      24|[9.495555407144687, -1.352477989487001, 2.1164445903557674, -0.9228179637376369, -0.5695308498134202, 1.0962801850018524, -0.098211926183086]|16273.1162109375000000|      0.01562500|[548, 220, 0, 110]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      25|[9.491966543627566, -1.3515182833486485, 2.1159421567831194, -0.9232164615209076, -0.5686345430208435, 1.0811440223514588, -0.0980648814290446]|16089.7636718750000000|      0.03125000|[560, 224, 0, 112]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      26|[9.491966543627566, -1.3515182833486485, 2.1159421567831194, -0.9232164615209076, -0.5686345430208435, 1.0811440223514588, -0.0980648814290446]|16089.7636718750000000|      0.01562500|[588, 236, 0, 118]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 19 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 24 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      27|[9.491966543627566, -1.3515182833486485, 2.1159421567831194, -0.9232164615209076, -0.5686345430208435, 1.0811440223514588, -0.0980648814290446]|16089.7636718750000000|      0.00781250|[620, 248, 0, 124]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      28|[9.49012312738583, -1.3507449139436791, 2.118568402326174, -0.9283325407260632, -0.5639382045810246, 1.0803112331030742, -0.0991686512482443]|16037.5449218750000000|      0.01562500|[649, 260, 0, 130]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 25 points | iterate success | actual_k=2
      29|[9.49012312738583, -1.3507449139436791, 2.118568402326174, -0.9283325407260632, -0.5639382045810246, 1.0803112331030742, -0.0991686512482443]|16037.5449218750000000|      0.00781250|[680, 272, 0, 136]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      30|[9.49224045777168, -1.354098238069947, 2.1181809665663156, -0.930855603316322, -0.5695636253812694, 1.0776396648371032, -0.0992619149035127]|15975.4267578125000000|      0.01562500|[711, 284, 0, 142]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | iterate success | actual_k=2
      31|[9.49224045777168, -1.354098238069947, 2.1181809665663156, -0.930855603316322, -0.5695636253812694, 1.0776396648371032, -0.0992619149035127]|15975.4267578125000000|      0.00781250|[741, 296, 0, 148]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      32|[9.494950291312776, -1.3517190056965354, 2.1151079183600623, -0.9363054448209223, -0.5675644284551532, 1.0754915630065733, -0.0987368585104201]|15868.7861328125000000|      0.01562500|[756, 302, 0, 151]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | iterate success | actual_k=2
      33|[9.497426125095096, -1.3516567767635481, 2.102270753894141, -0.9369004359361479, -0.5632603190549629, 1.0688155010598657, -0.0956119532566823]|15808.5175781250000000|      0.03125000|[781, 312, 0, 156]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | iterate success | actual_k=2
      34|[9.497426125095096, -1.3516567767635481, 2.102270753894141, -0.9369004359361479, -0.5632603190549629, 1.0688155010598657, -0.0956119532566823]|15808.5175781250000000|      0.01562500|[812, 324, 0, 162]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
