k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0, -8.0]                                                                |148.9993291872793577|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.9515013654027005, 2.0080419330366532, -7.883093730584976]                    | 41.2925186157226562|      2.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[1.9515013654027005, 2.0080419330366532, -7.883093730584976]                    | 41.2925186157226562|      1.00000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[1.9515013654027005, 2.0080419330366532, -7.883093730584976]                    | 41.2925186157226562|      0.50000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[1.9515013654027005, 2.0080419330366532, -7.883093730584976]                    | 41.2925186157226562|      0.25000000|[22, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[1.9515013654027005, 2.0080419330366532, -7.883093730584976]                    | 41.2925186157226562|      0.12500000|[27, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[1.9483503831435207, 1.8881482306957809, -7.847871983754351]                    | 34.5332450866699219|      0.25000000|[32, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[1.8994584309782028, 1.644522877136771, -7.820371727088064]                     | 23.5207519531250000|      0.50000000|[37, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       8|[1.8994584309782028, 1.644522877136771, -7.820371727088064]                     | 23.5207519531250000|      0.25000000|[42, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[1.8994584309782028, 1.644522877136771, -7.820371727088064]                     | 23.5207519531250000|      0.12500000|[47, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      10|[1.9688967970927975, 1.544586204223623, -7.791806455894078]                     | 20.3232440948486328|      0.25000000|[53, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      11|[1.9688967970927975, 1.544586204223623, -7.791806455894078]                     | 20.3232440948486328|      0.12500000|[58, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[1.874751972023708, 1.489199183113243, -7.852584986686035]                      | 18.2551250457763672|      0.25000000|[64, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      13|[1.874751972023708, 1.489199183113243, -7.852584986686035]                      | 18.2551250457763672|      0.12500000|[69, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[1.9020944723276088, 1.4293772620983645, -7.746289523738547]                    | 16.6753311157226562|      0.25000000|[74, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      15|[2.007822303263964, 1.211354523679936, -7.80783390851915]                       | 12.2061548233032227|      0.50000000|[80, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
