k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.849616961423829, -0.1911142611100066, 0.0752189558233905, 0.5118765836562514, -0.1132263081021301, 0.224317012452341, -0.0809755563867576]|108335.1328125000000000|      1.11111111|[22, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | iterate success | actual_k=4
       2|[8.948531428123697, -0.4026790790424835, 0.4003334809774979, 0.5920368696665519, 0.0051901794502072, -0.2309565974834575, 0.129812110181625]|29715.5195312500000000|      1.23456790|[43, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | iterate success | actual_k=4
       3|[8.948531428123697, -0.4026790790424835, 0.4003334809774979, 0.5920368696665519, 0.0051901794502072, -0.2309565974834575, 0.129812110181625]|29715.5195312500000000|      1.11111111|[64, 24, 0, 6]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[8.948531428123697, -0.4026790790424835, 0.4003334809774979, 0.5920368696665519, 0.0051901794502072, -0.2309565974834575, 0.129812110181625]|29715.5195312500000000|      1.00000000|[84, 32, 0, 8]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[8.948531428123697, -0.4026790790424835, 0.4003334809774979, 0.5920368696665519, 0.0051901794502072, -0.2309565974834575, 0.129812110181625]|29715.5195312500000000|      0.90000000|[106, 40, 0, 10]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[8.948531428123697, -0.4026790790424835, 0.4003334809774979, 0.5920368696665519, 0.0051901794502072, -0.2309565974834575, 0.129812110181625]|29715.5195312500000000|      0.81000000|[129, 48, 0, 12]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[8.948531428123697, -0.4026790790424835, 0.4003334809774979, 0.5920368696665519, 0.0051901794502072, -0.2309565974834575, 0.129812110181625]|29715.5195312500000000|      0.72900000|[151, 56, 0, 14]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[8.948531428123697, -0.4026790790424835, 0.4003334809774979, 0.5920368696665519, 0.0051901794502072, -0.2309565974834575, 0.129812110181625]|29715.5195312500000000|      0.65610000|[172, 64, 0, 16]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[8.948531428123697, -0.4026790790424835, 0.4003334809774979, 0.5920368696665519, 0.0051901794502072, -0.2309565974834575, 0.129812110181625]|29715.5195312500000000|      0.59049000|[195, 72, 0, 18]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[8.948531428123697, -0.4026790790424835, 0.4003334809774979, 0.5920368696665519, 0.0051901794502072, -0.2309565974834575, 0.129812110181625]|29715.5195312500000000|      0.53144100|[215, 80, 0, 20]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      11|[8.948531428123697, -0.4026790790424835, 0.4003334809774979, 0.5920368696665519, 0.0051901794502072, -0.2309565974834575, 0.129812110181625]|29715.5195312500000000|      0.47829690|[238, 88, 0, 22]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      12|[8.948531428123697, -0.4026790790424835, 0.4003334809774979, 0.5920368696665519, 0.0051901794502072, -0.2309565974834575, 0.129812110181625]|29715.5195312500000000|      0.43046721|[260, 96, 0, 24]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      13|[8.948531428123697, -0.4026790790424835, 0.4003334809774979, 0.5920368696665519, 0.0051901794502072, -0.2309565974834575, 0.129812110181625]|29715.5195312500000000|      0.38742049|[281, 104, 0, 26]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      14|[8.948531428123697, -0.4026790790424835, 0.4003334809774979, 0.5920368696665519, 0.0051901794502072, -0.2309565974834575, 0.129812110181625]|29715.5195312500000000|      0.34867844|[302, 112, 0, 28]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      15|[8.948531428123697, -0.4026790790424835, 0.4003334809774979, 0.5920368696665519, 0.0051901794502072, -0.2309565974834575, 0.129812110181625]|29715.5195312500000000|      0.31381060|[322, 120, 0, 30]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      16|[8.948531428123697, -0.4026790790424835, 0.4003334809774979, 0.5920368696665519, 0.0051901794502072, -0.2309565974834575, 0.129812110181625]|29715.5195312500000000|      0.28242954|[343, 128, 0, 32]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      17|[8.948531428123697, -0.4026790790424835, 0.4003334809774979, 0.5920368696665519, 0.0051901794502072, -0.2309565974834575, 0.129812110181625]|29715.5195312500000000|      0.25418658|[364, 136, 0, 34]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      18|[8.948531428123697, -0.4026790790424835, 0.4003334809774979, 0.5920368696665519, 0.0051901794502072, -0.2309565974834575, 0.129812110181625]|29715.5195312500000000|      0.22876792|[384, 144, 0, 36]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      19|[8.948531428123697, -0.4026790790424835, 0.4003334809774979, 0.5920368696665519, 0.0051901794502072, -0.2309565974834575, 0.129812110181625]|29715.5195312500000000|      0.20589113|[406, 152, 0, 38]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      20|[8.948531428123697, -0.4026790790424835, 0.4003334809774979, 0.5920368696665519, 0.0051901794502072, -0.2309565974834575, 0.129812110181625]|29715.5195312500000000|      0.18530202|[427, 160, 0, 40]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      21|[8.948531428123697, -0.4026790790424835, 0.4003334809774979, 0.5920368696665519, 0.0051901794502072, -0.2309565974834575, 0.129812110181625]|29715.5195312500000000|      0.16677182|[448, 168, 0, 42]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      22|[8.948531428123697, -0.4026790790424835, 0.4003334809774979, 0.5920368696665519, 0.0051901794502072, -0.2309565974834575, 0.129812110181625]|29715.5195312500000000|      0.15009464|[470, 176, 0, 44]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      23|[8.948531428123697, -0.4026790790424835, 0.4003334809774979, 0.5920368696665519, 0.0051901794502072, -0.2309565974834575, 0.129812110181625]|29715.5195312500000000|      0.13508517|[492, 184, 0, 46]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      24|[8.948531428123697, -0.4026790790424835, 0.4003334809774979, 0.5920368696665519, 0.0051901794502072, -0.2309565974834575, 0.129812110181625]|29715.5195312500000000|      0.12157665|[513, 192, 0, 48]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      25|[8.948531428123697, -0.4026790790424835, 0.4003334809774979, 0.5920368696665519, 0.0051901794502072, -0.2309565974834575, 0.129812110181625]|29715.5195312500000000|      0.10941899|[533, 200, 0, 50]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      26|[8.948531428123697, -0.4026790790424835, 0.4003334809774979, 0.5920368696665519, 0.0051901794502072, -0.2309565974834575, 0.129812110181625]|29715.5195312500000000|      0.09847709|[553, 208, 0, 52]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      27|[8.95781809789739, -0.4057193736150593, 0.4016643912054585, 0.617075902988897, 0.0117011941905843, -0.2330515364278608, 0.0353306565654839]|17629.3886718750000000|      0.10941899|[573, 216, 0, 54]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      28|[8.95781809789739, -0.4057193736150593, 0.4016643912054585, 0.617075902988897, 0.0117011941905843, -0.2330515364278608, 0.0353306565654839]|17629.3886718750000000|      0.09847709|[593, 224, 0, 56]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      29|[8.95781809789739, -0.4057193736150593, 0.4016643912054585, 0.617075902988897, 0.0117011941905843, -0.2330515364278608, 0.0353306565654839]|17629.3886718750000000|      0.08862938|[615, 232, 0, 58]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
