k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0341640309490051, -0.0323889018780382, 0.1526851455097143, 0.3073590873618831, 0.9164295598138954, -0.0039960580640969, -0.0697779339864374, -0.1870063761222618, -0.0173771234287983]|108856.6093750000000000|      1.11111111|[86, 32, 0, 2]                                                             |  | trying linear partial model with 49 points | iterate success | actual_k=16
       2|[-0.0341640309490051, -0.0323889018780382, 0.1526851455097143, 0.3073590873618831, 0.9164295598138954, -0.0039960580640969, -0.0697779339864374, -0.1870063761222618, -0.0173771234287983]|108856.6093750000000000|      1.00000000|[169, 64, 0, 4]                                                            |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       3|[-0.0341640309490051, -0.0323889018780382, 0.1526851455097143, 0.3073590873618831, 0.9164295598138954, -0.0039960580640969, -0.0697779339864374, -0.1870063761222618, -0.0173771234287983]|108856.6093750000000000|      0.90000000|[252, 96, 0, 6]                                                            |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       4|[-0.0796379251143977, -0.1017664213303424, 0.0471424656410624, 0.121301538216122, 1.5261955006368526, 0.2436028098266028, 0.1518105276178977, -0.6053218665648066, 0.2990928088669427]|18094.8847656250000000|      1.00000000|[336, 128, 0, 8]                                                           |  | trying linear partial model with 49 points | iterate success | actual_k=16
       5|[-0.0796379251143977, -0.1017664213303424, 0.0471424656410624, 0.121301538216122, 1.5261955006368526, 0.2436028098266028, 0.1518105276178977, -0.6053218665648066, 0.2990928088669427]|18094.8847656250000000|      0.90000000|[422, 160, 0, 10]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       6|[-0.0796379251143977, -0.1017664213303424, 0.0471424656410624, 0.121301538216122, 1.5261955006368526, 0.2436028098266028, 0.1518105276178977, -0.6053218665648066, 0.2990928088669427]|18094.8847656250000000|      0.81000000|[506, 192, 0, 12]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       7|[-0.0796379251143977, -0.1017664213303424, 0.0471424656410624, 0.121301538216122, 1.5261955006368526, 0.2436028098266028, 0.1518105276178977, -0.6053218665648066, 0.2990928088669427]|18094.8847656250000000|      0.72900000|[591, 224, 0, 14]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       8|[-0.0796379251143977, -0.1017664213303424, 0.0471424656410624, 0.121301538216122, 1.5261955006368526, 0.2436028098266028, 0.1518105276178977, -0.6053218665648066, 0.2990928088669427]|18094.8847656250000000|      0.65610000|[675, 256, 0, 16]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       9|[-0.0796379251143977, -0.1017664213303424, 0.0471424656410624, 0.121301538216122, 1.5261955006368526, 0.2436028098266028, 0.1518105276178977, -0.6053218665648066, 0.2990928088669427]|18094.8847656250000000|      0.59049000|[759, 288, 0, 18]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      10|[-0.0796379251143977, -0.1017664213303424, 0.0471424656410624, 0.121301538216122, 1.5261955006368526, 0.2436028098266028, 0.1518105276178977, -0.6053218665648066, 0.2990928088669427]|18094.8847656250000000|      0.53144100|[841, 320, 0, 20]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      11|[-0.0796379251143977, -0.1017664213303424, 0.0471424656410624, 0.121301538216122, 1.5261955006368526, 0.2436028098266028, 0.1518105276178977, -0.6053218665648066, 0.2990928088669427]|18094.8847656250000000|      0.47829690|[924, 352, 0, 22]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      12|[-0.0796379251143977, -0.1017664213303424, 0.0471424656410624, 0.121301538216122, 1.5261955006368526, 0.2436028098266028, 0.1518105276178977, -0.6053218665648066, 0.2990928088669427]|18094.8847656250000000|      0.43046721|[1007, 384, 0, 24]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      13|[-0.0796379251143977, -0.1017664213303424, 0.0471424656410624, 0.121301538216122, 1.5261955006368526, 0.2436028098266028, 0.1518105276178977, -0.6053218665648066, 0.2990928088669427]|18094.8847656250000000|      0.38742049|[1090, 416, 0, 26]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      14|[-0.0796379251143977, -0.1017664213303424, 0.0471424656410624, 0.121301538216122, 1.5261955006368526, 0.2436028098266028, 0.1518105276178977, -0.6053218665648066, 0.2990928088669427]|18094.8847656250000000|      0.34867844|[1175, 448, 0, 28]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      15|[0.1252622212301599, -0.0332687633561532, 0.0912048051249635, 0.0986647230600696, 1.2835979174316168, 0.1674381390852874, 0.1816867561893535, -0.5866923475597569, 0.3800400006108674]|2007.2052001953125000|      0.38742049|[1258, 480, 0, 30]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      16|[0.1252622212301599, -0.0332687633561532, 0.0912048051249635, 0.0986647230600696, 1.2835979174316168, 0.1674381390852874, 0.1816867561893535, -0.5866923475597569, 0.3800400006108674]|2007.2052001953125000|      0.34867844|[1343, 512, 0, 32]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      17|[0.1252622212301599, -0.0332687633561532, 0.0912048051249635, 0.0986647230600696, 1.2835979174316168, 0.1674381390852874, 0.1816867561893535, -0.5866923475597569, 0.3800400006108674]|2007.2052001953125000|      0.31381060|[1429, 544, 0, 34]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      18|[0.1252622212301599, -0.0332687633561532, 0.0912048051249635, 0.0986647230600696, 1.2835979174316168, 0.1674381390852874, 0.1816867561893535, -0.5866923475597569, 0.3800400006108674]|2007.2052001953125000|      0.28242954|[1512, 576, 0, 36]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      19|[0.1252622212301599, -0.0332687633561532, 0.0912048051249635, 0.0986647230600696, 1.2835979174316168, 0.1674381390852874, 0.1816867561893535, -0.5866923475597569, 0.3800400006108674]|2007.2052001953125000|      0.25418658|[1594, 608, 0, 38]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      20|[0.1252622212301599, -0.0332687633561532, 0.0912048051249635, 0.0986647230600696, 1.2835979174316168, 0.1674381390852874, 0.1816867561893535, -0.5866923475597569, 0.3800400006108674]|2007.2052001953125000|      0.22876792|[1679, 640, 0, 40]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      21|[0.1252622212301599, -0.0332687633561532, 0.0912048051249635, 0.0986647230600696, 1.2835979174316168, 0.1674381390852874, 0.1816867561893535, -0.5866923475597569, 0.3800400006108674]|2007.2052001953125000|      0.20589113|[1762, 672, 0, 42]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      22|[0.1252622212301599, -0.0332687633561532, 0.0912048051249635, 0.0986647230600696, 1.2835979174316168, 0.1674381390852874, 0.1816867561893535, -0.5866923475597569, 0.3800400006108674]|2007.2052001953125000|      0.18530202|[1846, 704, 0, 44]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      23|[0.1252622212301599, -0.0332687633561532, 0.0912048051249635, 0.0986647230600696, 1.2835979174316168, 0.1674381390852874, 0.1816867561893535, -0.5866923475597569, 0.3800400006108674]|2007.2052001953125000|      0.16677182|[1931, 736, 0, 46]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      24|[0.1252622212301599, -0.0332687633561532, 0.0912048051249635, 0.0986647230600696, 1.2835979174316168, 0.1674381390852874, 0.1816867561893535, -0.5866923475597569, 0.3800400006108674]|2007.2052001953125000|      0.15009464|[2016, 768, 0, 48]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      25|[0.1252622212301599, -0.0332687633561532, 0.0912048051249635, 0.0986647230600696, 1.2835979174316168, 0.1674381390852874, 0.1816867561893535, -0.5866923475597569, 0.3800400006108674]|2007.2052001953125000|      0.13508517|[2098, 800, 0, 50]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      26|[0.1252622212301599, -0.0332687633561532, 0.0912048051249635, 0.0986647230600696, 1.2835979174316168, 0.1674381390852874, 0.1816867561893535, -0.5866923475597569, 0.3800400006108674]|2007.2052001953125000|      0.12157665|[2179, 832, 0, 52]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      27|[0.1252622212301599, -0.0332687633561532, 0.0912048051249635, 0.0986647230600696, 1.2835979174316168, 0.1674381390852874, 0.1816867561893535, -0.5866923475597569, 0.3800400006108674]|2007.2052001953125000|      0.10941899|[2262, 864, 0, 54]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      28|[0.1252622212301599, -0.0332687633561532, 0.0912048051249635, 0.0986647230600696, 1.2835979174316168, 0.1674381390852874, 0.1816867561893535, -0.5866923475597569, 0.3800400006108674]|2007.2052001953125000|      0.09847709|[2346, 896, 0, 56]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      29|[0.1252622212301599, -0.0332687633561532, 0.0912048051249635, 0.0986647230600696, 1.2835979174316168, 0.1674381390852874, 0.1816867561893535, -0.5866923475597569, 0.3800400006108674]|2007.2052001953125000|      0.08862938|[2428, 928, 0, 58]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      30|[0.1252622212301599, -0.0332687633561532, 0.0912048051249635, 0.0986647230600696, 1.2835979174316168, 0.1674381390852874, 0.1816867561893535, -0.5866923475597569, 0.3800400006108674]|2007.2052001953125000|      0.07976644|[2511, 960, 0, 60]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      31|[0.1252622212301599, -0.0332687633561532, 0.0912048051249635, 0.0986647230600696, 1.2835979174316168, 0.1674381390852874, 0.1816867561893535, -0.5866923475597569, 0.3800400006108674]|2007.2052001953125000|      0.07178980|[2594, 992, 0, 62]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      32|[0.1252622212301599, -0.0332687633561532, 0.0912048051249635, 0.0986647230600696, 1.2835979174316168, 0.1674381390852874, 0.1816867561893535, -0.5866923475597569, 0.3800400006108674]|2007.2052001953125000|      0.06461082|[2679, 1024, 0, 64]                                                        |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      33|[0.1252622212301599, -0.0332687633561532, 0.0912048051249635, 0.0986647230600696, 1.2835979174316168, 0.1674381390852874, 0.1816867561893535, -0.5866923475597569, 0.3800400006108674]|2007.2052001953125000|      0.05814974|[2761, 1056, 0, 66]                                                        |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
