k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0125884364667769, 0.0642569273861128, 0.104459734571707, 0.2471943145974649, 0.9278275776933175, -0.0317494824257336, 0.0489807000967023, -0.2240016559867079, 0.0961655801459882]|67358.5625000000000000|      1.11111111|[107, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       2|[-0.0125884364667769, 0.0642569273861128, 0.104459734571707, 0.2471943145974649, 0.9278275776933175, -0.0317494824257336, 0.0489807000967023, -0.2240016559867079, 0.0961655801459882]|67358.5625000000000000|      1.00000000|[213, 32, 0, 4]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       3|[-0.0125884364667769, 0.0642569273861128, 0.104459734571707, 0.2471943145974649, 0.9278275776933175, -0.0317494824257336, 0.0489807000967023, -0.2240016559867079, 0.0961655801459882]|67358.5625000000000000|      0.90000000|[318, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       4|[-0.0125884364667769, 0.0642569273861128, 0.104459734571707, 0.2471943145974649, 0.9278275776933175, -0.0317494824257336, 0.0489807000967023, -0.2240016559867079, 0.0961655801459882]|67358.5625000000000000|      0.81000000|[423, 64, 0, 8]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       5|[-0.0125884364667769, 0.0642569273861128, 0.104459734571707, 0.2471943145974649, 0.9278275776933175, -0.0317494824257336, 0.0489807000967023, -0.2240016559867079, 0.0961655801459882]|67358.5625000000000000|      0.72900000|[529, 80, 0, 10]                                                           |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       6|[-0.0125884364667769, 0.0642569273861128, 0.104459734571707, 0.2471943145974649, 0.9278275776933175, -0.0317494824257336, 0.0489807000967023, -0.2240016559867079, 0.0961655801459882]|67358.5625000000000000|      0.65610000|[633, 96, 0, 12]                                                           |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       7|[0.3585094587268132, -0.1409629559937995, 0.2264375420956088, 0.0239140929513497, 1.3053246221033752, -0.0515328737058422, -0.0629403060524608, -0.0496226590878635, 0.0874494195240662]|8889.5810546875000000|      0.72900000|[738, 112, 0, 14]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       8|[0.3585094587268132, -0.1409629559937995, 0.2264375420956088, 0.0239140929513497, 1.3053246221033752, -0.0515328737058422, -0.0629403060524608, -0.0496226590878635, 0.0874494195240662]|8889.5810546875000000|      0.65610000|[844, 128, 0, 16]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       9|[0.3585094587268132, -0.1409629559937995, 0.2264375420956088, 0.0239140929513497, 1.3053246221033752, -0.0515328737058422, -0.0629403060524608, -0.0496226590878635, 0.0874494195240662]|8889.5810546875000000|      0.59049000|[949, 144, 0, 18]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      10|[0.3585094587268132, -0.1409629559937995, 0.2264375420956088, 0.0239140929513497, 1.3053246221033752, -0.0515328737058422, -0.0629403060524608, -0.0496226590878635, 0.0874494195240662]|8889.5810546875000000|      0.53144100|[1054, 160, 0, 20]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      11|[0.3585094587268132, -0.1409629559937995, 0.2264375420956088, 0.0239140929513497, 1.3053246221033752, -0.0515328737058422, -0.0629403060524608, -0.0496226590878635, 0.0874494195240662]|8889.5810546875000000|      0.47829690|[1159, 176, 0, 22]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      12|[0.3585094587268132, -0.1409629559937995, 0.2264375420956088, 0.0239140929513497, 1.3053246221033752, -0.0515328737058422, -0.0629403060524608, -0.0496226590878635, 0.0874494195240662]|8889.5810546875000000|      0.43046721|[1265, 192, 0, 24]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      13|[0.3585094587268132, -0.1409629559937995, 0.2264375420956088, 0.0239140929513497, 1.3053246221033752, -0.0515328737058422, -0.0629403060524608, -0.0496226590878635, 0.0874494195240662]|8889.5810546875000000|      0.38742049|[1369, 208, 0, 26]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      14|[0.3585094587268132, -0.1409629559937995, 0.2264375420956088, 0.0239140929513497, 1.3053246221033752, -0.0515328737058422, -0.0629403060524608, -0.0496226590878635, 0.0874494195240662]|8889.5810546875000000|      0.34867844|[1474, 224, 0, 28]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      15|[0.3585094587268132, -0.1409629559937995, 0.2264375420956088, 0.0239140929513497, 1.3053246221033752, -0.0515328737058422, -0.0629403060524608, -0.0496226590878635, 0.0874494195240662]|8889.5810546875000000|      0.31381060|[1578, 240, 0, 30]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      16|[0.4590901054621733, -0.3025025973995098, 0.2557555348795996, 0.0313859840705494, 1.1071611869064057, 0.0940466786779393, -0.0523495006692266, -0.0234321857268707, 0.077966015993209]|4225.1279296875000000|      0.34867844|[1683, 256, 0, 32]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      17|[0.4590901054621733, -0.3025025973995098, 0.2557555348795996, 0.0313859840705494, 1.1071611869064057, 0.0940466786779393, -0.0523495006692266, -0.0234321857268707, 0.077966015993209]|4225.1279296875000000|      0.31381060|[1788, 272, 0, 34]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      18|[0.4590901054621733, -0.3025025973995098, 0.2557555348795996, 0.0313859840705494, 1.1071611869064057, 0.0940466786779393, -0.0523495006692266, -0.0234321857268707, 0.077966015993209]|4225.1279296875000000|      0.28242954|[1892, 288, 0, 36]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      19|[0.4590901054621733, -0.3025025973995098, 0.2557555348795996, 0.0313859840705494, 1.1071611869064057, 0.0940466786779393, -0.0523495006692266, -0.0234321857268707, 0.077966015993209]|4225.1279296875000000|      0.25418658|[1997, 304, 0, 38]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      20|[0.4590901054621733, -0.3025025973995098, 0.2557555348795996, 0.0313859840705494, 1.1071611869064057, 0.0940466786779393, -0.0523495006692266, -0.0234321857268707, 0.077966015993209]|4225.1279296875000000|      0.22876792|[2101, 320, 0, 40]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      21|[0.4590901054621733, -0.3025025973995098, 0.2557555348795996, 0.0313859840705494, 1.1071611869064057, 0.0940466786779393, -0.0523495006692266, -0.0234321857268707, 0.077966015993209]|4225.1279296875000000|      0.20589113|[2206, 336, 0, 42]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      22|[0.4590901054621733, -0.3025025973995098, 0.2557555348795996, 0.0313859840705494, 1.1071611869064057, 0.0940466786779393, -0.0523495006692266, -0.0234321857268707, 0.077966015993209]|4225.1279296875000000|      0.18530202|[2310, 352, 0, 44]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      23|[0.4590901054621733, -0.3025025973995098, 0.2557555348795996, 0.0313859840705494, 1.1071611869064057, 0.0940466786779393, -0.0523495006692266, -0.0234321857268707, 0.077966015993209]|4225.1279296875000000|      0.16677182|[2415, 368, 0, 46]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      24|[0.4464913839174791, -0.2862703734506113, 0.2643457172039709, -0.0180840994233374, 1.1369173109455597, -0.0518849379094371, -0.045747168458136, -0.0434459112986451, 0.1253362812732021]|2042.6545410156250000|      0.18530202|[2521, 384, 0, 48]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      25|[0.4464913839174791, -0.2862703734506113, 0.2643457172039709, -0.0180840994233374, 1.1369173109455597, -0.0518849379094371, -0.045747168458136, -0.0434459112986451, 0.1253362812732021]|2042.6545410156250000|      0.16677182|[2625, 400, 0, 50]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      26|[0.4289537248219121, -0.2411111300592093, 0.3258503275266902, 0.0292932379938329, 1.0972935688859338, 0.0379013129727396, 0.0347125516781142, -0.0848756688497671, 0.165544238756887]|315.5064697265625000|      0.18530202|[2730, 416, 0, 52]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      27|[0.4289537248219121, -0.2411111300592093, 0.3258503275266902, 0.0292932379938329, 1.0972935688859338, 0.0379013129727396, 0.0347125516781142, -0.0848756688497671, 0.165544238756887]|315.5064697265625000|      0.16677182|[2835, 432, 0, 54]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      28|[0.4289537248219121, -0.2411111300592093, 0.3258503275266902, 0.0292932379938329, 1.0972935688859338, 0.0379013129727396, 0.0347125516781142, -0.0848756688497671, 0.165544238756887]|315.5064697265625000|      0.15009464|[2939, 448, 0, 56]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      29|[0.4289537248219121, -0.2411111300592093, 0.3258503275266902, 0.0292932379938329, 1.0972935688859338, 0.0379013129727396, 0.0347125516781142, -0.0848756688497671, 0.165544238756887]|315.5064697265625000|      0.13508517|[3044, 464, 0, 58]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      30|[0.4289537248219121, -0.2411111300592093, 0.3258503275266902, 0.0292932379938329, 1.0972935688859338, 0.0379013129727396, 0.0347125516781142, -0.0848756688497671, 0.165544238756887]|315.5064697265625000|      0.12157665|[3149, 480, 0, 60]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      31|[0.4289537248219121, -0.2411111300592093, 0.3258503275266902, 0.0292932379938329, 1.0972935688859338, 0.0379013129727396, 0.0347125516781142, -0.0848756688497671, 0.165544238756887]|315.5064697265625000|      0.10941899|[3253, 496, 0, 62]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      32|[0.4289537248219121, -0.2411111300592093, 0.3258503275266902, 0.0292932379938329, 1.0972935688859338, 0.0379013129727396, 0.0347125516781142, -0.0848756688497671, 0.165544238756887]|315.5064697265625000|      0.09847709|[3359, 512, 0, 64]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      33|[0.4289537248219121, -0.2411111300592093, 0.3258503275266902, 0.0292932379938329, 1.0972935688859338, 0.0379013129727396, 0.0347125516781142, -0.0848756688497671, 0.165544238756887]|315.5064697265625000|      0.08862938|[3465, 528, 0, 66]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      34|[0.4289537248219121, -0.2411111300592093, 0.3258503275266902, 0.0292932379938329, 1.0972935688859338, 0.0379013129727396, 0.0347125516781142, -0.0848756688497671, 0.165544238756887]|315.5064697265625000|      0.07976644|[3571, 544, 0, 68]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      35|[0.4289537248219121, -0.2411111300592093, 0.3258503275266902, 0.0292932379938329, 1.0972935688859338, 0.0379013129727396, 0.0347125516781142, -0.0848756688497671, 0.165544238756887]|315.5064697265625000|      0.07178980|[3677, 560, 0, 70]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      36|[0.4289537248219121, -0.2411111300592093, 0.3258503275266902, 0.0292932379938329, 1.0972935688859338, 0.0379013129727396, 0.0347125516781142, -0.0848756688497671, 0.165544238756887]|315.5064697265625000|      0.06461082|[3783, 576, 0, 72]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      37|[0.4289537248219121, -0.2411111300592093, 0.3258503275266902, 0.0292932379938329, 1.0972935688859338, 0.0379013129727396, 0.0347125516781142, -0.0848756688497671, 0.165544238756887]|315.5064697265625000|      0.05814974|[3888, 592, 0, 74]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      38|[0.4289537248219121, -0.2411111300592093, 0.3258503275266902, 0.0292932379938329, 1.0972935688859338, 0.0379013129727396, 0.0347125516781142, -0.0848756688497671, 0.165544238756887]|315.5064697265625000|      0.05233476|[3994, 608, 0, 76]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      39|[0.4289537248219121, -0.2411111300592093, 0.3258503275266902, 0.0292932379938329, 1.0972935688859338, 0.0379013129727396, 0.0347125516781142, -0.0848756688497671, 0.165544238756887]|315.5064697265625000|      0.04710129|[4100, 624, 0, 78]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      40|[0.4289537248219121, -0.2411111300592093, 0.3258503275266902, 0.0292932379938329, 1.0972935688859338, 0.0379013129727396, 0.0347125516781142, -0.0848756688497671, 0.165544238756887]|315.5064697265625000|      0.04239116|[4205, 640, 0, 80]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      41|[0.4289537248219121, -0.2411111300592093, 0.3258503275266902, 0.0292932379938329, 1.0972935688859338, 0.0379013129727396, 0.0347125516781142, -0.0848756688497671, 0.165544238756887]|315.5064697265625000|      0.03815204|[4311, 656, 0, 82]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      42|[0.4302168882615311, -0.2490289351308744, 0.3270937322884968, 0.0162610341662116, 1.1015027000010198, 0.0034198718064848, 0.0364078246624243, -0.0819761706791694, 0.1669367624075863]|173.7806396484375000|      0.04239116|[4415, 672, 0, 84]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      43|[0.4302168882615311, -0.2490289351308744, 0.3270937322884968, 0.0162610341662116, 1.1015027000010198, 0.0034198718064848, 0.0364078246624243, -0.0819761706791694, 0.1669367624075863]|173.7806396484375000|      0.03815204|[4521, 688, 0, 86]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      44|[0.4302168882615311, -0.2490289351308744, 0.3270937322884968, 0.0162610341662116, 1.1015027000010198, 0.0034198718064848, 0.0364078246624243, -0.0819761706791694, 0.1669367624075863]|173.7806396484375000|      0.03433684|[4627, 704, 0, 88]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      45|[0.4302168882615311, -0.2490289351308744, 0.3270937322884968, 0.0162610341662116, 1.1015027000010198, 0.0034198718064848, 0.0364078246624243, -0.0819761706791694, 0.1669367624075863]|173.7806396484375000|      0.03090315|[4731, 720, 0, 90]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
