k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.50000000|[594, 96, 0, 12]                                                           |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 107 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 156 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 204 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 252 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 301 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 350 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 400 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 449 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 498 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 546 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       2|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.25000000|[1192, 192, 0, 24]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 106 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 155 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 203 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 253 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 303 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 352 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 404 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 452 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 501 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 550 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       3|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.12500000|[1787, 288, 0, 36]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 106 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 155 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 205 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 256 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 305 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 353 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 402 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 451 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 500 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 548 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       4|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.06250000|[2427, 392, 0, 49]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 106 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 156 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 205 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 253 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 301 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 351 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 399 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 449 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 497 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 545 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 593 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       5|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.03125000|[3022, 488, 0, 61]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 106 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 155 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 206 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 254 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 303 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 351 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 400 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 448 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 498 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 547 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       6|[1.0229942953813609, 0.0207519598681596, 1.8829150532177308, 0.0147248102019085, 0.0224377728257461, 1.999763054647057, 0.4300457662902645, 0.0168224563200303, 2.1167938752185194, 0.8005186042531104, 0.0234025511337537, 2.161753608835131, 0.217594998488866, 0.0248781478802172, 2.2195901882741067, 2.691158954329669, 0.0229273990595023, 2.282005912580998, 0.8039828302896553, 0.0242532883293452, 2.38841708770513, 2.268961562010196, 0.0187716707010001, 2.4889884204387194, 14.352806325661458, 0.0309091347322297, 2.554025937653488, 12.163866742592946, 0.0294534210082288, 2.703080888027644, 0.2768838388545587, 0.022326472607118, 2.939068200871551, 0.246926162049062, 0.0179204083686749, 2.9650535784284364, 1.1645909460166337, 0.0178806746101355, 3.128528732846544, 0.1831569919447993, 0.0196789580019695, 3.22681592571791, 0.114030386988036, 0.019049808106768, 3.250309781629298, 3.747053738446829, 0.0240192220603192, 3.3800846798811706, 0.8354766928910684, 0.0198601326545325, 3.672571317621273, 0.1586698912959639, 0.0179101054277948, 3.7266261221035215, 0.3875196118186195, 0.0173784033709375, 3.82587101402493, 0.9236347957195251, 0.0200213244992137, 3.9628263704973326, 0.2566551056185677, 0.0186770173659398, 4.055622212455169, 2.072703545561985, 0.0156608275358499, 4.176553641975368, 1.943580902340187, 0.0205337396509588, 4.433474223480793, 1.4876071382495282, 0.0192926908685421, 4.565459999943639, 0.4782980173462642, 0.0227843765722427, 4.5983989387661195, 0.4909962826364315, 0.0196500735275835, 4.706427298763637, 0.3326988942071092, 0.0199650340110934, 4.8032088566703735, 0.8336045125252607, 0.0205018232358782, 4.969549693818679, 0.458555905567416, 0.0209828859237289, 5.397467814365221, 0.4936387775979135, 0.021539554437356, 5.421016121344796, 0.9814935486559598, 0.0265682071935847, 2.586520137818525, -0.0232849560415175, 0.0233721356380365, 3.8545868015761795, 0.2660288472277846, 0.0213756641663821, 5.1988922101754875]|3041102.2500000000000000|      0.06250000|[3127, 504, 0, 63]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
       7|[1.0208958625526603, 0.0192971914346345, 1.8822391518583685, 0.0171449333496694, 0.0233409709927387, 2.0061803264024807, 0.4309036433701231, 0.013733312154681, 2.118533610633163, 0.7974902428912898, 0.0237828518136088, 2.1647757118123283, 0.2151659768085128, 0.0253716666787947, 2.218712416218849, 2.690429073517052, 0.0227000360192362, 2.2831701527880734, 0.8029184907074585, 0.0218598522140062, 2.3880251533911254, 2.2712967874275307, 0.0252811099363124, 2.486892592951719, 14.348241697409364, 0.0750079481204411, 2.5475872986624304, 12.16093084567763, 0.0623543139670598, 2.70662369661539, 0.2802314475467906, 0.022788723034332, 2.9380527917345405, 0.245332564353149, 0.010274112027924, 2.9688756771888327, 1.1635122746086368, 0.0235588734870854, 3.1286249205666845, 0.1820642664872194, 0.0249911293942646, 3.2237505113531166, 0.1141135945506698, 0.0180287149565613, 3.250603100162822, 3.746958068393312, 0.0321467323217552, 3.3792657544200795, 0.8309138889183069, 0.0199061572495795, 3.6708383728983933, 0.1588783687032472, 0.0201278752450628, 3.72811734284873, 0.3879168604721961, 0.0167819737600768, 3.8280008324053814, 0.9252900460050502, 0.0203114594198222, 3.9649319666925673, 0.2567658772562935, 0.017288517318902, 4.051660101905163, 2.071248096782628, 0.0262056214328904, 4.177522333741869, 1.9456108295645111, 0.0228227372894527, 4.436242342398574, 1.4909503274782125, 0.0247257337366714, 4.56263468492121, 0.480695615502059, 0.0194964457657993, 4.599918264687606, 0.4911625665907789, 0.0207487268376697, 4.7096782188414075, 0.3359521240729544, 0.017164025144879, 4.8040789957632155, 0.8347320710840255, 0.0145679379765467, 4.969312525582525, 0.459342265642493, 0.0203506569499231, 5.398496254069888, 0.4951332241519798, 0.0211486727401354, 5.418841759746632, 0.9829659610422861, 0.0299403612981242, 2.590078094448502, -0.0238448994028626, 0.0260404732328407, 3.855391555320766, 0.2681753619714696, 0.0238048824009909, 5.193279692019901]|1954977.2500000000000000|      0.12500000|[3722, 600, 0, 75]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 105 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 155 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 204 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 255 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 304 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 352 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 401 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 450 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 499 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 548 points | iterate success | actual_k=8
       8|[1.0208958625526603, 0.0192971914346345, 1.8822391518583685, 0.0171449333496694, 0.0233409709927387, 2.0061803264024807, 0.4309036433701231, 0.013733312154681, 2.118533610633163, 0.7974902428912898, 0.0237828518136088, 2.1647757118123283, 0.2151659768085128, 0.0253716666787947, 2.218712416218849, 2.690429073517052, 0.0227000360192362, 2.2831701527880734, 0.8029184907074585, 0.0218598522140062, 2.3880251533911254, 2.2712967874275307, 0.0252811099363124, 2.486892592951719, 14.348241697409364, 0.0750079481204411, 2.5475872986624304, 12.16093084567763, 0.0623543139670598, 2.70662369661539, 0.2802314475467906, 0.022788723034332, 2.9380527917345405, 0.245332564353149, 0.010274112027924, 2.9688756771888327, 1.1635122746086368, 0.0235588734870854, 3.1286249205666845, 0.1820642664872194, 0.0249911293942646, 3.2237505113531166, 0.1141135945506698, 0.0180287149565613, 3.250603100162822, 3.746958068393312, 0.0321467323217552, 3.3792657544200795, 0.8309138889183069, 0.0199061572495795, 3.6708383728983933, 0.1588783687032472, 0.0201278752450628, 3.72811734284873, 0.3879168604721961, 0.0167819737600768, 3.8280008324053814, 0.9252900460050502, 0.0203114594198222, 3.9649319666925673, 0.2567658772562935, 0.017288517318902, 4.051660101905163, 2.071248096782628, 0.0262056214328904, 4.177522333741869, 1.9456108295645111, 0.0228227372894527, 4.436242342398574, 1.4909503274782125, 0.0247257337366714, 4.56263468492121, 0.480695615502059, 0.0194964457657993, 4.599918264687606, 0.4911625665907789, 0.0207487268376697, 4.7096782188414075, 0.3359521240729544, 0.017164025144879, 4.8040789957632155, 0.8347320710840255, 0.0145679379765467, 4.969312525582525, 0.459342265642493, 0.0203506569499231, 5.398496254069888, 0.4951332241519798, 0.0211486727401354, 5.418841759746632, 0.9829659610422861, 0.0299403612981242, 2.590078094448502, -0.0238448994028626, 0.0260404732328407, 3.855391555320766, 0.2681753619714696, 0.0238048824009909, 5.193279692019901]|1954977.2500000000000000|      0.06250000|[4319, 696, 0, 87]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 108 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 157 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 205 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 254 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 302 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 351 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 400 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 449 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 499 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 548 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       9|[1.0256384552474955, 0.0238248877397522, 1.884518980571184, 0.0159290829848283, 0.0317830171037887, 2.0042551766553394, 0.4243542699058673, 0.01792095848635, 2.1202933121112424, 0.8012404581169099, 0.0329758276645887, 2.16715586918934, 0.2033316308995365, 0.0231321800801072, 2.22737076482431, 2.6781471168521596, 0.0300991251457789, 2.2871245425386633, 0.79729033715582, 0.025142601390366, 2.382986711758661, 2.277200421631718, 0.0322796827055633, 2.481428659671165, 14.350836052416723, 0.0986751534096408, 2.5383146400505048, 12.155007907455808, 0.0678253531523472, 2.7246612932825993, 0.2816411929234592, 0.0236183652903415, 2.9304439393574033, 0.2404691431176079, 0.0103275901379984, 2.9675139820907726, 1.1622356015374447, 0.0226783454893861, 3.1324813207783473, 0.176555483012028, 0.0284203564819155, 3.228002503564089, 0.1173680440038271, 0.0140913881430379, 3.249741444186567, 3.7455470597074165, 0.0405519297909054, 3.382762377679169, 0.8226346662214399, 0.0214533008375635, 3.668397022745387, 0.1582914640429795, 0.0186115311185696, 3.727626950774197, 0.389986035995787, 0.0202205602537899, 3.8290428532656344, 0.9210537413067842, 0.017718058323972, 3.96840644045583, 0.2478418446262702, 0.0227892954866017, 4.0580331069305355, 2.06611074783794, 0.0106221530983951, 4.183678723068094, 1.953632159084468, 0.0223811583760102, 4.43169754486717, 1.4853206828583274, 0.0198490424831994, 4.563097160015494, 0.4794649661330436, 0.0125935813850463, 4.6061537271038295, 0.4894930219086457, 0.0316947331189083, 4.704858127039446, 0.3419368807509451, 0.0263930124122316, 4.799605758410768, 0.8391415563614956, 0.0186162426484661, 4.969454908445338, 0.45636684320907, 0.0222373289230997, 5.395849523619375, 0.5001947229270653, 0.020501629933575, 5.426461431918073, 0.9794592847098017, 0.0348295323056587, 2.595587548920473, -0.0301726485130649, 0.0303005626825802, 3.8564418472874373, 0.2596496622509321, 0.0244305455706049, 5.2083516291633964]|1745471.5000000000000000|      0.12500000|[4425, 712, 0, 89]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      10|[1.0256384552474955, 0.0238248877397522, 1.884518980571184, 0.0159290829848283, 0.0317830171037887, 2.0042551766553394, 0.4243542699058673, 0.01792095848635, 2.1202933121112424, 0.8012404581169099, 0.0329758276645887, 2.16715586918934, 0.2033316308995365, 0.0231321800801072, 2.22737076482431, 2.6781471168521596, 0.0300991251457789, 2.2871245425386633, 0.79729033715582, 0.025142601390366, 2.382986711758661, 2.277200421631718, 0.0322796827055633, 2.481428659671165, 14.350836052416723, 0.0986751534096408, 2.5383146400505048, 12.155007907455808, 0.0678253531523472, 2.7246612932825993, 0.2816411929234592, 0.0236183652903415, 2.9304439393574033, 0.2404691431176079, 0.0103275901379984, 2.9675139820907726, 1.1622356015374447, 0.0226783454893861, 3.1324813207783473, 0.176555483012028, 0.0284203564819155, 3.228002503564089, 0.1173680440038271, 0.0140913881430379, 3.249741444186567, 3.7455470597074165, 0.0405519297909054, 3.382762377679169, 0.8226346662214399, 0.0214533008375635, 3.668397022745387, 0.1582914640429795, 0.0186115311185696, 3.727626950774197, 0.389986035995787, 0.0202205602537899, 3.8290428532656344, 0.9210537413067842, 0.017718058323972, 3.96840644045583, 0.2478418446262702, 0.0227892954866017, 4.0580331069305355, 2.06611074783794, 0.0106221530983951, 4.183678723068094, 1.953632159084468, 0.0223811583760102, 4.43169754486717, 1.4853206828583274, 0.0198490424831994, 4.563097160015494, 0.4794649661330436, 0.0125935813850463, 4.6061537271038295, 0.4894930219086457, 0.0316947331189083, 4.704858127039446, 0.3419368807509451, 0.0263930124122316, 4.799605758410768, 0.8391415563614956, 0.0186162426484661, 4.969454908445338, 0.45636684320907, 0.0222373289230997, 5.395849523619375, 0.5001947229270653, 0.020501629933575, 5.426461431918073, 0.9794592847098017, 0.0348295323056587, 2.595587548920473, -0.0301726485130649, 0.0303005626825802, 3.8564418472874373, 0.2596496622509321, 0.0244305455706049, 5.2083516291633964]|1745471.5000000000000000|      0.06250000|[5027, 808, 0, 101]                                                        |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 107 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 156 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 205 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 255 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 304 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 353 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 404 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 454 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 504 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 554 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
