k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
       2|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.25000000|[257, 0, 0, 4]                                                             |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
       3|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.12500000|[385, 0, 0, 6]                                                             |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
       4|[0.9721713544474758, 0.9723500714182517, 0.9718237992447148, 0.9719137474913846, 0.9719270936541796, 0.9718528409243551, 0.9719666048447466, 0.971947386526919, 0.9717639774466363, 0.9721638177950688, 1.0103137555775672, 0.9134869831127468, 0.9971802673848784, 0.9970210022406687, 0.997053567046179, 0.997129364811256, 0.993653271772248, 0.9912826240123799, 0.9948896488132432, 0.9986633848006908, 0.9977680534124033, 0.9979421710789743]|  1.4884550571441650|      0.25000000|[513, 0, 0, 8]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       5|[0.9721713544474758, 0.9723500714182517, 0.9718237992447148, 0.9719137474913846, 0.9719270936541796, 0.9718528409243551, 0.9719666048447466, 0.971947386526919, 0.9717639774466363, 0.9721638177950688, 1.0103137555775672, 0.9134869831127468, 0.9971802673848784, 0.9970210022406687, 0.997053567046179, 0.997129364811256, 0.993653271772248, 0.9912826240123799, 0.9948896488132432, 0.9986633848006908, 0.9977680534124033, 0.9979421710789743]|  1.4884550571441650|      0.12500000|[641, 0, 0, 10]                                                            |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
       6|[0.9443154341015298, 0.9446796980860432, 0.9436210956387032, 0.94380589464311, 0.9438332475745855, 0.943677854714521, 0.9439031314905112, 0.9438706788357092, 0.943505753312008, 0.9443049327430033, 1.0201068284658235, 0.8270346843680368, 0.9942988241128299, 0.993972809747077, 0.9940344931287075, 0.9941872629029502, 0.9871895799023266, 0.9824181334768977, 0.9896814003861854, 0.9972775101328986, 0.9954790284548136, 0.9958346547223729]|  1.4494051933288574|      0.25000000|[769, 0, 0, 12]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       7|[0.9443154341015298, 0.9446796980860432, 0.9436210956387032, 0.94380589464311, 0.9438332475745855, 0.943677854714521, 0.9439031314905112, 0.9438706788357092, 0.943505753312008, 0.9443049327430033, 1.0201068284658235, 0.8270346843680368, 0.9942988241128299, 0.993972809747077, 0.9940344931287075, 0.9941872629029502, 0.9871895799023266, 0.9824181334768977, 0.9896814003861854, 0.9972775101328986, 0.9954790284548136, 0.9958346547223729]|  1.4494051933288574|      0.12500000|[897, 0, 0, 14]                                                            |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
       8|[0.9164331329787918, 0.916983866224436, 0.9153881050072722, 0.9156728460207233, 0.9157146931294585, 0.9154738495937677, 0.9158080671065925, 0.9157686938238604, 0.9152229667902645, 0.9164190898247443, 1.0293643855433139, 0.7406558494427373, 0.9913520226221395, 0.9908543782117935, 0.9909423139865271, 0.9911711788128592, 0.9806044708609447, 0.9733994489013081, 0.984369041276882, 0.995840816463726, 0.9931308905720914, 0.9936743012079594]|  1.4108830690383911|      0.25000000|[1025, 0, 0, 16]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
       9|[0.9164331329787918, 0.916983866224436, 0.9153881050072722, 0.9156728460207233, 0.9157146931294585, 0.9154738495937677, 0.9158080671065925, 0.9157686938238604, 0.9152229667902645, 0.9164190898247443, 1.0293643855433139, 0.7406558494427373, 0.9913520226221395, 0.9908543782117935, 0.9909423139865271, 0.9911711788128592, 0.9806044708609447, 0.9733994489013081, 0.984369041276882, 0.995840816463726, 0.9931308905720914, 0.9936743012079594]|  1.4108830690383911|      0.12500000|[1153, 0, 0, 18]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      10|[0.8885148234054728, 0.8892589111856819, 0.8871204749144008, 0.887508238359318, 0.8875683993812696, 0.8872336623975069, 0.8876745618403146, 0.8876373270615452, 0.8869103458959284, 0.8885013897473955, 1.0380708584756733, 0.6543734205739886, 0.9883370487520352, 0.9876610153222275, 0.9877738689194705, 0.988077825353548, 0.973890915366705, 0.9642184000083203, 0.9789505645952473, 0.9943523730139755, 0.9907222908863202, 0.9914601431216904]|  1.3729112148284912|      0.25000000|[1281, 0, 0, 20]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      11|[0.8885148234054728, 0.8892589111856819, 0.8871204749144008, 0.887508238359318, 0.8875683993812696, 0.8872336623975069, 0.8876745618403146, 0.8876373270615452, 0.8869103458959284, 0.8885013897473955, 1.0380708584756733, 0.6543734205739886, 0.9883370487520352, 0.9876610153222275, 0.9877738689194705, 0.988077825353548, 0.973890915366705, 0.9642184000083203, 0.9789505645952473, 0.9943523730139755, 0.9907222908863202, 0.9914601431216904]|  1.3729112148284912|      0.12500000|[1409, 0, 0, 22]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      12|[0.860554984518197, 0.8614948371950374, 0.8588082167363332, 0.8593067374933508, 0.8593864456007119, 0.8589502298188881, 0.8594918145687386, 0.8594669138494004, 0.8585615593169533, 0.8605445930911393, 1.0462096558870086, 0.5682190696203646, 0.9852511863278957, 0.9843945586113095, 0.9845240676267261, 0.984903315474134, 0.9670433985750083, 0.9548666725057013, 0.973417909352988, 0.9928098057474899, 0.9882498713192859, 0.9891896475650576]|  1.3355159759521484|      0.25000000|[1537, 0, 0, 24]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
