k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.20000000|[43, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[-0.0056574969289113, -0.0174896524271157, 0.0569457946717093, -0.0933700746169871, 0.1514805554143122, -0.0535632252282975, -0.0364530177929792, -0.0090636480709139, -0.0217935869844633]|507534.0937500000000000|      1.00000000|[63, 24, 0, 6]                                                             |  | trying linear partial model with 13 points | iterate success | actual_k=4
       3|[-0.0056574969289113, -0.0174896524271157, 0.0569457946717093, -0.0933700746169871, 0.1514805554143122, -0.0535632252282975, -0.0364530177929792, -0.0090636480709139, -0.0217935869844633]|507534.0937500000000000|      0.20000000|[103, 40, 0, 10]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[0.0056078983034779, -0.0201358868127538, 0.0388357571121471, -0.0591101502303105, 0.3424379130571759, -0.0246736959447853, -0.0363793927136045, 0.021413476002976, -0.0334638304185031]|182363.2343750000000000|      1.00000000|[125, 48, 0, 12]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       5|[0.0056078983034779, -0.0201358868127538, 0.0388357571121471, -0.0591101502303105, 0.3424379130571759, -0.0246736959447853, -0.0363793927136045, 0.021413476002976, -0.0334638304185031]|182363.2343750000000000|      0.20000000|[166, 64, 0, 16]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 32 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[0.0006461648948728, 0.0315511379121319, 0.1023409621207983, -0.0242135973506945, 0.5067315938447109, 0.021456625435078, -0.0770882043976429, 0.0028490584463283, -0.0029533868732129]|57051.7851562500000000|      1.00000000|[187, 72, 0, 18]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       7|[0.0006461648948728, 0.0315511379121319, 0.1023409621207983, -0.0242135973506945, 0.5067315938447109, 0.021456625435078, -0.0770882043976429, 0.0028490584463283, -0.0029533868732129]|57051.7851562500000000|      0.20000000|[228, 88, 0, 22]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[-0.0041561162213476, 0.0479609159285192, 0.0905068234382959, 0.0084532739953858, 0.7006114427158612, -0.0054733578952114, -0.0818645334954019, -0.0098245899302735, -0.0045127060650665]|8264.9667968750000000|      1.00000000|[257, 100, 0, 25]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | iterate success | actual_k=4
       9|[-0.0041561162213476, 0.0479609159285192, 0.0905068234382959, 0.0084532739953858, 0.7006114427158612, -0.0054733578952114, -0.0818645334954019, -0.0098245899302735, -0.0045127060650665]|8264.9667968750000000|      0.20000000|[296, 116, 0, 29]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 32 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[-0.0041561162213476, 0.0479609159285192, 0.0905068234382959, 0.0084532739953858, 0.7006114427158612, -0.0054733578952114, -0.0818645334954019, -0.0098245899302735, -0.0045127060650665]|8264.9667968750000000|      0.04000000|[336, 132, 0, 33]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
