k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.50000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
       2|[0.2727769285949261, 9.911897800192701, 1.4096715142836191]                     |  0.2142970263957977|      1.00000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[0.2727769285949261, 9.911897800192701, 1.4096715142836191]                     |  0.2142970263957977|      0.50000000|[28, 11, 0, 11]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
       4|[0.2727769285949261, 9.911897800192701, 1.4096715142836191]                     |  0.2142970263957977|      0.25000000|[38, 15, 0, 15]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
       5|[0.2727769285949261, 9.911897800192701, 1.4096715142836191]                     |  0.2142970263957977|      0.12500000|[50, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
       6|[0.2727769285949261, 9.911897800192701, 1.4096715142836191]                     |  0.2142970263957977|      0.06250000|[60, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
       7|[0.3328216422858404, 9.904770777738438, 1.3938573463095343]                     |  0.1668211668729782|      0.12500000|[65, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       8|[0.3328216422858404, 9.904770777738438, 1.3938573463095343]                     |  0.1668211668729782|      0.06250000|[75, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
       9|[0.362582427283367, 9.885971199832142, 1.3422131641892212]                      |  0.1499406695365906|      0.12500000|[83, 33, 0, 33]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | iterate success | actual_k=1
      10|[0.362582427283367, 9.885971199832142, 1.3422131641892212]                      |  0.1499406695365906|      0.06250000|[95, 37, 0, 37]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      11|[0.424240310968685, 9.89142949103249, 1.350859691620508]                        |  0.1138698309659958|      0.12500000|[104, 41, 0, 41]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | iterate success | actual_k=1
      12|[0.424240310968685, 9.89142949103249, 1.350859691620508]                        |  0.1138698309659958|      0.06250000|[114, 45, 0, 45]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      13|[0.4775180673538842, 9.868140083358758, 1.327939522232693]                      |  0.0915345698595047|      0.12500000|[124, 49, 0, 49]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | iterate success | actual_k=1
      14|[0.4775180673538842, 9.868140083358758, 1.327939522232693]                      |  0.0915345698595047|      0.06250000|[135, 53, 0, 53]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      15|[0.4775180673538842, 9.868140083358758, 1.327939522232693]                      |  0.0915345698595047|      0.03125000|[146, 57, 0, 57]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      16|[0.4969955490006741, 9.865572942086441, 1.303637259079091]                      |  0.0812981501221657|      0.06250000|[151, 59, 0, 59]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      17|[0.4969955490006741, 9.865572942086441, 1.303637259079091]                      |  0.0812981501221657|      0.03125000|[163, 63, 0, 63]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      18|[0.5180958744036944, 9.865100240476437, 1.2805913197171437]                     |  0.0719671100378036|      0.06250000|[168, 65, 0, 65]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      19|[0.5180958744036944, 9.865100240476437, 1.2805913197171437]                     |  0.0719671100378036|      0.03125000|[179, 69, 0, 69]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      20|[0.5180958744036944, 9.865100240476437, 1.2805913197171437]                     |  0.0719671100378036|      0.01562500|[189, 73, 0, 73]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      21|[0.5264172257444916, 9.877026050755697, 1.274875483291379]                      |  0.0686738789081573|      0.03125000|[194, 75, 0, 75]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      22|[0.5565504240886578, 9.879313631421791, 1.2669181073264484]                     |  0.0597402974963188|      0.06250000|[199, 77, 0, 77]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      23|[0.5565504240886578, 9.879313631421791, 1.2669181073264484]                     |  0.0597402974963188|      0.03125000|[209, 81, 0, 81]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
