k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7514694982056085|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5721014974766658, 0.8378913000140653, 5.258673204948442, 5.240777541443279, 6.354949475219205, 7.9341803422085]|190.2466888427734375|      5.00000000|[11, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       2|[0.5721014974766658, 0.8378913000140653, 5.258673204948442, 5.240777541443279, 6.354949475219205, 7.9341803422085]|190.2466888427734375|      1.00000000|[22, 8, 0, 4]                                                              |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[-0.1477033748643349, 0.5418513569174009, 4.900138929449987, 5.5050642950214765, 5.913671573182657, 7.900702047813514]|120.9489593505859375|      5.00000000|[33, 12, 0, 6]                                                             |  | trying linear partial model with 7 points | iterate success | actual_k=2
       4|[-0.1477033748643349, 0.5418513569174009, 4.900138929449987, 5.5050642950214765, 5.913671573182657, 7.900702047813514]|120.9489593505859375|      1.00000000|[43, 16, 0, 8]                                                             |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
       5|[-0.6565710362741203, 0.5912750502024106, 4.289695089948542, 5.732424026873397, 5.50981725623205, 8.289518924428611]| 74.3535766601562500|      5.00000000|[53, 20, 0, 10]                                                            |  | trying linear partial model with 7 points | iterate success | actual_k=2
       6|[-0.6565710362741203, 0.5912750502024106, 4.289695089948542, 5.732424026873397, 5.50981725623205, 8.289518924428611]| 74.3535766601562500|      1.00000000|[64, 24, 0, 12]                                                            |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
       7|[-0.6565710362741203, 0.5912750502024106, 4.289695089948542, 5.732424026873397, 5.50981725623205, 8.289518924428611]| 74.3535766601562500|      0.20000000|[75, 28, 0, 14]                                                            |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
       8|[-0.7282959046970006, 0.6540553593171471, 4.17975278094195, 5.720524901775042, 5.373591568750478, 8.2782123944771]| 67.3976669311523438|      1.00000000|[86, 32, 0, 16]                                                            |  | trying linear partial model with 7 points | iterate success | actual_k=2
       9|[-0.7282959046970006, 0.6540553593171471, 4.17975278094195, 5.720524901775042, 5.373591568750478, 8.2782123944771]| 67.3976669311523438|      0.20000000|[96, 36, 0, 18]                                                            |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      10|[-0.8480219048327414, 0.606510326272007, 4.045013806820554, 5.6716500783935135, 5.324309197501599, 8.257402226278382]| 62.1545104980468750|      1.00000000|[107, 40, 0, 20]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      11|[-0.8480219048327414, 0.606510326272007, 4.045013806820554, 5.6716500783935135, 5.324309197501599, 8.257402226278382]| 62.1545104980468750|      0.20000000|[118, 44, 0, 22]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      12|[-0.9120490237029995, 0.6804394550844155, 3.934473305783137, 5.698842121710895, 5.1964235373033665, 8.290893423457595]| 56.1999168395996094|      1.00000000|[129, 48, 0, 24]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      13|[-0.9273181587962817, 1.1343060528403475, 3.388890271556382, 5.902741104867671, 4.596166000645805, 8.597857936182297]| 34.4199180603027344|      5.00000000|[141, 52, 0, 26]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      14|[-0.9273181587962817, 1.1343060528403475, 3.388890271556382, 5.902741104867671, 4.596166000645805, 8.597857936182297]| 34.4199180603027344|      1.00000000|[153, 56, 0, 28]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      15|[-0.9273181587962817, 1.1343060528403475, 3.388890271556382, 5.902741104867671, 4.596166000645805, 8.597857936182297]| 34.4199180603027344|      0.20000000|[163, 60, 0, 30]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      16|[-0.9431310347323751, 1.219846208400378, 3.294858453967666, 5.892744580709197, 4.469080990905561, 8.512182258032492]| 31.0585689544677734|      1.00000000|[174, 64, 0, 32]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      17|[-0.9431310347323751, 1.219846208400378, 3.294858453967666, 5.892744580709197, 4.469080990905561, 8.512182258032492]| 31.0585689544677734|      0.20000000|[185, 68, 0, 34]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      18|[-0.9833922861612584, 1.2596299343110922, 3.176553090241369, 5.9274259538901966, 4.32309789118378, 8.495262900789074]| 27.4020233154296875|      1.00000000|[196, 72, 0, 36]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      19|[-0.9833922861612584, 1.2596299343110922, 3.176553090241369, 5.9274259538901966, 4.32309789118378, 8.495262900789074]| 27.4020233154296875|      0.20000000|[207, 76, 0, 38]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      20|[-1.0216733618271738, 1.373526025879205, 3.038937347101999, 5.921459025573677, 4.2430982140174525, 8.481529939297959]| 24.2795467376708984|      1.00000000|[218, 80, 0, 40]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      21|[-1.0216733618271738, 1.373526025879205, 3.038937347101999, 5.921459025573677, 4.2430982140174525, 8.481529939297959]| 24.2795467376708984|      0.20000000|[229, 84, 0, 42]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      22|[-1.0458278470037798, 1.4190866081101137, 2.9107071108920026, 5.851011202914462, 4.119756035539763, 8.454667102420295]| 21.4105186462402344|      1.00000000|[240, 88, 0, 44]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      23|[-1.0458278470037798, 1.4190866081101137, 2.9107071108920026, 5.851011202914462, 4.119756035539763, 8.454667102420295]| 21.4105186462402344|      0.20000000|[251, 92, 0, 46]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      24|[-1.1071144473933319, 1.455293081915168, 2.8809932204840067, 5.742918612509132, 3.97672815794638, 8.498360885899354]| 19.4091911315917969|      1.00000000|[261, 96, 0, 48]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      25|[-1.1071144473933319, 1.455293081915168, 2.8809932204840067, 5.742918612509132, 3.97672815794638, 8.498360885899354]| 19.4091911315917969|      0.20000000|[271, 100, 0, 50]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      26|[-1.1071144473933319, 1.455293081915168, 2.8809932204840067, 5.742918612509132, 3.97672815794638, 8.498360885899354]| 19.4091911315917969|      0.04000000|[281, 104, 0, 52]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
