k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.038828561420693, -0.0969820252674024, 0.1451380419638985, -0.0341293205563137, -0.0671987130279712, 0.0371085257049033, 0.1056453091040805, -0.0492787077659134, 0.1593075919551574, 0.1015072033088833, 0.1866665478090272, 0.0961071242587744, 0.0881360187203914, 0.0416553771696134, 0.1647759401915307, 0.0920459804215415, 0.0720312315426807, 0.2057591744279105, 0.1682285704466986, 0.1832523009933942, 0.294751865743613, 0.205376402432166, 0.0328567384972521, 0.4892410400908782, 0.4133325411319105, 0.2985380926947581, 0.3873176217926397, 0.4546718736572434, 0.3115842061457946, 0.2239414292213637, 0.4857461225301295, 0.3675531626338404, 0.379159631681565, 0.2683625109279891, 0.2713858973485143, 0.3852566588583672, 0.3179886706996051, 0.4176659224930347, 0.3698216617418828, 0.4653135477217497, 0.3844773902803966, 0.4563749872698717, 0.5044744846101289, 0.3495193330261957, 0.4449605022835569, 0.4354655145970928, 0.498603946059476, 0.5276831295424401, 0.4690992286395406, 0.602610274520117, 0.4114185213002117, 0.4579515353669166, 0.4721253347619111, 0.5243584444893381, 0.6549539974329257, 0.5373290774934971, 0.7332909717310166, 0.7264020626739303, 0.5985381802281177, 0.7738929072683707, 0.7564277268511499, 0.7229066563528872, 0.5584785280070911, 0.6470628002069956, 0.6277860053148955, 0.6811552668529683, 0.6703318292201527, 0.7696427417252931, 0.7776655589811091, 0.5826628363165848, 0.7828570132332797, 0.6146566576660597, 0.757277875143403, 0.8251528049519575, 0.7007049562189102, 0.8008107794564945, 0.7557879497252303, 0.8433320144808553, 0.9840209019278426, 0.8397763168656667, 0.8220441297072671, 0.8320080963864511, 0.9337118066043915, 0.8762399021203681, 0.7501593536817349, 0.7060328819026118, 0.946681221603483, 0.9945587398575784, 0.8142950067169296, 1.11606675683324, 1.0847391079956172, 1.0522238698437603, 1.0938449610620875, 1.181100180457735, 1.0530473782294736, 1.0925927887211742, 1.1009690129812655, 1.208363549860826, 1.0151995795107023, 1.1641340066189911]|-105.7365798950195312|      2.00000000|[117, 8, 0, 2]                                                             |  | trying linear partial model with 61 points | iterate success | actual_k=4
       2|[-0.0261008890438093, -0.1366714458869476, -0.1460094287966505, -0.1009982887965977, -0.397993664530408, -0.2114666807377928, 0.0452381029078248, 0.0489079223141769, 0.5482750440083015, 0.3261873574806163, 0.3858636422125263, -0.0299612509279279, 0.1982357697578334, -0.179666742744571, 0.0830982288136936, 0.3687630893319108, 0.0392009734341149, 0.172558476813175, 0.474504348748359, 0.1788111298628654, 0.2947792770266419, 0.3053132130236313, 0.0988156693088836, 0.4246455284176001, 0.5364206142259218, 0.2746787180370647, 0.575646005055664, 0.6268739878291303, 0.4795021609310285, 0.5380745040910069, 0.7635538601830758, 0.4983559766011947, 0.360359821520729, -0.0788100178170653, 0.208599343755459, 0.3435492118034628, 0.3414808481614465, 0.1658903536387244, 0.4431433314932296, 0.8447398243098438, 0.3549942857996123, 0.3716903220646042, 0.4230456615347284, 0.1493549850550782, 0.5611066141327312, 0.4969768985175476, 0.5243096357999626, 0.5725109910889928, 0.273752325406445, 0.4446392809768669, 0.2610247874529514, 0.335268159662988, 0.649778034484304, 0.7844144744312171, 0.5656478400316989, 0.6788038819077071, 0.656453232562347, 0.847271251686506, 0.2913669651852869, 0.9009889449594968, 0.875294303037684, 0.6274751216385225, 0.7109964410613607, 0.4711226421906038, 0.8430034808682575, 0.9672819352530777, 0.4385173374689991, 0.6620231032704452, 0.81482138802887, 0.6203552981057389, 0.8589096583109476, 0.701097777032665, 0.9707269638964706, 0.9906823614268985, 0.802081112427343, 0.9255513092229263, 0.8890927261213766, 0.9946828507523081, 0.8934986477034993, 0.5906470648132718, 0.630629884012842, 0.6548878123145098, 0.7326557017845843, 1.4495420674598196, 0.7174501956998653, 0.7920356616651698, 1.1396229025455267, 1.2847767982187202, 0.718696726664425, 1.4077475592038928, 1.0162794411127778, 0.9535561467680744, 1.3804348093592311, 1.3204273670992754, 1.1656943759881258, 1.3075238141619596, 1.879008530726543, 1.6441003077308218, 1.0386827021937437, 1.1531705875316982]|-254.7761688232421875|      4.00000000|[235, 16, 0, 4]                                                            |  | trying linear partial model with 61 points | iterate success | actual_k=4
       3|[-1.0125323116832687, -0.4494891756350615, -0.7326216556513477, -0.1573995022442116, -0.804673747294531, -0.6139840790344132, -0.3038254056429219, 0.0875133930384989, 0.2230933927003012, 0.1650099846112018, 0.5703519665906697, -0.5419962076606091, 0.8810331287425823, -0.4523649041266933, 0.249948725383342, 0.0305891342050378, -0.0201895393941062, -0.0374422351462106, 1.0670282359947332, 0.3769725328641887, 0.1648594102288325, 0.6589147998443143, -0.2584567613923227, -0.1189874706365713, 0.4773807424358014, 0.6240706978338948, 0.8661659177505772, 0.572119560178948, 1.064262029592757, 0.2552131225705508, 0.7260056646866555, 0.961184691050158, 0.0787120886223312, 0.2592013235824467, -0.1973005511200949, 0.4896206510252216, 0.8708536085450524, 0.2202075205329013, 0.1864030378958209, 0.7612772610011858, -0.0909364474924368, 0.6438852413665586, 0.2730037971436491, -0.1182645810955904, 0.8717405240087881, 0.3264359892918391, 0.5507242635305688, 1.3604597387018742, -0.3756096864949741, 0.8426736849222349, 0.0490910652872764, 0.1726443771256741, 0.6161568356377887, 0.7175162486678681, 0.4581839731613696, 0.6196815595748383, 0.4808396105878742, 0.7177404443496314, 0.7684265513164288, 0.9312707699278421, 0.9706530890272715, 0.5097255186192448, 1.6577791524613223, 0.4925528230855598, 0.7752506220227475, 0.7374893654189261, 0.908856674250154, 0.7936399975662438, 0.5949981683427482, 0.5492437628531986, 1.9407331173498217, 0.9156360107871758, 1.5363334039675962, 1.3624537746351377, 0.9090120541896668, 1.0643383554141095, 0.9916389240348741, 1.0299590928037656, 1.035571146677168, 0.48204223300901, 0.718583502774051, 1.5237954294038862, 0.6172526843562361, 1.3159830555784449, -0.0375545290677227, 1.0213960637943111, 1.7899956085262763, 1.5779390961679396, 1.4266972919665284, 1.918283183177134, 1.4928537009601288, 1.3549797531508827, 1.0025144812112774, 1.9930931056367553, 1.073551270539077, 1.700158718409608, 2.478747559619987, 1.53578468923285, 1.4934857272368178, 2.122000927693642]|-668.9646606445312500|      8.00000000|[352, 24, 0, 6]                                                            |  | trying linear partial model with 61 points | iterate success | actual_k=4
       4|[-1.5390069295850828, -1.2123888727429524, 0.0765300505167021, -0.1744216992217761, -0.9855670971278498, -0.9314226088875, 0.725576624571157, 0.2179893306321309, -0.0041846352829768, 1.9990726342465635, 2.4499003273000275, -0.0667706835494761, 1.5032875601263305, -1.0245006480363883, -0.1972286170721654, -0.0570555684836464, -2.071081728313737, -0.4154000589588995, 2.8876735502837203, 0.7593952187148354, 0.8583266063475079, 1.0605306575128801, 1.0607662350814855, -1.0343407796329482, 0.9936714052518008, 1.3165104941485186, 0.5894043559323152, 1.1411573834367479, 0.8761043076587325, 1.7360099915288747, 2.197864296714033, 0.9483907452257336, -0.7247906197947993, 0.4137515117392788, -0.2730203713248361, 0.5858072899529975, 0.2248033079826094, 0.0357555593525199, 0.5441733246188363, 2.392408758405048, -0.8014489457060339, 1.7538555684631176, 0.5642577216226148, 0.2031471449661727, -0.61414794927018, 0.7013508829874081, 0.7018879116521601, 1.6496329438914121, -0.7999290443656699, 1.8785961110579918, -0.0706985156559502, 1.0317625856708508, 0.8226592919442247, 0.6718491474156948, 0.9247683187912612, 0.4811912200319683, 0.7183823355608588, 1.8285984528122583, 1.5247069842542849, 1.2064243185796935, 1.4786484016746833, 0.8417843569790717, 2.3832520728060564, 0.7039752717348136, -0.1101683457295699, 1.1612333080860595, 2.41409421627972, 1.4330469635658165, 1.118844857724873, 0.9648147712750308, 2.55779983543244, 2.421222401012352, 1.095822188134511, 0.1094330314816505, -0.5483647086406841, 0.8413754699956693, 0.2188010559501543, 0.1504235986911959, 1.846615192157029, 0.6788186961669554, 1.0335341946797372, 0.4648497492317003, 0.3960936840653209, 1.1311882831235502, 0.0182562455853871, 0.7205331777847754, 2.1888566229621333, 0.4835643808109009, 1.104551678258845, 1.1269419315905649, 1.8549673908562883, 0.7719729954693438, 0.7117462526574669, 0.5631829054575879, 2.413596103652398, 1.8297312421706091, 3.068006131274021, 0.8373372242050032, 1.5811476671758191, 0.8330198308868808]|-994.5759277343750000|     16.00000000|[468, 32, 0, 8]                                                            |  | trying linear partial model with 61 points | iterate success | actual_k=4
       5|[-0.9240761591805214, 0.4637889862543674, 1.4080693012395635, -2.0320326191906033, 0.4681211103249727, -0.0960872247127768, 3.8692367587342487, 0.2847147429299485, -1.136799563411783, -0.9035819609066429, 4.456081543698503, 1.1273324066713906, 4.620755768778244, 0.891787331152259, 0.3102496630637982, 0.7901409997137038, -2.2351977287289544, 0.980942328700209, 1.0520511154158405, 1.4505782879767457, 0.9793934825560303, 2.0799365847620317, 1.8748641456370594, -0.732154522326534, 2.330431087376823, -0.3090841836174023, -0.0837394510879858, 0.5806906930480696, 0.1875850467143287, -1.1168126533801708, 2.677385498464197, 4.016315537212668, -2.452096981301584, -1.2530178224120871, 1.440265772965954, 1.3497490896607993, -3.0843829468384056, -3.9131280358376745, 3.2484722608730667, 2.201610532653497, -0.2441696742324962, 1.249731406122239, -0.7951906152054067, 2.895866710328227, 1.014473931779012, 1.8400502852401277, 0.9915553581867474, 1.0670561483541934, 1.3424308128688223, 0.9281936942185912, -0.040696254674016, 2.8628601597932946, -0.6157965299410167, 2.4713871484623957, 4.216583459586856, 1.9959609241636462, 0.7967989549590593, 3.31452494076046, 1.4983909723986317, -0.7756474648381426, -0.4134120894259072, 2.3316323422441405, 1.2909832973777393, -0.1153128808289204, 2.0598141232611393, 2.8230572310258806, 1.473811183934711, 3.7465592485696115, -1.1462209205742728, 1.0686044677047468, 4.136425039991657, 4.358875100211301, 1.0017826269076298, 1.944528642660519, -0.8850289445560855, -1.3854452813699654, -1.3373919737494495, 0.0171845432673896, 1.687142534696872, -1.1359172261039912, 2.1235024731837697, 1.5129790109487453, -0.1315071375726439, -0.0353203009411132, -1.4902299871647928, 0.4952814397924199, 2.4823688584970114, -0.9208948068204714, 2.3771992692374164, 1.2668998039311339, 3.021210001761557, 0.5705468384556798, -0.2764188752162197, -0.4395430578493651, 1.6915476844581576, 3.55315765413889, 3.3299181831711153, -0.4447604713485127, -2.591714310922769, 1.6867785547288616]|-1054.6746826171875000|     32.00000000|[1091, 76, 0, 19]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 117 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 174 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 230 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 286 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 342 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 398 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 455 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 511 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 568 points | iterate success | actual_k=4
       6|[-0.9240761591805214, 0.4637889862543674, 1.4080693012395635, -2.0320326191906033, 0.4681211103249727, -0.0960872247127768, 3.8692367587342487, 0.2847147429299485, -1.136799563411783, -0.9035819609066429, 4.456081543698503, 1.1273324066713906, 4.620755768778244, 0.891787331152259, 0.3102496630637982, 0.7901409997137038, -2.2351977287289544, 0.980942328700209, 1.0520511154158405, 1.4505782879767457, 0.9793934825560303, 2.0799365847620317, 1.8748641456370594, -0.732154522326534, 2.330431087376823, -0.3090841836174023, -0.0837394510879858, 0.5806906930480696, 0.1875850467143287, -1.1168126533801708, 2.677385498464197, 4.016315537212668, -2.452096981301584, -1.2530178224120871, 1.440265772965954, 1.3497490896607993, -3.0843829468384056, -3.9131280358376745, 3.2484722608730667, 2.201610532653497, -0.2441696742324962, 1.249731406122239, -0.7951906152054067, 2.895866710328227, 1.014473931779012, 1.8400502852401277, 0.9915553581867474, 1.0670561483541934, 1.3424308128688223, 0.9281936942185912, -0.040696254674016, 2.8628601597932946, -0.6157965299410167, 2.4713871484623957, 4.216583459586856, 1.9959609241636462, 0.7967989549590593, 3.31452494076046, 1.4983909723986317, -0.7756474648381426, -0.4134120894259072, 2.3316323422441405, 1.2909832973777393, -0.1153128808289204, 2.0598141232611393, 2.8230572310258806, 1.473811183934711, 3.7465592485696115, -1.1462209205742728, 1.0686044677047468, 4.136425039991657, 4.358875100211301, 1.0017826269076298, 1.944528642660519, -0.8850289445560855, -1.3854452813699654, -1.3373919737494495, 0.0171845432673896, 1.687142534696872, -1.1359172261039912, 2.1235024731837697, 1.5129790109487453, -0.1315071375726439, -0.0353203009411132, -1.4902299871647928, 0.4952814397924199, 2.4823688584970114, -0.9208948068204714, 2.3771992692374164, 1.2668998039311339, 3.021210001761557, 0.5705468384556798, -0.2764188752162197, -0.4395430578493651, 1.6915476844581576, 3.55315765413889, 3.3299181831711153, -0.4447604713485127, -2.591714310922769, 1.6867785547288616]|-1054.6746826171875000|     16.00000000|[1716, 120, 0, 30]                                                         |  | trying linear partial model with 61 points | trying quadratic partial model with 117 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 174 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 230 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 286 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 342 points | trying quadratic partial model with 398 points | trying quadratic partial model with 455 points | trying quadratic partial model with 512 points | trying quadratic partial model with 569 points | exploitation failed, decreasing delta | actual_k=4
       7|[-0.9240761591805214, 0.4637889862543674, 1.4080693012395635, -2.0320326191906033, 0.4681211103249727, -0.0960872247127768, 3.8692367587342487, 0.2847147429299485, -1.136799563411783, -0.9035819609066429, 4.456081543698503, 1.1273324066713906, 4.620755768778244, 0.891787331152259, 0.3102496630637982, 0.7901409997137038, -2.2351977287289544, 0.980942328700209, 1.0520511154158405, 1.4505782879767457, 0.9793934825560303, 2.0799365847620317, 1.8748641456370594, -0.732154522326534, 2.330431087376823, -0.3090841836174023, -0.0837394510879858, 0.5806906930480696, 0.1875850467143287, -1.1168126533801708, 2.677385498464197, 4.016315537212668, -2.452096981301584, -1.2530178224120871, 1.440265772965954, 1.3497490896607993, -3.0843829468384056, -3.9131280358376745, 3.2484722608730667, 2.201610532653497, -0.2441696742324962, 1.249731406122239, -0.7951906152054067, 2.895866710328227, 1.014473931779012, 1.8400502852401277, 0.9915553581867474, 1.0670561483541934, 1.3424308128688223, 0.9281936942185912, -0.040696254674016, 2.8628601597932946, -0.6157965299410167, 2.4713871484623957, 4.216583459586856, 1.9959609241636462, 0.7967989549590593, 3.31452494076046, 1.4983909723986317, -0.7756474648381426, -0.4134120894259072, 2.3316323422441405, 1.2909832973777393, -0.1153128808289204, 2.0598141232611393, 2.8230572310258806, 1.473811183934711, 3.7465592485696115, -1.1462209205742728, 1.0686044677047468, 4.136425039991657, 4.358875100211301, 1.0017826269076298, 1.944528642660519, -0.8850289445560855, -1.3854452813699654, -1.3373919737494495, 0.0171845432673896, 1.687142534696872, -1.1359172261039912, 2.1235024731837697, 1.5129790109487453, -0.1315071375726439, -0.0353203009411132, -1.4902299871647928, 0.4952814397924199, 2.4823688584970114, -0.9208948068204714, 2.3771992692374164, 1.2668998039311339, 3.021210001761557, 0.5705468384556798, -0.2764188752162197, -0.4395430578493651, 1.6915476844581576, 3.55315765413889, 3.3299181831711153, -0.4447604713485127, -2.591714310922769, 1.6867785547288616]|-1054.6746826171875000|      8.00000000|[2340, 164, 0, 41]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 118 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 174 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 230 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 286 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 342 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 399 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 456 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 512 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 569 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[-1.9251815451307448, -0.3649108816078555, 0.8372243423090565, -2.3431425704033053, -0.2169235504372029, 0.612299918196723, 4.419688115117461, 0.8876832149141283, -2.1782297306857075, -1.8613208473640714, 5.560682054807311, 1.584689664998475, 5.869092876557528, 1.792003497298869, 0.9050089159037422, 0.8732349915526081, -2.8702004469463187, 0.9216721381551523, 0.7923704604473314, 1.3690456666576896, -0.3846299853832212, 2.1417665260758345, 1.8478725164851675, -0.875297226704347, 2.361005924838896, -0.6361264651344893, -0.3000576667659287, 1.9061973980893172, 0.271851507665943, -0.1211506974153708, 3.962839016732789, 3.674495055172215, -2.3003351110603742, -2.0565056902618357, 1.7504579242075464, 1.3476725354708607, -4.104459387908582, -3.7040410092398566, 2.9613381505158127, 1.5223191136615144, 0.1292611295964388, 1.02770733551635, -2.106804930108415, 2.063416476069789, 0.9314382183851229, 2.5569767612354988, 0.5479268588083246, 1.4140508336204745, 1.3397712951430396, 1.7935819042972996, 0.1481949876220239, 3.8693674294786193, -0.9723742186584363, 1.0989902253530304, 5.328298344419439, 1.390682992998154, 1.7342219642453223, 4.262395402024369, 1.2164224031399353, -0.0829177887052759, -1.1721228440046083, 1.5059778659250638, 2.2593873587287905, -0.0154080863675056, 0.9508649919015282, 3.195318845593003, 1.3993928332513657, 3.3467905554817863, -2.6243929433862183, 0.9226302899303396, 4.6842150745075894, 4.811235080011575, 0.5946817700993781, 1.7573048630612722, -2.019693689429509, 0.1801133746597654, -1.5630830830931464, 0.8139294604066322, 0.9782950452098887, -1.3296899550024022, 2.4804715048414985, 0.2751439118352719, -0.9990534451550265, -0.3019431341903278, -1.533096032453931, 1.5442517729714145, 1.8003589589420645, -1.6215897826161578, 2.372802331487856, 1.5606972028142108, 3.826540344810213, 1.3705891805782975, -1.0322219917293871, -0.8296271178622705, 0.3387835875275342, 5.1722072284451635, 5.6435988890113356, 1.0426893872137932, -0.902922873027465, 1.1033653788020343]|-1197.6387939453125000|     16.00000000|[2456, 172, 0, 43]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
       9|[-1.9251815451307448, -0.3649108816078555, 0.8372243423090565, -2.3431425704033053, -0.2169235504372029, 0.612299918196723, 4.419688115117461, 0.8876832149141283, -2.1782297306857075, -1.8613208473640714, 5.560682054807311, 1.584689664998475, 5.869092876557528, 1.792003497298869, 0.9050089159037422, 0.8732349915526081, -2.8702004469463187, 0.9216721381551523, 0.7923704604473314, 1.3690456666576896, -0.3846299853832212, 2.1417665260758345, 1.8478725164851675, -0.875297226704347, 2.361005924838896, -0.6361264651344893, -0.3000576667659287, 1.9061973980893172, 0.271851507665943, -0.1211506974153708, 3.962839016732789, 3.674495055172215, -2.3003351110603742, -2.0565056902618357, 1.7504579242075464, 1.3476725354708607, -4.104459387908582, -3.7040410092398566, 2.9613381505158127, 1.5223191136615144, 0.1292611295964388, 1.02770733551635, -2.106804930108415, 2.063416476069789, 0.9314382183851229, 2.5569767612354988, 0.5479268588083246, 1.4140508336204745, 1.3397712951430396, 1.7935819042972996, 0.1481949876220239, 3.8693674294786193, -0.9723742186584363, 1.0989902253530304, 5.328298344419439, 1.390682992998154, 1.7342219642453223, 4.262395402024369, 1.2164224031399353, -0.0829177887052759, -1.1721228440046083, 1.5059778659250638, 2.2593873587287905, -0.0154080863675056, 0.9508649919015282, 3.195318845593003, 1.3993928332513657, 3.3467905554817863, -2.6243929433862183, 0.9226302899303396, 4.6842150745075894, 4.811235080011575, 0.5946817700993781, 1.7573048630612722, -2.019693689429509, 0.1801133746597654, -1.5630830830931464, 0.8139294604066322, 0.9782950452098887, -1.3296899550024022, 2.4804715048414985, 0.2751439118352719, -0.9990534451550265, -0.3019431341903278, -1.533096032453931, 1.5442517729714145, 1.8003589589420645, -1.6215897826161578, 2.372802331487856, 1.5606972028142108, 3.826540344810213, 1.3705891805782975, -1.0322219917293871, -0.8296271178622705, 0.3387835875275342, 5.1722072284451635, 5.6435988890113356, 1.0426893872137932, -0.902922873027465, 1.1033653788020343]|-1197.6387939453125000|      8.00000000|[3078, 216, 0, 54]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 118 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 174 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 230 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 287 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 343 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 399 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 455 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 511 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 567 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[-0.3515595062894286, -1.22747374755309, 2.3296564010610115, -1.8522971803677577, -1.8522747651058566, 0.6818465564747402, 4.316799474776541, 2.3134060958428515, -2.3951615320377218, -1.1200886352977328, 3.991795168134521, 1.633599962131847, 4.923392813812534, 1.6914150717904888, 0.9576909641218103, 2.3295755007060768, -2.306846370240338, 3.0750747600912565, 1.6348900571466354, 1.8255367181674949, -1.176173487469995, 1.6806012696303378, 1.6148242927372465, -1.095975210913215, 2.0979505935283456, -0.9694225095468846, -1.1352843660213945, 1.8585561788052736, 0.3230925960680189, 0.104701979315842, 4.8437558609183196, 4.172782273348142, -2.0136438028887373, -1.5553406488074621, 0.794510682021086, 0.8991398072430963, -4.323826806161022, -3.809607392702727, 3.6800408887986515, 1.8044973371189532, -1.0902682947120839, 1.9808673751683834, -1.7707920971247637, 1.6467942611303898, 0.9464668846070607, 2.0489283679952734, 0.559662680391697, 2.301742260120653, 1.3583158385258816, 1.311364849300965, 0.053868307555936, 5.065082143315122, -0.8277072193540903, 1.9947151851462464, 5.522311995725226, 1.0505256460143464, 1.358839348409306, 5.0474945525476755, 1.4205839585429088, 1.2524424890570252, -1.8822306334275818, 1.7750196916444456, 0.9764937001240019, -0.5772545904443305, 2.002611075244002, 3.377298627361144, 1.0654468441199108, 4.523673156276799, -1.9110203408647735, 2.033333993616366, 4.6102738570621025, 4.668365966906069, 1.396922078275935, 2.0739294381909588, -1.1933523840872162, 0.6920613060855425, -2.2873191194866265, 1.80128703553622, 2.635753621890377, -2.2106549840375838, 2.173285278385415, -0.128621296449776, -1.1141842642253927, -0.6643547801406304, -1.2948566522574467, 2.701700759545928, 0.6973730009154357, -1.0134622880167, 1.3527848568046752, 1.638375137113797, 5.151476026681132, 1.8480089741387073, -2.43731359136141, -2.5327718618016846, 0.5779117472450134, 4.6663091737549, 4.843196731622519, 1.2907964626725135, -2.16792523601262, 1.4282731413870227]|-1461.8483886718750000|     16.00000000|[3587, 252, 0, 63]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 117 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 173 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 229 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 285 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 341 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 397 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 453 points | iterate success | actual_k=4
