k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.10000000|[43, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[-0.0040871920989175, -0.0046795394446448, 0.0288913826553699, -0.0434664970676806, 0.0765582494749246, -0.0322916871060663, -0.0155660416588745, -0.0040989929844767, -0.008621275835129]|668012.4375000000000000|      1.00000000|[63, 24, 0, 6]                                                             |  | trying linear partial model with 13 points | iterate success | actual_k=4
       3|[-0.0040871920989175, -0.0046795394446448, 0.0288913826553699, -0.0434664970676806, 0.0765582494749246, -0.0322916871060663, -0.0155660416588745, -0.0040989929844767, -0.008621275835129]|668012.4375000000000000|      0.10000000|[103, 40, 0, 10]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[-0.0010429173117436, -0.0066884028227704, 0.0245198498289159, -0.0373435641863535, 0.1755534366796469, -0.0242194920037198, -0.0157866538494518, 0.0026943852867883, -0.0129444888859404]|426038.5000000000000000|      1.00000000|[125, 48, 0, 12]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       5|[-0.0010429173117436, -0.0066884028227704, 0.0245198498289159, -0.0373435641863535, 0.1755534366796469, -0.0242194920037198, -0.0157866538494518, 0.0026943852867883, -0.0129444888859404]|426038.5000000000000000|      0.10000000|[166, 64, 0, 16]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 32 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[-0.0005435877181197, 0.0076147659323701, 0.0570312636875291, -0.0371793493075048, 0.2665200224137597, -0.0098393028094126, -0.0230706853983993, -0.0096834653196648, -0.0058611864584739]|267698.1875000000000000|      1.00000000|[187, 72, 0, 18]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       7|[-0.0005435877181197, 0.0076147659323701, 0.0570312636875291, -0.0371793493075048, 0.2665200224137597, -0.0098393028094126, -0.0230706853983993, -0.0096834653196648, -0.0058611864584739]|267698.1875000000000000|      0.10000000|[228, 88, 0, 22]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[1.8838104805e-05, 0.0035379403310824, 0.0591103504462551, -0.0237557805315692, 0.3622636717156868, 0.0060510372696034, -0.0106648401262075, -0.0199625504141323, 0.0050765689330016]|152993.5156250000000000|      1.00000000|[249, 96, 0, 24]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       9|[1.8838104805e-05, 0.0035379403310824, 0.0591103504462551, -0.0237557805315692, 0.3622636717156868, 0.0060510372696034, -0.0106648401262075, -0.0199625504141323, 0.0050765689330016]|152993.5156250000000000|      0.10000000|[289, 112, 0, 28]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[0.0123713281770103, 0.0112875745296629, 0.0633909467697374, -0.0206648315371943, 0.4571471268128811, 0.0227689767080393, -0.0197279828181456, -0.0260498932963776, -0.013842359132956]|81937.1640625000000000|      1.00000000|[312, 120, 0, 30]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      11|[0.0123713281770103, 0.0112875745296629, 0.0633909467697374, -0.0206648315371943, 0.4571471268128811, 0.0227689767080393, -0.0197279828181456, -0.0260498932963776, -0.013842359132956]|81937.1640625000000000|      0.10000000|[355, 136, 0, 34]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      12|[0.0174059975295961, 0.020608658797964, 0.106024500706731, -0.0133132394667561, 0.5427111432327337, 0.0370631430846941, -9.56232585725e-05, -0.0195155859787316, -0.021745070883146]|43863.0468750000000000|      1.00000000|[377, 144, 0, 36]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      13|[0.0174059975295961, 0.020608658797964, 0.106024500706731, -0.0133132394667561, 0.5427111432327337, 0.0370631430846941, -9.56232585725e-05, -0.0195155859787316, -0.021745070883146]|43863.0468750000000000|      0.10000000|[415, 160, 0, 40]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      14|[0.0250442645264932, 0.0196983282995536, 0.1070485386132851, 0.0007850183777131, 0.6285349930980052, -0.0100693496337012, 0.0018683648897879, -0.0313743122445998, -0.0247990738534542]|18377.8808593750000000|      1.00000000|[454, 176, 0, 44]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | iterate success | actual_k=4
      15|[0.0250442645264932, 0.0196983282995536, 0.1070485386132851, 0.0007850183777131, 0.6285349930980052, -0.0100693496337012, 0.0018683648897879, -0.0313743122445998, -0.0247990738534542]|18377.8808593750000000|      0.10000000|[494, 192, 0, 48]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 32 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      16|[0.0181203550327565, 0.0210423325689933, 0.094671825402851, -0.0006103622603226, 0.7114786032960292, -0.0295749076723935, 0.0085284394979947, -0.0634039646435619, 0.0134730899103072]|8352.8916015625000000|      1.00000000|[515, 200, 0, 50]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      17|[0.0181203550327565, 0.0210423325689933, 0.094671825402851, -0.0006103622603226, 0.7114786032960292, -0.0295749076723935, 0.0085284394979947, -0.0634039646435619, 0.0134730899103072]|8352.8916015625000000|      0.10000000|[555, 216, 0, 54]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
