k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7514694982056085|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5721014974766658, 0.8378913000140653, 5.258673204948442, 5.240777541443279, 6.354949475219205, 7.9341803422085]|190.2466888427734375|      1.11111111|[11, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       2|[0.4252889543237032, 1.1791060200677377, 4.713044237064852, 5.929290819004325, 5.785057849416178, 7.941146265997844]|132.8536071777343750|      1.23456790|[22, 8, 0, 4]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       3|[-0.434158431695184, 0.8016471790247186, 4.268749482581402, 6.183370828297917, 5.173546507720031, 7.8566932273590515]| 71.0731277465820312|      1.37174211|[33, 12, 0, 6]                                                             |  | trying linear partial model with 7 points | iterate success | actual_k=2
       4|[-0.434158431695184, 0.8016471790247186, 4.268749482581402, 6.183370828297917, 5.173546507720031, 7.8566932273590515]| 71.0731277465820312|      1.23456790|[60, 24, 0, 12]                                                            |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 15 points | trying quadratic partial model with 19 points | trying quadratic partial model with 23 points | exploitation failed, decreasing delta | actual_k=2
       5|[-0.434158431695184, 0.8016471790247186, 4.268749482581402, 6.183370828297917, 5.173546507720031, 7.8566932273590515]| 71.0731277465820312|      1.11111111|[85, 34, 0, 17]                                                            |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
       6|[-0.434158431695184, 0.8016471790247186, 4.268749482581402, 6.183370828297917, 5.173546507720031, 7.8566932273590515]| 71.0731277465820312|      1.00000000|[111, 44, 0, 22]                                                           |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
       7|[-0.8577873164036642, 1.2901792532380254, 4.198882447614849, 6.916724638554531, 4.993449509200119, 7.774529743762601]| 54.8015022277832031|      1.11111111|[127, 50, 0, 25]                                                           |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | iterate success | actual_k=2
       8|[-0.8577873164036642, 1.2901792532380254, 4.198882447614849, 6.916724638554531, 4.993449509200119, 7.774529743762601]| 54.8015022277832031|      1.00000000|[152, 60, 0, 30]                                                           |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 18 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
       9|[-0.8577873164036642, 1.2901792532380254, 4.198882447614849, 6.916724638554531, 4.993449509200119, 7.774529743762601]| 54.8015022277832031|      0.90000000|[177, 70, 0, 35]                                                           |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      10|[-0.8577873164036642, 1.2901792532380254, 4.198882447614849, 6.916724638554531, 4.993449509200119, 7.774529743762601]| 54.8015022277832031|      0.81000000|[202, 80, 0, 40]                                                           |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      11|[-0.8577873164036642, 1.2901792532380254, 4.198882447614849, 6.916724638554531, 4.993449509200119, 7.774529743762601]| 54.8015022277832031|      0.72900000|[227, 90, 0, 45]                                                           |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      12|[-1.1346778751658415, 1.2545346971179867, 3.7622202901611, 6.9142881407629515, 4.4807913359817775, 7.776505913329326]| 36.3433685302734375|      0.81000000|[238, 94, 0, 47]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      13|[-1.1346778751658415, 1.2545346971179867, 3.7622202901611, 6.9142881407629515, 4.4807913359817775, 7.776505913329326]| 36.3433685302734375|      0.72900000|[261, 104, 0, 52]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 15 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      14|[-1.5069960340803852, 1.6986067757902044, 3.511145979099084, 6.968704945624419, 4.43252349516193, 7.419727418038182]| 27.9471664428710938|      0.81000000|[275, 110, 0, 55]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | iterate success | actual_k=2
      15|[-1.5069960340803852, 1.6986067757902044, 3.511145979099084, 6.968704945624419, 4.43252349516193, 7.419727418038182]| 27.9471664428710938|      0.72900000|[301, 120, 0, 60]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 18 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      16|[-1.5069960340803852, 1.6986067757902044, 3.511145979099084, 6.968704945624419, 4.43252349516193, 7.419727418038182]| 27.9471664428710938|      0.65610000|[328, 130, 0, 65]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 17 points | trying quadratic partial model with 23 points | exploitation failed, decreasing delta | actual_k=2
      17|[-1.5069960340803852, 1.6986067757902044, 3.511145979099084, 6.968704945624419, 4.43252349516193, 7.419727418038182]| 27.9471664428710938|      0.59049000|[352, 140, 0, 70]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      18|[-1.5069960340803852, 1.6986067757902044, 3.511145979099084, 6.968704945624419, 4.43252349516193, 7.419727418038182]| 27.9471664428710938|      0.53144100|[377, 150, 0, 75]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 16 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      19|[-1.5069960340803852, 1.6986067757902044, 3.511145979099084, 6.968704945624419, 4.43252349516193, 7.419727418038182]| 27.9471664428710938|      0.47829690|[403, 160, 0, 80]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      20|[-1.3474071340480973, 1.6054603927097655, 3.5378383059590766, 6.927364679424487, 4.019224783910793, 7.273488790409932]| 25.0585784912109375|      0.53144100|[418, 166, 0, 83]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | iterate success | actual_k=2
      21|[-1.3474071340480973, 1.6054603927097655, 3.5378383059590766, 6.927364679424487, 4.019224783910793, 7.273488790409932]| 25.0585784912109375|      0.47829690|[441, 176, 0, 88]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 16 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      22|[-1.478497160657347, 1.8919633815627808, 3.418886642105724, 7.003959197363912, 3.727500635461987, 7.429630295306775]| 19.4275531768798828|      0.53144100|[456, 182, 0, 91]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | iterate success | actual_k=2
      23|[-1.478497160657347, 1.8919633815627808, 3.418886642105724, 7.003959197363912, 3.727500635461987, 7.429630295306775]| 19.4275531768798828|      0.47829690|[479, 192, 0, 96]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      24|[-1.478497160657347, 1.8919633815627808, 3.418886642105724, 7.003959197363912, 3.727500635461987, 7.429630295306775]| 19.4275531768798828|      0.43046721|[505, 202, 0, 101]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 13 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      25|[-1.478497160657347, 1.8919633815627808, 3.418886642105724, 7.003959197363912, 3.727500635461987, 7.429630295306775]| 19.4275531768798828|      0.38742049|[531, 212, 0, 106]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      26|[-1.478497160657347, 1.8919633815627808, 3.418886642105724, 7.003959197363912, 3.727500635461987, 7.429630295306775]| 19.4275531768798828|      0.34867844|[556, 222, 0, 111]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      27|[-1.478497160657347, 1.8919633815627808, 3.418886642105724, 7.003959197363912, 3.727500635461987, 7.429630295306775]| 19.4275531768798828|      0.31381060|[579, 232, 0, 116]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 15 points | trying quadratic partial model with 19 points | exploitation failed, decreasing delta | actual_k=2
      28|[-1.478497160657347, 1.8919633815627808, 3.418886642105724, 7.003959197363912, 3.727500635461987, 7.429630295306775]| 19.4275531768798828|      0.28242954|[605, 242, 0, 121]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      29|[-1.5177522617040808, 1.98713719056386, 3.2112710613907813, 6.961653450787397, 3.5739513167376584, 7.456012625931735]| 16.2458286285400391|      0.31381060|[621, 248, 0, 124]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | iterate success | actual_k=2
      30|[-1.509699478268288, 2.193476559197664, 3.045476227462676, 6.967121653518278, 3.405750516291598, 7.450819324472056]| 13.2789163589477539|      0.34867844|[635, 254, 0, 127]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | iterate success | actual_k=2
      31|[-1.509699478268288, 2.193476559197664, 3.045476227462676, 6.967121653518278, 3.405750516291598, 7.450819324472056]| 13.2789163589477539|      0.31381060|[661, 264, 0, 132]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | trying quadratic partial model with 23 points | exploitation failed, decreasing delta | actual_k=2
      32|[-1.509699478268288, 2.193476559197664, 3.045476227462676, 6.967121653518278, 3.405750516291598, 7.450819324472056]| 13.2789163589477539|      0.28242954|[687, 274, 0, 137]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 13 points | trying quadratic partial model with 18 points | trying quadratic partial model with 23 points | exploitation failed, decreasing delta | actual_k=2
      33|[-1.509699478268288, 2.193476559197664, 3.045476227462676, 6.967121653518278, 3.405750516291598, 7.450819324472056]| 13.2789163589477539|      0.25418658|[711, 284, 0, 142]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 15 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
