k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[98.0, 36.0, 270.0]                                                             |235144.3534117177186999|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[97.86272077883618, 36.329535856139934, 269.06589051233016]                     |233073.6562500000000000|      1.11111111|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[98.50213927450716, 36.444917291162255, 268.1645587126689]                      |229434.8125000000000000|      1.23456790|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[98.83817023234998, 35.716306609936474, 267.2262796639133]                      |226849.4062500000000000|      1.37174211|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[99.75248563091434, 35.911576303312025, 266.22250004569224]                     |222366.6093750000000000|      1.52415790|[22, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[100.84904287053192, 36.81481800540916, 266.77456341196176]                     |220740.4687500000000000|      1.69350878|[27, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       6|[102.37120833862704, 37.49638984833195, 266.4805496342812]                      |216348.7968750000000000|      1.88167642|[32, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[102.10069072319727, 38.695321517835474, 265.05573763507715]                    |213077.6562500000000000|      2.09075158|[37, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       8|[102.5376705216283, 40.542045784855105, 264.1782980006743]                      |209120.1093750000000000|      2.32305731|[42, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       9|[104.15782322014843, 40.10406601848392, 262.5720993096396]                      |202347.4375000000000000|      2.58117479|[47, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[105.08683271157207, 39.77495778143521, 260.18649824522686]                     |195363.9843750000000000|      2.86797199|[53, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      11|[105.81804172011707, 41.18967876428823, 257.80130197102466]                     |187984.1093750000000000|      3.18663555|[58, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      12|[108.18985743033463, 41.32700478314714, 255.67756048486447]                     |178682.7187500000000000|      3.54070616|[64, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      13|[108.18985743033463, 41.32700478314714, 255.67756048486447]                     |178682.7187500000000000|      3.18663555|[69, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[108.18985743033463, 41.32700478314714, 255.67756048486447]                     |178682.7187500000000000|      2.86797199|[74, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[108.18985743033463, 41.32700478314714, 255.67756048486447]                     |178682.7187500000000000|      2.58117479|[80, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
