k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.10000000|[45, 3, 0, 3]                                                              |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.01000000|[88, 6, 0, 6]                                                              |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.00100000|[131, 9, 0, 9]                                                             |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.00010000|[175, 12, 0, 12]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.00001000|[218, 15, 0, 15]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.00000100|[261, 18, 0, 18]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[97.00000000151087, 0.0090009998151817, 99.99999999852422, 65.00000001615828, 20.00000000889857, 70.00000000047959, 178.00000000495444, 16.499999999698403]|7371.5590820312500000|      0.00001000|[290, 20, 0, 20]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
       8|[97.00000000151087, 0.0090009998151817, 99.99999999852422, 65.00000001615828, 20.00000000889857, 70.00000000047959, 178.00000000495444, 16.499999999698403]|7371.5590820312500000|      0.00000100|[333, 23, 0, 23]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[97.00000000213312, 0.0090019996263077, 99.99999999429888, 65.00000003038528, 20.00000001393857, 69.99999999961852, 178.00000001498137, 16.500000005210364]|7371.4033203125000000|      0.00001000|[362, 25, 0, 25]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      10|[97.00000000213312, 0.0090019996263077, 99.99999999429888, 65.00000003038528, 20.00000001393857, 69.99999999961852, 178.00000001498137, 16.500000005210364]|7371.4033203125000000|      0.00000100|[406, 28, 0, 28]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[97.00000000403385, 0.0090029993881793, 99.99999999737594, 65.00000004848664, 20.000000023562258, 69.9999999988574, 178.0000000208479, 16.5000000080119]|7371.2529296875000000|      0.00001000|[436, 30, 0, 30]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      12|[97.00000000403385, 0.0090029993881793, 99.99999999737594, 65.00000004848664, 20.000000023562258, 69.9999999988574, 178.0000000208479, 16.5000000080119]|7371.2529296875000000|      0.00000100|[479, 33, 0, 33]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[97.00000000384446, 0.0090039991259028, 99.99999999786547, 65.00000006611866, 20.000000035583273, 69.9999999940623, 178.00000002584989, 16.50000001257294]|7371.1079101562500000|      0.00001000|[508, 35, 0, 35]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      14|[97.00000030066313, 0.0090139741880861, 100.0000000678629, 65.00000003235523, 19.999999964153744, 69.99999940895285, 178.00000024666542, 16.500000100770173]|7369.9628906250000000|      0.00010000|[537, 37, 0, 37]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      15|[97.00000030066313, 0.0090139741880861, 100.0000000678629, 65.00000003235523, 19.999999964153744, 69.99999940895285, 178.00000024666542, 16.500000100770173]|7369.9628906250000000|      0.00001000|[581, 40, 0, 40]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[97.00000030066313, 0.0090139741880861, 100.0000000678629, 65.00000003235523, 19.999999964153744, 69.99999940895285, 178.00000024666542, 16.500000100770173]|7369.9628906250000000|      0.00000100|[624, 43, 0, 43]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
