k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.10000000|[34, 12, 0, 3]                                                             |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.01000000|[65, 24, 0, 6]                                                             |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00100000|[103, 40, 0, 10]                                                           |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00010000|[134, 52, 0, 13]                                                           |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00001000|[173, 68, 0, 17]                                                           |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[95.99999993499323, 0.0089900010125261, 102.99999996349243, 106.00000003346238, 18.00000010519457, 71.99999996445672, 151.00000000640648, 18.000000034652825]|9148.8115234375000000|      0.00010000|[194, 76, 0, 19]                                                           |  | trying quadratic partial model with 13 points | iterate success | actual_k=4
       7|[95.99999993499323, 0.0089900010125261, 102.99999996349243, 106.00000003346238, 18.00000010519457, 71.99999996445672, 151.00000000640648, 18.000000034652825]|9148.8115234375000000|      0.00001000|[234, 92, 0, 23]                                                           |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[95.99999996275653, 0.0089800011566276, 102.99999993344456, 106.000000032595, 18.000000119238226, 71.99999996510387, 151.0000000367335, 18.000000044150642]|9140.0068359375000000|      0.00010000|[254, 100, 0, 25]                                                          |  | trying quadratic partial model with 13 points | iterate success | actual_k=4
       9|[95.99999996275653, 0.0089800011566276, 102.99999993344456, 106.000000032595, 18.000000119238226, 71.99999996510387, 151.0000000367335, 18.000000044150642]|9140.0068359375000000|      0.00001000|[285, 112, 0, 28]                                                          |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 24 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[96.00000004390184, 0.0089700031857883, 102.99999985546772, 106.00000013267318, 18.00000016481051, 71.99999992307829, 151.0000000523846, 18.00000016166902]|9131.7314453125000000|      0.00010000|[306, 120, 0, 30]                                                          |  | trying quadratic partial model with 13 points | iterate success | actual_k=4
