k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.90000000|[23, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.81000000|[45, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.72900000|[65, 24, 0, 6]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.65610000|[86, 32, 0, 8]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.59049000|[108, 40, 0, 10]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.53144100|[130, 48, 0, 12]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[0.0091744114979799, -0.0440893672234921, -0.1358071981761879, -0.1133198480541471, 0.3600240517350311, 0.1138234743473045, -0.1629207561503265, -0.0293267504958938, 0.281318643345183]|193462.6250000000000000|      0.59049000|[150, 56, 0, 14]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       8|[0.0091744114979799, -0.0440893672234921, -0.1358071981761879, -0.1133198480541471, 0.3600240517350311, 0.1138234743473045, -0.1629207561503265, -0.0293267504958938, 0.281318643345183]|193462.6250000000000000|      0.53144100|[172, 64, 0, 16]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[0.0091744114979799, -0.0440893672234921, -0.1358071981761879, -0.1133198480541471, 0.3600240517350311, 0.1138234743473045, -0.1629207561503265, -0.0293267504958938, 0.281318643345183]|193462.6250000000000000|      0.47829690|[193, 72, 0, 18]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[0.0091744114979799, -0.0440893672234921, -0.1358071981761879, -0.1133198480541471, 0.3600240517350311, 0.1138234743473045, -0.1629207561503265, -0.0293267504958938, 0.281318643345183]|193462.6250000000000000|      0.43046721|[214, 80, 0, 20]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      11|[0.0091744114979799, -0.0440893672234921, -0.1358071981761879, -0.1133198480541471, 0.3600240517350311, 0.1138234743473045, -0.1629207561503265, -0.0293267504958938, 0.281318643345183]|193462.6250000000000000|      0.38742049|[237, 88, 0, 22]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      12|[0.0091744114979799, -0.0440893672234921, -0.1358071981761879, -0.1133198480541471, 0.3600240517350311, 0.1138234743473045, -0.1629207561503265, -0.0293267504958938, 0.281318643345183]|193462.6250000000000000|      0.34867844|[258, 96, 0, 24]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      13|[0.0091744114979799, -0.0440893672234921, -0.1358071981761879, -0.1133198480541471, 0.3600240517350311, 0.1138234743473045, -0.1629207561503265, -0.0293267504958938, 0.281318643345183]|193462.6250000000000000|      0.31381060|[279, 104, 0, 26]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      14|[0.0091744114979799, -0.0440893672234921, -0.1358071981761879, -0.1133198480541471, 0.3600240517350311, 0.1138234743473045, -0.1629207561503265, -0.0293267504958938, 0.281318643345183]|193462.6250000000000000|      0.28242954|[301, 112, 0, 28]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      15|[0.0091744114979799, -0.0440893672234921, -0.1358071981761879, -0.1133198480541471, 0.3600240517350311, 0.1138234743473045, -0.1629207561503265, -0.0293267504958938, 0.281318643345183]|193462.6250000000000000|      0.25418658|[324, 120, 0, 30]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      16|[-0.0327428141240663, -0.0772358327242908, -0.2505375414725593, -0.0362654524678215, 0.5294994143555152, 0.1536784395060099, -0.2185093864166274, -0.0277023361276567, 0.3775038503214899]|65723.1171875000000000|      0.28242954|[346, 128, 0, 32]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      17|[-0.0327428141240663, -0.0772358327242908, -0.2505375414725593, -0.0362654524678215, 0.5294994143555152, 0.1536784395060099, -0.2185093864166274, -0.0277023361276567, 0.3775038503214899]|65723.1171875000000000|      0.25418658|[369, 136, 0, 34]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      18|[-0.0354622269322668, -0.0162816992418321, -0.1355855378972347, -0.0303238162970133, 0.7097116849235032, 0.0727597372052379, -0.1368525109772701, 0.0024863872909908, 0.3453285809705847]|10532.6152343750000000|      0.28242954|[391, 144, 0, 36]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      19|[-0.0354622269322668, -0.0162816992418321, -0.1355855378972347, -0.0303238162970133, 0.7097116849235032, 0.0727597372052379, -0.1368525109772701, 0.0024863872909908, 0.3453285809705847]|10532.6152343750000000|      0.25418658|[413, 152, 0, 38]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      20|[-0.0354622269322668, -0.0162816992418321, -0.1355855378972347, -0.0303238162970133, 0.7097116849235032, 0.0727597372052379, -0.1368525109772701, 0.0024863872909908, 0.3453285809705847]|10532.6152343750000000|      0.22876792|[433, 160, 0, 40]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      21|[-0.0354622269322668, -0.0162816992418321, -0.1355855378972347, -0.0303238162970133, 0.7097116849235032, 0.0727597372052379, -0.1368525109772701, 0.0024863872909908, 0.3453285809705847]|10532.6152343750000000|      0.20589113|[454, 168, 0, 42]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      22|[-0.0354622269322668, -0.0162816992418321, -0.1355855378972347, -0.0303238162970133, 0.7097116849235032, 0.0727597372052379, -0.1368525109772701, 0.0024863872909908, 0.3453285809705847]|10532.6152343750000000|      0.18530202|[475, 176, 0, 44]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      23|[-0.0354622269322668, -0.0162816992418321, -0.1355855378972347, -0.0303238162970133, 0.7097116849235032, 0.0727597372052379, -0.1368525109772701, 0.0024863872909908, 0.3453285809705847]|10532.6152343750000000|      0.16677182|[497, 184, 0, 46]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      24|[-0.0354622269322668, -0.0162816992418321, -0.1355855378972347, -0.0303238162970133, 0.7097116849235032, 0.0727597372052379, -0.1368525109772701, 0.0024863872909908, 0.3453285809705847]|10532.6152343750000000|      0.15009464|[518, 192, 0, 48]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
