k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.3151861201996986, -0.0741336093535184, -0.2452573999407875, -0.1545674095340751, 0.764625348074086, 0.2678575355041192, 0.0019820896816423, 0.2044954687546965, 0.3360025797779305]|100657.9921875000000000|     10.00000000|[30, 2, 0, 2]                                                              |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
       2|[-0.3151861201996986, -0.0741336093535184, -0.2452573999407875, -0.1545674095340751, 0.764625348074086, 0.2678575355041192, 0.0019820896816423, 0.2044954687546965, 0.3360025797779305]|100657.9921875000000000|      1.00000000|[73, 5, 0, 5]                                                              |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[-0.3151861201996986, -0.0741336093535184, -0.2452573999407875, -0.1545674095340751, 0.764625348074086, 0.2678575355041192, 0.0019820896816423, 0.2044954687546965, 0.3360025797779305]|100657.9921875000000000|      0.10000000|[116, 8, 0, 8]                                                             |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[-0.2976623401005642, -0.0392100212698615, -0.2229589463247951, -0.0926892828809902, 0.7865044468209685, 0.2148800451861049, 0.0098239743011859, 0.1762113272880037, 0.3365850567089854]|48582.3398437500000000|      1.00000000|[145, 10, 0, 10]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
       5|[-0.2976623401005642, -0.0392100212698615, -0.2229589463247951, -0.0926892828809902, 0.7865044468209685, 0.2148800451861049, 0.0098239743011859, 0.1762113272880037, 0.3365850567089854]|48582.3398437500000000|      0.10000000|[188, 13, 0, 13]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[-0.3152987519401692, -0.0786099167612405, -0.2203756159930028, -0.0458420448766057, 0.7784322277744585, 0.1805039511263634, -0.0069265935246574, 0.1265330854265555, 0.3806291494840429]|25628.3535156250000000|      1.00000000|[217, 15, 0, 15]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
       7|[-0.3152987519401692, -0.0786099167612405, -0.2203756159930028, -0.0458420448766057, 0.7784322277744585, 0.1805039511263634, -0.0069265935246574, 0.1265330854265555, 0.3806291494840429]|25628.3535156250000000|      0.10000000|[260, 18, 0, 18]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[-0.3244378125534521, -0.067071261033678, -0.224886524257532, 0.0032992454393707, 0.8267163541331839, 0.1144219008353749, -0.0162069391020146, 0.1132132632293069, 0.4002858425306843]|7551.2734375000000000|      1.00000000|[289, 20, 0, 20]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
       9|[-0.3244378125534521, -0.067071261033678, -0.224886524257532, 0.0032992454393707, 0.8267163541331839, 0.1144219008353749, -0.0162069391020146, 0.1132132632293069, 0.4002858425306843]|7551.2734375000000000|      0.10000000|[332, 23, 0, 23]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[-0.3311248402065238, -0.0533033691157974, -0.249599149675989, -0.0394883091428174, 0.8595950563314031, 0.0427923277242142, 0.0136626189511784, 0.106684565873375, 0.4136132931992561]|3975.2185058593750000|      1.00000000|[361, 25, 0, 25]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
