k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1805584180893287, 10.263336877698794, 1.9476562385701526]                    |  0.8684932589530945|     10.00000000|[9, 0, 0, 2]                                                               |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       2|[0.1805584180893287, 10.263336877698794, 1.9476562385701526]                    |  0.8684932589530945|      1.00000000|[21, 0, 0, 5]                                                              |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[0.6123388542742448, 10.463128969045846, 1.068083174428728]                     |  0.1033398807048798|     10.00000000|[33, 0, 0, 8]                                                              |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | iterate success | actual_k=0
       4|[0.6123388542742448, 10.463128969045846, 1.068083174428728]                     |  0.1033398807048798|      1.00000000|[45, 0, 0, 11]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[0.6123388542742448, 10.463128969045846, 1.068083174428728]                     |  0.1033398807048798|      0.10000000|[57, 0, 0, 14]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[0.6753267892906532, 10.461646655047922, 1.145738327429545]                     |  0.0258607603609562|      1.00000000|[65, 0, 0, 16]                                                             |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       7|[0.6753267892906532, 10.461646655047922, 1.145738327429545]                     |  0.0258607603609562|      0.10000000|[77, 0, 0, 19]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=0
       8|[0.6753267892906532, 10.461646655047922, 1.145738327429545]                     |  0.0258607603609562|      0.01000000|[89, 0, 0, 22]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[0.6828221893632714, 10.466082111240086, 1.1506521554809517]                    |  0.0228747818619013|      0.10000000|[97, 0, 0, 24]                                                             |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      10|[0.777972831707631, 10.445595998510418, 1.127702766672465]                      |  0.0086609311401844|      1.00000000|[105, 0, 0, 26]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      11|[0.777972831707631, 10.445595998510418, 1.127702766672465]                      |  0.0086609311401844|      0.10000000|[117, 0, 0, 29]                                                            |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[0.8550546289520659, 10.461318948598896, 1.0659679679436844]                    |  0.0034919171594083|      1.00000000|[125, 0, 0, 31]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
