k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      0.50000000|[261, 78, 0, 6]                                                            |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 96 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 137 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 179 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 219 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       2|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      0.25000000|[514, 156, 0, 12]                                                          |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 91 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 131 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 171 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 212 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       3|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      0.12500000|[764, 234, 0, 18]                                                          |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 93 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 132 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 173 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 212 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       4|[-0.5945840561232096, 0.6045488811606097, -1.8554944923946246, 0.0065815614636599, -0.0192984674848289, -0.0032497566489714, -0.0337757787553128, -0.1105545929831858, 1.1134891005598653, -0.0019346837085543, -0.0060673083122848, 399.75039451800956, 0.0142929607114618, -0.0224579794964693, -0.0110582409400221, -0.0063189300001581, -0.1229046661185722, 0.7170345774608533, 0.0001796289427196, 0.0005144310013157, 402.01906505675186, 0.0105198421275703, -0.0301341975750862, -0.0024471615396871, -0.0222646076825871, -0.1149578243048802, 0.9198029438834553, -0.0009295264125428, -1.927742512e-05, 400.4017450307302, 0.0758778024502394, -1.207731019701932, -0.0124879554690653, -1.4100078800536264, -0.0686990071904595, 0.4542152870656721, 0.0019278363674987, 0.0018369989418521, 407.0295408783906, 0.0637479333122429, -1.2220292543464046, -0.0062560202742145, -1.0495061549626001, -0.0901754000650035, 0.3423677379927885, 0.00083011150567, -0.0003519169403901, 405.9206212860804, 0.0558013236994514, -1.2344683683760314, -0.0034385643917669, -0.8597032446221761, -0.0957343673420747, 0.2844031697181244, -0.0010213116789643, 0.0005956933847509, 404.7360994269655]|61794.1562500000000000|      0.25000000|[1016, 312, 0, 24]                                                         |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 93 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 133 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 173 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 214 points | iterate success | actual_k=13
       5|[-0.5945840561232096, 0.6045488811606097, -1.8554944923946246, 0.0065815614636599, -0.0192984674848289, -0.0032497566489714, -0.0337757787553128, -0.1105545929831858, 1.1134891005598653, -0.0019346837085543, -0.0060673083122848, 399.75039451800956, 0.0142929607114618, -0.0224579794964693, -0.0110582409400221, -0.0063189300001581, -0.1229046661185722, 0.7170345774608533, 0.0001796289427196, 0.0005144310013157, 402.01906505675186, 0.0105198421275703, -0.0301341975750862, -0.0024471615396871, -0.0222646076825871, -0.1149578243048802, 0.9198029438834553, -0.0009295264125428, -1.927742512e-05, 400.4017450307302, 0.0758778024502394, -1.207731019701932, -0.0124879554690653, -1.4100078800536264, -0.0686990071904595, 0.4542152870656721, 0.0019278363674987, 0.0018369989418521, 407.0295408783906, 0.0637479333122429, -1.2220292543464046, -0.0062560202742145, -1.0495061549626001, -0.0901754000650035, 0.3423677379927885, 0.00083011150567, -0.0003519169403901, 405.9206212860804, 0.0558013236994514, -1.2344683683760314, -0.0034385643917669, -0.8597032446221761, -0.0957343673420747, 0.2844031697181244, -0.0010213116789643, 0.0005956933847509, 404.7360994269655]|61794.1562500000000000|      0.12500000|[1267, 390, 0, 30]                                                         |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 93 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 131 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 172 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 213 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       6|[-0.5945840561232096, 0.6045488811606097, -1.8554944923946246, 0.0065815614636599, -0.0192984674848289, -0.0032497566489714, -0.0337757787553128, -0.1105545929831858, 1.1134891005598653, -0.0019346837085543, -0.0060673083122848, 399.75039451800956, 0.0142929607114618, -0.0224579794964693, -0.0110582409400221, -0.0063189300001581, -0.1229046661185722, 0.7170345774608533, 0.0001796289427196, 0.0005144310013157, 402.01906505675186, 0.0105198421275703, -0.0301341975750862, -0.0024471615396871, -0.0222646076825871, -0.1149578243048802, 0.9198029438834553, -0.0009295264125428, -1.927742512e-05, 400.4017450307302, 0.0758778024502394, -1.207731019701932, -0.0124879554690653, -1.4100078800536264, -0.0686990071904595, 0.4542152870656721, 0.0019278363674987, 0.0018369989418521, 407.0295408783906, 0.0637479333122429, -1.2220292543464046, -0.0062560202742145, -1.0495061549626001, -0.0901754000650035, 0.3423677379927885, 0.00083011150567, -0.0003519169403901, 405.9206212860804, 0.0558013236994514, -1.2344683683760314, -0.0034385643917669, -0.8597032446221761, -0.0957343673420747, 0.2844031697181244, -0.0010213116789643, 0.0005956933847509, 404.7360994269655]|61794.1562500000000000|      0.06250000|[1520, 468, 0, 36]                                                         |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 91 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 134 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 174 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 215 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       7|[-0.58366837044467, 0.6190234771676001, -1.8541341413757708, 0.0043024379180596, -0.0131698544095537, -0.000522905679552, -0.0364973158139146, -0.1100794660366255, 1.1137517376993187, -8.04704341226e-05, -0.0075897187433323, 399.75235224171945, 0.0106214663566485, -0.0223935933221214, -0.0098008656821779, -0.0065938606133498, -0.1257400247865051, 0.7173357987300321, -0.0014326272759467, 0.0026029161901002, 402.02148822981076, 0.008639695453502, -0.0269719011501951, 0.0003509114267003, -0.0229765943754307, -0.1144976246393752, 0.9188073402230598, -0.0014828987375902, -0.0010066013201039, 400.40219637578036, 0.1021483788137336, -1.2045204138183399, -0.0260822196991999, -1.4089689075329177, -0.0480393723597422, 0.4620604891035691, 0.0034661110015087, 0.0019032067266579, 407.02812945924103, 0.0867340956985969, -1.2173346525792699, -0.0184349951630113, -1.0486084535648836, -0.0718355365460703, 0.3488220115632953, 0.0013452262786896, 0.0003833400430579, 405.92054943740635, 0.0755778976891778, -1.2302562199610234, -0.0174466232911994, -0.8613087277445733, -0.0768507656995217, 0.2892888479028718, -0.0007491723976949, 0.0012630117687735, 404.7348616450226]|36356.0468750000000000|      0.12500000|[1733, 533, 0, 41]                                                         |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 92 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 132 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 174 points | iterate success | actual_k=13
       8|[-0.58366837044467, 0.6190234771676001, -1.8541341413757708, 0.0043024379180596, -0.0131698544095537, -0.000522905679552, -0.0364973158139146, -0.1100794660366255, 1.1137517376993187, -8.04704341226e-05, -0.0075897187433323, 399.75235224171945, 0.0106214663566485, -0.0223935933221214, -0.0098008656821779, -0.0065938606133498, -0.1257400247865051, 0.7173357987300321, -0.0014326272759467, 0.0026029161901002, 402.02148822981076, 0.008639695453502, -0.0269719011501951, 0.0003509114267003, -0.0229765943754307, -0.1144976246393752, 0.9188073402230598, -0.0014828987375902, -0.0010066013201039, 400.40219637578036, 0.1021483788137336, -1.2045204138183399, -0.0260822196991999, -1.4089689075329177, -0.0480393723597422, 0.4620604891035691, 0.0034661110015087, 0.0019032067266579, 407.02812945924103, 0.0867340956985969, -1.2173346525792699, -0.0184349951630113, -1.0486084535648836, -0.0718355365460703, 0.3488220115632953, 0.0013452262786896, 0.0003833400430579, 405.92054943740635, 0.0755778976891778, -1.2302562199610234, -0.0174466232911994, -0.8613087277445733, -0.0768507656995217, 0.2892888479028718, -0.0007491723976949, 0.0012630117687735, 404.7348616450226]|36356.0468750000000000|      0.06250000|[1987, 611, 0, 47]                                                         |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 93 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 133 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 174 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 216 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       9|[-0.5737436247525668, 0.6301641966901012, -1.849158911426609, -0.0005053570232715, -0.0078357840602077, 0.0033507708000993, -0.0396974185491509, -0.1140873045827716, 1.1134607188072962, 0.0003753690195926, -0.0077448159831493, 399.75166686812975, 0.0076808963829843, -0.021335183916078, -0.0091368219659521, -0.0080025794113714, -0.1280705035902036, 0.7160909208786036, -0.0021396596795663, 0.0031545836013389, 402.021092703099, 0.0047322916445946, -0.0227996868688752, 0.0036610431579765, -0.0256554498010463, -0.1166746473143905, 0.9176196815035678, -0.0006348240179154, -0.0023110923621855, 400.4013631945661, 0.1274216760812395, -1.204995012320006, -0.0389769876965111, -1.4092293600124033, -0.0284016364081293, 0.4703218395657042, 0.0033828195192174, 0.0026573863923392, 407.02714877916003, 0.1107946919046945, -1.2117867924749328, -0.0288675897774447, -1.050450862368437, -0.051406602756453, 0.3541520279017031, 0.0045158322027365, 0.0005697935381431, 405.9206258645506, 0.0978796929538912, -1.2228692104710877, -0.0261448812567244, -0.8633453611218268, -0.0571001616926571, 0.2926125417680759, 0.0020936960722886, 0.0034970629189843, 404.73411651928694]|16901.3554687500000000|      0.12500000|[2238, 689, 0, 53]                                                         |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 92 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 133 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 171 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 210 points | iterate success | actual_k=13
      10|[-0.5737436247525668, 0.6301641966901012, -1.849158911426609, -0.0005053570232715, -0.0078357840602077, 0.0033507708000993, -0.0396974185491509, -0.1140873045827716, 1.1134607188072962, 0.0003753690195926, -0.0077448159831493, 399.75166686812975, 0.0076808963829843, -0.021335183916078, -0.0091368219659521, -0.0080025794113714, -0.1280705035902036, 0.7160909208786036, -0.0021396596795663, 0.0031545836013389, 402.021092703099, 0.0047322916445946, -0.0227996868688752, 0.0036610431579765, -0.0256554498010463, -0.1166746473143905, 0.9176196815035678, -0.0006348240179154, -0.0023110923621855, 400.4013631945661, 0.1274216760812395, -1.204995012320006, -0.0389769876965111, -1.4092293600124033, -0.0284016364081293, 0.4703218395657042, 0.0033828195192174, 0.0026573863923392, 407.02714877916003, 0.1107946919046945, -1.2117867924749328, -0.0288675897774447, -1.050450862368437, -0.051406602756453, 0.3541520279017031, 0.0045158322027365, 0.0005697935381431, 405.9206258645506, 0.0978796929538912, -1.2228692104710877, -0.0261448812567244, -0.8633453611218268, -0.0571001616926571, 0.2926125417680759, 0.0020936960722886, 0.0034970629189843, 404.73411651928694]|16901.3554687500000000|      0.06250000|[2495, 767, 0, 59]                                                         |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 91 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 132 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 173 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 217 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
