k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.849616961423829, -0.1911142611100066, 0.0752189558233905, 0.5118765836562514, -0.1132263081021301, 0.224317012452341, -0.0809755563867576]|108335.1328125000000000|     10.00000000|[22, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | iterate success | actual_k=4
       2|[9.849616961423829, -0.1911142611100066, 0.0752189558233905, 0.5118765836562514, -0.1132263081021301, 0.224317012452341, -0.0809755563867576]|108335.1328125000000000|      1.00000000|[43, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[9.924288015028674, 0.5170166814895346, -0.1777139921534812, 0.3801983257587522, -0.5009005435532716, -0.2869220384976835, -0.0829458514223915]|90470.5625000000000000|     10.00000000|[64, 24, 0, 6]                                                             |  | trying linear partial model with 13 points | iterate success | actual_k=4
       4|[3.869408019585383, 4.819013624595428, 4.298881553514907, 3.4608109469233996, 3.30130697657592, -0.2388036168755589, 0.8346985963267596]|31674.9257812500000000|    100.00000000|[84, 32, 0, 8]                                                             |  | trying linear partial model with 13 points | iterate success | actual_k=4
       5|[3.869408019585383, 4.819013624595428, 4.298881553514907, 3.4608109469233996, 3.30130697657592, -0.2388036168755589, 0.8346985963267596]|31674.9257812500000000|     10.00000000|[106, 40, 0, 10]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[3.869408019585383, 4.819013624595428, 4.298881553514907, 3.4608109469233996, 3.30130697657592, -0.2388036168755589, 0.8346985963267596]|31674.9257812500000000|      1.00000000|[129, 48, 0, 12]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[3.869408019585383, 4.819013624595428, 4.298881553514907, 3.4608109469233996, 3.30130697657592, -0.2388036168755589, 0.8346985963267596]|31674.9257812500000000|      0.10000000|[151, 56, 0, 14]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[3.8702573793151376, 4.822730538350067, 4.299834675045552, 3.485751828536249, 3.3011982703595932, -0.2384340550873158, 0.7379393139247341]|29012.5976562500000000|      1.00000000|[172, 64, 0, 16]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       9|[3.8702573793151376, 4.822730538350067, 4.299834675045552, 3.485751828536249, 3.3011982703595932, -0.2384340550873158, 0.7379393139247341]|29012.5976562500000000|      0.10000000|[195, 72, 0, 18]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[3.869986171568335, 4.823006941596902, 4.300485889465993, 3.506609723380108, 3.301601055596695, -0.2383125549375364, 0.6401426003202846]|25777.7011718750000000|      1.00000000|[215, 80, 0, 20]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
