k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.10000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
       2|[-0.0478795340511798, -0.0120555903076659, -0.0308451927572334, -0.0268970230785692, -0.0518853664707039, -0.0456591396034846, -0.0677118672446352, -0.0611648278643329, -0.0895452796862177, -0.0894832447968035, -0.1147144265162937, -0.0944363663986203, -0.1009760538265814, -0.1236793263942348, -0.1306494500830519, -0.1355315214565283, -0.146475638096784, -0.1437471394393069, -0.1564204891004333, -0.1612185155718356, -0.1641615163439014, -0.1843824877797357, -0.1767283831935331, -0.187903698380586, -0.1679778889361982, -0.1835610603065419, -0.1959874571037702, -0.2188692010714272, -0.2054531269355698, -0.2087828269244054, -0.2210403427365683, -0.2030841690768685, -0.2220660617339787, -0.2353430187475332, -0.1998779439574209, -0.2333560026528389, -0.2202277380519915, -0.2408956627916126, -0.2357958798722517, -0.2322892993335239, -0.248055354306436, -0.2590762389521409, -0.2363030758013064, -0.2495256902366713, -0.2512909687404483, -0.2627589629806857, -0.2518882810974525, -0.2435273094767511, -0.2556411873427328, -0.2437183629025732, -0.2408611036771096, -0.2558417891554305, -0.2362281777804232, -0.2409418875270176, -0.2424839534669981, -0.2559567811821684, -0.2425816251489789, -0.2496287480725526, -0.235503978499086, -0.2409052370025788, -0.2383797141336165, -0.2258893827445658, -0.2455757928624971, -0.2316753355486322, -0.2322029256991032, -0.2228837545425009, -0.2250237083359592, -0.2173368805480509, -0.2282815371523731, -0.2187776493785775, -0.2111615460569849, -0.2066131465025055, -0.1886838508726159, -0.2040383654986406, -0.1908023579860233, -0.175872815684279, -0.1980456191307056, -0.1620195346533023, -0.1781336703446575, -0.1702112342665608, -0.158896099640412, -0.14332093611795, -0.1470342083275519, -0.1308964582309939, -0.1338721201768542, -0.1377722584512702, -0.1146730901840782, -0.103954475000528, -0.0975804465307007, -0.0943647986216523, -0.0843479777510569, -0.0737520120981845, -0.0760682103771422, -0.0623359946373867, -0.0595205080025944, -0.0474586961509415, -0.0351760316909914, -0.0236719379616863, -0.0192658920686856, -0.0524322636574462]| 99.8995590209960938|      1.00000000|[257, 0, 0, 4]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       3|[-0.0478795340511798, -0.0120555903076659, -0.0308451927572334, -0.0268970230785692, -0.0518853664707039, -0.0456591396034846, -0.0677118672446352, -0.0611648278643329, -0.0895452796862177, -0.0894832447968035, -0.1147144265162937, -0.0944363663986203, -0.1009760538265814, -0.1236793263942348, -0.1306494500830519, -0.1355315214565283, -0.146475638096784, -0.1437471394393069, -0.1564204891004333, -0.1612185155718356, -0.1641615163439014, -0.1843824877797357, -0.1767283831935331, -0.187903698380586, -0.1679778889361982, -0.1835610603065419, -0.1959874571037702, -0.2188692010714272, -0.2054531269355698, -0.2087828269244054, -0.2210403427365683, -0.2030841690768685, -0.2220660617339787, -0.2353430187475332, -0.1998779439574209, -0.2333560026528389, -0.2202277380519915, -0.2408956627916126, -0.2357958798722517, -0.2322892993335239, -0.248055354306436, -0.2590762389521409, -0.2363030758013064, -0.2495256902366713, -0.2512909687404483, -0.2627589629806857, -0.2518882810974525, -0.2435273094767511, -0.2556411873427328, -0.2437183629025732, -0.2408611036771096, -0.2558417891554305, -0.2362281777804232, -0.2409418875270176, -0.2424839534669981, -0.2559567811821684, -0.2425816251489789, -0.2496287480725526, -0.235503978499086, -0.2409052370025788, -0.2383797141336165, -0.2258893827445658, -0.2455757928624971, -0.2316753355486322, -0.2322029256991032, -0.2228837545425009, -0.2250237083359592, -0.2173368805480509, -0.2282815371523731, -0.2187776493785775, -0.2111615460569849, -0.2066131465025055, -0.1886838508726159, -0.2040383654986406, -0.1908023579860233, -0.175872815684279, -0.1980456191307056, -0.1620195346533023, -0.1781336703446575, -0.1702112342665608, -0.158896099640412, -0.14332093611795, -0.1470342083275519, -0.1308964582309939, -0.1338721201768542, -0.1377722584512702, -0.1146730901840782, -0.103954475000528, -0.0975804465307007, -0.0943647986216523, -0.0843479777510569, -0.0737520120981845, -0.0760682103771422, -0.0623359946373867, -0.0595205080025944, -0.0474586961509415, -0.0351760316909914, -0.0236719379616863, -0.0192658920686856, -0.0524322636574462]| 99.8995590209960938|      0.10000000|[385, 0, 0, 6]                                                             |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
       4|[-0.0772905254732137, -0.0053405210383288, -0.022746033849877, -0.0342632018566514, -0.0497601900957412, -0.0542236315861058, -0.0781191714850562, -0.0799768730096345, -0.0925472258870414, -0.086093064858718, -0.0928295739845895, -0.0855761394371351, -0.0939037148846163, -0.1230507663602895, -0.1364361195114296, -0.1282925741269617, -0.1384705063713585, -0.1400080792459568, -0.1521891862527078, -0.1616192493880318, -0.1569154138649196, -0.1842567489090206, -0.1789236110789347, -0.1989595226006408, -0.175401086015057, -0.1855881502244828, -0.2143703780122673, -0.2197777044700047, -0.2024713590739035, -0.1904347133480954, -0.206540646180976, -0.2073916663438879, -0.2174021502064959, -0.2392692917325775, -0.2138997039849439, -0.2206083492560616, -0.22124723354245, -0.2411287746316028, -0.236825828226707, -0.2377845980761553, -0.241442864882784, -0.2485705903770938, -0.2490481428004784, -0.2330211637175964, -0.2620550917800367, -0.2657295832473421, -0.2334096313536018, -0.256322228089335, -0.2386045511710329, -0.231700943661704, -0.2483590798258103, -0.2461519942638212, -0.2373875384022088, -0.244251043325477, -0.2555867709982215, -0.2423388176618458, -0.2410166792568206, -0.2405488527387165, -0.2263338688897155, -0.2434658964811672, -0.242856302274528, -0.2223529225463444, -0.2300951769299741, -0.2283483187897984, -0.2307779137394676, -0.231026827390963, -0.2177377898249759, -0.214565903202917, -0.2233971782941714, -0.2145429861420013, -0.19061887503495, -0.1882535238293521, -0.1846840545064541, -0.2094671425716368, -0.2005889500112545, -0.1894657317576644, -0.1909530173464473, -0.1635394195421792, -0.1800989547338825, -0.1621615623155091, -0.1561714865148333, -0.1544134159868357, -0.1562388940511436, -0.1171088395961177, -0.1221669092200078, -0.1218205457966889, -0.1202953478123523, -0.0992800898377029, -0.0924430830007749, -0.0983392732869738, -0.0816490695802172, -0.0710198208003518, -0.0757280049754863, -0.0724780969041554, -0.0503226018788324, -0.0477839907239991, -0.0304584113479959, -0.0262254740965523, -0.0258627265683219, -0.0818069968152173]| 99.8055953979492188|      1.00000000|[513, 0, 0, 8]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       5|[-0.0772905254732137, -0.0053405210383288, -0.022746033849877, -0.0342632018566514, -0.0497601900957412, -0.0542236315861058, -0.0781191714850562, -0.0799768730096345, -0.0925472258870414, -0.086093064858718, -0.0928295739845895, -0.0855761394371351, -0.0939037148846163, -0.1230507663602895, -0.1364361195114296, -0.1282925741269617, -0.1384705063713585, -0.1400080792459568, -0.1521891862527078, -0.1616192493880318, -0.1569154138649196, -0.1842567489090206, -0.1789236110789347, -0.1989595226006408, -0.175401086015057, -0.1855881502244828, -0.2143703780122673, -0.2197777044700047, -0.2024713590739035, -0.1904347133480954, -0.206540646180976, -0.2073916663438879, -0.2174021502064959, -0.2392692917325775, -0.2138997039849439, -0.2206083492560616, -0.22124723354245, -0.2411287746316028, -0.236825828226707, -0.2377845980761553, -0.241442864882784, -0.2485705903770938, -0.2490481428004784, -0.2330211637175964, -0.2620550917800367, -0.2657295832473421, -0.2334096313536018, -0.256322228089335, -0.2386045511710329, -0.231700943661704, -0.2483590798258103, -0.2461519942638212, -0.2373875384022088, -0.244251043325477, -0.2555867709982215, -0.2423388176618458, -0.2410166792568206, -0.2405488527387165, -0.2263338688897155, -0.2434658964811672, -0.242856302274528, -0.2223529225463444, -0.2300951769299741, -0.2283483187897984, -0.2307779137394676, -0.231026827390963, -0.2177377898249759, -0.214565903202917, -0.2233971782941714, -0.2145429861420013, -0.19061887503495, -0.1882535238293521, -0.1846840545064541, -0.2094671425716368, -0.2005889500112545, -0.1894657317576644, -0.1909530173464473, -0.1635394195421792, -0.1800989547338825, -0.1621615623155091, -0.1561714865148333, -0.1544134159868357, -0.1562388940511436, -0.1171088395961177, -0.1221669092200078, -0.1218205457966889, -0.1202953478123523, -0.0992800898377029, -0.0924430830007749, -0.0983392732869738, -0.0816490695802172, -0.0710198208003518, -0.0757280049754863, -0.0724780969041554, -0.0503226018788324, -0.0477839907239991, -0.0304584113479959, -0.0262254740965523, -0.0258627265683219, -0.0818069968152173]| 99.8055953979492188|      0.10000000|[641, 0, 0, 10]                                                            |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
       6|[-0.1149972281672258, -0.0174839395136948, -0.0049755921874709, -0.0259941399467884, -0.0566856873697255, -0.0664391908419259, -0.0733581235207678, -0.0737849888977079, -0.0901774205059553, -0.0922490117871828, -0.0934719275222909, -0.0736090017750498, -0.0945233031468101, -0.1079329926254845, -0.1300405813140178, -0.1329200890518728, -0.1338298768041666, -0.1389268782168149, -0.1416748626073706, -0.1709691574441606, -0.1781209181176817, -0.1983416574409135, -0.1887304968936073, -0.1869673551861308, -0.1724107558700722, -0.1860275040322865, -0.2187969682819403, -0.2227176086547186, -0.2116526577558359, -0.1856095022578599, -0.2007959742849018, -0.2135087440279928, -0.2248049627431051, -0.2456145910493356, -0.2144842756848415, -0.2305589785371889, -0.2198088116902947, -0.2269498997022057, -0.2381756966296319, -0.2159618175586627, -0.2381543385504533, -0.2387075271421068, -0.2546498940434483, -0.2336025008772343, -0.2604315348424619, -0.2715848858485556, -0.2442453240139869, -0.2418337420294552, -0.2258424902421687, -0.2292701879349256, -0.2445086393611355, -0.2417165048665484, -0.2163661799896557, -0.2407235087177624, -0.2544517231683454, -0.2464928223396545, -0.2455678559166905, -0.2357346726469202, -0.2302159437989792, -0.229810457384674, -0.245279979025771, -0.2165821641011917, -0.2298953992671799, -0.2435211557469253, -0.223269643674903, -0.2174624979793998, -0.2246116024965614, -0.2279148937871595, -0.2101516115151941, -0.201621264823286, -0.1982451521633249, -0.1915814836396845, -0.1983846677735388, -0.2083892845860607, -0.1927329681211372, -0.2006781194581143, -0.1888258453022015, -0.1618417124406751, -0.1723735255279522, -0.1625168308676306, -0.1437277982448935, -0.1518990274819462, -0.1451935600272035, -0.1323039269408529, -0.1271314718173137, -0.1212527988412252, -0.1123303622509984, -0.1076278893807822, -0.0834385989262118, -0.0909371426268445, -0.0766945235923073, -0.0735497525519762, -0.0717108107703612, -0.0852502415721314, -0.0575883776445995, -0.0519826039434155, -0.0287752569502866, -0.0249634429472674, -0.0320519241675642, -0.1128370724812463]| 99.7146682739257812|      1.00000000|[769, 0, 0, 12]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       7|[-0.1149972281672258, -0.0174839395136948, -0.0049755921874709, -0.0259941399467884, -0.0566856873697255, -0.0664391908419259, -0.0733581235207678, -0.0737849888977079, -0.0901774205059553, -0.0922490117871828, -0.0934719275222909, -0.0736090017750498, -0.0945233031468101, -0.1079329926254845, -0.1300405813140178, -0.1329200890518728, -0.1338298768041666, -0.1389268782168149, -0.1416748626073706, -0.1709691574441606, -0.1781209181176817, -0.1983416574409135, -0.1887304968936073, -0.1869673551861308, -0.1724107558700722, -0.1860275040322865, -0.2187969682819403, -0.2227176086547186, -0.2116526577558359, -0.1856095022578599, -0.2007959742849018, -0.2135087440279928, -0.2248049627431051, -0.2456145910493356, -0.2144842756848415, -0.2305589785371889, -0.2198088116902947, -0.2269498997022057, -0.2381756966296319, -0.2159618175586627, -0.2381543385504533, -0.2387075271421068, -0.2546498940434483, -0.2336025008772343, -0.2604315348424619, -0.2715848858485556, -0.2442453240139869, -0.2418337420294552, -0.2258424902421687, -0.2292701879349256, -0.2445086393611355, -0.2417165048665484, -0.2163661799896557, -0.2407235087177624, -0.2544517231683454, -0.2464928223396545, -0.2455678559166905, -0.2357346726469202, -0.2302159437989792, -0.229810457384674, -0.245279979025771, -0.2165821641011917, -0.2298953992671799, -0.2435211557469253, -0.223269643674903, -0.2174624979793998, -0.2246116024965614, -0.2279148937871595, -0.2101516115151941, -0.201621264823286, -0.1982451521633249, -0.1915814836396845, -0.1983846677735388, -0.2083892845860607, -0.1927329681211372, -0.2006781194581143, -0.1888258453022015, -0.1618417124406751, -0.1723735255279522, -0.1625168308676306, -0.1437277982448935, -0.1518990274819462, -0.1451935600272035, -0.1323039269408529, -0.1271314718173137, -0.1212527988412252, -0.1123303622509984, -0.1076278893807822, -0.0834385989262118, -0.0909371426268445, -0.0766945235923073, -0.0735497525519762, -0.0717108107703612, -0.0852502415721314, -0.0575883776445995, -0.0519826039434155, -0.0287752569502866, -0.0249634429472674, -0.0320519241675642, -0.1128370724812463]| 99.7146682739257812|      0.10000000|[897, 0, 0, 14]                                                            |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
       8|[-0.1336027303907833, -0.0252796621273754, -0.0103996715563358, -0.021366679738327, -0.0652217704953308, -0.0886171875238509, -0.0682086261927654, -0.0731641398925759, -0.0936455325477967, -0.101261288529991, -0.0795414269316367, -0.0876609088976744, -0.0877687910031124, -0.1111567576813738, -0.1295951061638978, -0.1428552343868962, -0.1295484578764266, -0.1408168736400811, -0.14963996655864, -0.1675539204428923, -0.17926583500337, -0.1946854681427018, -0.1932450846629125, -0.1849055319331364, -0.1772460400197653, -0.1897434393460578, -0.2265475972173134, -0.2198858368454311, -0.2225442160140556, -0.2008142308990118, -0.2040458538510591, -0.2256873167576147, -0.2354838744353702, -0.2225733732214137, -0.2227387853170373, -0.2330968577696459, -0.2392416504833574, -0.2263786370243836, -0.2216700500272664, -0.2100823626664966, -0.2362606067580164, -0.2476435339394752, -0.2439361526588377, -0.2355802220225362, -0.2654325715144515, -0.2747281550934378, -0.2515765413792395, -0.2414270434383871, -0.2295589466047539, -0.2082332938435935, -0.2539179544562073, -0.2394580008310314, -0.2291936299935229, -0.2260799740154646, -0.2438925280187099, -0.2499978073697698, -0.2475788680570529, -0.2311071454134606, -0.2281290198666437, -0.2318171238440153, -0.2412000983987564, -0.2302818249983787, -0.2299990146261168, -0.2393959140652947, -0.232673978272093, -0.2160840539836011, -0.2302191321613513, -0.2347339766948414, -0.2248618617293098, -0.1941698602238986, -0.2013401065975954, -0.1959762894044048, -0.1950317316073542, -0.2118553177577203, -0.2129628013621477, -0.1941181776882233, -0.1815547858666451, -0.1645340396227286, -0.1517822251111596, -0.1576850114413317, -0.1404099223066175, -0.1687719197364569, -0.1391813868397581, -0.1269526040263093, -0.134028918089774, -0.1213212898107007, -0.1109965025154481, -0.1015259355558725, -0.0787000237935263, -0.0900180927409084, -0.0788343658736952, -0.0829832861677924, -0.0740962181325635, -0.0697694971802551, -0.0600160457213517, -0.0528489216017227, -0.0307418847757778, -0.0312686572714959, -0.0418374203227323, -0.1592034991054827]| 99.6415939331054688|      1.00000000|[1025, 0, 0, 16]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
       9|[-0.1336027303907833, -0.0252796621273754, -0.0103996715563358, -0.021366679738327, -0.0652217704953308, -0.0886171875238509, -0.0682086261927654, -0.0731641398925759, -0.0936455325477967, -0.101261288529991, -0.0795414269316367, -0.0876609088976744, -0.0877687910031124, -0.1111567576813738, -0.1295951061638978, -0.1428552343868962, -0.1295484578764266, -0.1408168736400811, -0.14963996655864, -0.1675539204428923, -0.17926583500337, -0.1946854681427018, -0.1932450846629125, -0.1849055319331364, -0.1772460400197653, -0.1897434393460578, -0.2265475972173134, -0.2198858368454311, -0.2225442160140556, -0.2008142308990118, -0.2040458538510591, -0.2256873167576147, -0.2354838744353702, -0.2225733732214137, -0.2227387853170373, -0.2330968577696459, -0.2392416504833574, -0.2263786370243836, -0.2216700500272664, -0.2100823626664966, -0.2362606067580164, -0.2476435339394752, -0.2439361526588377, -0.2355802220225362, -0.2654325715144515, -0.2747281550934378, -0.2515765413792395, -0.2414270434383871, -0.2295589466047539, -0.2082332938435935, -0.2539179544562073, -0.2394580008310314, -0.2291936299935229, -0.2260799740154646, -0.2438925280187099, -0.2499978073697698, -0.2475788680570529, -0.2311071454134606, -0.2281290198666437, -0.2318171238440153, -0.2412000983987564, -0.2302818249983787, -0.2299990146261168, -0.2393959140652947, -0.232673978272093, -0.2160840539836011, -0.2302191321613513, -0.2347339766948414, -0.2248618617293098, -0.1941698602238986, -0.2013401065975954, -0.1959762894044048, -0.1950317316073542, -0.2118553177577203, -0.2129628013621477, -0.1941181776882233, -0.1815547858666451, -0.1645340396227286, -0.1517822251111596, -0.1576850114413317, -0.1404099223066175, -0.1687719197364569, -0.1391813868397581, -0.1269526040263093, -0.134028918089774, -0.1213212898107007, -0.1109965025154481, -0.1015259355558725, -0.0787000237935263, -0.0900180927409084, -0.0788343658736952, -0.0829832861677924, -0.0740962181325635, -0.0697694971802551, -0.0600160457213517, -0.0528489216017227, -0.0307418847757778, -0.0312686572714959, -0.0418374203227323, -0.1592034991054827]| 99.6415939331054688|      0.10000000|[1153, 0, 0, 18]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      10|[-0.1508735340513738, -0.0422712680321298, -0.0190188148049071, -0.0181105169274115, -0.0656002076927835, -0.0952456218757007, -0.0712264437348514, -0.0606329070233669, -0.1014351773218539, -0.0965494557431054, -0.0805633374021822, -0.0839078458571632, -0.0759573136892398, -0.1115982273498023, -0.1320739501497308, -0.1375842768755085, -0.1316339582038321, -0.1440924235560632, -0.1496627020077903, -0.1584951795549526, -0.1738930489243098, -0.18273892019481, -0.1880667629948145, -0.1912251032288547, -0.1917872777067595, -0.1898628977961609, -0.2439455457788932, -0.2191606971800367, -0.2175817803072793, -0.2043938202311116, -0.2155631940384701, -0.2031526542511456, -0.2287871099627873, -0.2366060397812767, -0.2188898944142647, -0.2297093193893896, -0.2487244038085927, -0.2321747656153974, -0.1967351278995896, -0.2037895561106392, -0.2309057614102081, -0.250495908002385, -0.2401041052569287, -0.2307785304906403, -0.2641502409424764, -0.2812444682391619, -0.2444686030654299, -0.2374117381696779, -0.224587838918997, -0.2200919767677637, -0.2462560540562635, -0.2372798035885823, -0.2162435456646051, -0.2361555558130553, -0.235319022862814, -0.2429914019780024, -0.2376837874988746, -0.2417609305549186, -0.2276479735824213, -0.2269541749273318, -0.2458993783335899, -0.2382063594848697, -0.2284819372879988, -0.2449660297755979, -0.2297588657770218, -0.2280131350422893, -0.2169287723954556, -0.2477059377668237, -0.2366159218663913, -0.2054116937435526, -0.1973595754619294, -0.1868926904463357, -0.201574425624444, -0.213929198898006, -0.2240411643328585, -0.1969199380798673, -0.1823539403027769, -0.1654200958408211, -0.161517429884669, -0.1370641834651364, -0.1574618031854232, -0.1612563389429145, -0.1447198486961335, -0.1238599505345737, -0.1254246588616627, -0.1327956647771086, -0.0826679799068994, -0.099179567519458, -0.0784982245704009, -0.0717190008342192, -0.0887035785602449, -0.0770603227962179, -0.0770076313052048, -0.0550474885385954, -0.0720655131589516, -0.0426212086004097, -0.018720888761805, -0.0262532247389948, -0.0721124011878044, -0.1700819608594452]| 99.6099472045898438|      1.00000000|[1281, 0, 0, 20]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      11|[-0.1508735340513738, -0.0422712680321298, -0.0190188148049071, -0.0181105169274115, -0.0656002076927835, -0.0952456218757007, -0.0712264437348514, -0.0606329070233669, -0.1014351773218539, -0.0965494557431054, -0.0805633374021822, -0.0839078458571632, -0.0759573136892398, -0.1115982273498023, -0.1320739501497308, -0.1375842768755085, -0.1316339582038321, -0.1440924235560632, -0.1496627020077903, -0.1584951795549526, -0.1738930489243098, -0.18273892019481, -0.1880667629948145, -0.1912251032288547, -0.1917872777067595, -0.1898628977961609, -0.2439455457788932, -0.2191606971800367, -0.2175817803072793, -0.2043938202311116, -0.2155631940384701, -0.2031526542511456, -0.2287871099627873, -0.2366060397812767, -0.2188898944142647, -0.2297093193893896, -0.2487244038085927, -0.2321747656153974, -0.1967351278995896, -0.2037895561106392, -0.2309057614102081, -0.250495908002385, -0.2401041052569287, -0.2307785304906403, -0.2641502409424764, -0.2812444682391619, -0.2444686030654299, -0.2374117381696779, -0.224587838918997, -0.2200919767677637, -0.2462560540562635, -0.2372798035885823, -0.2162435456646051, -0.2361555558130553, -0.235319022862814, -0.2429914019780024, -0.2376837874988746, -0.2417609305549186, -0.2276479735824213, -0.2269541749273318, -0.2458993783335899, -0.2382063594848697, -0.2284819372879988, -0.2449660297755979, -0.2297588657770218, -0.2280131350422893, -0.2169287723954556, -0.2477059377668237, -0.2366159218663913, -0.2054116937435526, -0.1973595754619294, -0.1868926904463357, -0.201574425624444, -0.213929198898006, -0.2240411643328585, -0.1969199380798673, -0.1823539403027769, -0.1654200958408211, -0.161517429884669, -0.1370641834651364, -0.1574618031854232, -0.1612563389429145, -0.1447198486961335, -0.1238599505345737, -0.1254246588616627, -0.1327956647771086, -0.0826679799068994, -0.099179567519458, -0.0784982245704009, -0.0717190008342192, -0.0887035785602449, -0.0770603227962179, -0.0770076313052048, -0.0550474885385954, -0.0720655131589516, -0.0426212086004097, -0.018720888761805, -0.0262532247389948, -0.0721124011878044, -0.1700819608594452]| 99.6099472045898438|      0.10000000|[1409, 0, 0, 22]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
