k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[10.215698828078022, -0.5985301861067014, -0.1256240585307743, 0.7867271652385325, 0.0735047518199876, 0.2147203833674372, -0.2856003715102058]|75844.3359375000000000|      2.00000000|[27, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       2|[10.203869861900191, -0.129303341051601, -0.4019758542195639, 0.4725704177066316, -1.796051009102682, 0.5334192332542818, -0.3739958822571872]|64386.1757812500000000|      4.00000000|[53, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       3|[10.203869861900191, -0.129303341051601, -0.4019758542195639, 0.4725704177066316, -1.796051009102682, 0.5334192332542818, -0.3739958822571872]|64386.1757812500000000|      2.00000000|[79, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[11.232939193042073, -1.2370441802332857, -0.0831602144291259, -0.2957314864910075, -2.4855136486946683, -0.0284365468139943, -0.8545733138478446]|53213.9921875000000000|      4.00000000|[105, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | iterate success | actual_k=2
       5|[11.232939193042073, -1.2370441802332857, -0.0831602144291259, -0.2957314864910075, -2.4855136486946683, -0.0284365468139943, -0.8545733138478446]|53213.9921875000000000|      2.00000000|[131, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[11.042726357459298, -1.1150863910620097, 0.46364343783748, -2.0701227908306077, -2.8329646391635177, -0.3860250576637221, -1.3574598874630257]|45843.2421875000000000|      4.00000000|[158, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       7|[11.042726357459298, -1.1150863910620097, 0.46364343783748, -2.0701227908306077, -2.8329646391635177, -0.3860250576637221, -1.3574598874630257]|45843.2421875000000000|      2.00000000|[185, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[11.042726357459298, -1.1150863910620097, 0.46364343783748, -2.0701227908306077, -2.8329646391635177, -0.3860250576637221, -1.3574598874630257]|45843.2421875000000000|      1.00000000|[211, 32, 0, 16]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[11.106309779278815, -1.1609796275138153, 0.4477443847591918, -2.5405266684179724, -2.835359508522237, -0.3548851920130625, -0.4791985682944658]|26602.7636718750000000|      2.00000000|[237, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      10|[11.106309779278815, -1.1609796275138153, 0.4477443847591918, -2.5405266684179724, -2.835359508522237, -0.3548851920130625, -0.4791985682944658]|26602.7636718750000000|      1.00000000|[263, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
