k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.2, 1.0]                                                                     |749.0383999999999105|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.2, 1.0]                                                                     |749.0383999999999105|      0.50000000|[9, 0, 0, 2]                                                               |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[-1.2, 1.0]                                                                     |749.0383999999999105|      0.25000000|[17, 0, 0, 4]                                                              |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[-0.9543897351124373, 0.9533566962805877]                                       |336.0329284667968750|      0.50000000|[25, 0, 0, 6]                                                              |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       4|[-0.9543897351124373, 0.9533566962805877]                                       |336.0329284667968750|      0.25000000|[33, 0, 0, 8]                                                              |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[-0.7231706738177127, 0.8582896373485558]                                       |155.8601684570312500|      0.50000000|[41, 0, 0, 10]                                                             |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       6|[-0.7231706738177127, 0.8582896373485558]                                       |155.8601684570312500|      0.25000000|[49, 0, 0, 12]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[-0.5172227223692025, 0.7165665224584219]                                       | 75.3931121826171875|      0.50000000|[57, 0, 0, 14]                                                             |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       8|[-0.5172227223692025, 0.7165665224584219]                                       | 75.3931121826171875|      0.25000000|[65, 0, 0, 16]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[-0.3672229276980691, 0.5165663684619367]                                       | 33.9147872924804688|      0.50000000|[73, 0, 0, 18]                                                             |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      10|[-0.3672229276980691, 0.5165663684619367]                                       | 33.9147872924804688|      0.25000000|[81, 0, 0, 20]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
