k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7514694982056085|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5302179733351008, 0.7952687000298018, 5.253291112116963, 5.197971077703213, 6.362115555216128, 7.875064189914358]|189.0649566650390625|      1.11111111|[14, 2, 0, 2]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
       2|[0.4010910244651149, 1.0960948718648487, 4.686129715546851, 5.887393573804818, 5.79183936295521, 7.9472263912335315]|131.4521179199218750|      1.23456790|[28, 4, 0, 4]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
       3|[-0.4465836818347749, 0.7489544116186002, 4.197013156910772, 6.222664110654423, 5.222906051918206, 7.848370219452547]| 70.1548995971679688|      1.37174211|[42, 6, 0, 6]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
       4|[-0.955375961309376, 0.861968289208666, 3.3620748548274095, 6.3199060381694805, 4.292523744785701, 8.042909430924484]| 32.0051612854003906|      1.52415790|[55, 8, 0, 8]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
       5|[-1.574059877277838, 1.0546363660637914, 2.4877182855751476, 6.209209425954207, 3.482476364162599, 8.72864744782298]| 23.0637855529785156|      1.69350878|[68, 10, 0, 10]                                                            |  | trying linear partial model with 8 points | iterate success | actual_k=1
       6|[-1.574059877277838, 1.0546363660637914, 2.4877182855751476, 6.209209425954207, 3.482476364162599, 8.72864744782298]| 23.0637855529785156|      1.52415790|[81, 12, 0, 12]                                                            |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
       7|[-0.5652002804097116, 2.1000810303340427, 2.54542133165356, 5.802752785724802, 3.339412648537953, 8.88129479190792]| 12.2551193237304688|      1.69350878|[94, 14, 0, 14]                                                            |  | trying linear partial model with 8 points | iterate success | actual_k=1
       8|[-0.5652002804097116, 2.1000810303340427, 2.54542133165356, 5.802752785724802, 3.339412648537953, 8.88129479190792]| 12.2551193237304688|      1.52415790|[108, 16, 0, 16]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
       9|[-0.5652002804097116, 2.1000810303340427, 2.54542133165356, 5.802752785724802, 3.339412648537953, 8.88129479190792]| 12.2551193237304688|      1.37174211|[121, 18, 0, 18]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      10|[-0.5652002804097116, 2.1000810303340427, 2.54542133165356, 5.802752785724802, 3.339412648537953, 8.88129479190792]| 12.2551193237304688|      1.23456790|[134, 20, 0, 20]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      11|[-1.075299096169252, 2.235488931480911, 1.4984939721121888, 5.64473916281006, 3.012276043955161, 9.013877754559886]|  7.0914187431335449|      1.37174211|[148, 22, 0, 22]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
