k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337744340301|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.581148658726162, -1.1607309244749302, 0.5210454361739792, -0.6173452571081499, 0.3102037174737995, 0.24235540636676, 0.0879953121784845]|112926.0390625000000000|     10.00000000|[12, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       2|[9.800470779783154, -2.234269193815873, 8.618192394243286, -2.550878361852476, -3.083465132377277, 4.202021150787117, -1.4289533335497437]|44300.5000000000000000|    100.00000000|[22, 8, 0, 4]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       3|[-42.77480705542428, -10.7925486249071, -28.745588377365536, 72.52870023348797, 2.4905184442854416, 9.831590155889565, 6.746585671992678]|10424.1738281250000000|   1000.00000000|[48, 18, 0, 9]                                                             |  | trying linear partial model with 7 points | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 19 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | iterate success | actual_k=2
       4|[-42.77480705542428, -10.7925486249071, -28.745588377365536, 72.52870023348797, 2.4905184442854416, 9.831590155889565, 6.746585671992678]|10424.1738281250000000|    100.00000000|[79, 30, 0, 15]                                                            |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | trying quadratic partial model with 27 points | exploitation failed, decreasing delta | actual_k=2
       5|[-42.77480705542428, -10.7925486249071, -28.745588377365536, 72.52870023348797, 2.4905184442854416, 9.831590155889565, 6.746585671992678]|10424.1738281250000000|     10.00000000|[106, 40, 0, 20]                                                           |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 18 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[-42.77480705542428, -10.7925486249071, -28.745588377365536, 72.52870023348797, 2.4905184442854416, 9.831590155889565, 6.746585671992678]|10424.1738281250000000|      1.00000000|[136, 52, 0, 26]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[-43.05746985547474, -10.490091386100666, -28.712777136135777, 72.51358441522547, 2.9106339762478965, 9.567678538292771, 5.984240676239583]|8466.7382812500000000|     10.00000000|[148, 56, 0, 28]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
       8|[-43.05746985547474, -10.490091386100666, -28.712777136135777, 72.51358441522547, 2.9106339762478965, 9.567678538292771, 5.984240676239583]|8466.7382812500000000|      1.00000000|[176, 68, 0, 34]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 24 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[-43.499475883184004, -10.983235709700017, -28.68476605182979, 72.14222067343026, 2.68169597987713, 9.806390386192415, 5.424465948785439]|7427.6606445312500000|     10.00000000|[186, 72, 0, 36]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      10|[-43.499475883184004, -10.983235709700017, -28.68476605182979, 72.14222067343026, 2.68169597987713, 9.806390386192415, 5.424465948785439]|7427.6606445312500000|      1.00000000|[214, 84, 0, 42]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 24 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
