k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.50000000|[33, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.25000000|[65, 0, 0, 4]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[-0.0111208124633532, -0.0047834181004658, 0.0647841374483312, -0.0444206471739283, 0.2242733174123399, -0.0222733019969767, 0.0236614342551584, 0.0653879848705536, -0.0235201011844886]|338056.3750000000000000|      0.50000000|[97, 0, 0, 6]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       4|[-0.0111208124633532, -0.0047834181004658, 0.0647841374483312, -0.0444206471739283, 0.2242733174123399, -0.0222733019969767, 0.0236614342551584, 0.0653879848705536, -0.0235201011844886]|338056.3750000000000000|      0.25000000|[129, 0, 0, 8]                                                             |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[-0.0017457161406488, 0.0417008596555239, 0.1141865198822443, -0.0525587373155686, 0.4599681442419156, -0.0200769552009184, 0.0651026739815633, 0.0438792458245011, -0.0262801827519664]|84600.7031250000000000|      0.50000000|[161, 0, 0, 10]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       6|[-0.0017457161406488, 0.0417008596555239, 0.1141865198822443, -0.0525587373155686, 0.4599681442419156, -0.0200769552009184, 0.0651026739815633, 0.0438792458245011, -0.0262801827519664]|84600.7031250000000000|      0.25000000|[193, 0, 0, 12]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[-0.0017457161406488, 0.0417008596555239, 0.1141865198822443, -0.0525587373155686, 0.4599681442419156, -0.0200769552009184, 0.0651026739815633, 0.0438792458245011, -0.0262801827519664]|84600.7031250000000000|      0.12500000|[225, 0, 0, 14]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[0.019394885780018, 0.0435590756698512, 0.0937236155960765, 0.0006533954570301, 0.5684250159715348, -0.0185053919461803, 0.065374739706457, 0.0564431904980087, -0.0252453418530229]|33417.9804687500000000|      0.25000000|[257, 0, 0, 16]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       9|[0.019394885780018, 0.0435590756698512, 0.0937236155960765, 0.0006533954570301, 0.5684250159715348, -0.0185053919461803, 0.065374739706457, 0.0564431904980087, -0.0252453418530229]|33417.9804687500000000|      0.12500000|[289, 0, 0, 18]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[0.0384841709759376, 0.011038390405831, 0.0934735982613089, -0.003094293037937, 0.6843471224995693, -0.0238753939396718, 0.0863709403071328, 0.072024424216846, -0.0314509486543318]|10471.1865234375000000|      0.25000000|[321, 0, 0, 20]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      11|[0.0384841709759376, 0.011038390405831, 0.0934735982613089, -0.003094293037937, 0.6843471224995693, -0.0238753939396718, 0.0863709403071328, 0.072024424216846, -0.0314509486543318]|10471.1865234375000000|      0.12500000|[353, 0, 0, 22]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[0.0384841709759376, 0.011038390405831, 0.0934735982613089, -0.003094293037937, 0.6843471224995693, -0.0238753939396718, 0.0863709403071328, 0.072024424216846, -0.0314509486543318]|10471.1865234375000000|      0.06250000|[385, 0, 0, 24]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      13|[0.0406857088847651, 0.0131607786311167, 0.0918407015664207, 0.0010355646178288, 0.7414374826611984, -7.72156331176e-05, 0.0908288943835701, 0.0774439446376665, -0.0299444451031522]|4669.8647460937500000|      0.12500000|[417, 0, 0, 26]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      14|[0.0406857088847651, 0.0131607786311167, 0.0918407015664207, 0.0010355646178288, 0.7414374826611984, -7.72156331176e-05, 0.0908288943835701, 0.0774439446376665, -0.0299444451031522]|4669.8647460937500000|      0.06250000|[449, 0, 0, 28]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      15|[0.0486006716074819, 0.0078173323084381, 0.0972836256467949, -0.0041490178867267, 0.8014652549210671, -0.0059831752797433, 0.086095095953051, 0.0683263382513655, -0.0337905122602428]|1782.9154052734375000|      0.12500000|[481, 0, 0, 30]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      16|[0.0486006716074819, 0.0078173323084381, 0.0972836256467949, -0.0041490178867267, 0.8014652549210671, -0.0059831752797433, 0.086095095953051, 0.0683263382513655, -0.0337905122602428]|1782.9154052734375000|      0.06250000|[513, 0, 0, 32]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      17|[0.0486006716074819, 0.0078173323084381, 0.0972836256467949, -0.0041490178867267, 0.8014652549210671, -0.0059831752797433, 0.086095095953051, 0.0683263382513655, -0.0337905122602428]|1782.9154052734375000|      0.03125000|[545, 0, 0, 34]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      18|[0.048352694860804, 0.011580973845368, 0.1071996262366828, 0.0087620783405463, 0.8253070658705778, 0.0042312339379842, 0.0910114701162981, 0.0682065535550844, -0.0331893898765886]|1170.1884765625000000|      0.06250000|[577, 0, 0, 36]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      19|[0.048352694860804, 0.011580973845368, 0.1071996262366828, 0.0087620783405463, 0.8253070658705778, 0.0042312339379842, 0.0910114701162981, 0.0682065535550844, -0.0331893898765886]|1170.1884765625000000|      0.03125000|[609, 0, 0, 38]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      20|[0.048352694860804, 0.011580973845368, 0.1071996262366828, 0.0087620783405463, 0.8253070658705778, 0.0042312339379842, 0.0910114701162981, 0.0682065535550844, -0.0331893898765886]|1170.1884765625000000|      0.01562500|[641, 0, 0, 40]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      21|[0.0431009211787016, 0.01594483715528, 0.1077974127878513, 0.0028896072680335, 0.8338042938847046, -0.0043397575959133, 0.0948512569063303, 0.0694615631905253, -0.0340195334605329]|905.0666503906250000|      0.03125000|[673, 0, 0, 42]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      22|[0.0370047148910611, 0.0170503776169402, 0.1091277027943119, 0.0105230725121298, 0.8535894313458028, -0.0014949216935966, 0.1009639450295311, 0.0520333648972958, -0.0222941218026532]|625.0479736328125000|      0.06250000|[705, 0, 0, 44]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      23|[0.0370047148910611, 0.0170503776169402, 0.1091277027943119, 0.0105230725121298, 0.8535894313458028, -0.0014949216935966, 0.1009639450295311, 0.0520333648972958, -0.0222941218026532]|625.0479736328125000|      0.03125000|[737, 0, 0, 46]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      24|[0.0370047148910611, 0.0170503776169402, 0.1091277027943119, 0.0105230725121298, 0.8535894313458028, -0.0014949216935966, 0.1009639450295311, 0.0520333648972958, -0.0222941218026532]|625.0479736328125000|      0.01562500|[769, 0, 0, 48]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      25|[0.0370047148910611, 0.0170503776169402, 0.1091277027943119, 0.0105230725121298, 0.8535894313458028, -0.0014949216935966, 0.1009639450295311, 0.0520333648972958, -0.0222941218026532]|625.0479736328125000|      0.00781250|[801, 0, 0, 50]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      26|[0.0355494611828194, 0.0176420944844345, 0.1094896723026903, 0.0058702335463372, 0.858603148504536, -0.0004604640185233, 0.0991741594997752, 0.0547330201392323, -0.0219968028163017]|512.4089355468750000|      0.01562500|[833, 0, 0, 52]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      27|[0.0355494611828194, 0.0176420944844345, 0.1094896723026903, 0.0058702335463372, 0.858603148504536, -0.0004604640185233, 0.0991741594997752, 0.0547330201392323, -0.0219968028163017]|512.4089355468750000|      0.00781250|[865, 0, 0, 54]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      28|[0.0347618277127684, 0.0200637122816797, 0.1098586958677765, 0.0032516894751746, 0.8643089691268461, -0.0025487194541851, 0.0973773971234249, 0.0527777398744361, -0.0201023556998078]|437.4221191406250000|      0.01562500|[897, 0, 0, 56]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
